Unnamed: 0,timestamp,value,is_anomaly,prediction,convergenceLoss,convergenceLossNormal,anomaly_score,convergenceLossNormal100,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
17,2013-10-09 17:50:00,0.107004839286,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
18,2013-10-09 17:55:00,0.119536326395,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
19,2013-10-09 18:00:00,0.109584993918,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
20,2013-10-09 18:05:00,0.101505242516,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
21,2013-10-09 18:10:00,0.106064625866,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
22,2013-10-09 18:15:00,0.119387957269,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
23,2013-10-09 18:20:00,0.11940186811,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
24,2013-10-09 18:25:00,0.129118978786,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
25,2013-10-09 18:30:00,0.166004191431,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
26,2013-10-09 18:35:00,0.18664087387,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
27,2013-10-09 18:40:00,0.206301218832,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
28,2013-10-09 18:45:00,0.21204173924,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
29,2013-10-09 18:50:00,0.22244785806,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
30,2013-10-09 18:55:00,0.195777938066,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
31,2013-10-09 19:00:00,0.215746857349,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
32,2013-10-09 19:05:00,0.219915745886,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
33,2013-10-09 19:10:00,0.209379953926,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
34,2013-10-09 19:15:00,0.194522023653,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
35,2013-10-09 19:20:00,0.191762661565,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
36,2013-10-09 19:25:00,0.187780858025,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
37,2013-10-09 19:30:00,0.177055409012,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
38,2013-10-09 19:35:00,0.175255308711,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
39,2013-10-09 19:40:00,0.19092383525,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
40,2013-10-09 19:45:00,0.176920575292,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
41,2013-10-09 19:50:00,0.220666664515,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
42,2013-10-09 19:55:00,0.157505586731,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
43,2013-10-09 20:00:00,0.178973711937,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
44,2013-10-09 20:05:00,0.170418100454,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
45,2013-10-09 20:10:00,0.120095223391,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
46,2013-10-09 20:15:00,0.128593709534,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
47,2013-10-09 20:20:00,0.13969056218,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
48,2013-10-09 20:25:00,0.153262013051,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
49,2013-10-09 20:30:00,0.103971225506,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
50,2013-10-09 20:35:00,0.100372147915,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
51,2013-10-09 20:40:00,0.142570251062,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
52,2013-10-09 20:45:00,0.137693184162,0,"[-0.11784064024686813, -0.07343769073486328]",0.0471381247044,0.5,0.5,0.5,0.0,0.0,0.0
53,2013-10-09 20:50:00,0.11451577102,0,"[-0.09314969182014465, -0.020635316148400307]",0.0403159037232,0.5,0.5,0.5,0.0,0.0,0.0
54,2013-10-09 20:55:00,0.131599857309,0,"[-0.08236469328403473, 0.006446370389312506]",0.0300522334874,0.5,0.5,0.5,0.0,0.0,0.0
55,2013-10-09 21:00:00,0.12173906056,0,"[-0.059790387749671936, 0.0280460212379694]",0.0205530151725,0.5,0.5,0.5,0.0,0.0,0.0
56,2013-10-09 21:05:00,0.123721302634,0,"[-0.032615456730127335, 0.031787075102329254]",0.017529014498,0.5,0.5,0.5,0.0,0.0,0.0
57,2013-10-09 21:10:00,0.102784321903,0,"[-0.006241227965801954, 0.031644225120544434]",0.0124285724014,0.5,0.5,0.5,0.0,0.0,0.0
58,2013-10-09 21:15:00,0.121787491625,0,"[0.022063622251152992, 0.047280918806791306]",0.0067074559629,0.5,0.5,0.5,0.0,0.0,0.0
59,2013-10-09 21:20:00,0.119680009174,0,"[0.04241956025362015, 0.057346444576978683]",0.00389827601612,0.5,0.5,0.5,0.0,0.0,0.0
60,2013-10-09 21:25:00,0.112688955583,0,"[0.0647532045841217, 0.07531245052814484]",0.00261069508269,0.5,0.5,0.5,0.0,0.0,0.0
61,2013-10-09 21:30:00,0.100901589761,0,"[0.07145337015390396, 0.07191447168588638]",0.00199418375269,0.5,0.5,0.5,0.0,0.0,0.0
62,2013-10-09 21:35:00,0.100124723331,0,"[0.0827549397945404, 0.08614303916692734]",0.00055693014292,0.5,0.5,0.5,0.0,0.0,0.0
63,2013-10-09 21:40:00,0.107111900724,0,"[0.10349977761507034, 0.10306254029273987]",7.69067446527e-06,0.5,0.5,0.5,0.0,0.0,0.0
64,2013-10-09 21:45:00,0.0793963393413,0,"[0.11056280881166458, 0.10692621767520905]",5.4494044889e-05,0.5,0.5,0.5,0.0,0.0,0.0
65,2013-10-09 21:50:00,0.0869872353548,0,"[0.12013154476881027, 0.11325517296791077]",0.000657965894789,0.5,0.5,0.5,0.0,0.0,0.0
66,2013-10-09 21:55:00,0.07402185451,0,"[0.11655411124229431, 0.10829663276672363]",0.000917395285796,0.5,0.5,0.5,0.0,0.0,0.0
67,2013-10-09 22:00:00,0.0885623284692,0,"[0.1285623162984848, 0.12159822881221771]",0.00199599936604,0.5,0.5,0.5,0.0,0.0,0.0
68,2013-10-09 22:05:00,0.0855321858119,0,"[0.12773749232292175, 0.12205851823091507]",0.00200368207879,0.5,0.5,0.5,0.0,0.0,0.0
69,2013-10-09 22:10:00,0.0755650653217,0,"[0.12950021028518677, 0.11103853583335876]",0.00116324180271,0.5,0.5,0.5,0.0,0.0,0.0
70,2013-10-09 22:15:00,0.0635551919182,0,"[0.13061410188674927, 0.11811847984790802]",0.00192158611026,0.5,0.5,0.5,0.0,0.0,0.0
71,2013-10-09 22:20:00,0.0657944486262,0,"[0.13808861374855042, 0.11724124103784561]",0.00339569337666,0.5,0.5,0.5,0.0,0.0,0.0
72,2013-10-09 22:25:00,0.0454021741221,0,"[0.12826956808567047, 0.11065874993801117]",0.00310037843883,0.5,0.5,0.5,0.0,0.0,0.0
73,2013-10-09 22:30:00,0.0528856661962,0,"[0.11620902270078659, 0.09992481023073196]",0.00275717373006,0.5,0.5,0.5,0.0,0.0,0.0
74,2013-10-09 22:35:00,0.0463641034714,0,"[0.11095564067363739, 0.09830176085233688]",0.00317993946373,0.5,0.5,0.5,0.0,0.0,0.0
75,2013-10-09 22:40:00,0.0477594490306,0,"[0.1033976823091507, 0.09888727962970734]",0.00265507400036,0.5,0.5,0.5,0.0,0.0,0.0
76,2013-10-09 22:45:00,0.0421931829768,0,"[0.09222819656133652, 0.08258496224880219]",0.00165816582739,0.5,0.5,0.5,0.0,0.0,0.0
77,2013-10-09 22:50:00,0.0413670522797,0,"[0.07739075273275375, 0.07629144936800003]",0.00102035305463,0.5,0.5,0.5,0.0,0.0,0.0
78,2013-10-09 22:55:00,0.0408250267876,0,"[0.07488061487674713, 0.07503718882799149]",0.00110107311048,0.5,0.5,0.5,0.0,0.0,0.0
79,2013-10-09 23:00:00,0.041183718336,0,"[0.07215074449777603, 0.0774344950914383]",0.00114394433331,0.5,0.5,0.5,0.0,0.0,0.0
80,2013-10-09 23:05:00,0.0118886244892,0,"[0.05827898532152176, 0.06774318218231201]",0.000505022879224,0.5,0.5,0.5,0.0,0.0,0.0
81,2013-10-09 23:10:00,0.00940727502706,0,"[0.044283583760261536, 0.05076126009225845]",0.000760345545132,0.5,0.5,0.5,0.0,0.0,0.0
82,2013-10-09 23:15:00,0.00862728985476,0,"[0.043047644197940826, 0.055262524634599686]",0.00153679423966,0.5,0.5,0.5,0.0,0.0,0.0
83,2013-10-09 23:20:00,0.0223603883812,0,"[0.03705679997801781, 0.04683562368154526]",0.00111218658276,0.5,0.5,0.5,0.0,0.0,0.0
84,2013-10-09 23:25:00,0.0199092844585,0,"[0.02945806458592415, 0.03826102614402771]",0.000343375722878,0.5,0.5,0.5,0.0,0.0,0.0
85,2013-10-09 23:30:00,0.0122574363059,0,"[0.023418309167027473, 0.032973624765872955]",8.58980856719e-05,0.5,0.5,0.5,0.0,0.0,0.0
86,2013-10-09 23:35:00,0.00310056299384,0,"[0.023444784805178642, 0.031239550560712814]",0.000186410208698,0.5,0.5,0.5,0.0,0.0,0.0
87,2013-10-09 23:40:00,0.00304137605612,0,"[0.018507350236177444, 0.028572678565979004]",0.000343945052009,0.5,0.5,0.5,0.0,0.0,0.0
88,2013-10-09 23:45:00,0.00544154601603,0,"[0.017578886821866035, 0.025705959647893906]",0.000361652608262,0.5,0.5,0.5,0.0,0.0,0.0
89,2013-10-09 23:50:00,0.00414296049558,0,"[0.0014085005968809128, 0.02845127135515213]",0.000266056857072,0.5,0.5,0.5,0.0,0.0,0.0
90,2013-10-09 23:55:00,0.0086625247227,0,"[0.005247620400041342, 0.02641652710735798]",0.000248074677074,0.5,0.5,0.5,0.0,0.0,0.0
91,2013-10-10 00:00:00,0.0143824719722,0,"[0.0038907798007130623, 0.01613689586520195]",2.79649102595e-05,0.5,0.5,0.5,0.0,0.0,0.0
92,2013-10-10 00:05:00,0.00150482756222,0,"[0.002863263711333275, 0.019272195175290108]",2.87704078801e-05,0.5,0.5,0.5,0.0,0.0,0.0
93,2013-10-10 00:10:00,0.00122659757967,0,"[-0.003989245742559433, 0.014471669681370258]",0.000252829515375,0.5,0.5,0.5,0.0,0.0,0.0
94,2013-10-10 00:15:00,0.000690631733947,0,"[-0.003652258776128292, 0.012664532288908958]",7.87109456724e-05,0.5,0.5,0.5,0.0,0.0,0.0
95,2013-10-10 00:20:00,0.00388778351571,0,"[-0.00536260474473238, 0.008562648668885231]",5.26931180502e-05,0.5,0.5,0.5,0.0,0.0,0.0
96,2013-10-10 00:25:00,0.00438925218957,0,"[-0.006327084265649319, 0.007467236369848251]",3.10304094455e-05,0.5,0.5,0.5,0.0,0.0,0.0
97,2013-10-10 00:30:00,0.009103634049,0,"[-0.006131375208497047, 0.006991269998252392]",5.35770232091e-05,0.5,0.5,0.5,0.0,0.0,0.0
98,2013-10-10 00:35:00,0.00183667224242,0,"[-0.00399280060082674, 0.007725303061306477]",3.60792982974e-05,0.5,0.5,0.5,0.0,0.0,0.0
99,2013-10-10 00:40:00,0.00336694043974,0,"[-0.008235285989940166, 0.005029825493693352]",0.000155417204951,0.5,0.5,0.5,0.0,0.0,0.0
100,2013-10-10 00:45:00,0.00338482627652,0,"[-0.0069249458611011505, 0.00685096625238657]",4.44521974714e-05,0.5,0.000991962080291,0.000991962080291,0.0,0.0,0.0
101,2013-10-10 00:50:00,0.00415956524408,0,"[-0.008651805110275745, 0.004021278582513332]",7.24276615074e-05,0.5,0.00158541151731,0.00158541151731,0.0,0.0,0.0
102,2013-10-10 00:55:00,0.0111764875971,0,"[-0.006785484030842781, 0.0066663287580013275]",5.48595417058e-05,0.5,0.00121273527529,0.00121273527529,0.0,0.0,0.0
103,2013-10-10 01:00:00,0.0178659683934,0,"[-0.008661272935569286, 0.0033055536914616823]",0.000113162750495,0.5,0.00244953357782,0.00244953357782,0.0,0.0,0.0
104,2013-10-10 01:05:00,0.00458872652842,0,"[-0.009767255745828152, 0.0030777454376220703]",0.000328665948473,0.5,0.00702104850791,0.00702104850791,0.0,0.0,0.0
105,2013-10-10 01:10:00,0.00341832228941,0,"[-0.008585709147155285, 0.0018821295816451311]",0.000353508454282,0.5,0.00754803783926,0.00754803783926,0.0,0.0,0.0
106,2013-10-10 01:15:00,0.00651495639294,0,"[-0.00670890137553215, 0.0028487592935562134]",6.39804056846e-05,0.5,0.00140621809246,0.00140621809246,0.0,0.0,0.0
107,2013-10-10 01:20:00,0.00763580326278,0,"[-0.009125569835305214, 0.0020377642940729856]",8.86972411536e-05,0.5,0.0019305415523,0.0019305415523,0.0,0.0,0.0
108,2013-10-10 01:25:00,0.00378446325101,0,"[-0.008471126668155193, 0.002353723393753171]",0.000126241517137,0.5,0.00272697622152,0.00272697622152,0.0,0.0,0.0
109,2013-10-10 01:30:00,0.0111515903542,0,"[-0.006891278550028801, 0.004871323239058256]",0.000106108695036,0.5,0.00229989440703,0.00229989440703,0.0,0.0,0.0
110,2013-10-10 01:35:00,0.00164374495633,0,"[-0.005123768001794815, 0.004701561294496059]",6.04797241976e-05,0.5,0.00133195739548,0.00133195739548,0.0,0.0,0.0
111,2013-10-10 01:40:00,0.000595883892959,0,"[-0.0068395016714930534, 0.0036498948466032743]",0.000163852004334,0.5,0.00352481544323,0.00352481544323,0.0,0.0,0.0
112,2013-10-10 01:45:00,0.00254972137482,0,"[-0.006100347265601158, 0.002374029951170087]",3.15663855872e-05,0.5,0.000718612626699,0.000718612626699,0.0,0.0,0.0
113,2013-10-10 01:50:00,0.00369863362877,0,"[-0.0036472901701927185, 0.005930867046117783]",1.47183363879e-05,0.5,0.000361211394698,0.000361211394698,0.0,0.0,0.0
114,2013-10-10 01:55:00,0.00323091455082,0,"[-0.0013935491442680359, 0.004237682558596134]",7.91997808847e-06,0.5,0.000216996381847,0.000216996381847,0.0,0.0,0.0
115,2013-10-10 02:00:00,0.012619312462,0,"[-0.002527443692088127, 0.005079357884824276]",2.10903890547e-05,0.5,0.000496383095977,0.000496383095977,0.0,0.0,0.0
116,2013-10-10 02:05:00,0.00212652752489,0,"[-0.0023839352652430534, 0.004166673868894577]",5.14868224855e-05,0.5,0.00114118906894,0.00114118906894,0.0,0.0,0.0
117,2013-10-10 02:10:00,0.00257592605229,0,"[-0.0036283032968640327, 0.004609526600688696]",0.000135075155413,0.5,0.00291436605909,0.00291436605909,0.0,0.0,0.0
118,2013-10-10 02:15:00,0.00680937287665,0,"[-0.000530017539858818, 0.006927887909114361]",1.29984018713e-05,0.5,0.000324726059932,0.000324726059932,0.0,0.0,0.0
119,2013-10-10 02:20:00,0.000476485805542,0,"[4.854239523410797e-05, 0.006939936429262161]",3.20235722029e-06,0.5,0.000212111920057,0.000212111920057,0.0,0.0,0.0
120,2013-10-10 02:25:00,0.00793814339284,0,"[0.0005662990733981133, 0.0028865644708275795]",2.23922252189e-05,0.5,0.000619151894741,0.000619151894741,0.0,0.0,0.0
121,2013-10-10 02:30:00,0.00756871243843,0,"[0.0006019258871674538, 0.0025833728723227978]",1.43446541188e-05,0.5,0.000448453318955,0.000448453318955,0.0,0.0,0.0
122,2013-10-10 02:35:00,0.0027990000793,0,"[0.0021068546921014786, 0.002531489124521613]",2.96887737932e-05,0.5,0.000773920387528,0.000773920387528,0.0,0.0,0.0
123,2013-10-10 02:40:00,0.00173130684706,0,"[0.0012681270018219948, 0.00263139302842319]",1.98627349164e-05,0.5,0.000565498390257,0.000565498390257,0.0,0.0,0.0
124,2013-10-10 02:45:00,0.00403840195532,0,"[0.003735923208296299, 0.00633650878444314]",1.10428545668e-05,0.5,0.000378418214694,0.000378418214694,0.0,0.0,0.0
125,2013-10-10 02:50:00,0.00825460184039,0,"[0.004578573629260063, 0.005875914823263884]",5.741690984e-06,0.5,0.000265974216086,0.000265974216086,0.0,0.0,0.0
126,2013-10-10 02:55:00,0.00456007493938,0,"[0.004272013902664185, 0.0034953528083860874]",1.13525120469e-05,0.5,0.00038498641896,0.00038498641896,0.0,0.0,0.0
127,2013-10-10 03:00:00,0.0329501309542,0,"[0.003662494011223316, 0.005343455821275711]",1.08505682874e-05,0.5,0.000374339593502,0.000374339593502,0.0,0.0,0.0
128,2013-10-10 03:05:00,0.0276140326657,0,"[0.0055173784494400024, 0.0047247931361198425]",0.000398793024942,0.5,0.00860306152878,0.00860306152878,0.0,0.0,0.0
129,2013-10-10 03:10:00,0.0391639360934,0,"[0.006448660045862198, 0.0054067643359303474]",0.000597745296545,0.5,0.0128230763617,0.0128230763617,0.0,0.0,0.0
130,2013-10-10 03:15:00,0.00943199113922,0,"[0.0058865733444690704, 0.006072354037314653]",0.000783567666076,0.5,0.0167645903208,0.0167645903208,0.0,0.0,0.0
131,2013-10-10 03:20:00,0.00681759621204,0,"[0.005527835339307785, 0.005569701083004475]",0.000573152268771,0.5,0.0123014289276,0.0123014289276,0.0,0.0,0.0
132,2013-10-10 03:25:00,0.00169821920165,0,"[0.006556338630616665, 0.006563303992152214]",4.16701959693e-06,0.5,0.000232573558949,0.000232573558949,0.0,0.0,0.0
133,2013-10-10 03:30:00,0.0104262309184,0,"[0.008238611742854118, 0.009318526834249496]",3.00441861327e-05,0.5,0.000781459106904,0.000781459106904,0.0,0.0,0.0
134,2013-10-10 03:35:00,0.00795438917315,0,"[0.010268698446452618, 0.010742031037807465]",3.67764223483e-05,0.5,0.000924257861901,0.000924257861901,0.0,0.0,0.0
135,2013-10-10 03:40:00,0.00978055253964,0,"[0.01008207444101572, 0.01095753163099289]",4.56865518572e-06,0.5,0.000241092728539,0.000241092728539,0.0,0.0,0.0
136,2013-10-10 03:45:00,0.00302925347,0,"[0.010591723956167698, 0.010360865853726864]",3.64615016224e-06,0.5,0.00022152529736,0.00022152529736,0.0,0.0,0.0
137,2013-10-10 03:50:00,0.00742956451429,0,"[0.01143665425479412, 0.011261031962931156]",3.52524257323e-05,0.5,0.000891932077062,0.000891932077062,0.0,0.0,0.0
138,2013-10-10 03:55:00,0.00382866903028,0,"[0.010872556827962399, 0.010295402258634567]",3.4865217458e-05,0.5,0.000883718928009,0.000883718928009,0.0,0.0,0.0
139,2013-10-10 04:00:00,0.0165414186054,0,"[0.01146188098937273, 0.012421236373484135]",4.50458937848e-05,0.5,0.00109966320833,0.00109966320833,0.0,0.0,0.0
140,2013-10-10 04:05:00,0.00776026313092,0,"[0.012193034403026104, 0.012955712154507637]",4.14099486079e-05,0.5,0.00102254047706,0.00102254047706,0.0,0.0,0.0
141,2013-10-10 04:10:00,0.00775162813478,0,"[0.01226426474750042, 0.012942503206431866]",2.25748244702e-05,0.5,0.00062302504252,0.00062302504252,0.0,0.0,0.0
142,2013-10-10 04:15:00,0.00451964655927,0,"[0.01236762572079897, 0.012455003336071968]",2.16747630475e-05,0.5,0.000603933666865,0.000603933666865,0.0,0.0,0.0
143,2013-10-10 04:20:00,0.00392152652505,0,"[0.011462030932307243, 0.010118914768099785]",2.25594467338e-05,0.5,0.0006226988624,0.0006226988624,0.0,0.0,0.0
144,2013-10-10 04:25:00,0.00279036178987,0,"[0.010152367874979973, 0.011048726737499237]",4.12622648582e-05,0.5,0.00101940792869,0.00101940792869,0.0,0.0,0.0
145,2013-10-10 04:30:00,0.00272863902186,0,"[0.009363680146634579, 0.008565772324800491]",3.14862045343e-05,0.5,0.000812046036095,0.000812046036095,0.0,0.0,0.0
146,2013-10-10 04:35:00,0.007079669333,0,"[0.011401773430407047, 0.010569538921117783]",6.78180658724e-05,0.5,0.00158268812286,0.00158268812286,0.0,0.0,0.0
147,2013-10-10 04:40:00,0.00254106991225,0,"[0.011492321267724037, 0.009607911109924316]",4.15970680478e-05,0.5,0.00102650950342,0.00102650950342,0.0,0.0,0.0
148,2013-10-10 04:45:00,0.0,0,"[0.011635785922408104, 0.010840668343007565]",4.48207647423e-05,0.5,0.00109488795298,0.00109488795298,0.0,0.0,0.0
149,2013-10-10 04:50:00,0.0117971468814,0,"[0.010190261527895927, 0.009659331291913986]",7.59064059821e-05,0.5,0.00175425145794,0.00175425145794,0.0,0.0,0.0
150,2013-10-10 04:55:00,0.00362018426067,0,"[0.010094084776937962, 0.009660361334681511]",5.32281992491e-05,0.5,0.00127321966058,0.00127321966058,0.0,0.0,0.0
151,2013-10-10 05:00:00,0.0184465417993,0,"[0.008316848427057266, 0.007787371054291725]",1.47389628182e-05,0.5,0.000456817076489,0.000456817076489,0.0,0.0,0.0
152,2013-10-10 05:05:00,0.00353235232049,0,"[0.008623350411653519, 0.008375323377549648]",6.32305600448e-05,0.5,0.00148538165593,0.00148538165593,0.0,0.0,0.0
153,2013-10-10 05:10:00,0.00017028265089,0,"[0.006457114592194557, 0.0056069521233439445]",7.40251707612e-05,0.5,0.00171434821646,0.00171434821646,0.0,0.0,0.0
154,2013-10-10 05:15:00,0.0102843693265,0,"[0.007036871276795864, 0.008218408562242985]",3.85269886465e-05,0.5,0.000961389459769,0.000961389459769,0.0,0.0,0.0
155,2013-10-10 05:20:00,0.00534474975109,0,"[0.006810173857957125, 0.007249479182064533]",2.66493552772e-05,0.5,0.0007094506978,0.0007094506978,0.0,0.0,0.0
156,2013-10-10 05:25:00,0.00713246729569,0,"[0.007781405001878738, 0.008118689060211182]",6.97978339304e-06,0.5,0.000292235631895,0.000292235631895,0.0,0.0,0.0
157,2013-10-10 05:30:00,0.006381163352,0,"[0.0058942390605807304, 0.004375382326543331]",3.95172810386e-06,0.5,0.000228006969752,0.000228006969752,0.0,0.0,0.0
158,2013-10-10 05:35:00,0.00241150874394,0,"[0.0053938948549330235, 0.006093846634030342]",1.55259260737e-06,0.5,0.000212104497784,0.000212104497784,0.0,0.0,0.0
159,2013-10-10 05:40:00,0.00487955991686,0,"[0.004347468726336956, 0.006282187066972256]",9.55903215072e-06,0.5,0.000381924681622,0.000381924681622,0.0,0.0,0.0
160,2013-10-10 05:45:00,0.00124047878057,0,"[0.0021005189046263695, 0.005722539499402046]",4.03664671467e-07,0.5,0.000212099329076,0.000212099329076,0.0,0.0,0.0
161,2013-10-10 05:50:00,0.00442743784186,0,"[0.006000980734825134, 0.007856212556362152]",2.25127587328e-05,0.5,0.000681031730765,0.000681031730765,0.0,0.0,0.0
162,2013-10-10 05:55:00,0.00349754887302,0,"[0.005609169602394104, 0.006317435298115015]",1.13287751446e-05,0.5,0.000443820189221,0.000443820189221,0.0,0.0,0.0
163,2013-10-10 06:00:00,0.0114920469775,0,"[0.005082853604108095, 0.0059355478733778]",3.18670481647e-06,0.5,0.000271127423831,0.000271127423831,0.0,0.0,0.0
164,2013-10-10 06:05:00,0.00398334150507,0,"[0.002287868410348892, 0.004319613799452782]",2.64535592578e-05,0.5,0.000764615845503,0.000764615845503,0.0,0.0,0.0
