timestamp,value,is_anomaly,error_prediction,anomaly_score,convergence_loss,prediction
2014-05-14 03:34:00,0.3004939471691289,0,0.08317170391386364,0.0037751834800070494,[0.0069175311364233494],0.38366565108299255
2014-05-14 03:39:00,0.2829401724858993,0,0.039608812995362896,0.0015933613567051808,[0.0015688575804233551],0.3225489854812622
2014-05-14 03:44:00,0.3254399746809688,0,-0.010032132283278983,0.0009271412350537744,[0.00010064397793030366],0.3154078423976898
2014-05-14 03:49:00,0.2927060844796599,0,-0.009747159709304676,0.000871596232720373,[9.5006886112969369e-05],0.2829589247703552
2014-05-14 03:54:00,0.26266234133218785,0,0.015199551844844617,0.013606848868853105,[0.00023102607519831508],0.27786189317703247
2014-05-14 03:59:00,0.29251393111867163,0,-0.01464262040776465,3.3481447066496806e-05,[0.00021440649288706481],0.277871310710907
2014-05-14 04:04:00,0.6734071051531012,0,-0.4197651421480353,0.0006919213222951193,[0.17620274424552917],0.2536419630050659
2014-05-14 04:09:00,0.2475500446473985,0,0.2975880760038466,0.01741691970001602,[0.088558666408061981],0.5451381206512451
2014-05-14 04:14:00,0.2483638706468785,0,0.050767701599673004,0.013852996887028901,[0.0025773597881197929],0.2991315722465515
2014-05-14 04:19:00,0.2300188762419324,0,0.012103803706874361,0.0753506799905167,[0.0001465022360207513],0.24212267994880676
2014-05-14 04:24:00,0.22703484757717216,0,0.021283779899520044,0.03274654851513681,[0.00045299911289475858],0.2483186274766922
2014-05-14 04:29:00,0.24707531281436854,0,0.015851980963097284,0.02145764428493857,[0.0002512850915081799],0.2629272937774658
2014-05-14 04:34:00,0.23153349685207586,0,0.0860410041855218,0.05638156405290062,[0.0074030542746186256],0.31757450103759766
2014-05-14 04:39:00,0.2314204654632591,0,0.006970919019124638,0.06973581453994337,[4.8593617975711823e-05],0.23839138448238373
2014-05-14 04:44:00,0.23149958743543075,0,0.06678822145968033,0.10600864913923513,[0.004460667259991169],0.2982878088951111
2014-05-14 04:49:00,0.22201625391371174,0,-0.048591071213554576,0.08970742429174627,[0.0023610927164554596],0.17342518270015717
2014-05-14 04:54:00,0.21821839924947156,0,-0.033393157683767216,0.9275121314107597,[0.0011151031358167529],0.18482524156570435
2014-05-14 04:59:00,0.25406065264323896,0,0.028969767898524346,0.32997160346696985,[0.00083924725186079741],0.2830304205417633
2014-05-14 05:04:00,0.379751557007381,0,-0.07366263259942202,0.12512695245148464,[0.0054261842742562294],0.306088924407959
2014-05-14 05:09:00,0.2332176645454442,0,0.08512043159637098,0.22637543930312765,[0.0072454866021871567],0.3183380961418152
2014-05-14 05:14:00,0.2371963694317912,0,0.07461862418812762,0.3232551136329349,[0.0055679390206933022],0.3118149936199188
2014-05-14 05:19:00,0.2201625391371183,0,0.07941359435249046,0.46865142893674405,[0.0063065188005566597],0.29957613348960876
2014-05-14 05:24:00,0.22120242791423175,0,0.06404316944828656,0.3733778589617818,[0.0041015269234776497],0.2852455973625183
2014-05-14 05:29:00,0.2389596590973313,0,0.049876730682713255,0.4904705822597488,[0.0024876885581761599],0.28883638978004456
2014-05-14 05:34:00,0.21637598761175966,0,0.09001459590340757,0.5203786491419242,[0.0081026265397667885],0.30639058351516724
2014-05-14 05:39:00,0.2238134529958969,0,0.049503466807722496,0.7997859522106198,[0.0024505925830453634],0.2733169198036194
2014-05-14 05:44:00,0.23451752551683605,0,0.04835950247159779,0.9368784024927987,[0.0023386410903185606],0.28287702798843384
2014-05-14 05:49:00,0.21781148624973148,0,0.03158124672813564,0.9436790081979559,[0.00099737558048218489],0.24939273297786713
2014-05-14 05:54:00,0.2218467068304868,0,0.01579690758086727,0.9929056513863749,[0.00024954249965958297],0.23764361441135406
2014-05-14 05:59:00,0.2556656983644358,0,0.00891547529393516,0.9677255511816887,[7.948585698613897e-05],0.26458117365837097
2014-05-14 06:04:00,0.3745860225384589,0,-0.09348193470886906,0.7051337636895239,[0.008738870732486248],0.28110408782958984
2014-05-14 06:09:00,0.2333759084897876,0,0.058904288653767095,0.6192368511595406,[0.0034697153605520725],0.2922801971435547
2014-05-14 06:14:00,0.24979936928485036,0,0.029024960091370344,0.49182545472331685,[0.0008424482075497508],0.2788243293762207
2014-05-14 06:19:00,0.22201625391371174,0,0.05131091788880901,0.4807855937273635,[0.0026328095700591803],0.27332717180252075
2014-05-14 06:24:00,0.2263679623831537,0,0.027134257532236306,0.2545590400914972,[0.00073626777157187462],0.25350221991539
2014-05-14 06:29:00,0.23099094618575575,0,0.023007869827580435,0.177501370479352,[0.0005293620633892715],0.2539988160133362
2014-05-14 06:34:00,0.2225814108577952,0,0.04315230801427511,0.15383726142835896,[0.001862121163867414],0.2657337188720703
2014-05-14 06:39:00,0.22021905483152668,0,0.016536822901703913,0.12105265082322525,[0.00027346631395630538],0.2367558777332306
2014-05-14 06:44:00,0.2333759084897876,0,0.009298114423191534,0.11102477895763863,[8.6454958363901824e-05],0.24267402291297913
2014-05-14 06:49:00,0.2238925749680686,0,-0.021947016777722844,0.07054491070591684,[0.00048167130444198847],0.20194555819034576
2014-05-14 06:54:00,0.22139458127522008,0,-0.019129571991200606,0.2733202009623922,[0.00036594062112271786],0.20226500928401947
2014-05-14 06:59:00,0.2584236642515625,0,-0.034342326799627676,0.06517410040513083,[0.0011793948942795396],0.22408133745193481
2014-05-14 07:04:00,0.3740208655943755,0,-0.12289630476139818,0.0022775617012589233,[0.015103504061698914],0.2511245608329773
2014-05-14 07:09:00,0.2383718958754846,0,0.03829930511519228,0.0011501411832177677,[0.001466836896724999],0.2766712009906769
2014-05-14 07:14:00,0.2337828214895276,0,0.02315360944156372,0.0008453933056090657,[0.00053608935559168458],0.2569364309310913
2014-05-14 07:19:00,0.2154265239456997,0,0.025216530301202772,0.0007702563464047074,[0.0006358736427500844],0.24064305424690247
2014-05-14 07:24:00,0.2207050898034384,0,0.0017658195536325305,0.00013424547000517872,[3.1181111808109563e-06],0.22247090935707092
2014-05-14 07:29:00,0.2351505012942093,0,-0.0022116007042663755,5.529662397385504e-05,[4.8911770136328414e-06],0.23293890058994293
2014-05-14 07:34:00,0.2266844502718405,0,0.02589124524283845,9.37137204090055e-05,[0.00067035655956715345],0.25257569551467896
2014-05-14 07:39:00,0.21864791852697493,0,0.009988003547343,0.00035144464335890024,[9.9760341981891543e-05],0.22863592207431793
2014-05-14 07:44:00,0.22755479196572884,0,0.003247952661270065,0.0008665791390229938,[1.0549156286288053e-05],0.2308027446269989
2014-05-14 07:49:00,0.22150761266403676,0,-0.03090376039200307,0.0012335116670695312,[0.00095504219643771648],0.1906038522720337
2014-05-14 07:54:00,0.2325959919069525,0,-0.03842937630159818,0.027735263659841358,[0.0014768171822652221],0.1941666156053543
2014-05-14 07:59:00,0.2572707440856325,0,-0.0213381257060396,0.0046642579317727195,[0.00045531601062975824],0.2359326183795929
2014-05-14 08:04:00,0.381480937256276,0,-0.12608117367213906,2.033714496507688e-05,[0.01589646190404892],0.25539976358413696
2014-05-14 08:09:00,0.24655536842581174,0,0.028503675935302758,1.7733546471276895e-05,[0.00081245927140116692],0.2750590443611145
2014-05-14 08:14:00,0.23371500265623754,0,0.032769824146969856,6.456947266941793e-05,[0.0010738617274910212],0.2664848268032074
2014-05-14 08:19:00,0.2232595991906952,0,0.022433071154611184,0.0001752088816577846,[0.00050324271433055401],0.2456926703453064
2014-05-14 08:24:00,0.22999626996416905,0,0.008779907203723403,6.611534306311118e-05,[7.708687917329371e-05],0.23877617716789246
2014-05-14 08:29:00,0.2331724519899176,0,0.014268690807552498,6.980181507332262e-05,[0.00020359570044092834],0.2474411427974701
2014-05-14 08:34:00,0.20868985317222585,0,0.05434043743141184,0.0005933489604311726,[0.0029528830200433731],0.2630302906036377
2014-05-14 08:39:00,0.21832012749940652,0,0.003920231091673193,0.0025810707340274686,[1.5368181266239844e-05],0.2222403585910797
2014-05-14 08:44:00,0.24064382679069976,0,-0.004591820307621758,0.009689156361344597,[2.1084835680085234e-05],0.236052006483078
2014-05-14 08:49:00,0.2233613274406302,0,-0.005308686883341074,0.017490614076037247,[2.818216489686165e-05],0.21805264055728912
2014-05-14 08:54:00,0.2294650224367306,0,-0.019793882719628536,0.26872706949378067,[0.00039179780287668109],0.20967113971710205
2014-05-14 08:59:00,0.2466344903979835,0,-0.005423493293338716,0.14620146432721215,[2.941420279967133e-05],0.24121099710464478
2014-05-14 09:04:00,0.3840015372268878,0,-0.13070474471971616,0.001369055872109115,[0.017083726823329926],0.25329679250717163
2014-05-14 09:09:00,0.2331950582676809,0,0.04329670293989968,0.0026637915096422438,[0.0018746050773188472],0.27649176120758057
2014-05-14 09:14:00,0.2342236439059126,0,0.03045885764857653,0.005512807982798518,[0.00092774169752374291],0.26468250155448914
2014-05-14 09:19:00,0.2194730476653366,0,0.034721927233955396,0.010337535220013572,[0.0012056120904162526],0.254194974899292
2014-05-14 09:24:00,0.22940850674232235,0,0.01577585519233951,0.0019782684897988734,[0.00024887773906812072],0.24518436193466187
2014-05-14 09:29:00,0.2358173864882277,0,0.01378320278713241,0.002812194746440788,[0.00018997665029019117],0.2496005892753601
2014-05-14 09:34:00,0.23455143493348102,0,0.03332313376730939,0.011325966363226025,[0.0011104316217824817],0.2678745687007904
2014-05-14 09:39:00,0.21695244769472494,0,0.028191204267555336,0.03328623226772054,[0.00079474423546344042],0.24514365196228027
2014-05-14 09:44:00,0.23891444654180455,0,0.005655734231930498,0.07185057469090206,[3.1987347028916702e-05],0.24457018077373505
2014-05-14 09:49:00,0.21076963072645272,0,0.011862807217959515,0.11254384915172089,[0.00014072636258788407],0.22263243794441223
2014-05-14 09:54:00,0.21956347277639,0,-0.016048494486785803,0.7076277025149309,[0.00025755405658856034],0.2035149782896042
2014-05-14 09:59:00,0.2636231081371296,0,-0.026391987669943606,0.33196620730102344,[0.00069653755053877831],0.23723112046718597
2014-05-14 10:04:00,0.3748007821772106,0,-0.10742841241097523,0.010876647273967976,[0.011540861800312996],0.26737236976623535
2014-05-14 10:09:00,0.2314882842965491,0,0.04357251840158627,0.012990177263702551,[0.0018985640490427613],0.2750608026981354
2014-05-14 10:14:00,0.2333193927953792,0,0.03013003767031905,0.020008598655644527,[0.00090781954349949956],0.26344943046569824
2014-05-14 10:19:00,0.2219258288026585,0,0.024440850865768027,0.0271308553287527,[0.00059735536342486739],0.2463666796684265
2014-05-14 10:24:00,0.22380214985701524,0,0.017702459727793107,0.014271852324528655,[0.00031337709515355527],0.24150460958480835
2014-05-14 10:29:00,0.23713985373738286,0,0.00972509095904353,0.006356636319070796,[9.4577451818622649e-05],0.2468649446964264
2014-05-14 10:34:00,0.21956347277639,0,0.046331476659797755,0.02753713143218217,[0.0021466061007231474],0.26589494943618774
2014-05-14 10:39:00,0.22200495077483012,0,0.01546294914372609,0.03009286344990847,[0.00023910282470751554],0.2374678999185562
2014-05-14 10:44:00,0.23558002057171276,0,0.006894490694041938,0.06487865273822813,[4.7533911128994077e-05],0.2424745112657547
2014-05-14 10:49:00,0.2180149427496015,0,-0.0022438785873471756,0.1335461214277993,[5.034981768403668e-06],0.21577106416225433
2014-05-14 10:54:00,0.2183314306382882,0,-0.008767817700360947,0.7027258591538306,[7.6874552178196609e-05],0.20956361293792725
2014-05-14 10:59:00,0.2580167512518226,0,-0.023000300965911047,0.3074232226278518,[0.00052901450544595718],0.23501645028591156
2014-05-14 11:04:00,0.3801245605904759,0,-0.12147705912181744,0.0030250211779192515,[0.01475667767226696],0.25864750146865845
2014-05-14 11:09:00,0.2333985147675509,0,0.03890005968008092,0.005093368212077287,[0.0015132148982957006],0.27229857444763184
2014-05-14 11:14:00,0.2438539182330933,0,0.017716833433929408,0.004682415277283192,[0.00031388641218654811],0.2615707516670227
2014-05-14 11:19:00,0.2320986537961592,0,0.022056058165587006,0.0075679779079878,[0.00048646971117705107],0.2541547119617462
2014-05-14 11:24:00,0.22442382249550696,0,0.022895011570884027,0.0021406168739213083,[0.00052418140694499016],0.247318834066391
2014-05-14 11:29:00,0.2332515739620892,0,0.01227974660981021,0.0016766476232599192,[0.00015079222794156522],0.24553132057189941
2014-05-14 11:34:00,0.21811667099953647,0,0.04336914404868131,0.008708194962503968,[0.0018808826571330428],0.2614858150482178
2014-05-14 11:39:00,0.21920177233217653,0,0.01357983160020415,0.01675892114501587,[0.00018441179418005049],0.23278160393238068
2014-05-14 11:44:00,0.2375806761537679,0,0.0034422682966105123,0.02765429819160281,[1.1849239854200277e-05],0.24102294445037842
2014-05-14 11:49:00,0.21952956335974494,0,-0.002181822232730779,0.061236372589963395,[4.7603734856238589e-06],0.21734774112701416
2014-05-14 11:54:00,0.21616122797300813,0,-0.007350451500916455,0.6856894487456289,[5.4029038437874988e-05],0.20881077647209167
2014-05-14 11:59:00,0.25840105797379925,0,-0.02761251415341809,0.26431767133567974,[0.00076245138188824058],0.23078854382038116
2014-05-14 12:04:00,0.3857761300313096,0,-0.13095351822253276,0.001415559624788565,[0.017148824408650398],0.25482261180877686
2014-05-14 12:09:00,0.23391845915610765,0,0.03676453139488722,0.002667658342676793,[0.0013516307808458805],0.2706829905509949
2014-05-14 12:14:00,0.234585344350126,0,0.028390467608186976,0.003127551173008336,[0.00080601865192875266],0.262975811958313
2014-05-14 12:19:00,0.2193826225542833,0,0.02939053504230482,0.006642299326036327,[0.00086380320135504007],0.24877315759658813
2014-05-14 12:24:00,0.21921307547105828,0,0.01914630131708106,0.001652043115261126,[0.0003665811091195792],0.23835937678813934
2014-05-14 12:29:00,0.2333193927953792,0,0.0077807247688221615,0.0011113753687823635,[6.0539769037859514e-05],0.24110011756420135
2014-05-14 12:34:00,0.21952956335974494,0,0.04152566773461541,0.007547438406178886,[0.0017243806505575776],0.26105523109436035
2014-05-14 12:39:00,0.2220840727470018,0,0.011828961453666548,0.014201260351713096,[0.00013992427557241172],0.23391303420066833
2014-05-14 12:44:00,0.23632602773790276,0,0.006590407265377879,0.0260097923147653,[4.3433519749669358e-05],0.24291643500328064
2014-05-14 12:49:00,0.23061794260266075,0,-0.015251742990043254,0.04583413003304149,[0.00023261559545062482],0.2153661996126175
2014-05-14 12:54:00,0.2314543748799041,0,-0.011770012468405089,0.7125974059051079,[0.0001385331415804103],0.21968436241149902
2014-05-14 12:59:00,0.26070689830565946,0,-0.017090302441363503,0.3427432852403445,[0.00029207856277935207],0.24361659586429596
2014-05-14 13:04:00,0.3808027489233759,0,-0.11873495412357121,0.0016672319450083961,[0.014097989536821842],0.2620677947998047
2014-05-14 13:09:00,0.2759774389347921,0,-0.006164825209129865,0.00016316929515070022,[3.8004993257345632e-05],0.26981261372566223
2014-05-14 13:14:00,0.25074883295091044,0,0.01970882224051107,0.00014656134910728813,[0.00038843727088533342],0.2704576551914215
2014-05-14 13:19:00,0.21810536786065488,0,0.047575898924013094,0.0016316649452439158,[0.0022634668275713921],0.26568126678466797
2014-05-14 13:24:00,0.2212476404697584,0,0.020340937158377287,0.0003655014152662561,[0.00041375361615791917],0.24158857762813568
2014-05-14 13:29:00,0.23336460535090586,0,0.009614086703842672,0.0002886348582846754,[9.2430535005405545e-05],0.24297869205474854
2014-05-14 13:34:00,0.2207276960812017,0,0.040568099359472115,0.0021896963002357994,[0.0016457706224173307],0.26129579544067383
2014-05-14 13:39:00,0.2238699686903053,0,0.013960044346422618,0.010528819607141915,[0.00019488295947667211],0.2378300130367279
2014-05-14 13:44:00,0.2445208034271117,0,-0.0018173060172911315,0.017432815817039815,[3.3025826269295067e-06],0.24270349740982056
2014-05-14 13:49:00,0.23035797040838246,0,-0.0036291138448143467,0.03298238516433005,[1.3170499187253881e-05],0.22672885656356812
2014-05-14 13:54:00,0.215008307807078,0,0.002510304935346014,0.7120942448170767,[6.3016523199621588e-06],0.217518612742424
2014-05-14 13:59:00,0.258887092945711,0,-0.03254147934688745,0.539260330390205,[0.0010589471785351634],0.22634561359882355
2014-05-14 14:04:00,0.37273230776186544,0,-0.1132448278367098,0.00965814835731127,[0.012824391946196556],0.25948747992515564
2014-05-14 14:09:00,0.38203479106147775,0,-0.11200709397514352,8.332704082292253e-08,[0.012545586563646793],0.27002769708633423
2014-05-14 14:14:00,0.23153349685207586,0,0.03978422356113215,4.2255173804406354e-07,[0.0015827843453735113],0.271317720413208
2014-05-14 14:19:00,0.22453685388432368,0,0.04033337249888555,5.618854133082607e-06,[0.0016267811879515648],0.26487022638320923
2014-05-14 14:24:00,0.22837992110409056,0,0.018252833698613302,5.537423971579969e-07,[0.00033316598273813725],0.24663275480270386
2014-05-14 14:29:00,0.2447355630658633,0,0.0037458595968716812,1.7142829067395837e-07,[1.4031421414983924e-05],0.24848142266273499
2014-05-14 14:34:00,0.2256671677724904,0,0.045156787763398265,1.1434056399250991e-05,[0.0020391358993947506],0.27082395553588867
2014-05-14 14:39:00,0.2275434888268472,0,0.03286622396459568,0.00018620968597282683,[0.0010801886674016714],0.26040971279144287
2014-05-14 14:44:00,0.2314204654632591,0,0.012043259388349187,0.00034639041468675913,[0.00014503992861136794],0.24346372485160828
2014-05-14 14:49:00,0.2219597382193035,0,0.008489819085078815,0.004948238239663061,[7.2076996730174869e-05],0.23044955730438232
2014-05-14 14:54:00,0.22764521707678226,0,-0.0392283784308472,0.1549029633061456,[0.0015388657338917255],0.18841683864593506
2014-05-14 14:59:00,0.2399995478744447,0,-0.013606652891153065,0.8472524848095482,[0.00018514099065214396],0.22639289498329163
2014-05-14 15:04:00,0.3932475048320918,0,-0.1379881101864009,0.008862206329873556,[0.019040720537304878],0.2552593946456909
2014-05-14 15:09:00,0.2701450192718517,0,0.00383553864669689,0.0009164762715881958,[1.4711283256474417e-05],0.2739805579185486
2014-05-14 15:14:00,0.23388454973946254,0,0.04091360509147007,0.00333092273930935,[0.001673923572525382],0.2747981548309326
2014-05-14 15:19:00,0.23455143493348102,0,0.02492415386504193,0.010226246931789196,[0.00062121369410306215],0.25947558879852295
2014-05-14 15:24:00,0.22259271399667685,0,0.03419935448476846,0.004838585812725227,[0.0011695959838107228],0.2567920684814453
2014-05-14 15:29:00,0.23713985373738286,0,0.013969925143690137,0.0013546517438948191,[0.00019515889289323241],0.251109778881073
2014-05-14 15:34:00,0.21778887997196814,0,0.05778955926371912,0.016859747561366878,[0.0033396338112652302],0.27557843923568726
2014-05-14 15:39:00,0.2266505408551955,0,0.01754390713903667,0.025122727412829504,[0.00030778883956372738],0.24419444799423218
2014-05-14 15:44:00,0.2326525076013608,0,0.023205973328967566,0.24852237939323718,[0.00053851754637435079],0.25585848093032837
2014-05-14 15:49:00,0.2214624001085101,0,0.010405211299723549,0.4292605309495414,[0.00010826844663824886],0.23186761140823364
2014-05-14 15:54:00,0.2224796826078602,0,-0.007424246711940391,0.9954557403198758,[5.5119493481470272e-05],0.2150554358959198
2014-05-14 15:59:00,0.2622893377490929,0,-0.019342519278138015,0.9847976715270149,[0.00037413334939628839],0.2429468184709549
2014-05-14 16:04:00,0.3725627606786404,0,-0.10267269071709256,0.22851296142634703,[0.010541682131588459],0.26989006996154785
2014-05-14 16:09:00,0.333114805981621,0,-0.059899154469475024,0.007200044021088425,[0.0035879083443433046],0.273215651512146
2014-05-14 16:14:00,0.2256897740502537,0,0.048211748109322716,0.013573219838445172,[0.0023243732284754515],0.2739015221595764
2014-05-14 16:19:00,0.2263340529665088,0,0.03634474904688842,0.03765499391969529,[0.0013209410244598985],0.2626788020133972
2014-05-14 16:24:00,0.2219597382193035,0,0.03146314791389046,0.008686427684494347,[0.00098992954008281231],0.25342288613319397
2014-05-14 16:29:00,0.2365294842377728,0,0.01494579032506288,0.007030630080749889,[0.00022337664267979562],0.2514752745628357
2014-05-14 16:34:00,0.21482745758497132,0,0.05764119871652709,0.03753425101102181,[0.0033225072547793388],0.2724686563014984
2014-05-14 16:39:00,0.229419809881204,0,0.021687793430334695,0.05931111052338789,[0.00047036027535796165],0.2511076033115387
2014-05-14 16:44:00,0.2349131353776943,0,0.012524162920187792,0.12747761639389066,[0.00015685452672187239],0.24743729829788208
2014-05-14 16:49:00,0.21804885216624653,0,0.015371117511678578,0.3478991229274777,[0.0002362711529713124],0.2334199696779251
2014-05-14 16:54:00,0.2194730476653366,0,-0.01976472001431273,0.9291465421923754,[0.00039064421434886754],0.19970832765102386
2014-05-14 16:59:00,0.2559256705587141,0,-0.026730493003629896,0.9878732068664688,[0.00071452005067840219],0.22919517755508423
2014-05-14 17:04:00,0.3808027489233759,0,-0.11652982068546086,0.11111424606613496,[0.013579199090600014],0.26427292823791504
2014-05-14 17:09:00,0.3080218376643193,0,-0.036772304964734326,0.002797934377273381,[0.0013522028457373381],0.27124953269958496
2014-05-14 17:14:00,0.23831538018107626,0,0.0335859293091276,0.0028232548954717496,[0.0011280151084065437],0.27190130949020386
2014-05-14 17:19:00,0.2264357812164437,0,0.038917481208025295,0.011095896063488375,[0.0015145704383030534],0.265353262424469
2014-05-14 17:24:00,0.2182297023883532,0,0.032286593044691225,0.0019305931741470106,[0.0010424244683235884],0.25051629543304443
2014-05-14 17:29:00,0.2337715183506459,0,0.010815932868912803,0.0008156571818550562,[0.00011698441085172817],0.24458745121955872
2014-05-14 17:34:00,0.21577692125103135,0,0.05193656589725357,0.009903013622273638,[0.0026974070351570845],0.2677134871482849
2014-05-14 17:39:00,0.23573826451605606,0,0.009662134453594207,0.006717289945631477,[9.3356880825012922e-05],0.24540039896965027
2014-05-14 17:44:00,0.2407455550406348,0,0.012298275354110072,0.03885108528378256,[0.00015124747005756944],0.2530438303947449
2014-05-14 17:49:00,0.2270009381605272,0,0.005782737033259433,0.15135619137901424,[3.3440061088185757e-05],0.23278367519378662
2014-05-14 17:54:00,0.2219258288026585,0,-0.011176977503372598,0.9185393305601198,[0.0001249247434316203],0.2107488512992859
2014-05-14 17:59:00,0.26126075211086114,0,-0.030547488956831292,0.944031176605832,[0.00093314883997663856],0.23071326315402985
2014-05-14 18:04:00,0.3763267059262357,0,-0.11258858036356784,0.05497126081976167,[0.01267618965357542],0.26373812556266785
2014-05-14 18:09:00,0.3040657390557357,0,-0.033800249239070046,0.0006704249672299101,[0.0011424565454944968],0.27026548981666565
2014-05-14 18:14:00,0.2388579308473963,0,0.032116019777069654,0.0005690187339262298,[0.0010314390528947115],0.27097395062446594
2014-05-14 18:19:00,0.2207276960812017,0,0.04331199918170722,0.005187512407072492,[0.0018759291851893067],0.26403969526290894
2014-05-14 18:24:00,0.2276113076601372,0,0.015979240974391906,0.0003210121896236595,[0.00025533628650009632],0.2435905486345291
2014-05-14 18:29:00,0.235466989182896,0,0.011840445495181706,0.0003563546848051047,[0.00014019620721228421],0.2473074346780777
2014-05-14 18:34:00,0.22765652021566385,0,0.037370108755436005,0.002184575651086873,[0.0013965255348011851],0.26502662897109985
2014-05-14 18:39:00,0.22516982966169705,0,0.025472827618271215,0.007670533933463064,[0.00064886530162766576],0.25064265727996826
2014-05-14 18:44:00,0.2406212205129364,0,0.00443916376059264,0.019431457212529923,[1.9706143575604074e-05],0.24506038427352905
2014-05-14 18:49:00,0.22064857410903008,0,0.009564337854432753,0.12882253144174638,[9.1476598754525185e-05],0.23021291196346283
2014-05-14 18:54:00,0.21430751319641464,0,-0.006764080483859708,0.9171979170473619,[4.5752833102596924e-05],0.20754343271255493
2014-05-14 18:59:00,0.2612946615275061,0,-0.036485551362863744,0.9159325730449724,[0.0013311955844983459],0.22480911016464233
2014-05-14 19:04:00,0.3821139130336494,0,-0.11709425780598826,0.023079156676932056,[0.01371106319129467],0.26501965522766113
2014-05-14 19:09:00,0.2400447604299713,0,0.030252111232168588,0.009742187660972346,[0.00091519037960097194],0.2702968716621399
2014-05-14 19:14:00,0.24266708865051825,0,0.028030356026834652,0.018533934896172055,[0.0007857005693949759],0.2706974446773529
2014-05-14 19:19:00,0.2187270404991466,0,0.038321447164122446,0.06685565158787499,[0.0014685335336253047],0.25704848766326904
2014-05-14 19:24:00,0.23274293271241414,0,0.007775085890910749,0.013460733008352488,[6.0451919125625864e-05],0.2405180186033249
2014-05-14 19:29:00,0.24455471284375666,0,0.007966712641854307,0.00410837293633437,[6.3468498410657048e-05],0.25252142548561096
2014-05-14 19:34:00,0.22015123599823666,0,0.05043674474898624,0.05548052669507064,[0.0025438657030463219],0.2705879807472229
2014-05-14 19:39:00,0.21750630149992647,0,0.023247796200192544,0.09880647068044257,[0.00054045987781137228],0.24075409770011902
2014-05-14 19:44:00,0.2346757694611793,0,0.009594018804048976,0.18411185145739006,[9.2045280325692147e-05],0.24426978826522827
2014-05-14 19:49:00,0.21952956335974494,0,0.0011288581566735179,0.5079221205021132,[1.2743076922561158e-06],0.22065842151641846
2014-05-14 19:54:00,0.2182410055272349,0,0.0008088505394688861,0.9982092452073874,[6.5423819251009263e-07],0.2190498560667038
2014-05-14 19:59:00,0.258717545862486,0,-0.022739955778410093,0.951221675534491,[0.00051710515981540084],0.23597759008407593
