timestamp,value,error_prediction,anomaly_score,prediction
2014-04-01 04:25:00,0.0,0.0,,[[ 0.]]
2014-04-01 04:30:00,0.0,0.0,,[[ 0.]]
2014-04-01 04:35:00,0.0,0.0,,[[ 0.]]
2014-04-01 04:40:00,0.0,0.0,,[[ 0.]]
2014-04-01 04:45:00,0.0,0.0,,[[ 0.]]
2014-04-01 04:50:00,0.0,0.0,,[[ 0.]]
2014-04-01 04:55:00,0.0,0.0,,[[ 0.]]
2014-04-01 05:00:00,0.0,0.0,,[[ 0.]]
2014-04-01 05:05:00,0.0,0.0,,[[ 0.]]
2014-04-01 05:10:00,0.0,0.0,,[[ 0.]]
2014-04-01 05:15:00,0.0,0.0,,[[ 0.]]
2014-04-01 05:20:00,0.0,0.0,,[[ 0.]]
2014-04-01 05:25:00,0.0,0.0,,[[ 0.]]
2014-04-01 05:30:00,0.0,0.0,,[[ 0.]]
2014-04-01 05:35:00,0.0,0.0,,[[ 0.]]
2014-04-01 05:40:00,0.0,0.0,,[[ 0.]]
2014-04-01 05:45:00,0.1465598018,-0.1465598018,0.0,[[ 0.]]
2014-04-01 05:50:00,0.1542644635,-0.1542644635,0.0,[[ 0.]]
2014-04-01 05:55:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 06:00:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 06:05:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 06:10:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 06:15:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 06:20:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 06:25:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 06:30:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 06:35:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 06:40:00,0.0,0.0,0.9999999999960216,[[ 0.]]
2014-04-01 06:45:00,0.0,0.0,0.9999999999959422,[[ 0.]]
2014-04-01 06:50:00,0.0,0.0,0.9999999999958636,[[ 0.]]
2014-04-01 06:55:00,0.0,0.0,0.9999999999957858,[[ 0.]]
2014-04-01 07:00:00,0.0,0.0,0.9999999999957089,[[ 0.]]
2014-04-01 07:05:00,0.0,0.0,0.9999999999956326,[[ 0.]]
2014-04-01 07:10:00,0.0,0.0,0.9999999999955572,[[ 0.]]
2014-04-01 07:15:00,0.0,0.0,0.9999999999954826,[[ 0.]]
2014-04-01 07:20:00,0.0,0.0,0.9999999999954088,[[ 0.]]
2014-04-01 07:25:00,0.0,0.0,0.9999999999953356,[[ 0.]]
2014-04-01 07:30:00,0.0,0.0,0.9999999999952633,[[ 0.]]
2014-04-01 07:35:00,0.0,0.0,0.9999999999951918,[[ 0.]]
2014-04-01 07:40:00,0.0,0.0,0.9999999999951211,[[ 0.]]
2014-04-01 07:45:00,0.0,0.0,0.9999999999950512,[[ 0.]]
2014-04-01 07:50:00,0.0,0.0,0.9999999999949819,[[ 0.]]
2014-04-01 07:55:00,0.0,0.0,0.9999999999949134,[[ 0.]]
2014-04-01 08:00:00,0.0,0.0,0.9999999999948457,[[ 0.]]
2014-04-01 08:05:00,0.0,0.0,0.9999999999947787,[[ 0.]]
2014-04-01 08:10:00,0.2492116293,-0.2492116293,0.0,[[ 0.]]
2014-04-01 08:15:00,0.2258244388,-0.2258244388,0.0,[[ 0.]]
2014-04-01 08:20:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 08:25:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 08:30:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 08:35:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 08:40:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 08:45:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 08:50:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 08:55:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 09:00:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 09:05:00,0.0,0.0,0.9999998249739713,[[ 0.]]
2014-04-01 09:10:00,0.0,0.0,0.9999998230862197,[[ 0.]]
2014-04-01 09:15:00,0.0,0.0,0.9999998212182696,[[ 0.]]
2014-04-01 09:20:00,0.0,0.0,0.9999998193699129,[[ 0.]]
2014-04-01 09:25:00,0.0,0.0,0.9999998175409397,[[ 0.]]
2014-04-01 09:30:00,0.0,0.0,0.9999998157311382,[[ 0.]]
2014-04-01 09:35:00,0.0,0.0,0.9999998139402957,[[ 0.]]
2014-04-01 09:40:00,0.0,0.0,0.9999998121681987,[[ 0.]]
2014-04-01 09:45:00,0.0,0.0,0.9999998104146328,[[ 0.]]
2014-04-01 09:50:00,0.0,0.0,0.999999808679384,[[ 0.]]
2014-04-01 09:55:00,0.0,0.0,0.9999998069622377,[[ 0.]]
2014-04-01 10:00:00,0.0,0.0,0.9999998052629799,[[ 0.]]
2014-04-01 10:05:00,0.0,0.0,0.9999998035813971,[[ 0.]]
2014-04-01 10:10:00,0.0,0.0,0.9999998019172762,[[ 0.]]
2014-04-01 10:15:00,0.0,0.0,0.9999998002704052,[[ 0.]]
2014-04-01 10:20:00,0.0,0.0,0.9999997986405731,[[ 0.]]
2014-04-01 10:25:00,0.0,0.0,0.99999979702757,[[ 0.]]
2014-04-01 10:30:00,0.0,0.0,0.9999997954311874,[[ 0.]]
2014-04-01 10:35:00,0.0,0.0,0.9999997938512181,[[ 0.]]
2014-04-01 10:40:00,0.0,0.0,0.9999997922874563,[[ 0.]]
2014-04-01 10:45:00,0.0,0.0,0.9999997907396982,[[ 0.]]
2014-04-01 10:50:00,0.0,0.0,0.9999997892077416,[[ 0.]]
2014-04-01 10:55:00,0.0,0.0,0.9999997876913858,[[ 0.]]
2014-04-01 11:00:00,0.0,0.0,0.9999997861904324,[[ 0.]]
2014-04-01 11:05:00,0.0,0.0,0.9999997847046846,[[ 0.]]
2014-04-01 11:10:00,0.0,0.0,0.9999997832339479,[[ 0.]]
2014-04-01 11:15:00,0.0,0.0,0.9999997817780294,[[ 0.]]
2014-04-01 11:20:00,0.0,0.0,0.9999997803367388,[[ 0.]]
2014-04-01 11:25:00,0.0,0.0,0.9999997789098873,[[ 0.]]
2014-04-01 11:30:00,0.0,0.0,0.9999997774972889,[[ 0.]]
2014-04-01 11:35:00,0.0,0.0,0.9999997760987592,[[ 0.]]
2014-04-01 11:40:00,0.0,0.0,0.9999997747141163,[[ 0.]]
2014-04-01 11:45:00,0.0,0.0,0.9999997733431804,[[ 0.]]
2014-04-01 11:50:00,0.0,0.0,0.9999997719857738,[[ 0.]]
2014-04-01 11:55:00,0.0,0.0,0.9999997706417214,[[ 0.]]
2014-04-01 12:00:00,0.0,0.0,0.9999997693108499,[[ 0.]]
2014-04-01 12:05:00,0.0,0.0,0.9999997679929884,[[ 0.]]
2014-04-01 12:10:00,0.0,0.0,0.9999997666879682,[[ 0.]]
2014-04-01 12:15:00,0.0,0.0,0.9999997653956227,[[ 0.]]
2014-04-01 12:20:00,0.0,0.0,0.999999764115788,[[ 0.]]
2014-04-01 12:25:00,0.0,0.0,0.9999997628483016,[[ 0.]]
2014-04-01 12:30:00,0.0,0.0,0.999999761593004,[[ 0.]]
2014-04-01 12:35:00,0.0,0.0,0.9999997603497374,[[ 0.]]
2014-04-01 12:40:00,0.0,0.0,0.9999997591183463,[[ 0.]]
2014-04-01 12:45:00,0.0,0.0,0.9999997578986772,[[ 0.]]
2014-04-01 12:50:00,0.1286541252,-0.1286541252,1.0608224965125146e-08,[[ 0.]]
2014-04-01 12:55:00,0.1590833261,-0.1590833261,0.0,[[ 0.]]
2014-04-01 13:00:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 13:05:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 13:10:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 13:15:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 13:20:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 13:25:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 13:30:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 13:35:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 13:40:00,0.0,0.0,3.3173463975799677e-13,[[ 0.]]
2014-04-01 13:45:00,0.0,0.0,0.9999999823154999,[[ 0.]]
2014-04-01 13:50:00,0.0,0.0,0.9999999821806854,[[ 0.]]
2014-04-01 13:55:00,0.0,0.0,0.9999999820466756,[[ 0.]]
2014-04-01 14:00:00,0.0,0.0,0.999999981913467,[[ 0.]]
2014-04-01 14:05:00,0.0,0.0,0.999999981781056,[[ 0.]]
2014-04-01 14:10:00,0.0,0.0,0.9999999816494389,[[ 0.]]
2014-04-01 14:15:00,0.0,0.0,0.9999999815186121,[[ 0.]]
2014-04-01 14:20:00,0.0,0.0,0.9999999813885718,[[ 0.]]
2014-04-01 14:25:00,0.0,0.0,0.9999999812593141,[[ 0.]]
2014-04-01 14:30:00,0.0,0.0,0.9999999811308349,[[ 0.]]
2014-04-01 14:35:00,0.0,0.0,0.9999999810031303,[[ 0.]]
2014-04-01 14:40:00,0.0,0.0,0.999999980876196,[[ 0.]]
2014-04-01 14:45:00,0.0,0.0,0.9999999807500282,[[ 0.]]
2014-04-01 14:50:00,0.0,0.0,0.9999999806246224,[[ 0.]]
2014-04-01 14:55:00,0.0,0.0,0.9999999804999744,[[ 0.]]
2014-04-01 15:00:00,2.6516335011,-2.6516335011,3.6298566374881602e-09,[[ 0.]]
2014-04-01 15:05:00,1.2577397349,-1.2577397349,4.733990977001667e-13,[[ 0.]]
2014-04-01 15:10:00,0.0,0.0,3.423927807943983e-13,[[ 0.]]
2014-04-01 15:15:00,0.2459135756,-0.2459135756,1.021405182655144e-14,[[ 0.]]
2014-04-01 15:20:00,0.2980032575,-0.2980032575,1.1102230246251565e-16,[[ 0.]]
2014-04-01 15:25:00,0.0,0.0,1.1102230246251565e-16,[[ 0.]]
2014-04-01 15:30:00,0.0,0.0,1.1102230246251565e-16,[[ 0.]]
2014-04-01 15:35:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 15:40:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 15:45:00,0.0,0.0,0.0,[[ 0.]]
2014-04-01 15:50:00,0.0,0.0,0.0011046604615656541,[[ 0.]]
2014-04-01 15:55:00,0.0,0.0,0.31131363590265204,[[ 0.]]
2014-04-01 16:00:00,0.0,0.0,0.30914945275897376,[[ 0.]]
2014-04-01 16:05:00,0.0,0.0,0.5028766720216458,[[ 0.]]
2014-04-01 16:10:00,0.0,0.0,0.7347098314988066,[[ 0.]]
2014-04-01 16:15:00,0.0,0.0,0.7346889442439763,[[ 0.]]
2014-04-01 16:20:00,0.0,0.0,0.7346682849389836,[[ 0.]]
2014-04-01 16:25:00,0.0,0.0,0.7346478498726332,[[ 0.]]
2014-04-01 16:30:00,0.0,0.0,0.7346276354138548,[[ 0.]]
2014-04-01 16:35:00,0.0,0.0,0.7346076380095511,[[ 0.]]
2014-04-01 16:40:00,0.0,0.0,0.7345878541825173,[[ 0.]]
2014-04-01 16:45:00,0.0,0.0,0.7345682805294254,[[ 0.]]
2014-04-01 16:50:00,0.0,0.0,0.7345489137188715,[[ 0.]]
2014-04-01 16:55:00,0.0,0.0,0.7345297504894877,[[ 0.]]
2014-04-01 17:00:00,0.0,0.0,0.7345107876481097,[[ 0.]]
2014-04-01 17:05:00,0.0,0.0,0.7344920220680043,[[ 0.]]
2014-04-01 17:10:00,0.0,0.0,0.73447345068715,[[ 0.]]
2014-04-01 17:15:00,0.0,0.0,0.7344550705065719,[[ 0.]]
2014-04-01 17:20:00,0.0,0.0,0.7344368785887279,[[ 0.]]
2014-04-01 17:25:00,0.0,0.0,0.7344188720559428,[[ 0.]]
2014-04-01 17:30:00,0.0,0.0,0.7344010480888912,[[ 0.]]
2014-04-01 17:35:00,0.0,0.0,0.7343834039251272,[[ 0.]]
2014-04-01 17:40:00,0.0,0.0,0.7343659368576553,[[ 0.]]
2014-04-01 17:45:00,0.0,0.0,0.7343486442335475,[[ 0.]]
2014-04-01 17:50:00,1.6702377085,-1.6702377085,0.009691614568908435,[[ 0.]]
2014-04-01 17:55:00,2.4870165126,-2.4870165126,7.737720998046704e-06,[[ 0.]]
2014-04-01 18:00:00,0.0,0.0,6.96249151943551e-06,[[ 0.]]
2014-04-01 18:05:00,0.0,0.0,6.261705080334856e-06,[[ 0.]]
2014-04-01 18:10:00,0.0,0.0,5.628553188086194e-06,[[ 0.]]
2014-04-01 18:15:00,0.0,0.0,5.056815348014609e-06,[[ 0.]]
2014-04-01 18:20:00,0.0,0.0,4.5408117024248185e-06,[[ 0.]]
2014-04-01 18:25:00,0.0,0.0,4.075359159472214e-06,[[ 0.]]
2014-04-01 18:30:00,0.0,0.0,3.655730784646316e-06,[[ 0.]]
2014-04-01 18:35:00,0.0,0.0,3.2776182387062036e-06,[[ 0.]]
2014-04-01 18:40:00,0.0,0.0,0.006415441374349906,[[ 0.]]
2014-04-01 18:45:00,0.0,0.0,0.7097784121175132,[[ 0.]]
2014-04-01 18:50:00,0.0,0.0,0.7097566208120334,[[ 0.]]
2014-04-01 18:55:00,0.0,0.0,0.7097350345404329,[[ 0.]]
2014-04-01 19:00:00,0.0,0.0,0.7097136504226205,[[ 0.]]
2014-04-01 19:05:00,0.0,0.0,0.7096924656321938,[[ 0.]]
2014-04-01 19:10:00,1.3215197921,-1.3215197921,0.1723857087551458,[[ 0.]]
2014-04-01 19:15:00,2.6359340482,-2.6359340482,0.002101413604485125,[[ 0.]]
2014-04-01 19:20:00,0.0,0.0,0.0020045513277070492,[[ 0.]]
2014-04-01 19:25:00,0.0,0.0,0.0019117633311236393,[[ 0.]]
2014-04-01 19:30:00,0.0,0.0,0.0018228978335225188,[[ 0.]]
2014-04-01 19:35:00,0.0,0.0,0.0017378077778764656,[[ 0.]]
2014-04-01 19:40:00,0.0,0.0,0.001656350726228828,[[ 0.]]
2014-04-01 19:45:00,0.0,0.0,0.0015783887550678832,[[ 0.]]
2014-04-01 19:50:00,0.0,0.0,0.0015037883512808436,[[ 0.]]
2014-04-01 19:55:00,0.2492618094,-0.2492618094,0.0007130438432655373,[[ 0.]]
2014-04-01 20:00:00,0.2633400854,-0.2633400854,0.012210781484995326,[[ 0.]]
2014-04-01 20:05:00,0.2240145619,-0.2240145619,0.4593204278301962,[[ 0.]]
2014-04-01 20:10:00,0.0,0.0,0.45819893637019593,[[ 0.]]
2014-04-01 20:15:00,0.0,0.0,0.45707805615646,[[ 0.]]
2014-04-01 20:20:00,0.0,0.0,0.45595779209360965,[[ 0.]]
2014-04-01 20:25:00,0.0,0.0,0.4548381491346214,[[ 0.]]
2014-04-01 20:30:00,0.0,0.0,0.45371913227940797,[[ 0.]]
2014-04-01 20:35:00,0.0,0.0,0.4526007465734303,[[ 0.]]
2014-04-01 20:40:00,0.0,0.0,0.45148299710634243,[[ 0.]]
2014-04-01 20:45:00,0.0,0.0,0.541746191303168,[[ 0.]]
2014-04-01 20:50:00,0.0,0.0,0.6355013261066533,[[ 0.]]
2014-04-01 20:55:00,0.0,0.0,0.7100518068542427,[[ 0.]]
2014-04-01 21:00:00,0.0,0.0,0.7100259730886035,[[ 0.]]
2014-04-01 21:05:00,0.0,0.0,0.7100003578383304,[[ 0.]]
2014-04-01 21:10:00,0.0,0.0,0.7099749583427883,[[ 0.]]
2014-04-01 21:15:00,0.0,0.0,0.7099497718876476,[[ 0.]]
2014-04-01 21:20:00,0.0,0.0,0.709924795803916,[[ 0.]]
2014-04-01 21:25:00,0.0,0.0,0.7099000274669959,[[ 0.]]
2014-04-01 21:30:00,0.0,0.0,0.7098754642957669,[[ 0.]]
2014-04-01 21:35:00,0.0,0.0,0.7098511037516873,[[ 0.]]
2014-04-01 21:40:00,0.0,0.0,0.7098269433379208,[[ 0.]]
2014-04-01 21:45:00,0.5318499336,-0.5318499336,0.5235864549586804,[[ 0.]]
2014-04-01 21:50:00,0.4854816531,-0.4854816531,0.3488574662794841,[[ 0.]]
2014-04-01 21:55:00,0.0,0.0,0.34745289847802596,[[ 0.]]
2014-04-01 22:00:00,0.0,0.0,0.34605065454804784,[[ 0.]]
2014-04-01 22:05:00,0.0,0.0,0.34465074771069215,[[ 0.]]
2014-04-01 22:10:00,0.0,0.0,0.34325319114672737,[[ 0.]]
2014-04-01 22:15:00,0.0,0.0,0.34185799799516037,[[ 0.]]
2014-04-01 22:20:00,0.0,0.0,0.34046518135187354,[[ 0.]]
2014-04-01 22:25:00,0.0,0.0,0.3390747542682879,[[ 0.]]
2014-04-01 22:30:00,0.0,0.0,0.337686729750051,[[ 0.]]
2014-04-01 22:35:00,0.0,0.0,0.5409082961602575,[[ 0.]]
2014-04-01 22:40:00,0.0,0.0,0.7197672331011934,[[ 0.]]
2014-04-01 22:45:00,0.0,0.0,0.7197417531781494,[[ 0.]]
2014-04-01 22:50:00,0.0,0.0,0.7197164717230142,[[ 0.]]
2014-04-01 22:55:00,0.0,0.0,0.7196913864260921,[[ 0.]]
2014-04-01 23:00:00,0.0,0.0,0.7196664950133863,[[ 0.]]
2014-04-01 23:05:00,0.0,0.0,0.7196417952459111,[[ 0.]]
2014-04-01 23:10:00,0.0,0.0,0.7196172849190203,[[ 0.]]
2014-04-01 23:15:00,0.0,0.0,0.7195929618617527,[[ 0.]]
2014-04-01 23:20:00,0.0,0.0,0.7195688239361897,[[ 0.]]
2014-04-01 23:25:00,0.0,0.0,0.7195448690368298,[[ 0.]]
2014-04-01 23:30:00,0.0,0.0,0.7195210950899773,[[ 0.]]
2014-04-01 23:35:00,0.0,0.0,0.7194975000531425,[[ 0.]]
2014-04-01 23:40:00,0.0,0.0,0.719474081914458,[[ 0.]]
2014-04-01 23:45:00,0.0,0.0,0.719450838692107,[[ 0.]]
2014-04-01 23:50:00,0.0,0.0,0.7194277684337637,[[ 0.]]
2014-04-01 23:55:00,0.0,0.0,0.7194048692160473,[[ 0.]]
2014-04-02 00:00:00,0.0,0.0,0.7193821391439874,[[ 0.]]
2014-04-02 00:05:00,0.0,0.0,0.7193595763505019,[[ 0.]]
2014-04-02 00:10:00,0.0,0.0,0.7193371789958847,[[ 0.]]
2014-04-02 00:15:00,0.0,0.0,0.7193149452673071,[[ 0.]]
2014-04-02 00:20:00,0.0,0.0,0.719292873378328,[[ 0.]]
2014-04-02 00:25:00,0.1868904984,-0.1868904984,0.6509559353830462,[[ 0.]]
2014-04-02 00:30:00,0.1570609747,-0.1570609747,0.5889239810587483,[[ 0.]]
2014-04-02 00:35:00,0.0,0.0,0.5884093984877221,[[ 0.]]
2014-04-02 00:40:00,0.0,0.0,0.5878948521239302,[[ 0.]]
2014-04-02 00:45:00,0.0,0.0,0.587380340955592,[[ 0.]]
2014-04-02 00:50:00,0.0,0.0,0.5868658639965618,[[ 0.]]
2014-04-02 00:55:00,0.0,0.0,0.5863514202858808,[[ 0.]]
2014-04-02 01:00:00,0.0,0.0,0.585837008887338,[[ 0.]]
2014-04-02 01:05:00,0.0,0.0,0.5853226288890407,[[ 0.]]
2014-04-02 01:10:00,0.0,0.0,0.5848082794029943,[[ 0.]]
2014-04-02 01:15:00,0.0,0.0,0.6624499177613026,[[ 0.]]
2014-04-02 01:20:00,0.0,0.0,0.7232220293531879,[[ 0.]]
2014-04-02 01:25:00,0.0,0.0,0.7232007239179424,[[ 0.]]
2014-04-02 01:30:00,0.0,0.0,0.7231795661745026,[[ 0.]]
2014-04-02 01:35:00,0.0,0.0,0.7231585545925455,[[ 0.]]
2014-04-02 01:40:00,0.0,0.0,0.7231376876628165,[[ 0.]]
2014-04-02 01:45:00,0.0,0.0,0.7231169638967673,[[ 0.]]
2014-04-02 01:50:00,0.0,0.0,0.7230963818262026,[[ 0.]]
2014-04-02 01:55:00,0.0,0.0,0.7230759400029334,[[ 0.]]
2014-04-02 02:00:00,0.0,0.0,0.7230556369984369,[[ 0.]]
2014-04-02 02:05:00,0.0,0.0,0.7230354714035246,[[ 0.]]
2014-04-02 02:10:00,0.0,0.0,0.723015441828016,[[ 0.]]
2014-04-02 02:15:00,0.0,0.0,0.7229955469004186,[[ 0.]]
2014-04-02 02:20:00,0.0,0.0,0.7229757852676159,[[ 0.]]
2014-04-02 02:25:00,0.0,0.0,0.7229561555945603,[[ 0.]]
2014-04-02 02:30:00,0.0,0.0,0.7229366565639721,[[ 0.]]
2014-04-02 02:35:00,0.0,0.0,0.7229172868760458,[[ 0.]]
2014-04-02 02:40:00,0.0,0.0,0.7228980452481606,[[ 0.]]
2014-04-02 02:45:00,0.0,0.0,0.7228789304145973,[[ 0.]]
2014-04-02 02:50:00,0.0,0.0,0.7228599411262615,[[ 0.]]
2014-04-02 02:55:00,0.0,0.0,0.7228410761504109,[[ 0.]]
2014-04-02 03:00:00,0.0,0.0,0.722822334270389,[[ 0.]]
2014-04-02 03:05:00,0.0,0.0,0.7228037142853636,[[ 0.]]
2014-04-02 03:10:00,0.0,0.0,0.7227852150100699,[[ 0.]]
2014-04-02 03:15:00,0.0,0.0,0.7227668352745594,[[ 0.]]
2014-04-02 03:20:00,0.0,0.0,0.7227485739239536,[[ 0.]]
2014-04-02 03:25:00,0.0,0.0,0.7227304298182018,[[ 0.]]
2014-04-02 03:30:00,0.0,0.0,0.7227124018318437,[[ 0.]]
2014-04-02 03:35:00,0.103038706,-0.103038706,0.6809945863674721,[[ 0.]]
2014-04-02 03:40:00,0.1930948696,-0.1930948696,0.5962308432771886,[[ 0.]]
2014-04-02 03:45:00,0.0,0.0,0.5957916112994496,[[ 0.]]
2014-04-02 03:50:00,0.0,0.0,0.5953523934641977,[[ 0.]]
2014-04-02 03:55:00,0.0,0.0,0.5949131891310685,[[ 0.]]
2014-04-02 04:00:00,0.0,0.0,0.5944739976739548,[[ 0.]]
2014-04-02 04:05:00,0.0,0.0,0.5940348184807862,[[ 0.]]
2014-04-02 04:10:00,0.0,0.0,0.5935956509533146,[[ 0.]]
2014-04-02 04:15:00,0.0,0.0,0.5931564945069026,[[ 0.]]
2014-04-02 04:20:00,0.0,0.0,0.5927173485703163,[[ 0.]]
2014-04-02 04:25:00,0.0,0.0,0.6410696116487762,[[ 0.]]
2014-04-02 04:30:00,0.0,0.0,0.7260701174659048,[[ 0.]]
2014-04-02 04:35:00,0.0,0.0,0.7260526836759521,[[ 0.]]
2014-04-02 04:40:00,0.0,0.0,0.7260353567462752,[[ 0.]]
2014-04-02 04:45:00,0.0,0.0,0.726018135697432,[[ 0.]]
2014-04-02 04:50:00,0.0,0.0,0.7260010195619132,[[ 0.]]
2014-04-02 04:55:00,0.0,0.0,0.7259840073839604,[[ 0.]]
2014-04-02 05:00:00,0.0,0.0,0.7259670982193888,[[ 0.]]
2014-04-02 05:05:00,0.0,0.0,0.7259502911354123,[[ 0.]]
2014-04-02 05:10:00,0.1689526751,-0.1689526751,0.652262873584615,[[ 0.]]
2014-04-02 05:15:00,0.1676513386,-0.1676513386,0.5725401556836647,[[ 0.]]
2014-04-02 05:20:00,0.0,0.0,0.5720395807497713,[[ 0.]]
2014-04-02 05:25:00,0.0,0.0,0.5715390113636818,[[ 0.]]
2014-04-02 05:30:00,0.0,0.0,0.5710384473063346,[[ 0.]]
2014-04-02 05:35:00,0.0,0.0,0.5705378883700813,[[ 0.]]
2014-04-02 05:40:00,0.0,0.0,0.5700373343585208,[[ 0.]]
2014-04-02 05:45:00,0.0,0.0,0.5695367850863374,[[ 0.]]
2014-04-02 05:50:00,0.0,0.0,0.56903624037914,[[ 0.]]
2014-04-02 05:55:00,0.0,0.0,0.5685357000733062,[[ 0.]]
2014-04-02 06:00:00,0.0,0.0,0.6526874436322576,[[ 0.]]
2014-04-02 06:05:00,0.0,0.0,0.7297458980706403,[[ 0.]]
2014-04-02 06:10:00,0.0,0.0,0.7297294884922868,[[ 0.]]
2014-04-02 06:15:00,0.0,0.0,0.7297131740293679,[[ 0.]]
2014-04-02 06:20:00,0.0,0.0,0.7296969538573385,[[ 0.]]
2014-04-02 06:25:00,0.0,0.0,0.729680827161156,[[ 0.]]
2014-04-02 06:30:00,0.0,0.0,0.7296647931351442,[[ 0.]]
2014-04-02 06:35:00,0.0,0.0,0.729648850982858,[[ 0.]]
2014-04-02 06:40:00,0.0,0.0,0.7296329999169533,[[ 0.]]
2014-04-02 06:45:00,0.0,0.0,0.7296172391590556,[[ 0.]]
2014-04-02 06:50:00,0.0,0.0,0.7296015679396342,[[ 0.]]
2014-04-02 06:55:00,0.0,0.0,0.7295859854978755,[[ 0.]]
