Unnamed: 0,timestamp,value,is_anomaly,prediction,convergenceLoss,convergenceLossNormal,anomaly_score,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard,convergenceLossNormal5,predicted_anomaly
31,2015-02-27 00:17:53,0.004329004329,0,0.0120615167543,0.000745267490856,0.5,0.5,0.0,0.0,0.0,1.0,0
32,2015-02-27 00:22:53,0.00865800865801,0,0.0120615167543,0.000745267490856,0.5,0.5,0.0,0.0,0.0,1.0,0
33,2015-02-27 00:27:53,0.00865800865801,0,0.0120615167543,0.000745267490856,0.5,0.5,0.0,0.0,0.0,1.0,0
34,2015-02-27 00:32:53,0.025974025974,0,0.0120615167543,0.000745267490856,0.5,0.5,0.0,0.0,0.0,1.0,0
35,2015-02-27 00:37:53,0.025974025974,0,0.0120615167543,0.000745267490856,0.5,0.5,0.0,0.0,0.0,1.0,0
36,2015-02-27 00:42:53,0.012987012987,0,0.0120615167543,0.000745267490856,0.5,0.5,0.0,0.0,0.0,1.0,0
37,2015-02-27 00:47:53,0.017316017316,0,0.0120615167543,0.000745267490856,0.5,0.5,0.0,0.0,0.0,1.0,0
38,2015-02-27 00:52:53,0.012987012987,0,0.0120615167543,0.000745267490856,0.5,0.5,0.0,0.0,0.0,1.0,0
39,2015-02-27 00:57:53,0.017316017316,0,0.0120615167543,0.000745267490856,0.5,0.5,0.0,0.0,0.0,1.0,0
40,2015-02-27 01:02:53,0.021645021645,0,0.0120615167543,0.000745267490856,0.5,0.5,0.0,0.0,0.0,1.0,0
41,2015-02-27 01:07:53,0.00865800865801,0,0.0120615167543,0.000745267490856,0.5,0.5,0.0,0.0,0.0,1.0,0
42,2015-02-27 01:12:53,0.034632034632,0,0.0120615167543,0.000745267490856,0.5,0.5,0.0,0.0,0.0,1.0,0
43,2015-02-27 01:17:53,0.017316017316,0,0.0120615167543,0.000745267490856,0.5,0.5,0.0,0.0,0.0,1.0,0
44,2015-02-27 01:22:53,0.021645021645,0,0.0120615167543,0.000745267490856,0.5,0.5,0.0,0.0,0.0,1.0,0
45,2015-02-27 01:27:53,0.025974025974,0,0.0120615167543,0.000745267490856,0.5,0.5,0.0,0.0,0.0,1.0,0
46,2015-02-27 01:32:53,0.017316017316,0,0.0120615167543,0.000745267490856,0.5,0.5,0.0,0.0,0.0,1.0,0
47,2015-02-27 01:37:53,0.025974025974,0,0.0120615167543,0.000745267490856,0.5,0.5,0.0,0.0,0.0,1.0,0
48,2015-02-27 01:42:53,0.038961038961,0,0.0120615167543,0.000745267490856,0.5,0.5,0.0,0.0,0.0,1.0,0
49,2015-02-27 01:47:53,0.030303030303,0,0.0120615167543,0.000745267490856,0.5,0.5,0.0,0.0,0.0,1.0,0
50,2015-02-27 01:52:53,0.021645021645,0,0.0120615167543,0.000745267490856,0.5,0.5,0.0,0.0,0.0,1.0,0
51,2015-02-27 01:57:53,0.025974025974,0,0.0120615167543,0.000745267490856,0.5,0.5,0.0,0.0,0.0,1.0,0
52,2015-02-27 02:02:53,0.025974025974,0,0.0120615167543,0.000745267490856,0.5,0.5,0.0,0.0,0.0,1.0,0
53,2015-02-27 02:07:53,0.021645021645,0,0.0120615167543,0.000745267490856,0.5,0.5,0.0,0.0,0.0,1.0,0
54,2015-02-27 02:12:53,0.00865800865801,0,0.0120615167543,0.000745267490856,0.5,0.5,0.0,0.0,0.0,1.0,0
55,2015-02-27 02:17:53,0.004329004329,0,0.00673203077167,0.000463251693873,0.5,0.5,0.0,0.0,0.0,0.0342447227284,0
56,2015-02-27 02:22:53,0.00865800865801,0,0.00632814317942,0.000307010486722,0.5,0.5,0.0,0.0,0.0,0.0223086307805,0
57,2015-02-27 02:27:53,0.00865800865801,0,0.00835383497179,9.55869472818e-05,0.5,0.5,0.0,0.0,0.0,0.0151588524134,0
58,2015-02-27 02:32:53,0.012987012987,0,0.00588502269238,1.87985751836e-05,0.5,0.5,0.0,0.0,0.0,0.0135783055974,0
59,2015-02-27 02:37:53,0.017316017316,0,0.0149279562756,0.000100120552815,0.5,0.5,0.0,0.0,0.0,0.123999772004,0
60,2015-02-27 02:42:53,0.017316017316,0,0.0180684495717,0.000155945919687,0.5,0.5,0.0,0.0,0.0,0.199801161152,0
61,2015-02-27 02:47:53,0.00865800865801,0,0.016233690083,0.000149461295223,0.5,0.5,0.0,0.0,0.0,0.190996139886,0
62,2015-02-27 02:52:53,0.021645021645,0,0.0173310600221,0.000108269727207,0.5,0.5,0.0,0.0,0.0,0.13506497003,0
63,2015-02-27 02:57:53,0.012987012987,0,0.00637541152537,0.000117536939797,0.5,0.5,0.0,0.0,0.0,0.147648274488,0
64,2015-02-27 03:02:53,0.012987012987,0,-0.00090195517987,9.68745953287e-05,0.5,0.5,0.0,0.0,0.0,0.119592311733,0
65,2015-02-27 03:07:53,0.004329004329,0,0.000674634240568,9.06745917746e-05,0.5,0.5,0.0,0.0,0.0,0.111173757437,0
66,2015-02-27 03:12:53,0.012987012987,0,0.00204672804102,0.000132875560666,0.5,0.5,0.0,0.0,0.0,0.168475522649,0
67,2015-02-27 03:17:53,0.017316017316,0,-0.000373679678887,0.000174128843355,0.5,0.5,0.0,0.0,0.0,0.224490490573,0
68,2015-02-27 03:22:53,0.00865800865801,0,0.00199871417135,3.79318407795e-05,0.5,0.5,0.0,0.0,0.0,0.0395580383312,0
69,2015-02-27 03:27:53,0.012987012987,0,0.0054081697017,2.06454715226e-05,0.5,0.5,0.0,0.0,0.0,0.0160860778872,0
70,2015-02-27 03:32:53,0.00865800865801,0,0.00578019069508,6.25468965154e-05,0.5,0.5,0.0,0.0,0.0,0.0729811132391,0
71,2015-02-27 03:37:53,0.0,0,0.00990813970566,1.76274770638e-05,0.5,0.5,0.0,0.0,0.0,0.0135567482959,0
72,2015-02-27 03:42:53,0.012987012987,0,0.0109601067379,5.26471922058e-05,0.5,0.5,0.0,0.0,0.0,0.0610320946535,0
73,2015-02-27 03:47:53,0.00865800865801,0,0.0127518437803,4.8134377721e-05,0.5,0.5,0.0,0.0,0.0,0.0549141856459,0
74,2015-02-27 03:52:53,0.021645021645,0,0.0139112137258,5.63761022931e-05,0.5,0.5,0.0,0.0,0.0,0.0660872842007,0
75,2015-02-27 03:57:53,0.00865800865801,0,0.0182658024132,0.000140356598422,0.5,0.5,0.0,0.0,0.0,0.17993752898,0
76,2015-02-27 04:02:53,0.004329004329,0,0.0154780335724,3.839969213e-05,0.5,0.5,0.0,0.0,0.0,0.0417171174161,0
77,2015-02-27 04:07:53,0.0,0,0.0148289017379,2.92895929306e-05,0.5,0.5,0.0,0.0,0.0,0.0293667852364,0
78,2015-02-27 04:12:53,0.0,0,0.0179388336837,3.35372060363e-05,0.5,0.5,0.0,0.0,0.0,0.0351251674096,0
79,2015-02-27 04:17:53,0.0,0,0.0181089676917,8.31835423014e-05,0.5,0.5,0.0,0.0,0.0,0.102429455866,0
80,2015-02-27 04:22:53,0.004329004329,0,0.0189502183348,0.00014275542344,0.5,0.5,0.0,0.0,0.0,0.183189555677,0
81,2015-02-27 04:27:53,0.0,0,0.0172705054283,0.000153918663273,0.5,0.5,0.0,0.0,0.0,0.198323278935,0
82,2015-02-27 04:32:53,0.004329004329,0,0.0155610758811,0.000139666764881,0.5,0.5,0.0,0.0,0.0,0.179002339011,0
83,2015-02-27 04:37:53,0.017316017316,0,0.0175885856152,0.000121393677546,0.5,0.5,0.0,0.0,0.0,0.154229974452,0
84,2015-02-27 04:42:53,0.004329004329,0,0.0155136361718,0.000115857867058,0.5,0.5,0.0,0.0,0.0,0.146725215512,0
85,2015-02-27 04:47:53,0.0,0,0.0131733678281,9.51547044679e-05,0.5,0.5,0.0,0.0,0.0,0.118658459096,0
86,2015-02-27 04:52:53,0.0,0,0.0132575500757,4.53457905678e-05,0.5,0.5,0.0,0.0,0.0,0.0511337682321,0
87,2015-02-27 04:57:53,0.0,0,0.0115651786327,6.46570260869e-05,0.5,0.5,0.0,0.0,0.0,0.0773135241538,0
88,2015-02-27 05:02:53,0.004329004329,0,0.00900191813707,8.51534714457e-05,0.5,0.5,0.0,0.0,0.0,0.105100039223,0
89,2015-02-27 05:07:53,0.0,0,0.0100163463503,7.59985705372e-05,0.5,0.5,0.0,0.0,0.0,0.0926889704938,0
90,2015-02-27 05:12:53,0.004329004329,0,0.00623218715191,7.11015381967e-05,0.5,0.5,0.0,0.0,0.0,0.08605018701,0
91,2015-02-27 05:17:53,0.021645021645,0,0.0035611721687,5.26904004801e-05,0.5,0.5,0.0,0.0,0.0,0.0610906710234,0
92,2015-02-27 05:22:53,0.00865800865801,0,0.00704422080889,7.93781655375e-05,0.5,0.5,0.0,0.0,0.0,0.0972706023699,0
93,2015-02-27 05:27:53,0.004329004329,0,0.00335958041251,4.49283979833e-05,0.5,0.5,0.0,0.0,0.0,0.0505679196113,0
94,2015-02-27 05:32:53,0.00865800865801,0,0.00448856595904,5.1483300922e-05,0.5,0.5,0.0,0.0,0.0,0.0594542365357,0
95,2015-02-27 05:37:53,0.00865800865801,0,0.00373755791225,8.06560055935e-05,0.5,0.5,0.0,0.0,0.0,0.0990029379701,0
96,2015-02-27 05:42:53,0.0,0,0.00787634588778,1.2268475075e-05,0.5,0.5,0.0,0.0,0.0,0.0134589680304,0
97,2015-02-27 05:47:53,0.0,0,0.0049460013397,1.55862198881e-05,0.5,0.5,0.0,0.0,0.0,0.0179243101676,0
98,2015-02-27 05:52:53,0.0,0,0.00621169339865,1.5111241737e-05,0.5,0.5,0.0,0.0,0.0,0.0172850385925,0
99,2015-02-27 05:57:53,0.004329004329,0,0.00365454237908,3.91457688238e-05,0.5,0.5,0.0,0.0,0.0,0.0496330317612,0
100,2015-02-27 06:02:53,0.0,0,0.00707172881812,3.07611080643e-05,0.5,0.5,0.0,0.0,0.0,0.0383481436504,0
101,2015-02-27 06:07:53,0.0,0,0.00505819171667,2.57064475591e-05,0.5,0.5,0.0,0.0,0.0,0.031545092236,0
102,2015-02-27 06:12:53,0.012987012987,0,0.00506213773042,1.506816443e-05,0.5,0.5,0.0,0.0,0.0,0.0172270609828,0
103,2015-02-27 06:17:53,0.00865800865801,0,0.00421800557524,3.1652944017e-05,0.5,0.5,0.0,0.0,0.0,0.039548462808,0
104,2015-02-27 06:22:53,0.004329004329,0,0.00620339997113,7.64441865613e-05,0.5,0.5,0.0,0.0,0.0,0.0998328529525,0
105,2015-02-27 06:27:53,0.004329004329,0,0.0062916832976,4.05679093092e-05,0.5,0.5,0.0,0.0,0.0,0.051547086094,0
106,2015-02-27 06:32:53,0.0,0,0.00544969225302,2.16040698433e-05,0.5,0.5,0.0,0.0,0.0,0.0260237151835,0
107,2015-02-27 06:37:53,0.021645021645,0,0.0046796631068,7.45588295104e-06,0.5,0.5,0.0,0.0,0.0,0.0133723519323,0
108,2015-02-27 06:42:53,0.0,0,0.00453840009868,8.86094130692e-05,0.5,0.5,0.0,0.0,0.0,0.121893708462,0
109,2015-02-27 06:47:53,0.004329004329,0,0.00316436379217,0.000102829042589,0.5,0.5,0.0,0.0,0.0,0.14090869749,0
110,2015-02-27 06:52:53,0.0,0,0.0019818614237,8.62402594066e-05,0.5,0.5,0.0,0.0,0.0,0.118725592806,0
111,2015-02-27 06:57:53,0.0,0,0.00158838462085,0.000112292102131,0.5,0.5,0.0,0.0,0.0,0.153563033745,0
112,2015-02-27 07:02:53,0.004329004329,0,0.00182467012201,9.97334336716e-06,0.5,0.5,0.0,0.0,0.0,0.0167387885984,0
113,2015-02-27 07:07:53,0.0,0,0.00193685106933,1.16466108011e-05,0.5,0.5,0.0,0.0,0.0,0.0189763406987,0
114,2015-02-27 07:12:53,0.004329004329,0,0.00156237091869,1.16461897051e-05,0.5,0.5,0.0,0.0,0.0,0.0189757775943,0
115,2015-02-27 07:17:53,0.0,0,0.00145431561396,9.79505421128e-06,0.5,0.5,0.0,0.0,0.0,0.0165003740645,0
116,2015-02-27 07:22:53,0.0,0,0.00202837632969,1.13255518954e-05,0.5,0.5,0.0,0.0,0.0,0.0185470094309,0
117,2015-02-27 07:27:53,0.004329004329,0,0.000872272066772,1.40084084705e-05,0.5,0.5,0.0,0.0,0.0,0.0221346196615,0
118,2015-02-27 07:32:53,0.0,0,0.0037760422565,7.79727815825e-06,0.5,0.5,0.0,0.0,0.0,0.0138288776182,0
119,2015-02-27 07:37:53,0.0,0,0.00384987937286,1.23009476738e-05,0.5,0.5,0.0,0.0,0.0,0.0198513429931,0
120,2015-02-27 07:42:53,0.004329004329,0,0.00276167574339,6.54876293993e-06,0.5,0.5,0.0,0.0,0.0,0.0133561504837,0
121,2015-02-27 07:47:53,0.004329004329,0,0.00366050261073,7.03913610778e-06,0.5,0.5,0.0,0.0,0.0,0.014011100266,0
122,2015-02-27 07:52:53,0.004329004329,0,0.0035258429125,9.75791226665e-06,0.5,0.5,0.0,0.0,0.0,0.0176423386169,0
123,2015-02-27 07:57:53,0.017316017316,0,0.00562822679058,1.34067522595e-05,0.5,0.5,0.0,0.0,0.0,0.0225157842205,0
124,2015-02-27 08:02:53,0.017316017316,0,0.00542303919792,7.42535703466e-05,0.5,0.5,0.0,0.0,0.0,0.103783710103,0
125,2015-02-27 08:07:53,0.004329004329,0,0.00165511597879,9.78942480288e-05,0.5,0.5,0.0,0.0,0.0,0.135358554969,0
126,2015-02-27 08:12:53,0.004329004329,0,0.00244968687184,0.00010258419934,0.5,0.5,0.0,0.0,0.0,0.141622524516,0
127,2015-02-27 08:17:53,0.0,0,0.00434927642345,9.24127234612e-05,0.5,0.5,0.0,0.0,0.0,0.128037348268,0
128,2015-02-27 08:22:53,0.004329004329,0,0.00288330949843,5.53913996555e-05,0.5,0.5,0.0,0.0,0.0,0.078591111083,0
129,2015-02-27 08:27:53,0.00865800865801,0,0.00496539426968,3.59532668881e-06,0.5,0.5,0.0,0.0,0.0,0.0133036721016,0
130,2015-02-27 08:32:53,0.004329004329,0,0.00219624396414,7.16583963367e-06,0.5,0.5,0.0,0.0,0.0,0.0180537654469,0
131,2015-02-27 08:37:53,0.00865800865801,0,0.00119680748321,3.10525183522e-06,0.5,0.5,0.0,0.0,0.0,0.0132950040313,0
132,2015-02-27 08:42:53,0.00865800865801,0,0.00243146088906,1.26387476485e-05,0.5,0.5,0.0,0.0,0.0,0.0259697905584,0
133,2015-02-27 08:47:53,0.0,0,0.00176359107718,1.52787270054e-05,0.5,0.5,0.0,0.0,0.0,0.0294796441776,0
134,2015-02-27 08:52:53,0.0,0,0.00268105859868,1.83608426596e-05,0.5,0.5,0.0,0.0,0.0,0.0335773181824,0
135,2015-02-27 08:57:53,0.004329004329,0,0.00261038145982,3.67480242858e-05,0.5,0.5,0.0,0.0,0.0,0.0580230835669,0
136,2015-02-27 09:02:53,0.00865800865801,0,0.00280307093635,2.46210202022e-05,0.5,0.5,0.0,0.0,0.0,0.041900226749,0
137,2015-02-27 09:07:53,0.0,0,0.00554330088198,1.72440923052e-05,0.5,0.5,0.0,0.0,0.0,0.032092598136,0
138,2015-02-27 09:12:53,0.012987012987,0,0.00770710920915,2.18015666178e-05,0.5,0.5,0.0,0.0,0.0,0.0381517620719,0
139,2015-02-27 09:17:53,0.0,0,0.0076479059644,3.62848877558e-05,0.5,0.5,0.0,0.0,0.0,0.0574073433636,0
140,2015-02-27 09:22:53,0.004329004329,0,0.00617467937991,2.8508460673e-05,0.5,0.5,0.0,0.0,0.0,0.0470685804221,0
141,2015-02-27 09:27:53,0.0,0,0.00570133281872,3.21431907651e-05,0.5,0.5,0.0,0.0,0.0,0.0519009555448,0
142,2015-02-27 09:32:53,0.0,0,0.00695914076641,2.05475407711e-05,0.5,0.5,0.0,0.0,0.0,0.0364845342032,0
143,2015-02-27 09:37:53,0.0,0,0.00826790183783,2.44847633439e-05,0.5,0.5,0.0,0.0,0.0,0.0417190732009,0
144,2015-02-27 09:42:53,0.0,0,0.00773629453033,1.82577405212e-05,0.5,0.5,0.0,0.0,0.0,0.0334402438478,0
145,2015-02-27 09:47:53,0.004329004329,0,0.00899645593017,3.35551776516e-05,0.5,0.5,0.0,0.0,0.0,0.0537781926796,0
146,2015-02-27 09:52:53,0.0,0,0.00643723504618,2.24124978558e-05,0.5,0.5,0.0,0.0,0.0,0.0389639953991,0
147,2015-02-27 09:57:53,0.004329004329,0,0.00695995148271,2.20498259296e-05,0.5,0.5,0.0,0.0,0.0,0.038481822927,0
148,2015-02-27 10:02:53,0.004329004329,0,0.00723713263869,1.76528210432e-05,0.5,0.5,0.0,0.0,0.0,0.032636003158,0
149,2015-02-27 10:07:53,0.0,0,0.00554647110403,8.58258408698e-06,0.5,0.5,0.0,0.0,0.0,0.0205771194681,0
150,2015-02-27 10:12:53,0.0,0,0.00381927192211,9.86239774647e-06,0.5,0.5,0.0,0.0,0.0,0.0222786322444,0
151,2015-02-27 10:17:53,0.00865800865801,0,0.00407497491688,8.31460511108e-06,0.5,0.5,0.0,0.0,0.0,0.0202208413117,0
152,2015-02-27 10:22:53,0.0,0,0.00345068704337,1.23764630189e-05,0.5,0.5,0.0,0.0,0.0,0.0256210830376,0
153,2015-02-27 10:27:53,0.004329004329,0,0.00227278424427,1.60818308359e-05,0.5,0.5,0.0,0.0,0.0,0.030547371044,0
154,2015-02-27 10:32:53,0.004329004329,0,0.00298831495456,1.47944720084e-05,0.5,0.5,0.0,0.0,0.0,0.0288358269639,0
155,2015-02-27 10:37:53,0.0,0,0.00250726100057,1.20357262858e-05,0.5,0.5,0.0,0.0,0.0,0.0251680734136,0
156,2015-02-27 10:42:53,0.00865800865801,0,0.00344458874315,5.8678606365e-06,0.5,0.5,0.0,0.0,0.0,0.0169678935463,0
157,2015-02-27 10:47:53,0.0,0,0.00237567583099,9.68965741777e-06,0.5,0.5,0.0,0.0,0.0,0.0220489739077,0
158,2015-02-27 10:52:53,0.00865800865801,0,0.00146153755486,1.69725117303e-05,0.5,0.5,0.0,0.0,0.0,0.0317315316522,0
159,2015-02-27 10:57:53,0.004329004329,0,0.00255748466589,1.72890777321e-05,0.5,0.5,0.0,0.0,0.0,0.0321524062792,0
160,2015-02-27 11:02:53,0.0,0,0.00332735199481,2.3483968107e-05,0.5,0.5,0.0,0.0,0.0,0.04038851553,0
161,2015-02-27 11:07:53,0.004329004329,0,0.00277669657953,1.28082911033e-05,0.5,0.5,0.0,0.0,0.0,0.0261951986499,0
162,2015-02-27 11:12:53,0.0,0,0.00143979117274,1.49668167069e-05,0.5,0.5,0.0,0.0,0.0,0.02906495931,0
163,2015-02-27 11:17:53,0.0,0,0.00100843969267,9.02281499293e-06,0.5,0.5,0.0,0.0,0.0,0.0211624066351,0
164,2015-02-27 11:22:53,0.0,0,0.00168618641328,5.7528218349e-06,0.5,0.5,0.0,0.0,0.0,0.0168149494132,0
165,2015-02-27 11:27:53,0.0,0,0.000560529879294,1.2397133105e-05,0.5,0.5,0.0,0.0,0.0,0.0256485639254,0
166,2015-02-27 11:32:53,0.00865800865801,0,0.0012212281581,7.24943447494e-06,0.5,0.5,0.0,0.0,0.0,0.0188046965215,0
167,2015-02-27 11:37:53,0.004329004329,0,0.00324493646622,1.79426479008e-05,0.5,0.5,0.0,0.0,0.0,0.033021328082,0
168,2015-02-27 11:42:53,0.004329004329,0,0.00317867891863,1.88831199921e-05,0.5,0.5,0.0,0.0,0.0,0.0342716861065,0
169,2015-02-27 11:47:53,0.012987012987,0,0.0028185620904,1.37131446536e-05,0.5,0.5,0.0,0.0,0.0,0.0273982018098,0
170,2015-02-27 11:52:53,0.0,0,0.00311907636933,4.26805781899e-05,0.5,0.5,0.0,0.0,0.0,0.065910416374,0
171,2015-02-27 11:57:53,0.004329004329,0,0.00343294581398,3.69596054952e-05,0.5,0.5,0.0,0.0,0.0,0.0583043808701,0
172,2015-02-27 12:02:53,0.0,0,0.00166009250097,3.5253164242e-05,0.5,0.5,0.0,0.0,0.0,0.0560356665361,0
173,2015-02-27 12:07:53,0.004329004329,0,0.00304164993577,2.87872589979e-05,0.5,0.5,0.0,0.0,0.0,0.0474392429074,0
174,2015-02-27 12:12:53,0.0,0,0.00237108278088,6.18511694483e-06,0.5,0.5,0.0,0.0,0.0,0.0173896859362,0
175,2015-02-27 12:17:53,0.047619047619,0,0.0031528538093,3.29151953338e-06,0.5,0.5,0.0,0.0,0.0,0.0135426470111,0
176,2015-02-27 12:22:53,0.0,0,0.0033896653913,0.000515771796927,0.5,0.5,0.0,0.0,0.0,0.694885382404,0
177,2015-02-27 12:27:53,0.0,0,0.0030452341307,0.000472892774269,0.5,0.5,0.0,0.0,0.0,0.637877704494,0
178,2015-02-27 12:32:53,0.0,0,0.00264805718325,0.00052768207388,0.5,0.5,0.0,0.0,0.0,0.710720100414,0
179,2015-02-27 12:37:53,0.0,0,0.00176625978202,0.000544839014765,0.5,0.5,0.0,0.0,0.0,0.733530260238,0
180,2015-02-27 12:42:53,0.004329004329,0,0.00242289039306,2.1196427042e-05,0.5,0.5,0.0,0.0,0.0,0.0373472287619,0
181,2015-02-27 12:47:53,0.004329004329,0,0.00437248498201,1.49254738062e-05,0.5,0.5,0.0,0.0,0.0,0.0290099939069,0
182,2015-02-27 12:52:53,0.017316017316,0,0.00476920185611,1.07180730993e-05,0.5,0.5,0.0,0.0,0.0,0.0234162529709,0
183,2015-02-27 12:57:53,0.004329004329,0,0.00357186794281,3.56159871444e-05,0.5,0.5,0.0,0.0,0.0,0.0565180397311,0
184,2015-02-27 13:02:53,0.0,0,0.00530703505501,3.35390395776e-05,0.5,0.5,0.0,0.0,0.0,0.0537567371037,0
185,2015-02-27 13:07:53,0.004329004329,0,0.00546612357721,4.78956608276e-05,0.5,0.5,0.0,0.0,0.0,0.0728438708432,0
186,2015-02-27 13:12:53,0.004329004329,0,0.00391288753599,5.69486292079e-05,0.5,0.5,0.0,0.0,0.0,0.0848797959544,0
187,2015-02-27 13:17:53,0.00865800865801,0,0.00593222398311,1.04003111119e-05,0.5,0.5,0.0,0.0,0.0,0.0229937882806,0
188,2015-02-27 13:22:53,0.00865800865801,0,0.0061396160163,1.23485915537e-05,0.5,0.5,0.0,0.0,0.0,0.0255840279134,0
189,2015-02-27 13:27:53,0.004329004329,0,0.00586358364671,2.89314561996e-06,0.5,0.5,0.0,0.0,0.0,0.0132912559596,0
190,2015-02-27 13:32:53,0.012987012987,0,0.0055225295946,5.32486319571e-06,0.5,0.5,0.0,0.0,0.0,0.0165233140317,0
191,2015-02-27 13:37:53,0.004329004329,0,0.00645506056026,1.8640415874e-05,0.5,0.5,0.0,0.0,0.0,0.0342213559209,0
192,2015-02-27 13:42:53,0.004329004329,0,0.00639785220847,1.43706165545e-05,0.5,0.5,0.0,0.0,0.0,0.0285462563557,0
193,2015-02-27 13:47:53,0.004329004329,0,0.00716564105824,1.34459633045e-05,0.5,0.5,0.0,0.0,0.0,0.0273172760537,0
194,2015-02-27 13:52:53,0.012987012987,0,0.006863234099,1.25764017866e-05,0.5,0.5,0.0,0.0,0.0,0.026161519583,0
195,2015-02-27 13:57:53,0.004329004329,0,0.0073595023714,1.6148243958e-05,0.5,0.5,0.0,0.0,0.0,0.0309089464378,0
196,2015-02-27 14:02:53,0.0,0,0.00715963542461,1.73346325028e-05,0.5,0.5,0.0,0.0,0.0,0.0324858058194,0
197,2015-02-27 14:07:53,0.00865800865801,0,0.00710327923298,2.57323117694e-05,0.5,0.5,0.0,0.0,0.0,0.0436473762793,0
