timestamp,value,anomaly_score
2015-09-02 10:15:00,6.5,[-12.56840582]
2015-09-02 10:20:00,12.72,[-19.40840582]
2015-09-02 10:25:00,9.56,[-20.79840582]
2015-09-02 10:30:00,13.78,[-11.01840582]
2015-09-02 10:35:00,12.33,[-12.01840582]
2015-09-02 10:40:00,9.22,[-11.40840582]
2015-09-02 10:45:00,10.39,[-7.01840582]
2015-09-02 10:50:00,5.06,[-5.79840582]
2015-09-02 10:55:00,5.72,[-12.29840582]
2015-09-02 11:00:00,10.56,[-14.29840582]
2015-09-02 11:10:00,12.72,[-10.95840582]
2015-09-02 11:15:00,18.33,[-5.73840582]
2015-09-02 11:25:00,8.78,[-11.95840582]
2015-09-02 11:30:00,9.61,[-8.79840582]
2015-09-02 11:40:00,13.33,[-13.01840582]
2015-09-02 11:45:00,7.0,[-11.56840582]
2015-09-02 11:50:00,9.61,[-8.45840582]
2015-09-02 11:55:00,11.78,[-9.62840582]
2015-09-02 12:00:00,3.06,[-4.29840582]
2015-09-02 12:05:00,13.33,[-4.95840582]
2015-09-02 12:15:00,14.28,[-9.79840582]
2015-09-02 12:20:00,14.33,[-11.95840582]
2015-09-02 12:25:00,6.89,[-17.56840582]
2015-09-02 12:30:00,11.22,[-8.01840582]
2015-09-02 12:35:00,8.17,[-8.84840582]
2015-09-02 12:40:00,8.28,[-12.56840582]
2015-09-02 12:50:00,15.11,[-6.23840582]
2015-09-02 12:55:00,13.06,[-8.84840582]
2015-09-02 13:00:00,12.39,[-11.01840582]
2015-09-02 13:05:00,13.28,[-2.29840582]
2015-09-02 13:10:00,6.06,[-12.56840582]
2015-09-02 13:15:00,17.61,[-13.51840582]
2015-09-02 13:20:00,13.22,[-13.56840582]
2015-09-02 13:25:00,10.11,[-6.12840582]
2015-09-02 13:30:00,8.83,[-10.45840582]
2015-09-02 13:35:00,12.89,[-7.40840582]
2015-09-02 13:40:00,4.61,[-7.51840582]
2015-09-02 13:55:00,15.28,[-14.34840582]
2015-09-02 14:00:00,6.56,[-12.29840582]
2015-09-02 14:05:00,9.61,[-11.62840582]
2015-09-02 14:10:00,13.67,[-12.51840582]
2015-09-02 14:15:00,8.78,[-5.29840582]
2015-09-02 14:20:00,11.78,[-16.84840582]
2015-09-02 14:25:00,9.94,[-12.45840582]
2015-09-02 14:30:00,11.33,[-9.34840582]
2015-09-02 14:35:00,12.44,[-8.06840582]
2015-09-02 14:40:00,12.61,[-12.12840582]
2015-09-02 14:45:00,10.78,[-3.84840582]
2015-09-02 14:50:00,10.28,[-14.51840582]
2015-09-02 15:00:00,14.17,[-5.79840582]
2015-09-02 15:05:00,13.72,[-8.84840582]
2015-09-02 15:10:00,12.67,[-12.90840582]
2015-09-02 15:15:00,14.17,[-8.01840582]
2015-09-02 15:20:00,15.39,[-11.01840582]
2015-09-02 15:25:00,13.44,[-9.17840582]
2015-09-02 15:30:00,10.33,[-10.56840582]
2015-09-02 15:35:00,12.06,[-11.67840582]
2015-09-02 15:40:00,11.17,[-11.84840582]
2015-09-02 15:45:00,14.0,[-10.01840582]
2015-09-02 15:50:00,11.78,[-9.51840582]
2015-09-02 15:55:00,13.61,[-13.40840582]
2015-09-02 16:00:00,7.44,[-12.95840582]
2015-09-02 16:05:00,9.78,[-11.90840582]
2015-09-02 16:10:00,11.67,[-13.40840582]
2015-09-02 16:15:00,8.56,[-14.62840582]
2015-09-02 16:20:00,7.5,[-12.67840582]
2015-09-02 16:25:00,12.22,[-9.56840582]
2015-09-02 16:30:00,12.44,[-11.29840582]
2015-09-02 16:35:00,7.89,[-10.40840582]
2015-09-02 16:40:00,17.72,[-13.23840582]
2015-09-02 16:45:00,13.94,[-11.01840582]
2015-09-02 16:50:00,11.94,[-12.84840582]
2015-09-02 16:55:00,13.39,[-6.67840582]
2015-09-02 17:00:00,8.94,[-9.01840582]
2015-09-02 17:05:00,14.33,[-10.90840582]
2015-09-02 17:10:00,14.67,[-7.79840582]
2015-09-02 17:15:00,11.17,[-6.73840582]
2015-09-02 17:20:00,18.5,[-11.45840582]
2015-09-02 17:25:00,5.56,[-11.67840582]
2015-09-02 17:30:00,10.11,[-7.12840582]
2015-09-02 17:35:00,10.72,[-16.95840582]
2015-09-02 17:40:00,8.44,[-13.17840582]
2015-09-02 17:45:00,10.17,[-11.17840582]
2015-09-02 17:50:00,9.83,[-12.62840582]
2015-09-02 18:05:00,11.5,[-8.17840582]
2015-09-02 18:10:00,9.89,[-13.56840582]
2015-09-02 18:15:00,11.78,[-13.90840582]
2015-09-02 18:30:00,9.17,[-10.40840582]
2015-09-02 18:35:00,6.72,[-17.73840582]
2015-09-02 18:45:00,8.11,[-4.79840582]
2015-09-02 18:55:00,8.06,[-9.34840582]
2015-09-02 19:00:00,3.78,[-9.95840582]
2015-09-02 19:05:00,7.11,[-7.67840582]
2015-09-02 19:10:00,6.78,[-9.40840582]
2015-09-02 19:21:00,6.5,[-9.06840582]
2015-09-02 19:36:00,6.56,[-10.73840582]
2015-09-02 19:41:00,4.78,[-9.12840582]
2015-09-02 19:51:00,3.72,[-11.01840582]
2015-09-02 20:01:00,3.78,[-8.40840582]
2015-09-02 20:06:00,10.67,[-5.95840582]
2015-09-02 20:11:00,5.67,[-7.34840582]
2015-09-02 20:16:00,13.33,[-7.29840582]
2015-09-02 20:21:00,9.44,[-3.01840582]
2015-09-02 20:26:00,10.22,[-6.34840582]
2015-09-02 20:36:00,8.0,[-6.01840582]
2015-09-02 20:41:00,7.78,[-5.73840582]
2015-09-02 20:46:00,5.11,[-5.79840582]
2015-09-02 20:56:00,3.83,[-4.01840582]
2015-09-02 21:06:00,2.94,[-2.95840582]
2015-09-02 21:21:00,6.56,[-3.01840582]
2015-09-02 21:26:00,3.72,[-9.90840582]
2015-09-02 21:36:00,5.56,[-4.90840582]
2015-09-02 21:51:00,4.78,[-12.56840582]
2015-09-02 22:01:00,5.11,[-8.67840582]
2015-09-02 22:06:00,5.11,[-9.45840582]
2015-09-02 22:11:00,9.44,[-7.23840582]
2015-09-02 22:26:00,3.39,[-7.01840582]
2015-09-02 22:41:00,5.83,[-4.34840582]
2015-09-02 22:51:00,1.39,[-3.06840582]
2015-09-02 23:01:00,3.22,[-2.17840582]
2015-09-02 23:11:00,1.61,[-5.79840582]
2015-09-02 23:16:00,5.17,[-2.95840582]
2015-09-02 23:26:00,1.61,[-4.79840582]
2015-09-02 23:41:00,1.78,[-4.01840582]
2015-09-03 00:11:00,0.67,[-4.34840582]
2015-09-03 00:21:00,2.06,[-4.34840582]
2015-09-03 00:26:00,3.89,[-8.67840582]
2015-09-03 00:36:00,2.61,[-2.62840582]
2015-09-03 00:56:00,3.5,[-5.06840582]
2015-09-03 01:01:00,4.33,[-0.62840582]
2015-09-03 01:06:00,1.22,[-2.45840582]
2015-09-03 01:16:00,1.94,[-0.84840582]
2015-09-03 01:31:00,2.44,[-4.40840582]
2015-09-03 01:56:00,2.28,[-0.84840582]
2015-09-03 02:36:00,2.72,[-1.01840582]
2015-09-03 02:46:00,2.94,[ 0.09159418]
2015-09-03 02:56:00,3.22,[-1.29840582]
2015-09-03 03:16:00,0.72,[-3.12840582]
2015-09-03 03:31:00,0.56,[-1.84840582]
2015-09-03 03:41:00,4.78,[-2.73840582]
2015-09-03 03:46:00,1.61,[-3.56840582]
2015-09-03 04:11:00,1.72,[-0.45840582]
2015-09-03 04:31:00,2.72,[-1.17840582]
2015-09-03 04:46:00,2.22,[-1.67840582]
2015-09-03 05:01:00,1.83,[-1.51840582]
2015-09-03 05:11:00,5.83,[-1.95840582]
2015-09-03 05:31:00,8.17,[-2.17840582]
2015-09-03 05:36:00,10.67,[-2.45840582]
2015-09-03 05:41:00,3.17,[ 0.04159418]
2015-09-03 05:51:00,7.56,[ 0.20159418]
2015-09-03 05:56:00,6.11,[-4.01840582]
2015-09-03 06:01:00,6.44,[-0.84840582]
2015-09-03 06:06:00,4.11,[-0.95840582]
2015-09-03 06:11:00,2.17,[-1.95840582]
2015-09-03 06:16:00,5.06,[-1.45840582]
2015-09-03 06:21:00,12.0,[-1.06840582]
2015-09-03 06:26:00,11.83,[-5.06840582]
2015-09-03 06:36:00,13.56,[-7.40840582]
2015-09-03 06:41:00,4.56,[-9.90840582]
2015-09-03 06:51:00,7.0,[-2.40840582]
2015-09-03 07:06:00,8.0,[-6.79840582]
2015-09-03 07:11:00,12.33,[-5.34840582]
2015-09-03 07:16:00,12.44,[-5.67840582]
2015-09-03 07:21:00,13.06,[-3.34840582]
2015-09-03 07:26:00,6.28,[-1.40840582]
2015-09-03 07:31:00,11.5,[-4.29840582]
2015-09-03 07:36:00,11.33,[-11.23840582]
2015-09-03 07:41:00,8.39,[-11.06840582]
2015-09-03 07:46:00,12.78,[-12.79840582]
2015-09-03 07:51:00,11.28,[-3.79840582]
2015-09-03 07:56:00,8.89,[-6.23840582]
2015-09-03 08:01:00,8.33,[-7.23840582]
2015-09-03 08:06:00,17.61,[-11.56840582]
2015-09-03 08:31:00,10.83,[-11.67840582]
2015-09-03 08:36:00,12.22,[-12.29840582]
2015-09-03 08:41:00,12.67,[-5.51840582]
2015-09-03 08:46:00,7.5,[-10.73840582]
2015-09-03 08:51:00,13.0,[-10.56840582]
2015-09-03 09:01:00,10.78,[-7.62840582]
2015-09-03 09:11:00,12.22,[-12.01840582]
2015-09-03 09:16:00,18.5,[-10.51840582]
2015-09-03 09:21:00,13.72,[-8.12840582]
2015-09-03 09:26:00,12.06,[-7.56840582]
2015-09-03 09:31:00,9.44,[-16.84840582]
2015-09-03 09:36:00,7.72,[-10.06840582]
2015-09-03 09:46:00,8.72,[-11.45840582]
2015-09-03 09:51:00,11.94,[-11.90840582]
2015-09-03 09:56:00,5.5,[-6.73840582]
2015-09-03 10:01:00,7.39,[-12.23840582]
2015-09-03 10:06:00,17.28,[-10.01840582]
2015-09-03 10:11:00,12.06,[-11.45840582]
2015-09-03 10:21:00,7.5,[-17.73840582]
2015-09-03 10:26:00,6.22,[-12.95840582]
2015-09-03 10:36:00,7.17,[-11.29840582]
2015-09-03 10:41:00,7.94,[-8.67840582]
2015-09-03 10:46:00,13.61,[-6.95840582]
2015-09-03 10:51:00,10.56,[-7.95840582]
2015-09-03 10:56:00,7.22,[-11.17840582]
2015-09-03 11:06:00,12.67,[-4.73840582]
2015-09-03 11:11:00,10.72,[-6.62840582]
2015-09-03 11:16:00,11.83,[-16.51840582]
2015-09-03 11:26:00,10.11,[-11.29840582]
2015-09-03 11:31:00,8.33,[-6.73840582]
2015-09-03 11:36:00,16.72,[-5.45840582]
2015-09-03 11:41:00,10.44,[-6.40840582]
2015-09-03 11:46:00,11.39,[-7.17840582]
2015-09-03 11:51:00,8.5,[-12.84840582]
2015-09-03 12:01:00,8.22,[-9.79840582]
2015-09-03 12:06:00,10.44,[-6.45840582]
2015-09-03 12:11:00,9.67,[-11.90840582]
2015-09-03 12:16:00,7.56,[-9.95840582]
2015-09-03 12:21:00,6.17,[-11.06840582]
2015-09-03 12:26:00,10.39,[-9.34840582]
2015-09-03 12:31:00,7.67,[-7.56840582]
2015-09-03 12:36:00,9.39,[-15.95840582]
2015-09-03 12:41:00,12.17,[-9.67840582]
2015-09-03 12:51:00,15.5,[-10.62840582]
2015-09-03 12:56:00,5.06,[-7.73840582]
2015-09-03 13:06:00,6.06,[-7.45840582]
2015-09-03 13:11:00,6.17,[-9.67840582]
2015-09-03 13:26:00,6.44,[-8.90840582]
2015-09-03 13:31:00,9.5,[-6.79840582]
2015-09-03 13:36:00,13.39,[-5.40840582]
2015-09-03 13:41:00,8.89,[-9.62840582]
2015-09-03 13:46:00,9.44,[-6.90840582]
2015-09-03 13:51:00,8.0,[-8.62840582]
2015-09-03 14:01:00,11.11,[-11.40840582]
2015-09-03 14:06:00,10.28,[-14.73840582]
2015-09-03 14:11:00,6.5,[-4.29840582]
2015-09-03 14:16:00,6.72,[-5.29840582]
2015-09-03 14:21:00,14.28,[-5.40840582]
2015-09-03 14:26:00,1.17,[-5.67840582]
2015-09-03 14:31:00,8.44,[-8.73840582]
2015-09-03 14:41:00,12.33,[-12.62840582]
2015-09-03 14:51:00,12.06,[-8.12840582]
2015-09-03 14:56:00,12.28,[-8.67840582]
2015-09-03 15:01:00,8.06,[-7.23840582]
2015-09-03 15:06:00,9.44,[-10.34840582]
2015-09-03 15:11:00,12.28,[-9.51840582]
2015-09-03 15:21:00,6.72,[-5.73840582]
2015-09-03 15:26:00,9.33,[-5.95840582]
2015-09-03 15:36:00,12.17,[-13.51840582]
2015-09-03 15:41:00,8.83,[-0.40840582]
2015-09-03 15:51:00,6.72,[-7.67840582]
2015-09-03 15:56:00,11.33,[-11.56840582]
2015-09-03 16:01:00,3.89,[-11.29840582]
2015-09-03 16:06:00,8.56,[-11.51840582]
2015-09-03 16:11:00,16.06,[-7.29840582]
2015-09-03 16:16:00,8.83,[-8.67840582]
2015-09-03 16:26:00,6.78,[-11.51840582]
2015-09-03 16:36:00,10.33,[-5.95840582]
2015-09-03 16:41:00,13.89,[-8.56840582]
2015-09-03 16:46:00,9.72,[-11.40840582]
2015-09-03 16:51:00,4.17,[-8.06840582]
2015-09-03 17:01:00,4.0,[-5.95840582]
2015-09-03 17:06:00,6.22,[-10.56840582]
2015-09-03 17:11:00,8.33,[-3.12840582]
2015-09-03 17:21:00,9.28,[-7.79840582]
2015-09-03 17:26:00,10.28,[-15.29840582]
2015-09-03 17:36:00,4.39,[-8.06840582]
2015-09-03 17:41:00,6.06,[-6.01840582]
2015-09-03 17:46:00,5.06,[-9.56840582]
2015-09-03 17:51:00,13.94,[-13.12840582]
2015-09-03 17:56:00,9.17,[-8.95840582]
2015-09-03 18:01:00,5.72,[-3.40840582]
2015-09-03 18:06:00,5.5,[-3.23840582]
2015-09-03 18:11:00,4.5,[-5.45840582]
2015-09-03 18:16:00,5.67,[-7.56840582]
2015-09-03 18:21:00,11.11,[-8.51840582]
2015-09-03 18:26:00,8.44,[-9.51840582]
2015-09-03 18:31:00,11.17,[-3.62840582]
2015-09-03 18:36:00,5.72,[-5.29840582]
2015-09-03 18:46:00,7.67,[-4.29840582]
2015-09-03 18:51:00,5.0,[-13.17840582]
2015-09-03 18:56:00,5.94,[-8.40840582]
2015-09-03 19:01:00,4.83,[-4.95840582]
2015-09-03 19:06:00,4.83,[-4.73840582]
2015-09-03 19:11:00,7.39,[-3.73840582]
2015-09-03 19:16:00,5.72,[-4.90840582]
2015-09-03 19:21:00,4.56,[-10.34840582]
2015-09-03 19:31:00,2.17,[-7.67840582]
2015-09-03 19:42:00,7.11,[-10.40840582]
2015-09-03 19:47:00,4.17,[-4.95840582]
2015-09-03 19:57:00,4.44,[-6.90840582]
2015-09-03 20:02:00,1.67,[-4.23840582]
2015-09-03 20:07:00,4.06,[-5.17840582]
2015-09-03 20:17:00,4.06,[-4.06840582]
2015-09-03 20:42:00,6.33,[-4.06840582]
2015-09-03 20:47:00,6.06,[-6.62840582]
2015-09-03 20:57:00,2.44,[-4.95840582]
2015-09-03 21:07:00,5.61,[-3.79840582]
2015-09-03 21:12:00,3.44,[-1.40840582]
2015-09-03 21:17:00,8.72,[-6.34840582]
2015-09-03 21:22:00,3.22,[-3.40840582]
2015-09-03 21:27:00,2.0,[-3.67840582]
2015-09-03 21:32:00,4.67,[-0.90840582]
2015-09-03 21:37:00,6.94,[-3.29840582]
2015-09-03 21:42:00,4.11,[-3.29840582]
2015-09-03 21:47:00,5.06,[-5.56840582]
2015-09-03 22:02:00,8.67,[-5.29840582]
2015-09-03 22:12:00,6.89,[-1.67840582]
2015-09-03 22:22:00,5.11,[-4.84840582]
2015-09-03 23:02:00,1.44,[-2.67840582]
2015-09-03 23:22:00,4.33,[-7.95840582]
2015-09-03 23:37:00,1.94,[-2.45840582]
2015-09-03 23:42:00,0.83,[-1.23840582]
2015-09-03 23:47:00,0.78,[-3.90840582]
2015-09-04 00:02:00,2.61,[-6.17840582]
2015-09-04 00:17:00,4.44,[-3.34840582]
2015-09-04 00:27:00,0.67,[-4.29840582]
2015-09-04 01:02:00,0.94,[-7.90840582]
2015-09-04 01:17:00,3.11,[-6.12840582]
2015-09-04 01:37:00,3.78,[-4.34840582]
2015-09-04 01:42:00,2.89,[-0.67840582]
2015-09-04 01:57:00,4.61,[-3.56840582]
2015-09-04 02:02:00,3.44,[-1.17840582]
2015-09-04 02:22:00,3.67,[-0.06840582]
2015-09-04 03:57:00,1.22,[-0.01840582]
2015-09-04 04:12:00,4.06,[-1.84840582]
2015-09-04 04:17:00,0.89,[-3.67840582]
2015-09-04 04:22:00,3.5,[ 0.09159418]
2015-09-04 04:27:00,1.06,[-0.17840582]
2015-09-04 04:32:00,3.72,[-2.34840582]
2015-09-04 04:37:00,3.0,[-3.01840582]
2015-09-04 04:52:00,3.78,[-2.12840582]
2015-09-04 05:17:00,2.94,[-3.84840582]
2015-09-04 05:22:00,3.06,[-2.67840582]
2015-09-04 05:27:00,2.17,[-2.90840582]
2015-09-04 05:42:00,7.28,[-0.45840582]
2015-09-04 05:52:00,7.11,[-3.29840582]
2015-09-04 05:57:00,5.61,[-0.12840582]
2015-09-04 06:02:00,4.61,[-2.73840582]
2015-09-04 06:07:00,6.39,[-0.29840582]
2015-09-04 06:12:00,10.06,[-2.95840582]
2015-09-04 06:17:00,11.78,[-2.23840582]
2015-09-04 06:22:00,7.06,[-3.01840582]
2015-09-04 06:27:00,5.11,[-2.17840582]
2015-09-04 06:32:00,7.11,[-2.29840582]
2015-09-04 06:37:00,10.28,[-1.40840582]
2015-09-04 06:42:00,7.89,[-6.51840582]
2015-09-04 06:47:00,11.61,[-6.34840582]
2015-09-04 06:52:00,9.44,[-4.84840582]
2015-09-04 06:57:00,7.61,[-3.84840582]
2015-09-04 07:02:00,3.22,[-5.62840582]
2015-09-04 07:07:00,7.33,[-9.29840582]
2015-09-04 07:12:00,13.67,[-11.01840582]
2015-09-04 07:17:00,10.17,[-6.29840582]
2015-09-04 07:22:00,10.17,[-4.34840582]
2015-09-04 07:32:00,13.17,[-6.34840582]
2015-09-04 07:42:00,11.5,[-9.51840582]
2015-09-04 07:47:00,11.11,[-7.12840582]
2015-09-04 08:07:00,6.17,[-10.84840582]
2015-09-04 08:12:00,7.17,[-8.67840582]
2015-09-04 08:17:00,13.78,[-6.84840582]
2015-09-04 08:22:00,9.17,[-2.45840582]
2015-09-04 08:27:00,7.83,[-6.56840582]
2015-09-04 08:32:00,9.67,[-12.90840582]
2015-09-04 08:37:00,10.72,[-9.40840582]
2015-09-04 08:42:00,13.17,[-9.40840582]
2015-09-04 08:47:00,9.22,[-12.40840582]
2015-09-04 08:57:00,8.0,[-10.73840582]
2015-09-04 09:02:00,9.67,[-10.34840582]
2015-09-04 09:07:00,3.67,[-5.40840582]
2015-09-04 09:22:00,7.0,[-6.40840582]
2015-09-04 09:27:00,7.06,[-13.01840582]
