timestamp,value,is_anomaly,anomaly_score,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard,predicted_anomaly
2015-02-27 05:57:53,0.003264337117,0,0.5,0.0,0.0,0.0,0
2015-02-27 06:02:53,0.00281920023741,0,0.5,0.0,0.0,0.0,0
2015-02-27 06:07:53,0.00274501075747,0,0.5,0.0,0.0,0.0,0
2015-02-27 06:12:53,0.00207730543809,0,0.5,0.0,0.0,0.0,0
2015-02-27 06:17:53,0.00222568439795,0,0.5,0.0,0.0,0.0,0
2015-02-27 06:22:53,0.00237406335782,0,0.5,0.0,0.0,0.0,0
2015-02-27 06:27:53,0.00281920023741,0,0.5,0.0,0.0,0.0,0
2015-02-27 06:32:53,0.00348690555679,0,0.5,0.0,0.0,0.0,0
2015-02-27 06:37:53,0.00229987387788,0,0.5,0.0,0.0,0.0,0
2015-02-27 06:42:53,0.00222568439795,0,0.5,0.0,0.0,0.0,0
2015-02-27 06:47:53,0.00192892647823,0,0.5,0.0,0.0,0.0,0
2015-02-27 06:52:53,0.00148378959863,0,0.5,0.0,0.0,0.0,0
2015-02-27 06:57:53,0.00267082127754,0,0.5,0.0,0.0,0.0,0
2015-02-27 07:02:53,0.00207730543809,0,0.5,0.0,0.0,0.0,0
2015-02-27 07:07:53,0.00170635803843,0,0.5,0.0,0.0,0.0,0
2015-02-27 07:12:53,0.00111284219898,0,0.5,0.0,0.0,0.0,0
2015-02-27 07:17:53,0.00185473699829,0,0.5,0.0,0.0,0.0,0
2015-02-27 07:22:53,0.00148378959863,0,0.5,0.0,0.0,0.0,0
2015-02-27 07:27:53,0.0014096001187,0,0.5,0.0,0.0,0.0,0
2015-02-27 07:32:53,0.0014096001187,0,0.5,0.0,0.0,0.0,0
2015-02-27 07:37:53,0.00133541063877,0,0.5,0.0,0.0,0.0,0
2015-02-27 07:42:53,0.00155797907857,0,0.5,0.0,0.0,0.0,0
2015-02-27 07:47:53,0.00126122115884,0,0.5,0.0,0.0,0.0,0
2015-02-27 07:52:53,0.000816084279249,0,0.5,0.0,0.0,0.0,0
2015-02-27 07:57:53,0.00237406335782,0,0.5,0.0,0.0,0.0,0
2015-02-27 08:02:53,0.000964463239113,0,0.5,0.0,0.0,0.0,0
2015-02-27 08:07:53,0.000964463239113,0,0.5,0.0,0.0,0.0,0
2015-02-27 08:12:53,0.00229987387788,0,0.5,0.0,0.0,0.0,0
2015-02-27 08:17:53,0.00170635803843,0,0.5,0.0,0.0,0.0,0
2015-02-27 08:22:53,0.0014096001187,0,0.5,0.0,0.0,0.0,0
2015-02-27 08:27:53,0.0016321685585,0,0.5,0.0,0.0,0.0,0
2015-02-27 08:32:53,0.00133541063877,0,0.5,0.0,0.0,0.0,0
2015-02-27 08:37:53,0.00170635803843,0,0.5,0.0,0.0,0.0,0
2015-02-27 08:42:53,0.00311595815713,0,0.5,0.0,0.0,0.0,0
2015-02-27 08:47:53,0.00103865271904,0,0.5,0.0,0.0,0.0,0
2015-02-27 08:52:53,0.00103865271904,0,0.5,0.0,0.0,0.0,0
2015-02-27 08:57:53,0.00170635803843,0,0.5,0.0,0.0,0.0,0
2015-02-27 09:02:53,0.00111284219898,0,0.5,0.0,0.0,0.0,0
2015-02-27 09:07:53,0.00111284219898,0,0.5,0.0,0.0,0.0,0
2015-02-27 09:12:53,0.000816084279249,0,0.5,0.0,0.0,0.0,0
2015-02-27 09:17:53,0.00133541063877,0,0.5,0.0,0.0,0.0,0
2015-02-27 09:22:53,0.000816084279249,0,0.5,0.0,0.0,0.0,0
2015-02-27 09:27:53,0.00148378959863,0,0.5,0.0,0.0,0.0,0
2015-02-27 09:32:53,0.00192892647823,0,0.5,0.0,0.0,0.0,0
2015-02-27 09:37:53,0.00103865271904,0,0.5,0.0,0.0,0.0,0
2015-02-27 09:42:53,0.00126122115884,0,0.5,0.0,0.0,0.0,0
2015-02-27 09:47:53,0.00126122115884,0,0.5,0.0,0.0,0.0,0
2015-02-27 09:52:53,0.00133541063877,0,0.5,0.0,0.0,0.0,0
2015-02-27 09:57:53,0.00148378959863,0,0.5,0.0,0.0,0.0,0
2015-02-27 10:02:53,0.0016321685585,0,0.5,0.0,0.0,0.0,0
2015-02-27 10:07:53,0.0014096001187,0,0.5,0.0,0.0,0.0,0
2015-02-27 10:12:53,0.00229987387788,0,0.5,0.0,0.0,0.0,0
2015-02-27 10:17:53,0.00118703167891,0,0.5,0.0,0.0,0.0,0
2015-02-27 10:22:53,0.00126122115884,0,0.5,0.0,0.0,0.0,0
2015-02-27 10:27:53,0.00126122115884,0,0.5,0.0,0.0,0.0,0
2015-02-27 10:32:53,0.00200311595816,0,0.5,0.0,0.0,0.0,0
2015-02-27 10:37:53,0.00237406335782,0,0.5,0.0,0.0,0.0,0
2015-02-27 10:42:53,0.00200311595816,0,0.5,0.0,0.0,0.0,0
2015-02-27 10:47:53,0.00222568439795,0,0.5,0.0,0.0,0.0,0
2015-02-27 10:52:53,0.00155797907857,0,0.5,0.0,0.0,0.0,0
2015-02-27 10:57:53,0.00178054751836,0,0.5,0.0,0.0,0.0,0
2015-02-27 11:02:53,0.00215149491802,0,0.5,0.0,0.0,0.0,0
2015-02-27 11:07:53,0.00222568439795,0,0.5,0.0,0.0,0.0,0
2015-02-27 11:12:53,0.00103865271904,0,0.5,0.0,0.0,0.0,0
2015-02-27 11:17:53,0.00222568439795,0,0.5,0.0,0.0,0.0,0
2015-02-27 11:22:53,0.000741894799317,0,0.5,0.0,0.0,0.0,0
2015-02-27 11:27:53,0.0030417686772,0,0.5,0.0,0.0,0.0,0
2015-02-27 11:32:53,0.00133541063877,0,0.5,0.0,0.0,0.0,0
2015-02-27 11:37:53,0.00185473699829,0,0.5,0.0,0.0,0.0,0
2015-02-27 11:42:53,0.003264337117,0,0.5,0.0,0.0,0.0,0
2015-02-27 11:47:53,0.00267082127754,0,0.5,0.0,0.0,0.0,0
2015-02-27 11:52:53,0.00118703167891,0,0.5,0.0,0.0,0.0,0
2015-02-27 11:57:53,0.00289338971734,0,0.5,0.0,0.0,0.0,0
2015-02-27 12:02:53,0.0014096001187,0,0.5,0.0,0.0,0.0,0
2015-02-27 12:07:53,0.00252244231768,0,0.5,0.0,0.0,0.0,0
2015-02-27 12:12:53,0.00311595815713,0,0.5,0.0,0.0,0.0,0
2015-02-27 12:17:53,0.00222568439795,0,0.5,0.0,0.0,0.0,0
2015-02-27 12:22:53,0.00178054751836,0,0.5,0.0,0.0,0.0,0
2015-02-27 12:27:53,0.00259663179761,0,0.5,0.0,0.0,0.0,0
2015-02-27 12:32:53,0.00252244231768,0,0.5,0.0,0.0,0.0,0
2015-02-27 12:37:53,0.00170635803843,0,0.5,0.0,0.0,0.0,0
2015-02-27 12:42:53,0.00370947399659,0,0.5,0.0,0.0,0.0,0
2015-02-27 12:47:53,0.00289338971734,0,0.5,0.0,0.0,0.0,0
2015-02-27 12:52:53,0.00237406335782,0,0.5,0.0,0.0,0.0,0
2015-02-27 12:57:53,0.00311595815713,0,0.5,0.0,0.0,0.0,0
2015-02-27 13:02:53,0.00281920023741,0,0.5,0.0,0.0,0.0,0
2015-02-27 13:07:53,0.00252244231768,0,0.5,0.0,0.0,0.0,0
2015-02-27 13:12:53,0.00311595815713,0,0.5,0.0,0.0,0.0,0
2015-02-27 13:17:53,0.003264337117,0,0.5,0.0,0.0,0.0,0
2015-02-27 13:22:53,0.00393204243638,0,0.5,0.0,0.0,0.0,0
2015-02-27 13:27:53,0.00274501075747,0,0.5,0.0,0.0,0.0,0
2015-02-27 13:32:53,0.00215149491802,0,0.5,0.0,0.0,0.0,0
2015-02-27 13:37:53,0.00207730543809,0,0.5,0.0,0.0,0.0,0
2015-02-27 13:42:53,0.0030417686772,0,0.5,0.0,0.0,0.0,0
2015-02-27 13:47:53,0.00252244231768,0,0.5,0.0,0.0,0.0,0
2015-02-27 13:52:53,0.00274501075747,0,0.5,0.0,0.0,0.0,0
2015-02-27 13:57:53,0.0164700645448,0,0.5,0.0,0.0,0.0,0
2015-02-27 14:02:53,0.00341271607686,0,0.5,0.0,0.0,0.0,0
2015-02-27 14:07:53,0.00237406335782,0,0.5,0.0,0.0,0.0,0
2015-02-27 14:12:53,0.00274501075747,0,0.5,0.0,0.0,0.0,0
2015-02-27 14:17:53,0.00816084279249,0,0.5,0.0,0.0,0.0,0
2015-02-27 14:22:53,0.00482231619556,0,0.5,0.0,0.0,0.0,0
2015-02-27 14:27:53,0.00311595815713,0,0.5,0.0,0.0,0.0,0
2015-02-27 14:32:53,0.00400623191631,0,0.5,0.0,0.0,0.0,0
2015-02-27 14:37:53,0.0048965056755,0,0.5,0.0,0.0,0.0,0
2015-02-27 14:42:53,0.00341271607686,0,0.5,0.0,0.0,0.0,0
2015-02-27 14:47:53,0.00311595815713,0,0.5,0.0,0.0,0.0,0
2015-02-27 14:52:53,0.00281920023741,0,0.5,0.0,0.0,0.0,0
2015-02-27 14:57:53,0.00756732695304,0,0.5,0.0,0.0,0.0,0
2015-02-27 15:02:53,0.00682543215372,0,0.5,0.0,0.0,0.0,0
2015-02-27 15:07:53,0.00459974775577,0,0.5,0.0,0.0,0.0,0
2015-02-27 15:12:53,0.00459974775577,0,0.5,0.0,0.0,0.0,0
2015-02-27 15:17:53,0.00415461087618,0,0.5,0.0,0.0,0.0,0
2015-02-27 15:22:53,0.00638029527413,0,0.5,0.0,0.0,0.0,0
2015-02-27 15:27:53,0.00497069515543,0,0.5,0.0,0.0,0.0,0
2015-02-27 15:32:53,0.00459974775577,0,0.5,0.0,0.0,0.0,0
2015-02-27 15:37:53,0.00415461087618,0,0.5,0.0,0.0,0.0,0
2015-02-27 15:42:53,0.00452555827584,0,0.5,0.0,0.0,0.0,0
2015-02-27 15:47:53,0.00430298983604,0,0.5,0.0,0.0,0.0,0
2015-02-27 15:52:53,0.00385785295645,0,0.5,0.0,0.0,0.0,0
2015-02-27 15:57:53,0.00370947399659,0,0.5,0.0,0.0,0.0,0
2015-02-27 16:02:53,0.00378366347652,0,0.5,0.0,0.0,0.0,0
2015-02-27 16:07:53,0.00348690555679,0,0.5,0.0,0.0,0.0,0
2015-02-27 16:12:53,0.0030417686772,0,0.5,0.0,0.0,0.0,0
2015-02-27 16:17:53,0.00385785295645,0,0.5,0.0,0.0,0.0,0
2015-02-27 16:22:53,0.00274501075747,0,0.5,0.0,0.0,0.0,0
2015-02-27 16:27:53,0.00504488463536,0,0.5,0.0,0.0,0.0,0
2015-02-27 16:32:53,0.00504488463536,0,0.5,0.0,0.0,0.0,0
2015-02-27 16:37:53,0.00808665331256,0,0.5,0.0,0.0,0.0,0
2015-02-27 16:42:53,0.00593515839454,0,0.5,0.0,0.0,0.0,0
2015-02-27 16:47:53,0.00801246383263,0,0.5,0.0,0.0,0.0,0
2015-02-27 16:52:53,0.00482231619556,0,0.5,0.0,0.0,0.0,0
2015-02-27 16:57:53,0.0127605905483,0,0.5,0.0,0.0,0.0,0
2015-02-27 17:02:53,0.0127605905483,0,0.5,0.0,0.0,0.0,0
2015-02-27 17:07:53,0.0201053490615,0,0.5,0.0,0.0,0.0,0
2015-02-27 17:12:53,0.0338304028489,0,0.5,0.0,0.0,0.0,0
2015-02-27 17:17:53,0.03264337117,0,0.5,0.0,0.0,0.0,0
2015-02-27 17:22:53,0.0353883819274,0,0.5,0.0,0.0,0.0,0
2015-02-27 17:27:53,0.0316047184509,0,0.5,0.0,0.0,0.0,0
2015-02-27 17:32:53,0.0210698123006,0,0.5,0.0,0.0,0.0,0
2015-02-27 17:37:53,0.0117961273091,0,0.5,0.0,0.0,0.0,0
2015-02-27 17:42:53,0.00830922175236,0,0.5,0.0,0.0,0.0,0
2015-02-27 17:47:53,0.00875435863195,0,0.5,0.0,0.0,0.0,0
2015-02-27 17:52:53,0.00519326359522,0,0.5,0.0,0.0,0.0,0
2015-02-27 17:57:53,0.00437717931597,0,0.5,0.0,0.0,0.0,0
2015-02-27 18:02:53,0.00378366347652,0,0.5,0.0,0.0,0.0,0
2015-02-27 18:07:53,0.0046739372357,0,0.5,0.0,0.0,0.0,0
2015-02-27 18:12:53,0.00333852659693,0,0.5,0.0,0.0,0.0,0
2015-02-27 18:17:53,0.00801246383263,0,0.5,0.0,0.0,0.0,0
2015-02-27 18:22:53,0.00504488463536,0,0.5,0.0,0.0,0.0,0
2015-02-27 18:27:53,0.00778989539283,0,0.5,0.0,0.0,0.0,0
2015-02-27 18:32:53,0.00385785295645,0,0.5,0.0,0.0,0.0,0
2015-02-27 18:37:53,0.00704800059352,0,0.5,0.0,0.0,0.0,0
2015-02-27 18:42:53,0.00823503227242,0,0.5,0.0,0.0,0.0,0
2015-02-27 18:47:53,0.00860597967208,0,0.5,0.0,0.0,0.0,0
2015-02-27 18:52:53,0.0114993693894,0,0.5,0.0,0.0,0.0,0
2015-02-27 18:57:53,0.0104607166704,0,0.5,0.0,0.0,0.0,0
2015-02-27 19:02:53,0.00853179019215,0,0.5,0.0,0.0,0.0,0
2015-02-27 19:07:53,0.0101639587506,0,0.5,0.0,0.0,0.0,0
2015-02-27 19:12:53,0.00830922175236,0,0.5,0.0,0.0,0.0,0
2015-02-27 19:17:53,0.00838341123229,0,0.5,0.0,0.0,0.0,0
2015-02-27 19:22:53,0.0100897692707,0,0.5,0.0,0.0,0.0,0
2015-02-27 19:27:53,0.00882854811188,0,0.5,0.0,0.0,0.0,0
2015-02-27 19:32:53,0.00719637955338,0,0.5,0.0,0.0,0.0,0
2015-02-27 19:37:53,0.00756732695304,0,0.5,0.0,0.0,0.0,0
2015-02-27 19:42:53,0.00749313747311,0,0.5,0.0,0.0,0.0,0
2015-02-27 19:47:53,0.00712219007345,0,0.5,0.0,0.0,0.0,0
2015-02-27 19:52:53,0.00645448475406,0,0.5,0.0,0.0,0.0,0
2015-02-27 19:57:53,0.00689962163365,0,0.5,0.0,0.0,0.0,0
2015-02-27 20:02:53,0.00764151643297,0,0.5,0.0,0.0,0.0,0
2015-02-27 20:07:53,0.00712219007345,0,0.5,0.0,0.0,0.0,0
2015-02-27 20:12:53,0.00734475851324,0,0.5,0.0,0.0,0.0,0
2015-02-27 20:17:53,0.00816084279249,0,0.5,0.0,0.0,0.0,0
2015-02-27 20:22:53,0.00667705319386,0,0.5,0.0,0.0,0.0,0
2015-02-27 20:27:53,0.0114251799095,0,0.5,0.0,0.0,0.0,0
2015-02-27 20:32:53,0.00971882187106,0,0.5,0.0,0.0,0.0,0
2015-02-27 20:37:53,0.00964463239113,0,0.5,0.0,0.0,0.0,0
2015-02-27 20:42:53,0.00741894799317,0,0.5,0.0,0.0,0.0,0
2015-02-27 20:47:53,0.00689962163365,0,0.5,0.0,0.0,0.0,0
2015-02-27 20:52:53,0.00704800059352,0,0.5,0.0,0.0,0.0,0
2015-02-27 20:57:53,0.00808665331256,0,0.5,0.0,0.0,0.0,0
2015-02-27 21:02:53,0.00682543215372,0,0.5,0.0,0.0,0.0,0
2015-02-27 21:07:53,0.00823503227242,0,0.5,0.0,0.0,0.0,0
2015-02-27 21:12:53,0.00734475851324,0,0.5,0.0,0.0,0.0,0
2015-02-27 21:17:53,0.00905111655167,0,0.5,0.0,0.0,0.0,0
2015-02-27 21:22:53,0.00660286371393,0,0.5,0.0,0.0,0.0,0
2015-02-27 21:27:53,0.00801246383263,0,0.5,0.0,0.0,0.0,0
2015-02-27 21:32:53,0.00786408487277,0,0.5,0.0,0.0,0.0,0
2015-02-27 21:37:53,0.00875435863195,0,0.5,0.0,0.0,0.0,0
2015-02-27 21:42:53,0.00816084279249,0,0.5,0.0,0.0,0.0,0
2015-02-27 21:47:53,0.0102381482306,0,0.5,0.0,0.0,0.0,0
2015-02-27 21:52:53,0.00823503227242,0,0.5,0.0,0.0,0.0,0
2015-02-27 21:57:53,0.0091253060316,0,0.5,0.0,0.0,0.0,0
2015-02-27 22:02:53,0.00890273759181,0,0.5,0.0,0.0,0.0,0
2015-02-27 22:07:53,0.00660286371393,0,0.5,0.0,0.0,0.0,0
2015-02-27 22:12:53,0.00652867423399,0,0.5,0.0,0.0,0.0,0
2015-02-27 22:17:53,0.01090585355,0,0.5,0.0,0.0,0.0,0
2015-02-27 22:22:53,0.0095704429112,0,0.5,0.0,0.0,0.0,0
2015-02-27 22:27:53,0.0104607166704,0,0.5,0.0,0.0,0.0,0
2015-02-27 22:32:53,0.0095704429112,0,0.5,0.0,0.0,0.0,0
2015-02-27 22:37:53,0.00600934787447,0,0.5,0.0,0.0,0.0,0
2015-02-27 22:42:53,0.00667705319386,0,0.5,0.0,0.0,0.0,0
2015-02-27 22:47:53,0.00667705319386,0,0.5,0.0,0.0,0.0,0
2015-02-27 22:52:53,0.00712219007345,0,0.5,0.0,0.0,0.0,0
2015-02-27 22:57:53,0.00704800059352,0,0.5,0.0,0.0,0.0,0
2015-02-27 23:02:53,0.0063061057942,0,0.5,0.0,0.0,0.0,0
2015-02-27 23:07:53,0.00712219007345,0,0.5,0.0,0.0,0.0,0
2015-02-27 23:12:53,0.00845760071222,0,0.5,0.0,0.0,0.0,0
2015-02-27 23:17:53,0.0044513687959,0,0.5,0.0,0.0,0.0,0
2015-02-27 23:22:53,0.00541583203502,0,0.5,0.0,0.0,0.0,0
2015-02-27 23:27:53,0.00652867423399,0,0.5,0.0,0.0,0.0,0
2015-02-27 23:32:53,0.00786408487277,0,0.5,0.0,0.0,0.0,0
2015-02-27 23:37:53,0.00764151643297,0,0.5,0.0,0.0,0.0,0
2015-02-27 23:42:53,0.00853179019215,0,0.5,0.0,0.0,0.0,0
2015-02-27 23:47:53,0.00667705319386,0,0.5,0.0,0.0,0.0,0
2015-02-27 23:52:53,0.00689962163365,0,0.5,0.0,0.0,0.0,0
2015-02-27 23:57:53,0.00712219007345,0,0.5,0.0,0.0,0.0,0
2015-02-28 00:02:53,0.00786408487277,0,0.5,0.0,0.0,0.0,0
2015-02-28 00:07:53,0.00675124267379,0,0.5,0.0,0.0,0.0,0
2015-02-28 00:12:53,0.00578677943468,0,0.5,0.0,0.0,0.0,0
2015-02-28 00:17:53,0.00638029527413,0,0.5,0.0,0.0,0.0,0
2015-02-28 00:22:53,0.00667705319386,0,0.5,0.0,0.0,0.0,0
2015-02-28 00:27:53,0.00712219007345,0,0.5,0.0,0.0,0.0,0
2015-02-28 00:32:53,0.00549002151495,0,0.5,0.0,0.0,0.0,0
2015-02-28 00:37:53,0.00712219007345,0,0.5,0.0,0.0,0.0,0
2015-02-28 00:42:53,0.00845760071222,0,0.5,0.0,0.0,0.0,0
2015-02-28 00:47:53,0.00734475851324,0,0.5,0.0,0.0,0.0,0
2015-02-28 00:52:53,0.00571258995474,0,0.5,0.0,0.0,0.0,0
2015-02-28 00:57:53,0.00615772683433,0,0.5,0.0,0.0,0.0,0
2015-02-28 01:02:53,0.00593515839454,0,0.5,0.0,0.0,0.0,0
2015-02-28 01:07:53,0.0063061057942,0,0.5,0.0,0.0,0.0,0
2015-02-28 01:12:53,0.00600934787447,0,0.5,0.0,0.0,0.0,0
2015-02-28 01:17:53,0.00660286371393,0,0.5,0.0,0.0,0.0,0
2015-02-28 01:22:53,0.00593515839454,0,0.5,0.0,0.0,0.0,0
2015-02-28 01:27:53,0.00586096891461,0,0.5,0.0,0.0,0.0,0
2015-02-28 01:32:53,0.00563840047481,0,0.5,0.0,0.0,0.0,0
2015-02-28 01:37:53,0.00719637955338,0,0.5,0.0,0.0,0.0,0
2015-02-28 01:42:53,0.00638029527413,0,0.5,0.0,0.0,0.0,0
2015-02-28 01:47:53,0.00712219007345,0,0.5,0.0,0.0,0.0,0
