timestamp,value,is_anomaly,convergenceLoss,anomaly_score,convergenceLossNormal100,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2015-02-26 23:27:53,0.00223114680946,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-26 23:32:53,0.00490852298081,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-26 23:37:53,0.00401606425703,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-26 23:42:53,0.00981704596162,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-26 23:47:53,0.00178491744757,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-26 23:52:53,0.00624721106649,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-26 23:57:53,0.00937081659973,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-27 00:02:53,0.00401606425703,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-27 00:07:53,0.00401606425703,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-27 00:12:53,0.00267737617135,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-27 00:17:53,0.00312360553324,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-27 00:22:53,0.00312360553324,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-27 00:27:53,0.00267737617135,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-27 00:32:53,0.00669344042838,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-27 00:37:53,0.00446229361892,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-27 00:42:53,0.00312360553324,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-27 00:47:53,0.00267737617135,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-27 00:52:53,0.00401606425703,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-27 00:57:53,0.00356983489514,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-27 01:02:53,0.0058009817046,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-27 01:07:53,0.00312360553324,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-27 01:12:53,0.00223114680946,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-27 01:17:53,0.00312360553324,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-27 01:22:53,0.00713966979027,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-27 01:27:53,0.00312360553324,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-27 01:32:53,0.0053547523427,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-27 01:37:53,0.00446229361892,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-27 01:42:53,0.00312360553324,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-27 01:47:53,0.00401606425703,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-27 01:52:53,0.00490852298081,0,0.00395653070882,0.5,0.5,0.0,0.0,0.0
2015-02-27 01:57:53,0.0116019634092,0,0.00282764714211,0.5,0.5,0.0,0.0,0.0
2015-02-27 02:02:53,0.0058009817046,0,0.00156287429854,0.5,0.5,0.0,0.0,0.0
2015-02-27 02:07:53,0.00312360553324,0,0.000657987664454,0.5,0.5,0.0,0.0,0.0
2015-02-27 02:12:53,0.00401606425703,0,0.000445706275059,0.5,0.5,0.0,0.0,0.0
2015-02-27 02:17:53,0.00446229361892,0,0.000825707858894,0.5,0.5,0.0,0.0,0.0
2015-02-27 02:22:53,0.00624721106649,0,0.00138358096592,0.5,0.5,0.0,0.0,0.0
2015-02-27 02:27:53,0.00981704596162,0,0.00169642071705,0.5,0.5,0.0,0.0,0.0
2015-02-27 02:32:53,0.00267737617135,0,0.00157627183944,0.5,0.5,0.0,0.0,0.0
2015-02-27 02:37:53,0.00356983489514,0,0.0011982882861,0.5,0.5,0.0,0.0,0.0
2015-02-27 02:42:53,0.00267737617135,0,0.000772543775383,0.5,0.5,0.0,0.0,0.0
2015-02-27 02:47:53,0.00624721106649,0,0.000472851097584,0.5,0.5,0.0,0.0,0.0
2015-02-27 02:52:53,0.0116019634092,0,0.000358195975423,0.5,0.5,0.0,0.0,0.0
2015-02-27 02:57:53,0.00223114680946,0,0.000402811157983,0.5,0.5,0.0,0.0,0.0
2015-02-27 03:02:53,0.00178491744757,0,0.000540308072232,0.5,0.5,0.0,0.0,0.0
2015-02-27 03:07:53,0.00847835787595,0,0.000682334182784,0.5,0.5,0.0,0.0,0.0
2015-02-27 03:12:53,0.00803212851406,0,0.000756872119382,0.5,0.5,0.0,0.0,0.0
2015-02-27 03:17:53,0.00624721106649,0,0.000725644524209,0.5,0.5,0.0,0.0,0.0
2015-02-27 03:22:53,0.00669344042838,0,0.000646556902211,0.5,0.5,0.0,0.0,0.0
2015-02-27 03:27:53,0.0138331102187,0,0.0005034126807,0.5,0.5,0.0,0.0,0.0
2015-02-27 03:32:53,0.0053547523427,0,0.000380441691959,0.5,0.5,0.0,0.0,0.0
2015-02-27 03:37:53,0.00356983489514,0,0.000295316393021,0.5,0.5,0.0,0.0,0.0
2015-02-27 03:42:53,0.0053547523427,0,0.000284868117888,0.5,0.5,0.0,0.0,0.0
2015-02-27 03:47:53,0.00446229361892,0,0.000290331925498,0.5,0.5,0.0,0.0,0.0
2015-02-27 03:52:53,0.00356983489514,0,0.000332725932822,0.5,0.5,0.0,0.0,0.0
2015-02-27 03:57:53,0.00624721106649,0,0.000384980434319,0.5,0.5,0.0,0.0,0.0
2015-02-27 04:02:53,0.00446229361892,0,0.000395497801946,0.5,0.5,0.0,0.0,0.0
2015-02-27 04:07:53,0.00401606425703,0,0.000395267124986,0.5,0.5,0.0,0.0,0.0
2015-02-27 04:12:53,0.00267737617135,0,0.000381017656764,0.5,0.5,0.0,0.0,0.0
2015-02-27 04:17:53,0.00401606425703,0,0.000342003419064,0.5,0.5,0.0,0.0,0.0
2015-02-27 04:22:53,0.00624721106649,0,0.000307371345116,0.5,0.5,0.0,0.0,0.0
2015-02-27 04:27:53,0.00356983489514,0,0.000265215145191,0.5,0.5,0.0,0.0,0.0
2015-02-27 04:32:53,0.00446229361892,0,0.00025146632106,0.5,0.5,0.0,0.0,0.0
2015-02-27 04:37:53,0.00446229361892,0,0.000249157717917,0.5,0.5,0.0,0.0,0.0
2015-02-27 04:42:53,0.00356983489514,0,0.000256004859693,0.5,0.5,0.0,0.0,0.0
2015-02-27 04:47:53,0.00356983489514,0,0.000275687722024,0.5,0.5,0.0,0.0,0.0
2015-02-27 04:52:53,0.00356983489514,0,0.000284964335151,0.5,0.5,0.0,0.0,0.0
2015-02-27 04:57:53,0.00223114680946,0,0.000280702923192,0.5,0.5,0.0,0.0,0.0
2015-02-27 05:02:53,0.00446229361892,0,0.000274703430478,0.5,0.5,0.0,0.0,0.0
2015-02-27 05:07:53,0.00178491744757,0,0.000262450397713,0.5,0.5,0.0,0.0,0.0
2015-02-27 05:12:53,0.0107095046854,0,0.000249474018347,0.5,0.5,0.0,0.0,0.0
2015-02-27 05:17:53,0.0240963855422,0,0.000226867938181,0.5,0.5,0.0,0.0,0.0
2015-02-27 05:22:53,0.0365908076751,0,0.000194603489945,0.5,0.5,0.0,0.0,0.0
2015-02-27 05:27:53,0.0111557340473,0,0.000164317432791,0.5,0.5,0.0,0.0,0.0
2015-02-27 05:32:53,0.00847835787595,0,0.000168841652339,0.5,0.5,0.0,0.0,0.0
2015-02-27 05:37:53,0.0116019634092,0,0.000204000636586,0.5,0.5,0.0,0.0,0.0
2015-02-27 05:42:53,0.00312360553324,0,0.000212171522435,0.5,0.5,0.0,0.0,0.0
2015-02-27 05:47:53,0.00490852298081,0,0.000243616901571,0.5,0.5,0.0,0.0,0.0
2015-02-27 05:52:53,0.00356983489514,0,0.000237496278714,0.5,0.5,0.0,0.0,0.0
2015-02-27 05:57:53,0.00803212851406,0,0.000232110993238,0.5,0.5,0.0,0.0,0.0
2015-02-27 06:02:53,0.00356983489514,0,0.000223875729716,0.0182941597106,0.0182941597106,0.0,0.0,0.0
2015-02-27 06:07:53,0.00312360553324,0,0.000219564622967,0.0171603183301,0.0171603183301,0.0,0.0,0.0
2015-02-27 06:12:53,0.0053547523427,0,0.00023034325568,0.019995149501,0.019995149501,0.0,0.0,0.0
2015-02-27 06:17:53,0.00356983489514,0,0.000224445597269,0.0184440375609,0.0184440375609,0.0,0.0,0.0
2015-02-27 06:22:53,0.00356983489514,0,0.000215260050027,0.0160281953724,0.0160281953724,0.0,0.0,0.0
2015-02-27 06:27:53,0.00401606425703,0,0.000220932357479,0.0175200389489,0.0175200389489,0.0,0.0,0.0
2015-02-27 06:32:53,0.00178491744757,0,0.000216141415876,0.0162599987421,0.0162599987421,0.0,0.0,0.0
2015-02-27 06:37:53,0.00267737617135,0,0.000228658696869,0.0195521025996,0.0195521025996,0.0,0.0,0.0
2015-02-27 06:42:53,0.00312360553324,0,0.000230838079005,0.0201252903662,0.0201252903662,0.0,0.0,0.0
2015-02-27 06:47:53,0.00223114680946,0,0.000215917025344,0.0162009829751,0.0162009829751,0.0,0.0,0.0
2015-02-27 06:52:53,0.00490852298081,0,0.000216003289097,0.0162236707485,0.0162236707485,0.0,0.0,0.0
2015-02-27 06:57:53,0.00178491744757,0,0.000207884746487,0.0140884558039,0.0140884558039,0.0,0.0,0.0
2015-02-27 07:02:53,0.00446229361892,0,0.000202911222004,0.0127803954396,0.0127803954396,0.0,0.0,0.0
2015-02-27 07:07:53,0.00267737617135,0,0.000206025695661,0.0135995166805,0.0135995166805,0.0,0.0,0.0
2015-02-27 07:12:53,0.00223114680946,0,0.000193441839656,0.0102899032812,0.0102899032812,0.0,0.0,0.0
2015-02-27 07:17:53,0.000892458723784,0,0.000190968436073,0.00963938648909,0.00963938648909,0.0,0.0,0.0
2015-02-27 07:22:53,0.00446229361892,0,0.000180532486411,0.00689468257478,0.00689468257478,0.0,0.0,0.0
2015-02-27 07:27:53,0.00401606425703,0,0.000185722150491,0.00825958867106,0.00825958867106,0.0,0.0,0.0
2015-02-27 07:32:53,0.00267737617135,0,0.000179365990334,0.00658788861243,0.00658788861243,0.0,0.0,0.0
2015-02-27 07:37:53,0.00133868808568,0,0.000184615026228,0.00796840977547,0.00796840977547,0.0,0.0,0.0
2015-02-27 07:42:53,0.00133868808568,0,0.000191615647054,0.00980960602564,0.00980960602564,0.0,0.0,0.0
2015-02-27 07:47:53,0.000892458723784,0,0.000196528810193,0.011101791072,0.011101791072,0.0,0.0,0.0
2015-02-27 07:52:53,0.00178491744757,0,0.000191719082068,0.00983680992135,0.00983680992135,0.0,0.0,0.0
2015-02-27 07:57:53,0.00267737617135,0,0.000194077088963,0.0104569768411,0.0104569768411,0.0,0.0,0.0
2015-02-27 08:02:53,0.00267737617135,0,0.000188057500054,0.00887379660574,0.00887379660574,0.0,0.0,0.0
2015-02-27 08:07:53,0.00223114680946,0,0.000188680365682,0.00903761319947,0.00903761319947,0.0,0.0,0.0
2015-02-27 08:12:53,0.0053547523427,0,0.000186848192243,0.00855574295556,0.00855574295556,0.0,0.0,0.0
2015-02-27 08:17:53,0.00312360553324,0,0.000180289731361,0.00683083685329,0.00683083685329,0.0,0.0,0.0
2015-02-27 08:22:53,0.00267737617135,0,0.000177644047653,0.00613500957702,0.00613500957702,0.0,0.0,0.0
2015-02-27 08:27:53,0.00267737617135,0,0.000176095345523,0.00572769362243,0.00572769362243,0.0,0.0,0.0
2015-02-27 08:32:53,0.00312360553324,0,0.000172820451553,0.00486638108352,0.00486638108352,0.0,0.0,0.0
2015-02-27 08:37:53,0.00178491744757,0,0.000177359921508,0.0060602830627,0.0060602830627,0.0,0.0,0.0
2015-02-27 08:42:53,0.00133868808568,0,0.000176147150341,0.00574131853362,0.00574131853362,0.0,0.0,0.0
2015-02-27 08:47:53,0.00133868808568,0,0.000179043752723,0.00650313860305,0.00650313860305,0.0,0.0,0.0
2015-02-27 08:52:53,0.00178491744757,0,0.000180147879291,0.00679352909085,0.00679352909085,0.0,0.0,0.0
2015-02-27 08:57:53,0.0058009817046,0,0.000179225156899,0.00655084875555,0.00655084875555,0.0,0.0,0.0
2015-02-27 09:02:53,0.00356983489514,0,0.00017442223907,0.00528765874486,0.00528765874486,0.0,0.0,0.0
2015-02-27 09:07:53,0.00223114680946,0,0.000160823285114,0.00262763236546,0.00262763236546,0.0,0.0,0.0
2015-02-27 09:12:53,0.00401606425703,0,0.000131398788653,0.00260747223516,0.00260747223516,0.0,0.0,0.0
2015-02-27 09:17:53,0.00446229361892,0,8.60803484102e-05,0.00257702046701,0.00257702046701,0.0,0.0,0.0
2015-02-27 09:22:53,0.00312360553324,0,7.87666067481e-05,0.00257217252319,0.00257217252319,0.0,0.0,0.0
2015-02-27 09:27:53,0.00133868808568,0,7.81439957791e-05,0.00257176066528,0.00257176066528,0.0,0.0,0.0
2015-02-27 09:32:53,0.00223114680946,0,8.8967353804e-05,0.00535526930876,0.00535526930876,0.0,0.0,0.0
2015-02-27 09:37:53,0.00267737617135,0,0.000102956342744,0.00895290245897,0.00895290245897,0.0,0.0,0.0
2015-02-27 09:42:53,0.00178491744757,0,0.000105843035271,0.00969529068852,0.00969529068852,0.0,0.0,0.0
2015-02-27 09:47:53,0.00133868808568,0,0.000113404690637,0.0116399674719,0.0116399674719,0.0,0.0,0.0
2015-02-27 09:52:53,0.00223114680946,0,0.00011133060616,0.0111065625844,0.0111065625844,0.0,0.0,0.0
2015-02-27 09:57:53,0.00312360553324,0,0.000111029243271,0.0110290592621,0.0110290592621,0.0,0.0,0.0
2015-02-27 10:02:53,0.00267737617135,0,0.000109925327706,0.0107451585993,0.0107451585993,0.0,0.0,0.0
2015-02-27 10:07:53,0.00312360553324,0,0.000106764528027,0.00993227657081,0.00993227657081,0.0,0.0,0.0
2015-02-27 10:12:53,0.000892458723784,0,0.00010813051631,0.0102835760642,0.0102835760642,0.0,0.0,0.0
2015-02-27 10:17:53,0.00669344042838,0,0.000108270462079,0.0103195667666,0.0103195667666,0.0,0.0,0.0
2015-02-27 10:22:53,0.0053547523427,0,0.000102582620457,0.00885679003125,0.00885679003125,0.0,0.0,0.0
2015-02-27 10:27:53,0.00267737617135,0,0.000103307364043,0.00904317673595,0.00904317673595,0.0,0.0,0.0
2015-02-27 10:32:53,0.00223114680946,0,0.000104926635686,0.00945961464774,0.00945961464774,0.0,0.0,0.0
2015-02-27 10:37:53,0.00178491744757,0,0.000103731108538,0.00915215367851,0.00915215367851,0.0,0.0,0.0
2015-02-27 10:42:53,0.00312360553324,0,0.000108305619506,0.0103286084154,0.0103286084154,0.0,0.0,0.0
2015-02-27 10:47:53,0.00267737617135,0,0.000105168765003,0.0095218845132,0.0095218845132,0.0,0.0,0.0
2015-02-27 10:52:53,0.00133868808568,0,0.000106077452074,0.00975557707969,0.00975557707969,0.0,0.0,0.0
2015-02-27 10:57:53,0.00401606425703,0,0.000103602891613,0.00911917935406,0.00911917935406,0.0,0.0,0.0
2015-02-27 11:02:53,0.00312360553324,0,0.000100952383946,0.00843753221781,0.00843753221781,0.0,0.0,0.0
2015-02-27 11:07:53,0.00446229361892,0,0.000101809782791,0.00865803468028,0.00865803468028,0.0,0.0,0.0
2015-02-27 11:12:53,0.00267737617135,0,0.000101744175481,0.00864116205041,0.00864116205041,0.0,0.0,0.0
2015-02-27 11:17:53,0.00356983489514,0,9.82861674856e-05,0.0077518451561,0.0077518451561,0.0,0.0,0.0
2015-02-27 11:22:53,0.00356983489514,0,9.67035593931e-05,0.007344836232,0.007344836232,0.0,0.0,0.0
2015-02-27 11:27:53,0.00669344042838,0,9.4471477496e-05,0.00677079818954,0.00677079818954,0.0,0.0,0.0
2015-02-27 11:32:53,0.00401606425703,0,9.2482790933e-05,0.00625935560171,0.00625935560171,0.0,0.0,0.0
2015-02-27 11:37:53,0.00267737617135,0,9.41514226724e-05,0.00668848774895,0.00668848774895,0.0,0.0,0.0
2015-02-27 11:42:53,0.00446229361892,0,9.80812328635e-05,0.00769914087608,0.00769914087608,0.0,0.0,0.0
2015-02-27 11:47:53,0.00490852298081,0,9.59893950494e-05,0.00716117025524,0.00716117025524,0.0,0.0,0.0
2015-02-27 11:52:53,0.00446229361892,0,9.55794457695e-05,0.00705574111197,0.00705574111197,0.0,0.0,0.0
2015-02-27 11:57:53,0.00133868808568,0,9.32470356929e-05,0.00645590106293,0.00645590106293,0.0,0.0,0.0
2015-02-27 12:02:53,0.00267737617135,0,9.34042036533e-05,0.00649632090078,0.00649632090078,0.0,0.0,0.0
2015-02-27 12:07:53,0.00446229361892,0,8.91865129233e-05,0.005411631789,0.005411631789,0.0,0.0,0.0
2015-02-27 12:12:53,0.00446229361892,0,8.87074420461e-05,0.00528842622522,0.00528842622522,0.0,0.0,0.0
2015-02-27 12:17:53,0.00267737617135,0,8.80341249285e-05,0.00511526517739,0.00511526517739,0.0,0.0,0.0
2015-02-27 12:22:53,0.00178491744757,0,8.7158055976e-05,0.00488996121018,0.00488996121018,0.0,0.0,0.0
2015-02-27 12:27:53,0.00490852298081,0,8.81064697751e-05,0.00513387054046,0.00513387054046,0.0,0.0,0.0
2015-02-27 12:32:53,0.00223114680946,0,8.8100481662e-05,0.00513233054108,0.00513233054108,0.0,0.0,0.0
2015-02-27 12:37:53,0.00223114680946,0,9.11616079975e-05,0.0059195789712,0.0059195789712,0.0,0.0,0.0
2015-02-27 12:42:53,0.00267737617135,0,9.25618805923e-05,0.00627969556918,0.00627969556918,0.0,0.0,0.0
2015-02-27 12:47:53,0.00312360553324,0,9.10818926059e-05,0.00589907808034,0.00589907808034,0.0,0.0,0.0
2015-02-27 12:52:53,0.00401606425703,0,8.68555143825e-05,0.00481215475318,0.00481215475318,0.0,0.0,0.0
2015-02-27 12:57:53,0.00267737617135,0,8.28898118925e-05,0.0037922709858,0.0037922709858,0.0,0.0,0.0
2015-02-27 13:02:53,0.00312360553324,0,8.18531043478e-05,0.00352565461731,0.00352565461731,0.0,0.0,0.0
2015-02-27 13:07:53,0.00401606425703,0,7.88746401668e-05,0.00275966491493,0.00275966491493,0.0,0.0,0.0
2015-02-27 13:12:53,0.00446229361892,0,7.74626096245e-05,0.00257131007865,0.00257131007865,0.0,0.0,0.0
2015-02-27 13:17:53,0.00624721106649,0,7.6752025052e-05,0.00257084035185,0.00257084035185,0.0,0.0,0.0
2015-02-27 13:22:53,0.00490852298081,0,7.53370768507e-05,0.00256990552149,0.00256990552149,0.0,0.0,0.0
2015-02-27 13:27:53,0.00669344042838,0,7.48742822907e-05,0.00256959990914,0.00256959990914,0.0,0.0,0.0
2015-02-27 13:32:53,0.00937081659973,0,7.33440756449e-05,0.00256858993473,0.00256858993473,0.0,0.0,0.0
2015-02-27 13:37:53,0.00669344042838,0,7.00167292962e-05,0.00256639654125,0.00256639654125,0.0,0.0,0.0
2015-02-27 13:42:53,0.00223114680946,0,7.12561668479e-05,0.00288448536583,0.00288448536583,0.0,0.0,0.0
2015-02-27 13:47:53,0.00624721106649,0,7.30461470084e-05,0.00334386525513,0.00334386525513,0.0,0.0,0.0
2015-02-27 13:52:53,0.00847835787595,0,7.09936066414e-05,0.00281710200526,0.00281710200526,0.0,0.0,0.0
2015-02-27 13:57:53,0.00624721106649,0,7.10313688614e-05,0.00282679328834,0.00282679328834,0.0,0.0,0.0
2015-02-27 14:02:53,0.00312360553324,0,7.1074020525e-05,0.00283773939652,0.00283773939652,0.0,0.0,0.0
2015-02-27 14:07:53,0.00312360553324,0,7.17995717423e-05,0.00302394460999,0.00302394460999,0.0,0.0,0.0
2015-02-27 14:12:53,0.00356983489514,0,6.81099190842e-05,0.00256514125574,0.00256514125574,0.0,0.0,0.0
2015-02-27 14:17:53,0.00401606425703,0,6.94845803082e-05,0.00291776127757,0.00291776127757,0.0,0.0,0.0
2015-02-27 14:22:53,0.00669344042838,0,7.1958063927e-05,0.00355224476517,0.00355224476517,0.0,0.0,0.0
2015-02-27 14:27:53,0.00847835787595,0,6.90091328579e-05,0.0027958022906,0.0027958022906,0.0,0.0,0.0
2015-02-27 14:32:53,0.00490852298081,0,6.84310434735e-05,0.00264751419767,0.00264751419767,0.0,0.0,0.0
2015-02-27 14:37:53,0.00490852298081,0,6.79091608617e-05,0.00256500916465,0.00256500916465,0.0,0.0,0.0
2015-02-27 14:42:53,0.00803212851406,0,6.61634185235e-05,0.00256386110736,0.00256386110736,0.0,0.0,0.0
2015-02-27 14:47:53,0.00401606425703,0,6.55538096908e-05,0.0025634604507,0.0025634604507,0.0,0.0,0.0
2015-02-27 14:52:53,0.00267737617135,0,6.76496783854e-05,0.00310072810154,0.00310072810154,0.0,0.0,0.0
2015-02-27 14:57:53,0.00312360553324,0,6.8554210884e-05,0.00333260143022,0.00333260143022,0.0,0.0,0.0
2015-02-27 15:02:53,0.00624721106649,0,6.65473562549e-05,0.002818152183,0.002818152183,0.0,0.0,0.0
2015-02-27 15:07:53,0.00223114680946,0,6.78699070704e-05,0.00315718285397,0.00315718285397,0.0,0.0,0.0
2015-02-27 15:12:53,0.00267737617135,0,6.95743510732e-05,0.00359411033314,0.00359411033314,0.0,0.0,0.0
2015-02-27 15:17:53,0.0053547523427,0,6.82790341671e-05,0.00326206096713,0.00326206096713,0.0,0.0,0.0
2015-02-27 15:22:53,0.00758589915216,0,6.18132253294e-05,0.00256100474421,0.00256100474421,0.0,0.0,0.0
2015-02-27 15:27:53,0.00624721106649,0,6.13721858826e-05,0.00256071551033,0.00256071551033,0.0,0.0,0.0
2015-02-27 15:32:53,0.00892458723784,0,5.97127000219e-05,0.00255962780388,0.00255962780388,0.0,0.0,0.0
2015-02-27 15:37:53,0.00401606425703,0,5.39369357284e-05,0.00255584928565,0.00255584928565,0.0,0.0,0.0
2015-02-27 15:42:53,0.00892458723784,0,5.51874181838e-05,0.00287545375468,0.00287545375468,0.0,0.0,0.0
2015-02-27 15:47:53,0.00669344042838,0,5.25675168319e-05,0.00255495504415,0.00255495504415,0.0,0.0,0.0
2015-02-27 15:52:53,0.00133868808568,0,5.56766790396e-05,0.00334933201072,0.00334933201072,0.0,0.0,0.0
2015-02-27 15:57:53,0.00490852298081,0,6.2790888478e-05,0.00516698053971,0.00516698053971,0.0,0.0,0.0
2015-02-27 16:02:53,0.00446229361892,0,5.87565737078e-05,0.00413623125251,0.00413623125251,0.0,0.0,0.0
2015-02-27 16:07:53,0.00892458723784,0,6.17299810983e-05,0.00489592347359,0.00489592347359,0.0,0.0,0.0
2015-02-27 16:12:53,0.00669344042838,0,5.99345112278e-05,0.00443718899335,0.00443718899335,0.0,0.0,0.0
2015-02-27 16:17:53,0.00446229361892,0,5.8315708884e-05,0.00402359227199,0.00402359227199,0.0,0.0,0.0
2015-02-27 16:22:53,0.00847835787595,0,5.61074994039e-05,0.003459404677,0.003459404677,0.0,0.0,0.0
2015-02-27 16:27:53,0.00669344042838,0,5.39171596756e-05,0.00289978272329,0.00289978272329,0.0,0.0,0.0
2015-02-27 16:32:53,0.00758589915216,0,5.66536837141e-05,0.00359895231284,0.00359895231284,0.0,0.0,0.0
2015-02-27 16:37:53,0.00356983489514,0,5.57504499739e-05,0.00336818015277,0.00336818015277,0.0,0.0,0.0
2015-02-27 16:42:53,0.00401606425703,0,5.60926819162e-05,0.00345561887551,0.00345561887551,0.0,0.0,0.0
2015-02-27 16:47:53,0.00669344042838,0,5.68032082811e-05,0.0036371551675,0.0036371551675,0.0,0.0,0.0
2015-02-27 16:52:53,0.00803212851406,0,5.62992863706e-05,0.00350840538481,0.00350840538481,0.0,0.0,0.0
2015-02-27 16:57:53,0.00847835787595,0,5.6691635109e-05,0.00360864872363,0.00360864872363,0.0,0.0,0.0
2015-02-27 17:02:53,0.00803212851406,0,5.20139219589e-05,0.00255459371986,0.00255459371986,0.0,0.0,0.0
2015-02-27 17:07:53,0.0058009817046,0,4.83822295791e-05,0.00255222589266,0.00255222589266,0.0,0.0,0.0
2015-02-27 17:12:53,0.00267737617135,0,4.53776119684e-05,0.00255027022741,0.00255027022741,0.0,0.0,0.0
2015-02-27 17:17:53,0.00401606425703,0,4.86602111778e-05,0.00338742173062,0.00338742173062,0.0,0.0,0.0
2015-02-27 17:22:53,0.00356983489514,0,4.82046561956e-05,0.00327124289981,0.00327124289981,0.0,0.0,0.0
2015-02-27 17:27:53,0.00624721106649,0,4.81347087771e-05,0.00325340441792,0.00325340441792,0.0,0.0,0.0
2015-02-27 17:32:53,0.00446229361892,0,4.71569001093e-05,0.00300403678456,0.00300403678456,0.0,0.0,0.0
2015-02-27 17:37:53,0.00624721106649,0,5.08445882588e-05,0.00394449691412,0.00394449691412,0.0,0.0,0.0
2015-02-27 17:42:53,0.00446229361892,0,4.72402534797e-05,0.00302529414645,0.00302529414645,0.0,0.0,0.0
2015-02-27 17:47:53,0.00669344042838,0,4.43539938715e-05,0.00254960465241,0.00254960465241,0.0,0.0,0.0
2015-02-27 17:52:53,0.00401606425703,0,4.2715237214e-05,0.00254853982619,0.00254853982619,0.0,0.0,0.0
2015-02-27 17:57:53,0.00981704596162,0,4.57938767795e-05,0.0033331433805,0.0033331433805,0.0,0.0,0.0
2015-02-27 18:02:53,0.00981704596162,0,4.46697704319e-05,0.00304666040094,0.00304666040094,0.0,0.0,0.0
