Unnamed: 0,timestamp,value,is_anomaly,prediction,convergenceLoss,convergenceLossNormal,anomaly_score,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
75,2011-07-04 03:15:01,0.0220768002418,0,0.0211662389338,3.31382943841e-05,0.172982330852,0.172982330852,0.0,0.0,0.0
76,2011-07-04 04:15:01,0.0166907761676,0,0.0200360529125,3.09365459543e-05,0.163165008397,0.163165008397,0.0,0.0,0.0
77,2011-07-04 05:15:01,0.0140811862185,0,0.018857717514,2.3806520403e-05,0.131373111104,0.131373111104,0.0,0.0,0.0
78,2011-07-04 06:15:01,0.0160101542635,0,0.0176627635956,1.82237163244e-05,0.106480081956,0.106480081956,0.0,0.0,0.0
79,2011-07-04 07:15:01,0.0169215644408,0,0.0162223745137,1.26918175738e-05,0.0818140333345,0.0818140333345,0.0,0.0,0.0
80,2011-07-04 08:15:01,0.0166932595584,0,0.0152912158519,1.48708877532e-05,0.0915302362907,0.0915302362907,0.0,0.0,0.0
81,2011-07-04 09:15:01,0.0165252822656,0,0.0147270485759,1.21916391436e-05,0.0795837999128,0.0795837999128,0.0,0.0,0.0
82,2011-07-04 10:15:01,0.0151991887974,0,0.0143769290298,1.04989567262e-05,0.072036339504,0.072036339504,0.0,0.0,0.0
83,2011-07-04 11:15:01,0.0208787512448,0,0.0143697205931,2.7052446967e-06,0.0442654588343,0.0442654588343,0.0,0.0,0.0
84,2011-07-04 12:15:01,0.0271382422273,0,0.014293060638,5.52560732103e-06,0.0567499233988,0.0567499233988,0.0,0.0,0.0
85,2011-07-04 13:15:01,0.0278757169164,0,0.0141909671947,2.57441806752e-05,0.146248366049,0.146248366049,0.0,0.0,0.0
86,2011-07-04 14:15:01,0.0178461197776,0,0.0142836067826,4.69582701044e-05,0.240153506282,0.240153506282,0.0,0.0,0.0
87,2011-07-04 15:15:01,0.01222157654,0,0.0145650897175,5.11161342729e-05,0.258558482801,0.258558482801,0.0,0.0,0.0
88,2011-07-04 16:15:01,0.0144670491684,0,0.0149971721694,5.76618804189e-05,0.287533528457,0.287533528457,0.0,0.0,0.0
89,2011-07-04 17:15:01,0.0150137234226,0,0.0155653152615,5.89985065744e-05,0.293450165464,0.293450165464,0.0,0.0,0.0
90,2011-07-04 18:15:01,0.0162780223435,0,0.0160751398653,5.58278043172e-05,0.27941490644,0.27941490644,0.0,0.0,0.0
91,2011-07-04 19:15:01,0.0171038873036,0,0.0168479997665,4.18284944317e-05,0.217446318895,0.217446318895,0.0,0.0,0.0
92,2011-07-04 20:15:01,0.0142219735275,0,0.0180118232965,2.11192200368e-05,0.125775765573,0.125775765573,0.0,0.0,0.0
93,2011-07-04 21:15:01,0.0125103433647,0,0.0193376243114,1.49105208038e-05,0.0982926735424,0.0982926735424,0.0,0.0,0.0
94,2011-07-04 22:15:01,0.0131754957625,0,0.0200931113213,2.42323621933e-05,0.139556232171,0.139556232171,0.0,0.0,0.0
95,2011-07-04 23:15:01,0.00693181037847,0,0.0203003920615,2.08194778679e-05,0.12444894311,0.12444894311,0.0,0.0,0.0
96,2011-07-05 00:15:01,0.0134531510401,0,0.0203529447317,3.44863001374e-05,0.184945758966,0.184945758966,0.0,0.0,0.0
97,2011-07-05 01:15:01,0.01549236811,0,0.0201502852142,3.45288390236e-05,0.185134059298,0.185134059298,0.0,0.0,0.0
98,2011-07-05 02:15:01,0.0115708007732,0,0.0198079552501,3.40651386068e-05,0.183081468127,0.183081468127,0.0,0.0,0.0
99,2011-07-05 03:15:01,0.0122328869633,0,0.0193279646337,3.90810855606e-05,0.205284787467,0.205284787467,0.0,0.0,0.0
100,2011-07-05 04:15:01,0.0122225014106,0,0.0185403898358,3.53606556018e-05,0.188816133548,0.188816133548,0.0,0.0,0.0
101,2011-07-05 05:15:01,0.0115348855222,0,0.017522379756,2.71952285402e-05,0.152671496002,0.152671496002,0.0,0.0,0.0
102,2011-07-05 06:15:01,0.0536392382134,0,0.0164905618876,1.99592122954e-05,0.120640938081,0.120640938081,0.0,0.0,0.0
103,2011-07-05 07:15:01,0.0127165010936,0,0.0150023614988,0.000256823084783,1.0,1.0,0.0,0.0,0.0
104,2011-07-05 08:15:01,0.013341790812,0,0.0140965124592,0.000239210945438,0.933317115802,0.933317115802,0.0,0.0,0.0
105,2011-07-05 09:15:01,0.015039950719,0,0.013462126255,0.000241582296439,0.942295498334,0.942295498334,0.0,0.0,0.0
106,2011-07-05 10:15:01,0.0148190726515,0,0.012868732214,0.000242729467573,0.946638904795,0.946638904795,0.0,0.0,0.0
107,2011-07-05 11:15:01,0.0209734700134,0,0.0123503245413,0.000240647350438,0.938755616283,0.938755616283,0.0,0.0,0.0
108,2011-07-05 12:15:01,0.0249075788712,0,0.0120294485241,0.000268234609393,1.0,1.0,0.0,0.0,0.0
109,2011-07-05 13:15:01,0.0238880982081,0,0.0117352772504,0.000271212833468,1.0,1.0,0.0,0.0,0.0
110,2011-07-05 14:15:01,0.0168627968435,0,0.013813642785,2.48682972597e-05,0.115483576964,0.115483576964,0.0,0.0,0.0
111,2011-07-05 15:15:01,0.0113720097018,0,0.0143571635708,2.94382953143e-05,0.131892458585,0.131892458585,0.0,0.0,0.0
112,2011-07-05 16:15:01,0.0117985509228,0,0.0149996429682,3.45407570421e-05,0.150213186398,0.150213186398,0.0,0.0,0.0
113,2011-07-05 17:15:01,0.0145723482523,0,0.0157384611666,4.1607858293e-05,0.175588082939,0.175588082939,0.0,0.0,0.0
114,2011-07-05 18:15:01,0.0116327754739,0,0.0163957364857,4.04984930356e-05,0.171604833282,0.171604833282,0.0,0.0,0.0
115,2011-07-05 19:15:01,0.0106689959216,0,0.0173370726407,3.79129960493e-05,0.162321434587,0.162321434587,0.0,0.0,0.0
116,2011-07-05 20:15:01,0.0111577853333,0,0.0184110160917,3.20068211295e-05,0.141114921163,0.141114921163,0.0,0.0,0.0
117,2011-07-05 21:15:01,0.0101633635575,0,0.0193800553679,3.59925288649e-05,0.155425869576,0.155425869576,0.0,0.0,0.0
118,2011-07-05 22:15:01,0.0104400330536,0,0.0197703503072,4.76763161714e-05,0.197377284107,0.197377284107,0.0,0.0,0.0
119,2011-07-05 23:15:01,0.00700658013232,0,0.0195916518569,4.69333790534e-05,0.194709719028,0.194709719028,0.0,0.0,0.0
120,2011-07-06 00:15:01,0.0108056346699,0,0.0191920623183,5.13228260388e-05,0.21047032004,0.21047032004,0.0,0.0,0.0
121,2011-07-06 01:15:01,0.0141411076845,0,0.0187398381531,5.49094329472e-05,0.223348270419,0.223348270419,0.0,0.0,0.0
122,2011-07-06 02:15:01,0.0105215141722,0,0.0179336890578,4.69354345114e-05,0.194717099286,0.194717099286,0.0,0.0,0.0
123,2011-07-06 03:15:01,0.0108946178034,0,0.0169232748449,3.93524824176e-05,0.167490006024,0.167490006024,0.0,0.0,0.0
124,2011-07-06 04:15:01,0.0113374105453,0,0.0158564466983,3.17464728141e-05,0.140180123241,0.140180123241,0.0,0.0,0.0
125,2011-07-06 05:15:01,0.010393687739,0,0.0146848158911,2.35402421822e-05,0.11071510698,0.11071510698,0.0,0.0,0.0
126,2011-07-06 06:15:01,0.0125312652155,0,0.0135193634778,1.48010731209e-05,0.0793365398828,0.0793365398828,0.0,0.0,0.0
127,2011-07-06 07:15:01,0.0139922356294,0,0.0121780782938,4.01234365199e-06,0.0405988899806,0.0405988899806,0.0,0.0,0.0
128,2011-07-06 08:15:01,0.014350424246,0,0.0111090140417,6.95181142873e-06,0.0511532443152,0.0511532443152,0.0,0.0,0.0
129,2011-07-06 09:15:01,0.0157368571688,0,0.0103477519006,5.94902348894e-06,0.0475526675976,0.0475526675976,0.0,0.0,0.0
130,2011-07-06 10:15:01,0.0157092123949,0,0.00953086465597,9.18439764064e-06,0.0591694934298,0.0591694934298,0.0,0.0,0.0
131,2011-07-06 11:15:01,0.0202761229478,0,0.00889569334686,1.48389390233e-05,0.079472499921,0.079472499921,0.0,0.0,0.0
132,2011-07-06 12:15:01,0.0250938395357,0,0.00846204347908,2.92329968943e-05,0.131155320969,0.131155320969,0.0,0.0,0.0
133,2011-07-06 13:15:01,0.0224048961567,0,0.00816583726555,6.1569873651e-05,0.247263025249,0.247263025249,0.0,0.0,0.0
134,2011-07-06 14:15:01,0.0156647266478,0,0.00819717347622,8.10322162579e-05,0.31714385935,0.31714385935,0.0,0.0,0.0
135,2011-07-06 15:15:01,0.0106509727221,0,0.00854034069926,8.45037720865e-05,0.329608711184,0.329608711184,0.0,0.0,0.0
136,2011-07-06 16:15:01,0.01646733994,0,0.00910856761038,8.80283914739e-05,0.342264091251,0.342264091251,0.0,0.0,0.0
137,2011-07-06 17:15:01,0.0163832574018,0,0.00990498438478,8.32838850329e-05,0.325228625675,0.325228625675,0.0,0.0,0.0
138,2011-07-06 18:15:01,0.016804542431,0,0.0108065288514,7.76608139859e-05,0.305038615515,0.305038615515,0.0,0.0,0.0
139,2011-07-06 19:15:01,0.0164674129799,0,0.0120423501357,5.19444547535e-05,0.212702319237,0.212702319237,0.0,0.0,0.0
140,2011-07-06 20:15:01,0.0160022201133,0,0.0136413360015,2.13382427319e-05,0.102808681665,0.102808681665,0.0,0.0,0.0
141,2011-07-06 21:15:01,0.0151131929788,0,0.0151596665382,3.64494940186e-06,0.0392797365179,0.0392797365179,0.0,0.0,0.0
142,2011-07-06 22:15:01,0.0180771133368,0,0.0162812769413,9.91051456367e-06,0.0617766644812,0.0617766644812,0.0,0.0,0.0
143,2011-07-06 23:15:01,0.00997481752744,0,0.0169941559434,2.6074408197e-06,0.0358930597321,0.0358930597321,0.0,0.0,0.0
144,2011-07-07 00:15:01,0.0185246019027,0,0.0179091636091,1.13923952085e-05,0.0674249489943,0.0674249489943,0.0,0.0,0.0
145,2011-07-07 01:15:01,0.024048313287,0,0.01865625754,7.6133778748e-06,0.0538608995055,0.0538608995055,0.0,0.0,0.0
146,2011-07-07 02:15:01,0.0184844601059,0,0.0192813482136,1.72728432517e-05,0.0885316762808,0.0885316762808,0.0,0.0,0.0
147,2011-07-07 03:15:01,0.0220531152263,0,0.0197242721915,1.74599572347e-05,0.0892032856175,0.0892032856175,0.0,0.0,0.0
148,2011-07-07 04:15:01,0.0208749559638,0,0.0200258716941,2.42589649133e-05,0.11360700449,0.11360700449,0.0,0.0,0.0
149,2011-07-07 05:15:01,0.0214448950847,0,0.0201498456299,1.72283635038e-05,0.088372024856,0.088372024856,0.0,0.0,0.0
150,2011-07-07 06:15:01,0.0208556339521,0,0.0203491747379,2.44792790909e-05,0.114397779484,0.114397779484,0.0,0.0,0.0
151,2011-07-07 07:15:01,0.021687114107,0,0.0199658535421,9.55551331572e-06,0.0608318178443,0.0608318178443,0.0,0.0,0.0
152,2011-07-07 08:15:01,0.020972732236,0,0.0199871510267,7.034806913e-06,0.0517842312963,0.0517842312963,0.0,0.0,0.0
153,2011-07-07 09:15:01,0.0193792118756,0,0.0203351117671,3.86972351407e-06,0.0404237785469,0.0404237785469,0.0,0.0,0.0
154,2011-07-07 10:15:01,0.0175714456132,0,0.0203411933035,2.46862373388e-06,0.0358751846704,0.0358751846704,0.0,0.0,0.0
155,2011-07-07 11:15:01,0.0202345266498,0,0.020554445684,2.23647657549e-06,0.0358453315234,0.0358453315234,0.0,0.0,0.0
156,2011-07-07 12:15:01,0.0253369393424,0,0.020680192858,2.27750274462e-06,0.0359923911868,0.0359923911868,0.0,0.0,0.0
157,2011-07-07 13:15:01,0.0197834775593,0,0.0208201110363,5.36283278052e-06,0.0470518589864,0.0470518589864,0.0,0.0,0.0
158,2011-07-07 14:15:01,0.0143259713471,0,0.0209116693586,6.18918511464e-06,0.0500139463235,0.0500139463235,0.0,0.0,0.0
159,2011-07-07 15:15:01,0.0104505021953,0,0.0210442952812,1.34709825943e-05,0.076115790798,0.076115790798,0.0,0.0,0.0
160,2011-07-07 16:15:01,0.015015498076,0,0.0211091712117,2.94471537927e-05,0.133382906106,0.133382906106,0.0,0.0,0.0
161,2011-07-07 17:15:01,0.0141776904477,0,0.0209834426641,3.56668533641e-05,0.155677625417,0.155677625417,0.0,0.0,0.0
162,2011-07-07 18:15:01,0.0135227048258,0,0.0206323564053,4.01679390052e-05,0.171811916119,0.171811916119,0.0,0.0,0.0
163,2011-07-07 19:15:01,0.0120142401607,0,0.0203177928925,4.9195408792e-05,0.204171180852,0.204171180852,0.0,0.0,0.0
164,2011-07-07 20:15:01,0.013099257159,0,0.0202698372304,5.44610338693e-05,0.223045988509,0.223045988509,0.0,0.0,0.0
165,2011-07-07 21:15:01,0.0138069115085,0,0.0198356807232,5.59572181373e-05,0.22840911062,0.22840911062,0.0,0.0,0.0
166,2011-07-07 22:15:01,0.0101051977997,0,0.0189997497946,4.42126984126e-05,0.186310490309,0.186310490309,0.0,0.0,0.0
167,2011-07-07 23:15:01,0.00772651477494,0,0.017827257514,3.36220764439e-05,0.148348054758,0.148348054758,0.0,0.0,0.0
168,2011-07-08 00:15:01,0.0128340207854,0,0.01685946621,3.66434178432e-05,0.159178153168,0.159178153168,0.0,0.0,0.0
169,2011-07-08 01:15:01,0.0136942654133,0,0.015815474093,3.22448504448e-05,0.143411342506,0.143411342506,0.0,0.0,0.0
170,2011-07-08 02:15:01,0.0120952759297,0,0.0147368125618,2.35593652178e-05,0.112277932765,0.112277932765,0.0,0.0,0.0
171,2011-07-08 03:15:01,0.0122046888394,0,0.0136074554175,1.62589403772e-05,0.086109317898,0.086109317898,0.0,0.0,0.0
172,2011-07-08 04:15:01,0.0120000788926,0,0.012620575726,1.48310009536e-05,0.0809908216946,0.0809908216946,0.0,0.0,0.0
173,2011-07-08 05:15:01,0.0130459365336,0,0.0117795644328,1.1169931895e-05,0.0678675982811,0.0678675982811,0.0,0.0,0.0
174,2011-07-08 06:15:01,0.0137835082946,0,0.0108521897346,3.22566529576e-06,0.0393911112851,0.0393911112851,0.0,0.0,0.0
175,2011-07-08 07:15:01,0.0157686334637,0,0.0099012311548,3.32457466357e-06,0.0397456551931,0.0397456551931,0.0,0.0,0.0
176,2011-07-08 08:15:01,0.0169333584608,0,0.00934499502182,9.22088747757e-06,0.0608811839515,0.0608811839515,0.0,0.0,0.0
177,2011-07-08 09:15:01,0.0162015555253,0,0.00901004113257,1.42710905493e-05,0.0789838042882,0.0789838042882,0.0,0.0,0.0
178,2011-07-08 10:15:01,0.0152766993039,0,0.00876926444471,2.05997203011e-05,0.101668987442,0.101668987442,0.0,0.0,0.0
179,2011-07-08 11:15:01,0.0190789179916,0,0.00871696230024,2.58449126704e-05,0.120470553381,0.120470553381,0.0,0.0,0.0
180,2011-07-08 12:15:01,0.0223484525188,0,0.00881784409285,3.80292149202e-05,0.164145588733,0.164145588733,0.0,0.0,0.0
181,2011-07-08 13:15:01,0.021170859905,0,0.00913322530687,5.54807702429e-05,0.226701267347,0.226701267347,0.0,0.0,0.0
182,2011-07-08 14:15:01,0.0152547636691,0,0.00964312721044,6.59085781081e-05,0.264080090346,0.264080090346,0.0,0.0,0.0
183,2011-07-08 15:15:01,0.0107859546864,0,0.0104227717966,6.39845384285e-05,0.257183306328,0.257183306328,0.0,0.0,0.0
184,2011-07-08 16:15:01,0.0148533882913,0,0.011401090771,5.92944379605e-05,0.240371485713,0.240371485713,0.0,0.0,0.0
185,2011-07-08 17:15:01,0.0171947415848,0,0.0124203413725,5.31840669282e-05,0.218468658175,0.218468658175,0.0,0.0,0.0
186,2011-07-08 18:15:01,0.0170472779062,0,0.0134023465216,4.58816321043e-05,0.192292838455,0.192292838455,0.0,0.0,0.0
187,2011-07-08 19:15:01,0.0162405317965,0,0.0145865175873,2.88702049147e-05,0.131314813726,0.131314813726,0.0,0.0,0.0
188,2011-07-08 20:15:01,0.0164675505421,0,0.0159675814211,1.15113707579e-05,0.0690914972049,0.0690914972049,0.0,0.0,0.0
189,2011-07-08 21:15:01,0.0166334743816,0,0.0172756426036,3.73042644242e-06,0.0412004443493,0.0412004443493,0.0,0.0,0.0
190,2011-07-08 22:15:01,0.0168336246391,0,0.0181750766933,9.82697565632e-06,0.0630537271215,0.0630537271215,0.0,0.0,0.0
191,2011-07-08 23:15:01,0.00867522455089,0,0.0186491161585,4.18534273194e-06,0.0428311068707,0.0428311068707,0.0,0.0,0.0
192,2011-07-09 00:15:01,0.0138127253226,0,0.0191698148847,1.17787685667e-05,0.0700499935153,0.0700499935153,0.0,0.0,0.0
193,2011-07-09 01:15:01,0.0160120865629,0,0.0196394994855,1.17179706649e-05,0.0698320614206,0.0698320614206,0.0,0.0,0.0
194,2011-07-09 02:15:01,0.0199238406269,0,0.019932538271,1.33947060021e-05,0.0758423748247,0.0758423748247,0.0,0.0,0.0
195,2011-07-09 03:15:01,0.0137913356235,0,0.0199881605804,1.8774469936e-05,0.0951263169975,0.0951263169975,0.0,0.0,0.0
196,2011-07-09 04:15:01,0.0106218473275,0,0.0199345257133,2.16651351366e-05,0.105488002241,0.105488002241,0.0,0.0,0.0
197,2011-07-09 05:15:01,0.0172094628799,0,0.0197565127164,2.68763087661e-05,0.124167626879,0.124167626879,0.0,0.0,0.0
198,2011-07-09 06:15:01,0.0101911864898,0,0.0195012316108,2.85642345261e-05,0.130218052724,0.130218052724,0.0,0.0,0.0
199,2011-07-09 07:15:01,0.00477340723942,0,0.0186280831695,1.69887734955e-05,0.0887254289065,0.0887254289065,0.0,0.0,0.0
200,2011-07-09 08:15:01,0.00820868935196,0,0.0179179906845,3.53736468242e-05,0.154626616855,0.154626616855,0.0,0.0,0.0
201,2011-07-09 09:15:01,0.00742211828949,0,0.0172566622496,4.15025278926e-05,0.176595794231,0.176595794231,0.0,0.0,0.0
202,2011-07-09 10:15:01,0.00704156099375,0,0.0167690105736,5.33682068635e-05,0.219128713877,0.219128713877,0.0,0.0,0.0
