timestamp,value,error_prediction,anomaly_score,prediction,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-04-10 02:09:00,91.0,-91.0,0.499702624302,[[ 0.]],0.0,0.0,0.0
2014-04-10 02:14:00,55.0,-55.0,0.498938059588,[[ 0.]],0.0,0.0,0.0
2014-04-10 02:19:00,85.0,-85.0,0.498457415422,[[ 0.]],0.0,0.0,0.0
2014-04-10 02:24:00,102.0,-102.0,0.499580479697,[[ 0.]],0.0,0.0,0.0
2014-04-10 02:29:00,119.0,-119.0,0.498450947603,[[ 0.]],0.0,0.0,0.0
2014-04-10 02:34:00,139.0,-139.0,0.498070362569,[[ 0.]],0.0,0.0,0.0
2014-04-10 02:39:00,69.0,-69.0,0.496713063294,[[ 0.]],0.0,0.0,0.0
2014-04-10 02:44:00,142.0,-142.0,0.497128676017,[[ 0.]],0.0,0.0,0.0
2014-04-10 02:49:00,45.0,-45.0,0.496222049385,[[ 0.]],0.0,0.0,0.0
2014-04-10 02:54:00,48.0,-48.0,0.495373703542,[[ 0.]],0.0,0.0,0.0
2014-04-10 02:59:00,3.0,-3.0,0.496772283554,[[ 0.]],0.0,0.0,0.0
2014-04-10 03:04:00,32.0,-32.0,0.496919375188,[[ 0.]],0.0,0.0,0.0
2014-04-10 03:09:00,4.0,-4.0,0.498146210683,[[ 0.]],0.0,0.0,0.0
2014-04-10 03:14:00,72.0,-72.0,0.49876684462,[[ 0.]],0.0,0.0,0.0
2014-04-10 03:19:00,103.0,-103.0,0.499376509238,[[ 0.]],0.0,0.0,0.0
2014-04-10 03:24:00,64.0,-64.0,0.500935554653,[[ 0.]],0.0,0.0,0.0
2014-04-10 03:29:00,44.0,-44.0,0.501369416717,[[ 0.]],0.0,0.0,0.0
2014-04-10 03:34:00,30.0,-30.0,0.503615914176,[[ 0.]],0.0,0.0,0.0
2014-04-10 03:39:00,4.0,-4.0,0.50404428809,[[ 0.]],0.0,0.0,0.0
2014-04-10 03:44:00,4.0,-4.0,0.504557260985,[[ 0.]],0.0,0.0,0.0
2014-04-10 03:49:00,79.0,-79.0,0.503158701367,[[ 0.]],0.0,0.0,0.0
2014-04-10 03:54:00,83.0,-83.0,0.502253748107,[[ 0.]],0.0,0.0,0.0
2014-04-10 03:59:00,3.0,-3.0,0.501909695522,[[ 0.]],0.0,0.0,0.0
2014-04-10 04:04:00,21.0,-21.0,0.502821734501,[[ 0.]],0.0,0.0,0.0
2014-04-10 04:09:00,33.0,-33.0,0.504285041127,[[ 0.]],0.0,0.0,0.0
2014-04-10 04:14:00,72.0,-72.0,0.504289511701,[[ 0.]],0.0,0.0,0.0
2014-04-10 04:19:00,87.0,-87.0,0.503530141781,[[ 0.]],0.0,0.0,0.0
2014-04-10 04:24:00,190.0,-190.0,0.500496986604,[[ 0.]],0.0,0.0,0.0
2014-04-10 04:29:00,10.0,-10.0,0.500163231208,[[ 0.]],0.0,0.0,0.0
2014-04-10 04:34:00,44.0,-44.0,0.499334724447,[[ 0.]],0.0,0.0,0.0
2014-04-10 04:39:00,24.0,-24.0,0.500242869785,[[ 0.]],0.0,0.0,0.0
2014-04-10 04:44:00,32.0,-32.0,0.501137065799,[[ 0.]],0.0,0.0,0.0
2014-04-10 04:49:00,111.0,-111.0,0.499246698298,[[ 0.]],0.0,0.0,0.0
2014-04-10 04:54:00,106.0,-106.0,0.497787490581,[[ 0.]],0.0,0.0,0.0
2014-04-10 04:59:00,49.0,-49.0,0.497384087588,[[ 0.]],0.0,0.0,0.0
2014-04-10 05:04:00,56.0,-56.0,0.497641278725,[[ 0.]],0.0,0.0,0.0
2014-04-10 05:09:00,79.0,-79.0,0.497847474371,[[ 0.]],0.0,0.0,0.0
2014-04-10 05:14:00,42.0,-42.0,0.500833299842,[[ 0.]],0.0,0.0,0.0
2014-04-10 05:19:00,112.0,-112.0,0.498918753657,[[ 0.]],0.0,0.0,0.0
2014-04-10 05:24:00,21.0,-21.0,0.499241676174,[[ 0.]],0.0,0.0,0.0
2014-04-10 05:29:00,48.0,-48.0,0.498676152619,[[ 0.]],0.0,0.0,0.0
2014-04-10 05:34:00,48.0,-48.0,0.498265722098,[[ 0.]],0.0,0.0,0.0
2014-04-10 05:39:00,91.0,-91.0,0.498806844219,[[ 0.]],0.0,0.0,0.0
2014-04-10 05:44:00,191.0,-191.0,0.497769499259,[[ 0.]],0.0,0.0,0.0
2014-04-10 05:49:00,8.0,-8.0,0.498384931875,[[ 0.]],0.0,0.0,0.0
2014-04-10 05:54:00,25.0,-25.0,0.498849488606,[[ 0.]],0.0,0.0,0.0
2014-04-10 05:59:00,93.0,-93.0,0.49867378866,[[ 0.]],0.0,0.0,0.0
2014-04-10 06:04:00,37.0,-37.0,0.498679989227,[[ 0.]],0.0,0.0,0.0
2014-04-10 06:09:00,24.0,-24.0,0.500276292561,[[ 0.]],0.0,0.0,0.0
2014-04-10 06:14:00,35.0,-35.0,0.499926015047,[[ 0.]],0.0,0.0,0.0
2014-04-10 06:19:00,45.0,-45.0,0.499939984891,[[ 0.]],0.0,0.0,0.0
2014-04-10 06:24:00,11.0,-11.0,0.500532202423,[[ 0.]],0.0,0.0,0.0
2014-04-10 06:29:00,50.0,-50.0,0.50134396241,[[ 0.]],0.0,0.0,0.0
2014-04-10 06:34:00,3.0,-3.0,0.504945747936,[[ 0.]],0.0,0.0,0.0
2014-04-10 06:39:00,75.0,-75.0,0.503695834803,[[ 0.]],0.0,0.0,0.0
2014-04-10 06:44:00,79.0,-79.0,0.502688510657,[[ 0.]],0.0,0.0,0.0
2014-04-10 06:49:00,22.0,-22.0,0.504062669637,[[ 0.]],0.0,0.0,0.0
2014-04-10 06:54:00,143.0,-143.0,0.502040121723,[[ 0.]],0.0,0.0,0.0
2014-04-10 06:59:00,24.0,-24.0,0.501955476426,[[ 0.]],0.0,0.0,0.0
2014-04-10 07:04:00,222.0,-222.0,0.498844658126,[[ 0.]],0.0,0.0,0.0
2014-04-10 07:09:00,57.0,-57.0,0.498611655116,[[ 0.]],0.0,0.0,0.0
2014-04-10 07:14:00,10.0,-10.0,0.498515108433,[[ 0.]],0.0,0.0,0.0
2014-04-10 07:19:00,46.0,-46.0,0.498535713928,[[ 0.]],0.0,0.0,0.0
2014-04-10 07:24:00,6.0,-6.0,0.498367018759,[[ 0.]],0.0,0.0,0.0
2014-04-10 07:29:00,60.0,-60.0,0.498614602189,[[ 0.]],0.0,0.0,0.0
2014-04-10 07:34:00,30.0,-30.0,0.49941585303,[[ 0.]],0.0,0.0,0.0
2014-04-10 07:39:00,17.0,-17.0,0.49941146226,[[ 0.]],0.0,0.0,0.0
2014-04-10 07:44:00,11.0,-11.0,0.501678343616,[[ 0.]],0.0,0.0,0.0
2014-04-10 07:49:00,107.0,-107.0,0.500294377369,[[ 0.]],0.0,0.0,0.0
2014-04-10 07:54:00,120.0,-120.0,0.502237563032,[[ 0.]],0.0,0.0,0.0
2014-04-10 07:59:00,4.0,-4.0,0.503053523649,[[ 0.]],0.0,0.0,0.0
2014-04-10 08:04:00,150.0,-150.0,0.500738172622,[[ 0.]],0.0,0.0,0.0
2014-04-10 08:09:00,90.0,-90.0,0.500042765176,[[ 0.]],0.0,0.0,0.0
2014-04-10 08:14:00,52.0,-52.0,0.499222898721,[[ 0.]],0.0,0.0,0.0
2014-04-10 08:19:00,35.0,-35.0,0.499608645017,[[ 0.]],0.0,0.0,0.0
2014-04-10 08:24:00,8.0,-8.0,0.499896270752,[[ 0.]],0.0,0.0,0.0
2014-04-10 08:29:00,5.0,-5.0,0.500003474071,[[ 0.]],0.0,0.0,0.0
2014-04-10 08:34:00,167.0,-167.0,0.49758049039,[[ 0.]],0.0,0.0,0.0
2014-04-10 08:39:00,139.0,-139.0,0.497235333444,[[ 0.]],0.0,0.0,0.0
2014-04-10 08:44:00,54.0,-54.0,0.498296384233,[[ 0.]],0.0,0.0,0.0
2014-04-10 08:49:00,3.0,-3.0,0.498219240088,[[ 0.]],0.0,0.0,0.0
2014-04-10 08:54:00,102.0,-102.0,0.499088297079,[[ 0.]],0.0,0.0,0.0
2014-04-10 08:59:00,12.0,-12.0,0.50030624095,[[ 0.]],0.0,0.0,0.0
2014-04-10 09:04:00,17.0,-17.0,0.500819714689,[[ 0.]],0.0,0.0,0.0
2014-04-10 09:09:00,66.0,-66.0,0.500316117046,[[ 0.]],0.0,0.0,0.0
2014-04-10 09:14:00,94.0,-94.0,0.498917150296,[[ 0.]],0.0,0.0,0.0
2014-04-10 09:19:00,6.0,-6.0,0.498812668497,[[ 0.]],0.0,0.0,0.0
2014-04-10 09:24:00,102.0,-102.0,0.49998502211,[[ 0.]],0.0,0.0,0.0
2014-04-10 09:29:00,82.0,-82.0,0.500997421171,[[ 0.]],0.0,0.0,0.0
2014-04-10 09:34:00,45.0,-45.0,0.50113724517,[[ 0.]],0.0,0.0,0.0
2014-04-10 09:39:00,8.0,-8.0,0.500965094635,[[ 0.]],0.0,0.0,0.0
2014-04-10 09:44:00,3.0,-3.0,0.502571885647,[[ 0.]],0.0,0.0,0.0
2014-04-10 09:49:00,107.0,-107.0,0.501017817724,[[ 0.]],0.0,0.0,0.0
2014-04-10 09:54:00,15.0,-15.0,0.500983920719,[[ 0.]],0.0,0.0,0.0
2014-04-10 09:59:00,9.0,-9.0,0.501885656284,[[ 0.]],0.0,0.0,0.0
2014-04-10 10:04:00,1.0,-1.0,0.503383819674,[[ 0.]],0.0,0.0,0.0
2014-04-10 10:09:00,61.0,-61.0,0.502468748373,[[ 0.]],0.0,0.0,0.0
2014-04-10 10:14:00,50.0,-50.0,0.503385715314,[[ 0.]],0.0,0.0,0.0
2014-04-10 10:19:00,86.0,-86.0,0.503379305973,[[ 0.]],0.0,0.0,0.0
2014-04-10 10:24:00,69.0,-69.0,0.503000406392,[[ 0.]],0.0,0.0,0.0
2014-04-10 10:29:00,5.0,-5.0,0.502966273487,[[ 0.]],0.0,0.0,0.0
2014-04-10 10:34:00,59.0,-59.0,0.501997158541,[[ 0.]],0.0,0.0,0.0
2014-04-10 10:39:00,34.0,-34.0,0.503282863383,[[ 0.]],0.0,0.0,0.0
2014-04-10 10:44:00,95.0,-95.0,0.501912116395,[[ 0.]],0.0,0.0,0.0
2014-04-10 10:49:00,80.0,-80.0,0.500673776013,[[ 0.]],0.0,0.0,0.0
2014-04-10 10:54:00,146.0,-146.0,0.498219724535,[[ 0.]],0.0,0.0,0.0
2014-04-10 10:59:00,72.0,-72.0,0.498029581116,[[ 0.]],0.0,0.0,0.0
2014-04-10 11:04:00,44.0,-44.0,0.498101337225,[[ 0.]],0.0,0.0,0.0
2014-04-10 11:09:00,105.0,-105.0,0.49782695107,[[ 0.]],0.0,0.0,0.0
2014-04-10 11:14:00,68.0,-68.0,0.497841516034,[[ 0.]],0.0,0.0,0.0
2014-04-10 11:19:00,40.0,-40.0,0.497160010963,[[ 0.]],0.0,0.0,0.0
2014-04-10 11:24:00,14.0,-14.0,0.497915600596,[[ 0.]],0.0,0.0,0.0
2014-04-10 11:29:00,6.0,-6.0,0.498355210434,[[ 0.]],0.0,0.0,0.0
2014-04-10 11:39:00,79.0,-79.0,0.498668742367,[[ 0.]],0.0,0.0,0.0
2014-04-10 11:44:00,183.0,-183.0,0.497093385306,[[ 0.]],0.0,0.0,0.0
2014-04-10 11:49:00,138.0,-138.0,0.497374541002,[[ 0.]],0.0,0.0,0.0
2014-04-10 11:54:00,119.0,-119.0,0.496652862013,[[ 0.]],0.0,0.0,0.0
2014-04-10 11:59:00,255.0,-255.0,0.493969186605,[[ 0.]],0.0,0.0,0.0
2014-04-10 12:04:00,74.0,-74.0,0.494422795751,[[ 0.]],0.0,0.0,0.0
2014-04-10 12:09:00,35.0,-35.0,0.494877380593,[[ 0.]],0.0,0.0,0.0
2014-04-10 12:14:00,12.0,-12.0,0.495256286076,[[ 0.]],0.0,0.0,0.0
2014-04-10 12:19:00,68.0,-68.0,0.494378808744,[[ 0.]],0.0,0.0,0.0
2014-04-10 12:24:00,1.0,-1.0,0.494405570066,[[ 0.]],0.0,0.0,0.0
2014-04-10 12:29:00,98.0,-98.0,0.494129959023,[[ 0.]],0.0,0.0,0.0
2014-04-10 12:34:00,21.0,-21.0,0.496628890356,[[ 0.]],0.0,0.0,0.0
2014-04-10 12:39:00,67.0,-67.0,0.497742138892,[[ 0.]],0.0,0.0,0.0
2014-04-10 12:44:00,176.0,-176.0,0.497053862261,[[ 0.]],0.0,0.0,0.0
2014-04-10 12:49:00,199.0,-199.0,0.498150026184,[[ 0.]],0.0,0.0,0.0
2014-04-10 12:54:00,120.0,-120.0,0.497532407159,[[ 0.]],0.0,0.0,0.0
2014-04-10 12:59:00,63.0,-63.0,0.497098536998,[[ 0.]],0.0,0.0,0.0
2014-04-10 13:04:00,182.0,-182.0,0.494842275424,[[ 0.]],0.0,0.0,0.0
2014-04-10 13:09:00,166.0,-166.0,0.49364685811,[[ 0.]],0.0,0.0,0.0
2014-04-10 13:14:00,104.0,-104.0,0.492199954073,[[ 0.]],0.0,0.0,0.0
2014-04-10 13:19:00,141.0,-141.0,0.49172056031,[[ 0.]],0.0,0.0,0.0
2014-04-10 13:24:00,60.0,-60.0,0.491105465364,[[ 0.]],0.0,0.0,0.0
2014-04-10 13:29:00,9.0,-9.0,0.491883562321,[[ 0.]],0.0,0.0,0.0
2014-04-10 13:34:00,64.0,-64.0,0.493430904455,[[ 0.]],0.0,0.0,0.0
2014-04-10 13:39:00,51.0,-51.0,0.495507760637,[[ 0.]],0.0,0.0,0.0
2014-04-10 13:44:00,84.0,-84.0,0.496021517,[[ 0.]],0.0,0.0,0.0
2014-04-10 13:49:00,27.0,-27.0,0.496496124985,[[ 0.]],0.0,0.0,0.0
2014-04-10 13:54:00,185.0,-185.0,0.496656687935,[[ 0.]],0.0,0.0,0.0
2014-04-10 13:59:00,76.0,-76.0,0.497925840773,[[ 0.]],0.0,0.0,0.0
2014-04-10 14:04:00,92.0,-92.0,0.498111496303,[[ 0.]],0.0,0.0,0.0
2014-04-10 14:09:00,97.0,-97.0,0.498763651763,[[ 0.]],0.0,0.0,0.0
2014-04-10 14:14:00,26.0,-26.0,0.499213511562,[[ 0.]],0.0,0.0,0.0
2014-04-10 14:19:00,168.0,-168.0,0.497067809982,[[ 0.]],0.0,0.0,0.0
2014-04-10 14:24:00,34.0,-34.0,0.497453876252,[[ 0.]],0.0,0.0,0.0
2014-04-10 14:29:00,10.0,-10.0,0.497988465848,[[ 0.]],0.0,0.0,0.0
2014-04-10 14:34:00,54.0,-54.0,0.498394704354,[[ 0.]],0.0,0.0,0.0
2014-04-10 14:39:00,198.0,-198.0,0.496190023775,[[ 0.]],0.0,0.0,0.0
2014-04-10 14:44:00,142.0,-142.0,0.496866661051,[[ 0.]],0.0,0.0,0.0
2014-04-10 14:49:00,232.0,-232.0,0.495103655245,[[ 0.]],0.0,0.0,0.0
2014-04-10 14:54:00,7.0,-7.0,0.496173948672,[[ 0.]],0.0,0.0,0.0
2014-04-10 14:59:00,101.0,-101.0,0.496133047064,[[ 0.]],0.0,0.0,0.0
2014-04-10 15:04:00,52.0,-52.0,0.495756356411,[[ 0.]],0.0,0.0,0.0
2014-04-10 15:09:00,168.0,-168.0,0.49589018532,[[ 0.]],0.0,0.0,0.0
2014-04-10 15:14:00,63.0,-63.0,0.495482292869,[[ 0.]],0.0,0.0,0.0
2014-04-10 15:19:00,35.0,-35.0,0.495111300597,[[ 0.]],0.0,0.0,0.0
2014-04-10 15:24:00,10.0,-10.0,0.495648368348,[[ 0.]],0.0,0.0,0.0
2014-04-10 15:29:00,101.0,-101.0,0.49693707743,[[ 0.]],0.0,0.0,0.0
2014-04-10 15:34:00,94.0,-94.0,0.497579169837,[[ 0.]],0.0,0.0,0.0
2014-04-10 15:39:00,29.0,-29.0,0.500240069513,[[ 0.]],0.0,0.0,0.0
2014-04-10 15:44:00,65.0,-65.0,0.499464305785,[[ 0.]],0.0,0.0,0.0
2014-04-10 15:49:00,83.0,-83.0,0.499714762742,[[ 0.]],0.0,0.0,0.0
2014-04-10 15:54:00,186.0,-186.0,0.49804367354,[[ 0.]],0.0,0.0,0.0
2014-04-10 15:59:00,195.0,-195.0,0.497831934343,[[ 0.]],0.0,0.0,0.0
2014-04-10 16:04:00,27.0,-27.0,0.498260712087,[[ 0.]],0.0,0.0,0.0
2014-04-10 16:09:00,48.0,-48.0,0.498069177337,[[ 0.]],0.0,0.0,0.0
2014-04-10 16:14:00,335.0,-335.0,0.494683968013,[[ 0.]],0.0,0.0,0.0
2014-04-10 16:19:00,93.0,-93.0,0.494766515714,[[ 0.]],0.0,0.0,0.0
2014-04-10 16:24:00,7.0,-7.0,0.495741525803,[[ 0.]],0.0,0.0,0.0
2014-04-10 16:29:00,60.0,-60.0,0.495351023449,[[ 0.]],0.0,0.0,0.0
2014-04-10 16:34:00,264.0,-264.0,0.493495405367,[[ 0.]],0.0,0.0,0.0
2014-04-10 16:39:00,39.0,-39.0,0.493941020485,[[ 0.]],0.0,0.0,0.0
2014-04-10 16:44:00,116.0,-116.0,0.494734063579,[[ 0.]],0.0,0.0,0.0
2014-04-10 16:49:00,11.0,-11.0,0.496750524877,[[ 0.]],0.0,0.0,0.0
2014-04-10 16:54:00,119.0,-119.0,0.495744900311,[[ 0.]],0.0,0.0,0.0
2014-04-10 16:59:00,129.0,-129.0,0.494871987927,[[ 0.]],0.0,0.0,0.0
2014-04-10 17:04:00,50.0,-50.0,0.49803552107,[[ 0.]],0.0,0.0,0.0
2014-04-10 17:09:00,101.0,-101.0,0.497954961654,[[ 0.]],0.0,0.0,0.0
2014-04-10 17:14:00,187.0,-187.0,0.49604901018,[[ 0.]],0.0,0.0,0.0
2014-04-10 17:19:00,25.0,-25.0,0.496404177822,[[ 0.]],0.0,0.0,0.0
2014-04-10 17:24:00,53.0,-53.0,0.498737171665,[[ 0.]],0.0,0.0,0.0
2014-04-10 17:29:00,129.0,-129.0,0.497761849307,[[ 0.]],0.0,0.0,0.0
2014-04-10 17:34:00,170.0,-170.0,0.497236007691,[[ 0.]],0.0,0.0,0.0
2014-04-10 17:39:00,86.0,-86.0,0.496394127739,[[ 0.]],0.0,0.0,0.0
2014-04-10 17:44:00,99.0,-99.0,0.496618232907,[[ 0.]],0.0,0.0,0.0
2014-04-10 17:49:00,14.0,-14.0,0.497872687516,[[ 0.]],0.0,0.0,0.0
2014-04-10 17:54:00,64.0,-64.0,0.49770019227,[[ 0.]],0.0,0.0,0.0
2014-04-10 17:59:00,46.0,-46.0,0.4982977535,[[ 0.]],0.0,0.0,0.0
2014-04-10 18:04:00,82.0,-82.0,0.49948676766,[[ 0.]],0.0,0.0,0.0
2014-04-10 18:09:00,17.0,-17.0,0.49954681321,[[ 0.]],0.0,0.0,0.0
2014-04-10 18:14:00,41.0,-41.0,0.49966490847,[[ 0.]],0.0,0.0,0.0
2014-04-10 18:19:00,14.0,-14.0,0.500944111337,[[ 0.]],0.0,0.0,0.0
2014-04-10 18:24:00,303.0,-303.0,0.499582569505,[[ 0.]],0.0,0.0,0.0
2014-04-10 18:29:00,80.0,-80.0,0.499648675507,[[ 0.]],0.0,0.0,0.0
2014-04-10 18:34:00,15.0,-15.0,0.50052038617,[[ 0.]],0.0,0.0,0.0
2014-04-10 18:39:00,71.0,-71.0,0.49990765888,[[ 0.]],0.0,0.0,0.0
2014-04-10 18:44:00,78.0,-78.0,0.499758427613,[[ 0.]],0.0,0.0,0.0
2014-04-10 18:49:00,43.0,-43.0,0.499775200431,[[ 0.]],0.0,0.0,0.0
2014-04-10 18:54:00,44.0,-44.0,0.500174542417,[[ 0.]],0.0,0.0,0.0
2014-04-10 18:59:00,93.0,-93.0,0.499353329762,[[ 0.]],0.0,0.0,0.0
2014-04-10 19:04:00,56.0,-56.0,0.499177283316,[[ 0.]],0.0,0.0,0.0
2014-04-10 19:09:00,153.0,-153.0,0.49769732236,[[ 0.]],0.0,0.0,0.0
2014-04-10 19:14:00,64.0,-64.0,0.500314065539,[[ 0.]],0.0,0.0,0.0
2014-04-10 19:19:00,156.0,-156.0,0.499521044889,[[ 0.]],0.0,0.0,0.0
2014-04-10 19:24:00,81.0,-81.0,0.49879603277,[[ 0.]],0.0,0.0,0.0
2014-04-10 19:29:00,94.0,-94.0,0.498547407901,[[ 0.]],0.0,0.0,0.0
2014-04-10 19:34:00,9.0,-9.0,0.49927902406,[[ 0.]],0.0,0.0,0.0
2014-04-10 19:39:00,64.0,-64.0,0.499038427328,[[ 0.]],0.0,0.0,0.0
2014-04-10 19:44:00,130.0,-130.0,0.498111373919,[[ 0.]],0.0,0.0,0.0
2014-04-10 19:49:00,35.0,-35.0,0.49873336062,[[ 0.]],0.0,0.0,0.0
2014-04-10 19:54:00,34.0,-34.0,0.498956580978,[[ 0.]],0.0,0.0,0.0
2014-04-10 19:59:00,84.0,-84.0,0.499731172488,[[ 0.]],0.0,0.0,0.0
2014-04-10 20:04:00,47.0,-47.0,0.499908825928,[[ 0.]],0.0,0.0,0.0
2014-04-10 20:09:00,102.0,-102.0,0.500532430201,[[ 0.]],0.0,0.0,0.0
2014-04-10 20:14:00,39.0,-39.0,0.500992911791,[[ 0.]],0.0,0.0,0.0
2014-04-10 20:19:00,67.0,-67.0,0.501301388349,[[ 0.]],0.0,0.0,0.0
2014-04-10 20:24:00,45.0,-45.0,0.50088165501,[[ 0.]],0.0,0.0,0.0
2014-04-10 20:29:00,30.0,-30.0,0.501251410124,[[ 0.]],0.0,0.0,0.0
2014-04-10 20:34:00,10.0,-10.0,0.502591630729,[[ 0.]],0.0,0.0,0.0
2014-04-10 20:39:00,36.0,-36.0,0.502569653064,[[ 0.]],0.0,0.0,0.0
2014-04-10 20:44:00,37.0,-37.0,0.50252540836,[[ 0.]],0.0,0.0,0.0
2014-04-10 20:49:00,12.0,-12.0,0.503323400967,[[ 0.]],0.0,0.0,0.0
2014-04-10 20:54:00,119.0,-119.0,0.502522945055,[[ 0.]],0.0,0.0,0.0
2014-04-10 20:59:00,106.0,-106.0,0.502500288586,[[ 0.]],0.0,0.0,0.0
2014-04-10 21:04:00,21.0,-21.0,0.502686490987,[[ 0.]],0.0,0.0,0.0
2014-04-10 21:09:00,56.0,-56.0,0.502816913823,[[ 0.]],0.0,0.0,0.0
2014-04-10 21:14:00,104.0,-104.0,0.502154639821,[[ 0.]],0.0,0.0,0.0
2014-04-10 21:19:00,18.0,-18.0,0.50227012725,[[ 0.]],0.0,0.0,0.0
2014-04-10 21:24:00,11.0,-11.0,0.502229262177,[[ 0.]],0.0,0.0,0.0
2014-04-10 21:29:00,10.0,-10.0,0.502501855313,[[ 0.]],0.0,0.0,0.0
2014-04-10 21:34:00,70.0,-70.0,0.502126361364,[[ 0.]],0.0,0.0,0.0
2014-04-10 21:39:00,116.0,-116.0,0.500935059515,[[ 0.]],0.0,0.0,0.0
2014-04-10 21:44:00,19.0,-19.0,0.50208161976,[[ 0.]],0.0,0.0,0.0
2014-04-10 21:49:00,61.0,-61.0,0.502613761445,[[ 0.]],0.0,0.0,0.0
2014-04-10 21:54:00,64.0,-64.0,0.502113689793,[[ 0.]],0.0,0.0,0.0
2014-04-10 21:59:00,55.0,-55.0,0.502125893877,[[ 0.]],0.0,0.0,0.0
2014-04-10 22:04:00,4.0,-4.0,0.503274348613,[[ 0.]],0.0,0.0,0.0
2014-04-10 22:09:00,124.0,-124.0,0.502047248918,[[ 0.]],0.0,0.0,0.0
2014-04-10 22:14:00,2.0,-2.0,0.502118572183,[[ 0.]],0.0,0.0,0.0
2014-04-10 22:19:00,32.0,-32.0,0.501845035757,[[ 0.]],0.0,0.0,0.0
2014-04-10 22:24:00,76.0,-76.0,0.501783510886,[[ 0.]],0.0,0.0,0.0
2014-04-10 22:29:00,8.0,-8.0,0.50303649735,[[ 0.]],0.0,0.0,0.0
2014-04-10 22:34:00,76.0,-76.0,0.502371290321,[[ 0.]],0.0,0.0,0.0
2014-04-10 22:39:00,209.0,-209.0,0.500658413144,[[ 0.]],0.0,0.0,0.0
2014-04-10 22:44:00,20.0,-20.0,0.501152009426,[[ 0.]],0.0,0.0,0.0
2014-04-10 22:49:00,123.0,-123.0,0.500378818086,[[ 0.]],0.0,0.0,0.0
2014-04-10 22:54:00,32.0,-32.0,0.500033251161,[[ 0.]],0.0,0.0,0.0
2014-04-10 22:59:00,32.0,-32.0,0.50109984899,[[ 0.]],0.0,0.0,0.0
2014-04-10 23:04:00,31.0,-31.0,0.500742290016,[[ 0.]],0.0,0.0,0.0
2014-04-10 23:09:00,92.0,-92.0,0.500043895067,[[ 0.]],0.0,0.0,0.0
2014-04-10 23:14:00,121.0,-121.0,0.499533092201,[[ 0.]],0.0,0.0,0.0
2014-04-10 23:19:00,6.0,-6.0,0.499528693279,[[ 0.]],0.0,0.0,0.0
2014-04-10 23:24:00,59.0,-59.0,0.499724085685,[[ 0.]],0.0,0.0,0.0
2014-04-10 23:29:00,9.0,-9.0,0.502073267528,[[ 0.]],0.0,0.0,0.0
2014-04-10 23:34:00,25.0,-25.0,0.501997114212,[[ 0.]],0.0,0.0,0.0
2014-04-10 23:39:00,54.0,-54.0,0.502820728597,[[ 0.]],0.0,0.0,0.0
2014-04-10 23:44:00,113.0,-113.0,0.501875708269,[[ 0.]],0.0,0.0,0.0
2014-04-10 23:49:00,39.0,-39.0,0.50178318122,[[ 0.]],0.0,0.0,0.0
