timestamp,value,is_anomaly,convergenceLoss,anomaly_score,prediction,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-04-01 03:20:00,0.0,0,0.000219743989874,0.5,[[ 0.01482376]],0.0,0.0,0.0
2014-04-01 03:25:00,0.0,0,0.000205596239539,0.5,[[ 0.01433863]],0.0,0.0,0.0
2014-04-01 03:30:00,0.0,0,0.000191556871869,0.5,[[ 0.01384041]],0.0,0.0,0.0
2014-04-01 03:35:00,0.0,0,0.000177651701961,0.5,[[ 0.0133286]],0.0,0.0,0.0
2014-04-01 03:40:00,0.0,0,0.000163847842487,0.5,[[ 0.01280031]],0.0,0.0,0.0
2014-04-01 03:45:00,0.0,0,0.000150292733451,0.5,[[ 0.01225939]],0.0,0.0,0.0
2014-04-01 03:50:00,0.0,0,0.000137107941555,0.5,[[ 0.01170931]],0.0,0.0,0.0
2014-04-01 03:55:00,0.0,0,0.000124399157357,0.5,[[ 0.01115344]],0.0,0.0,0.0
2014-04-01 04:00:00,0.0,0,0.000112249472295,0.5,[[ 0.01059479]],0.0,0.0,0.0
2014-04-01 04:05:00,0.0,0,0.000100723220385,0.5,[[ 0.0100361]],0.0,0.0,0.0
2014-04-01 04:10:00,0.0,0,8.98694052012e-05,0.5,[[ 0.00947995]],0.0,0.0,0.0
2014-04-01 04:15:00,0.0,0,7.97207758296e-05,0.5,[[ 0.00892865]],0.0,0.0,0.0
2014-04-01 04:20:00,0.0,0,7.0296402555e-05,0.5,[[ 0.00838429]],0.0,0.0,0.0
2014-04-01 04:25:00,0.0,0,6.16030665697e-05,0.5,[[ 0.00784876]],0.0,0.0,0.0
2014-04-01 04:30:00,0.0,0,5.36373045179e-05,0.5,[[ 0.00732375]],0.0,0.0,0.0
2014-04-01 04:35:00,0.0,0,4.6387391194e-05,0.5,[[ 0.00681083]],0.0,0.0,0.0
2014-04-01 04:40:00,0.0,0,3.98329466407e-05,0.5,[[ 0.00631133]],0.0,0.0,0.0
2014-04-01 04:45:00,0.0,0,3.39477046509e-05,0.5,[[ 0.00582647]],0.0,0.0,0.0
2014-04-01 04:50:00,0.0,0,2.86998147203e-05,0.5,[[ 0.00535722]],0.0,0.0,0.0
2014-04-01 04:55:00,0.0,0,2.40541321546e-05,0.5,[[ 0.0049045]],0.0,0.0,0.0
2014-04-01 05:00:00,0.0,0,1.99721598619e-05,0.5,[[ 0.00446902]],0.0,0.0,0.0
2014-04-01 05:05:00,0.0,0,1.64137400134e-05,0.5,[[ 0.00405139]],0.0,0.0,0.0
2014-04-01 05:10:00,0.0,0,1.33375860969e-05,0.5,[[ 0.00365207]],0.0,0.0,0.0
2014-04-01 05:15:00,0.0,0,1.07020150608e-05,0.5,[[ 0.00327139]],0.0,0.0,0.0
2014-04-01 05:20:00,0.0,0,8.46599323268e-06,0.5,[[ 0.00290964]],0.0,0.0,0.0
2014-04-01 05:25:00,0.0,0,6.58895714878e-06,0.5,[[ 0.0025669]],0.0,0.0,0.0
2014-04-01 05:30:00,0.0,0,5.03203955304e-06,0.5,[[ 0.00224322]],0.0,0.0,0.0
2014-04-01 05:35:00,0.0,0,3.75780928152e-06,0.5,[[ 0.00193851]],0.0,0.0,0.0
2014-04-01 05:40:00,0.0,0,2.7312291877e-06,0.5,[[ 0.00165264]],0.0,0.0,0.0
2014-04-01 05:45:00,0.0,0,1.91928688764e-06,0.5,[[ 0.00138538]],0.0,0.0,0.0
2014-04-01 05:50:00,0.0,0,1.29145530536e-06,0.5,[[ 0.00113642]],0.0,0.0,0.0
2014-04-01 05:55:00,0.0,0,8.19739284452e-07,0.5,[[ 0.00090539]],0.0,0.0,0.0
2014-04-01 06:00:00,0.0,0,4.78661206671e-07,0.5,[[ 0.00069185]],0.0,0.0,0.0
2014-04-01 06:05:00,0.0,0,2.4536606702e-07,0.5,[[ 0.00049534]],0.0,0.0,0.0
2014-04-01 06:10:00,0.0,0,9.94241915464e-08,0.5,[[ 0.00031532]],0.0,0.0,0.0
2014-04-01 06:15:00,0.0,0,2.28643237676e-08,0.5,[[ 0.00015121]],0.0,0.0,0.0
2014-04-01 06:20:00,0.0,0,5.82733861165e-12,0.5,[[  2.41398811e-06]],0.0,0.0,0.0
2014-04-01 06:25:00,0.0,0,1.73400334091e-08,0.5,[[-0.00013168]],0.0,0.0,0.0
2014-04-01 06:30:00,0.0,0,6.33806394035e-08,0.5,[[-0.00025176]],0.0,0.0,0.0
2014-04-01 06:35:00,0.0,0,1.28500587948e-07,0.5,[[-0.00035847]],0.0,0.0,0.0
2014-04-01 06:40:00,0.0,0,2.04759473377e-07,0.5,[[-0.0004525]],0.0,0.0,0.0
2014-04-01 06:45:00,0.0,0,2.8575098554e-07,0.5,[[-0.00053456]],0.0,0.0,0.0
2014-04-01 06:50:00,0.0,0,3.6637914036e-07,0.5,[[-0.00060529]],0.0,0.0,0.0
2014-04-01 06:55:00,0.0,0,4.42841667336e-07,0.5,[[-0.00066546]],0.0,0.0,0.0
2014-04-01 07:00:00,0.0,0,5.12198482738e-07,0.5,[[-0.00071568]],0.0,0.0,0.0
2014-04-01 07:05:00,0.0,0,5.72577334879e-07,0.5,[[-0.00075669]],0.0,0.0,0.0
2014-04-01 07:10:00,0.0,0,6.22711638698e-07,0.5,[[-0.00078912]],0.0,0.0,0.0
2014-04-01 07:15:00,0.0,0,6.61998967644e-07,0.5,[[-0.00081363]],0.0,0.0,0.0
2014-04-01 07:20:00,0.0,0,6.90351328103e-07,0.5,[[-0.00083087]],0.0,0.0,0.0
2014-04-01 07:25:00,0.0,0,7.08056802523e-07,0.5,[[-0.00084146]],0.0,0.0,0.0
2014-04-01 07:30:00,0.0,0,7.15675696483e-07,0.5,[[-0.00084598]],0.0,0.0,0.0
2014-04-01 07:35:00,0.0,0,7.14012685421e-07,0.5,[[-0.00084499]],0.0,0.0,0.0
2014-04-01 07:40:00,0.0,0,7.0406258601e-07,0.5,[[-0.00083908]],0.0,0.0,0.0
2014-04-01 07:45:00,0.0,0,6.86827263507e-07,0.5,[[-0.00082875]],0.0,0.0,0.0
2014-04-01 07:50:00,0.0,0,6.63418290969e-07,0.5,[[-0.0008145]],0.0,0.0,0.0
2014-04-01 07:55:00,0.0,0,6.34929619991e-07,0.5,[[-0.00079682]],0.0,0.0,0.0
2014-04-01 08:00:00,0.0,0,6.02407794759e-07,0.5,[[-0.00077615]],0.0,0.0,0.0
2014-04-01 08:05:00,0.0,0,5.66863718632e-07,0.5,[[-0.0007529]],0.0,0.0,0.0
2014-04-01 08:10:00,0.0,0,5.29230248958e-07,0.5,[[-0.00072748]],0.0,0.0,0.0
2014-04-01 08:15:00,0.0,0,4.90360889671e-07,0.5,[[-0.00070026]],0.0,0.0,0.0
2014-04-01 08:20:00,1.0,0,4.50990256695e-07,0.5,[[-0.00067156]],0.0,0.0,0.0
2014-04-01 08:25:00,0.0,0,1.00128376484,0.5,[[-0.00064173]],0.0,0.0,0.0
2014-04-01 08:30:00,0.0,0,0.424446165562,0.5,[[ 0.65149534]],0.0,0.0,0.0
2014-04-01 08:35:00,0.0,0,0.0918045192957,0.5,[[ 0.30299261]],0.0,0.0,0.0
2014-04-01 08:40:00,0.0,0,0.0308932382613,0.5,[[ 0.17576472]],0.0,0.0,0.0
2014-04-01 08:45:00,0.0,0,0.00926383584738,0.5,[[ 0.09624882]],0.0,0.0,0.0
2014-04-01 08:50:00,1.0,0,0.00247466145083,0.5,[[ 0.04974597]],0.0,0.0,0.0
2014-04-01 08:55:00,0.0,0,0.954042196274,0.5,[[ 0.02324912]],0.0,0.0,0.0
2014-04-01 09:00:00,0.0,0,0.376129746437,0.5,[[ 0.61329418]],0.0,0.0,0.0
2014-04-01 09:05:00,0.0,0,0.0712279751897,0.5,[[ 0.2668857]],0.0,0.0,0.0
2014-04-01 09:10:00,0.0,0,0.0218278896064,0.5,[[ 0.14774264]],0.0,0.0,0.0
2014-04-01 09:15:00,0.0,0,0.00598557759076,0.5,[[ 0.07736652]],0.0,0.0,0.0
2014-04-01 09:20:00,0.0,0,0.00147428666241,0.5,[[ 0.03839644]],0.0,0.0,0.0
2014-04-01 09:25:00,0.0,0,0.000291891919915,0.5,[[ 0.01708484]],0.0,0.0,0.0
2014-04-01 09:30:00,0.0,0,3.49830079358e-05,0.5,[[ 0.00591464]],0.0,0.0,0.0
2014-04-01 09:35:00,0.0,0,2.05373524409e-07,0.5,[[ 0.00045318]],0.0,0.0,0.0
2014-04-01 09:40:00,0.0,0,3.58237275577e-06,0.5,[[-0.00189272]],0.0,0.0,0.0
2014-04-01 09:45:00,0.0,0,6.59955640003e-06,0.5,[[-0.00256896]],0.0,0.0,0.0
2014-04-01 09:50:00,0.0,0,5.83460723647e-06,0.5,[[-0.00241549]],0.0,0.0,0.0
2014-04-01 09:55:00,0.0,0,3.62607988791e-06,0.5,[[-0.00190423]],0.0,0.0,0.0
2014-04-01 10:00:00,0.0,0,1.65870540059e-06,0.5,[[-0.00128791]],0.0,0.0,0.0
2014-04-01 10:05:00,0.0,0,4.85230088998e-07,0.5,[[-0.00069658]],0.0,0.0,0.0
2014-04-01 10:10:00,0.0,0,3.52098474821e-08,0.5,[[-0.00018764]],0.0,0.0,0.0
2014-04-01 10:15:00,0.0,0,4.90780074358e-08,0.5,[[ 0.00022154]],0.0,0.0,0.0
2014-04-01 10:20:00,0.0,0,2.82898525938e-07,0.5,[[ 0.00053188]],0.0,0.0,0.0
2014-04-01 10:25:00,0.0,0,5.68323116568e-07,0.5,[[ 0.00075387]],0.0,0.0,0.0
2014-04-01 10:30:00,0.0,0,8.12483563095e-07,0.5,[[ 0.00090138]],0.0,0.0,0.0
2014-04-01 10:35:00,0.0,0,9.78278194452e-07,0.5,[[ 0.00098908]],0.0,0.0,0.0
2014-04-01 10:40:00,0.0,0,1.06068114292e-06,0.5,[[ 0.00102989]],0.0,0.0,0.0
2014-04-01 10:45:00,0.0,0,1.0717440091e-06,0.5,[[ 0.00103525]],0.0,0.0,0.0
2014-04-01 10:50:00,0.0,0,1.02939338831e-06,0.5,[[ 0.00101459]],0.0,0.0,0.0
2014-04-01 10:55:00,0.0,0,9.51347431055e-07,0.5,[[ 0.00097537]],0.0,0.0,0.0
2014-04-01 11:00:00,0.0,0,9.00153850125e-07,0.5,[[ 0.00094876]],0.0,0.0,0.0
2014-04-01 11:05:00,0.0,0,7.72400255755e-07,0.5,[[ 0.00087886]],0.0,0.0,0.0
2014-04-01 11:10:00,0.0,0,3.33388044282e-07,0.5,[[ 0.0005774]],0.0,0.0,0.0
2014-04-01 11:15:00,0.0,0,7.34518046386e-09,0.5,[[  8.57040286e-05]],0.0,0.0,0.0
2014-04-01 11:20:00,0.0,0,1.87868096191e-07,0.5,[[-0.00043344]],0.0,0.0,0.0
2014-04-01 11:25:00,0.0,0,3.29518968556e-07,0.5,[[-0.00057404]],0.0,0.0,0.0
2014-04-01 11:30:00,0.0,0,1.53072562625e-07,0.5,[[-0.00039124]],0.0,0.0,0.0
2014-04-01 11:35:00,0.0,0,2.74271698686e-08,0.5,[[-0.00016561]],0.0,0.0,0.0
2014-04-01 11:40:00,0.0,0,3.40506645102e-09,0.5,[[  5.83529472e-05]],0.0,0.0,0.0
2014-04-01 11:45:00,0.0,0,4.8092662297e-08,0.5,[[ 0.0002193]],0.0,0.0,0.0
2014-04-01 11:50:00,0.0,0,8.81662316488e-08,0.5,[[ 0.00029693]],0.0,0.0,0.0
2014-04-01 11:55:00,0.0,0,8.97662673083e-08,0.5,[[ 0.00029961]],0.0,0.0,0.0
2014-04-01 12:00:00,0.0,0,6.16334219217e-08,0.5,[[ 0.00024826]],0.0,0.0,0.0
2014-04-01 12:05:00,0.0,0,2.73113069937e-08,0.5,[[ 0.00016526]],0.0,0.0,0.0
2014-04-01 12:10:00,0.0,0,4.91958651594e-09,0.5,[[  7.01397657e-05]],0.0,0.0,0.0
2014-04-01 12:15:00,0.0,0,4.58196203201e-10,0.5,[[ -2.14055181e-05]],0.0,0.0,0.0
2014-04-01 12:20:00,0.0,0,9.49429868058e-09,0.5,[[ -9.74386930e-05]],0.0,0.0,0.0
2014-04-01 12:25:00,0.0,0,2.25141754129e-08,0.5,[[-0.00015005]],0.0,0.0,0.0
2014-04-01 12:30:00,0.0,0,3.10145118476e-08,0.5,[[-0.00017611]],0.0,0.0,0.0
2014-04-01 12:35:00,0.0,0,3.14358103992e-08,0.5,[[-0.0001773]],0.0,0.0,0.0
2014-04-01 12:40:00,0.0,0,2.52605829587e-08,0.5,[[-0.00015894]],0.0,0.0,0.0
2014-04-01 12:45:00,0.0,0,1.63937876607e-08,0.5,[[-0.00012804]],0.0,0.0,0.0
2014-04-01 12:50:00,0.0,0,8.35327895743e-09,0.5,[[ -9.13962722e-05]],0.0,0.0,0.0
2014-04-01 12:55:00,0.0,0,2.95494828606e-09,0.5,[[ -5.43594360e-05]],0.0,0.0,0.0
2014-04-01 13:00:00,0.0,0,4.20719514782e-10,0.5,[[ -2.05114484e-05]],0.0,0.0,0.0
2014-04-01 13:05:00,0.0,0,6.71684929898e-11,0.5,[[  8.19563866e-06]],0.0,0.0,0.0
2014-04-01 13:10:00,0.0,0,9.60191925969e-10,0.5,[[  3.09869647e-05]],0.0,0.0,0.0
2014-04-01 13:15:00,0.0,0,2.2922483911e-09,0.5,[[  4.78774309e-05]],0.0,0.0,0.0
2014-04-01 13:20:00,0.0,0,3.509326163e-09,0.5,[[  5.92395663e-05]],0.0,0.0,0.0
2014-04-01 13:25:00,0.0,0,4.31051550009e-09,0.5,[[  6.56545162e-05]],0.0,0.0,0.0
2014-04-01 13:30:00,0.0,0,3.71710928704e-09,0.5,[[  6.09681010e-05]],0.0,0.0,0.0
2014-04-01 13:35:00,0.0,0,3.15338688495e-09,0.5,[[  5.61550260e-05]],0.0,0.0,0.0
2014-04-01 13:40:00,0.0,0,2.66822608452e-09,0.5,[[  5.16548753e-05]],0.0,0.0,0.0
2014-04-01 13:45:00,0.0,0,2.25034924028e-09,0.5,[[  4.74378467e-05]],0.0,0.0,0.0
2014-04-01 13:50:00,0.0,0,1.89388948968e-09,0.5,[[  4.35188413e-05]],0.0,0.0,0.0
2014-04-01 13:55:00,0.0,0,1.58886792612e-09,0.5,[[  3.98606062e-05]],0.0,0.0,0.0
2014-04-01 14:00:00,0.0,0,1.32901734062e-09,0.5,[[  3.64556909e-05]],0.0,0.0,0.0
2014-04-01 14:05:00,0.0,0,1.10717857105e-09,0.5,[[  3.32742929e-05]],0.0,0.0,0.0
2014-04-01 14:10:00,0.0,0,9.18633169533e-10,0.5,[[  3.03089619e-05]],0.0,0.0,0.0
2014-04-01 14:15:00,0.0,0,7.58715812399e-10,0.5,[[  2.75447965e-05]],0.0,0.0,0.0
2014-04-01 14:20:00,0.0,0,6.24834906038e-10,0.5,[[  2.49966979e-05]],0.0,0.0,0.0
2014-04-01 14:25:00,0.0,0,5.11325704e-10,0.5,[[  2.26125121e-05]],0.0,0.0,0.0
2014-04-01 14:30:00,0.0,0,4.16147338811e-10,0.5,[[  2.03996897e-05]],0.0,0.0,0.0
2014-04-01 14:35:00,0.0,0,3.3729824489e-10,0.5,[[  1.83656812e-05]],0.0,0.0,0.0
2014-04-01 14:40:00,0.0,0,2.71122013729e-10,0.5,[[  1.64657831e-05]],0.0,0.0,0.0
2014-04-01 14:45:00,0.0,0,2.16089868221e-10,0.5,[[  1.46999955e-05]],0.0,0.0,0.0
2014-04-01 14:50:00,0.0,0,1.71170633223e-10,0.5,[[  1.30832195e-05]],0.0,0.0,0.0
2014-04-01 14:55:00,0.0,0,1.34054767287e-10,0.5,[[  1.15782022e-05]],0.0,0.0,0.0
2014-04-01 15:00:00,0.0,0,1.03884900682e-10,0.5,[[  1.01923943e-05]],0.0,0.0,0.0
2014-04-01 15:05:00,0.0,0,7.95368770845e-11,0.5,[[  8.91834497e-06]],0.0,0.0,0.0
2014-04-01 15:10:00,0.0,0,5.98101568272e-11,0.5,[[  7.73370266e-06]],0.0,0.0,0.0
2014-04-01 15:15:00,0.0,0,4.4465819915e-11,0.5,[[  6.66826963e-06]],0.0,0.0,0.0
2014-04-01 15:20:00,0.0,0,3.21476734122e-11,0.5,[[  5.66989183e-06]],0.0,0.0,0.0
2014-04-01 15:25:00,0.0,0,2.25954810418e-11,0.5,[[  4.75347042e-06]],0.0,0.0,0.0
2014-04-01 15:30:00,0.0,0,1.53002610581e-11,0.5,[[  3.91155481e-06]],0.0,0.0,0.0
2014-04-01 15:35:00,0.0,0,9.93255477866e-12,0.5,[[  3.15159559e-06]],0.0,0.0,0.0
2014-04-01 15:40:00,0.0,0,6.00858252042e-12,0.5,[[  2.45124102e-06]],0.0,0.0,0.0
2014-04-01 15:45:00,0.0,0,3.33205685266e-12,0.5,[[  1.82539225e-06]],0.0,0.0,0.0
2014-04-01 15:50:00,0.0,0,1.54815049669e-12,0.5,[[  1.24424696e-06]],0.0,0.0,0.0
2014-04-01 15:55:00,0.0,0,5.22304421935e-13,0.5,[[  7.22706318e-07]],0.0,0.0,0.0
2014-04-01 16:00:00,0.0,0,5.68434188608e-14,0.5,[[  2.38418579e-07]],0.0,0.0,0.0
2014-04-01 16:05:00,0.0,0,3.75255382323e-14,0.5,[[ -1.93715096e-07]],0.0,0.0,0.0
2014-04-01 16:10:00,0.0,0,3.2912561565e-13,0.5,[[ -5.73694706e-07]],0.0,0.0,0.0
2014-04-01 16:15:00,0.0,0,8.26227974926e-13,0.5,[[ -9.08970833e-07]],0.0,0.0,0.0
2014-04-01 16:20:00,0.0,0,1.47487577706e-12,0.5,[[ -1.21444464e-06]],0.0,0.0,0.0
2014-04-01 16:25:00,0.0,0,2.19829709991e-12,0.5,[[ -1.48266554e-06]],0.0,0.0,0.0
2014-04-01 16:30:00,0.0,0,2.96213054085e-12,0.5,[[ -1.72108412e-06]],0.0,0.0,0.0
2014-04-01 16:35:00,0.0,0,3.75255382323e-12,0.5,[[ -1.93715096e-06]],0.0,0.0,0.0
2014-04-01 16:40:00,1.0,0,4.54059012611e-12,0.5,[[ -2.13086605e-06]],0.0,0.0,0.0
2014-04-01 16:45:00,0.0,0,1.00000452995,0.5,[[ -2.28732824e-06]],0.0,0.0,0.0
2014-04-01 16:50:00,0.0,0,0.244586288929,0.5,[[ 0.49455667]],0.0,0.0,0.0
2014-04-01 16:55:00,0.0,0,0.0467158444226,0.5,[[ 0.21613848]],0.0,0.0,0.0
2014-04-01 17:00:00,0.0,0,0.0136953480542,0.5,[[ 0.11702713]],0.0,0.0,0.0
2014-04-01 17:05:00,0.0,0,0.00351393781602,0.5,[[ 0.05927848]],0.0,0.0,0.0
2014-04-01 17:10:00,1.0,0,0.000747938582208,0.5,[[ 0.02734847]],0.0,0.0,0.0
2014-04-01 17:15:00,0.0,0,0.980153858662,0.5,[[ 0.00997281]],0.0,0.0,0.0
2014-04-01 17:20:00,0.0,0,0.21436008811,0.5,[[ 0.46299037]],0.0,0.0,0.0
2014-04-01 17:25:00,0.0,0,0.0371907763183,0.5,[[ 0.1928491]],0.0,0.0,0.0
2014-04-01 17:30:00,0.0,0,0.010499721393,0.5,[[ 0.10246815]],0.0,0.0,0.0
2014-04-01 17:35:00,0.0,0,0.00261540897191,0.5,[[ 0.05114107]],0.0,0.0,0.0
2014-04-01 17:40:00,0.0,0,0.000570896372665,0.5,[[ 0.02389344]],0.0,0.0,0.0
2014-04-01 17:45:00,0.0,0,9.90019980236e-05,0.5,[[ 0.00994997]],0.0,0.0,0.0
2014-04-01 17:50:00,0.0,0,1.15047778309e-05,0.5,[[ 0.00339187]],0.0,0.0,0.0
2014-04-01 17:55:00,0.0,0,7.26545238194e-07,0.5,[[ 0.00085238]],0.0,0.0,0.0
2014-04-01 18:00:00,0.0,0,1.71203950572e-07,0.5,[[ 0.00041377]],0.0,0.0,0.0
2014-04-01 18:05:00,0.0,0,9.85276642496e-07,0.5,[[ 0.00099261]],0.0,0.0,0.0
2014-04-01 18:10:00,0.0,0,3.95440019929e-06,0.5,[[ 0.00198857]],0.0,0.0,0.0
2014-04-01 18:15:00,0.0,0,9.49142122408e-06,0.5,[[ 0.00308082]],0.0,0.0,0.0
2014-04-01 18:20:00,0.0,0,1.68806582224e-05,0.5,[[ 0.00410861]],0.0,0.0,0.0
2014-04-01 18:25:00,0.0,0,2.50125449384e-05,0.5,[[ 0.00500125]],0.0,0.0,0.0
2014-04-01 18:30:00,0.0,0,3.29145295836e-05,0.5,[[ 0.00573712]],0.0,0.0,0.0
2014-04-01 18:35:00,0.0,0,3.99391938117e-05,0.5,[[ 0.00631975]],0.0,0.0,0.0
2014-04-01 18:40:00,0.0,0,4.57573696622e-05,0.5,[[ 0.00676442]],0.0,0.0,0.0
2014-04-01 18:45:00,0.0,0,5.02755283378e-05,0.5,[[ 0.00709052]],0.0,0.0,0.0
2014-04-01 18:50:00,0.0,0,5.35500330443e-05,0.5,[[ 0.00731779]],0.0,0.0,0.0
2014-04-01 18:55:00,0.0,0,5.571472866e-05,0.5,[[ 0.00746423]],0.0,0.0,0.0
2014-04-01 19:00:00,0.0,0,5.69348085264e-05,0.5,[[ 0.00754552]],0.0,0.0,0.0
2014-04-01 19:05:00,0.0,0,5.73770921619e-05,0.5,[[ 0.00757477]],0.0,0.0,0.0
2014-04-01 19:10:00,0.0,0,5.71951750317e-05,0.5,[[ 0.00756275]],0.0,0.0,0.0
2014-04-01 19:15:00,0.0,0,5.65228037885e-05,0.5,[[ 0.00751816]],0.0,0.0,0.0
2014-04-01 19:20:00,0.0,0,5.57281891815e-05,0.5,[[ 0.00746513]],0.0,0.0,0.0
2014-04-01 19:25:00,0.0,0,5.43314345123e-05,0.5,[[ 0.00737099]],0.0,0.0,0.0
2014-04-01 19:30:00,0.0,0,5.27381453139e-05,0.5,[[ 0.0072621]],0.0,0.0,0.0
2014-04-01 19:35:00,0.0,0,5.10034806211e-05,0.5,[[ 0.00714167]],0.0,0.0,0.0
2014-04-01 19:40:00,0.0,0,4.91718310514e-05,0.5,[[ 0.00701226]],0.0,0.0,0.0
2014-04-01 19:45:00,0.0,0,4.7278648708e-05,0.5,[[ 0.00687595]],0.0,0.0,0.0
2014-04-01 19:50:00,0.0,0,4.57645255665e-05,0.5,[[ 0.00676495]],0.0,0.0,0.0
2014-04-01 19:55:00,0.0,0,4.37272537965e-05,0.5,[[ 0.00661266]],0.0,0.0,0.0
2014-04-01 20:00:00,0.0,0,4.17217306676e-05,0.5,[[ 0.00645924]],0.0,0.0,0.0
2014-04-01 20:05:00,0.0,0,3.97546427848e-05,0.5,[[ 0.00630513]],0.0,0.0,0.0
2014-04-01 20:10:00,0.0,0,3.78315708076e-05,0.5,[[ 0.00615074]],0.0,0.0,0.0
2014-04-01 20:15:00,0.0,0,3.59572441084e-05,0.5,[[ 0.00599644]],0.0,0.0,0.0
2014-04-01 20:20:00,0.0,0,3.41355844284e-05,0.5,[[ 0.00584257]],0.0,0.0,0.0
2014-04-01 20:25:00,0.0,0,3.23695821862e-05,0.5,[[ 0.00568943]],0.0,0.0,0.0
2014-04-01 20:30:00,0.0,0,3.06615402224e-05,0.5,[[ 0.00553729]],0.0,0.0,0.0
2014-04-01 20:35:00,0.0,0,2.90134357783e-05,0.5,[[ 0.00538641]],0.0,0.0,0.0
2014-04-01 20:40:00,0.0,0,2.74259946309e-05,0.5,[[ 0.00523698]],0.0,0.0,0.0
2014-04-01 20:45:00,0.0,0,2.5900269975e-05,0.5,[[ 0.00508923]],0.0,0.0,0.0
2014-04-01 20:50:00,0.0,0,2.44364728132e-05,0.5,[[ 0.00494333]],0.0,0.0,0.0
2014-04-01 20:55:00,0.0,0,2.30343430303e-05,0.5,[[ 0.00479941]],0.0,0.0,0.0
2014-04-01 21:00:00,0.0,0,2.16936205106e-05,0.5,[[ 0.00465764]],0.0,0.0,0.0
