timestamp,value,is_anomaly,convergenceLoss,anomaly_score,convergenceLossNormal100,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-03-01 22:01:00,0.0,0,0.000191283688764,0.5,0.5,0.0,0.0,0.0
2014-03-01 22:06:00,3.18633621785e-06,0,0.000187782861758,0.5,0.5,0.0,0.0,0.0
2014-03-01 22:11:00,3.18633621785e-06,0,0.000170871091541,0.5,0.5,0.0,0.0,0.0
2014-03-01 22:16:00,5.35883818457e-06,0,0.000152747132233,0.5,0.5,0.0,0.0,0.0
2014-03-01 22:21:00,3.18633621785e-06,0,0.0001479278435,0.5,0.5,0.0,0.0,0.0
2014-03-01 22:26:00,0.0,0,0.000142536708154,0.5,0.5,0.0,0.0,0.0
2014-03-01 22:31:00,6.37267243571e-06,0,0.000125929393107,0.5,0.5,0.0,0.0,0.0
2014-03-01 22:36:00,0.0,0,0.000110163688078,0.5,0.5,0.0,0.0,0.0
2014-03-01 22:41:00,3.18633621785e-06,0,0.000101547550003,0.5,0.5,0.0,0.0,0.0
2014-03-01 22:46:00,3.18633621785e-06,0,9.49724853854e-05,0.5,0.5,0.0,0.0,0.0
2014-03-01 22:51:00,5.35883818457e-06,0,8.3956430899e-05,0.5,0.5,0.0,0.0,0.0
2014-03-01 22:56:00,3.18633621785e-06,0,7.02320103301e-05,0.5,0.5,0.0,0.0,0.0
2014-03-01 23:01:00,0.0,0,6.25022221357e-05,0.5,0.5,0.0,0.0,0.0
2014-03-01 23:06:00,7.53134015129e-06,0,5.82495194976e-05,0.5,0.5,0.0,0.0,0.0
2014-03-01 23:11:00,3.18633621785e-06,0,4.98327099194e-05,0.5,0.5,0.0,0.0,0.0
2014-03-01 23:16:00,0.0,0,4.06259023293e-05,0.5,0.5,0.0,0.0,0.0
2014-03-01 23:21:00,8.54517440242e-06,0,3.53241775883e-05,0.5,0.5,0.0,0.0,0.0
2014-03-01 23:26:00,0.0,0,3.20374711009e-05,0.5,0.5,0.0,0.0,0.0
2014-03-01 23:31:00,4.20017046899e-06,0,2.72619545285e-05,0.5,0.5,0.0,0.0,0.0
2014-03-01 23:36:00,0.0,0,2.12834929698e-05,0.5,0.5,0.0,0.0,0.0
2014-03-01 23:41:00,8.54517440242e-06,0,1.7975748051e-05,0.5,0.5,0.0,0.0,0.0
2014-03-01 23:46:00,3.18633621785e-06,0,1.66905865626e-05,0.5,0.5,0.0,0.0,0.0
2014-03-01 23:51:00,0.0,0,1.35800637509e-05,0.5,0.5,0.0,0.0,0.0
2014-03-01 23:56:00,8.54517440242e-06,0,1.00877605291e-05,0.5,0.5,0.0,0.0,0.0
2014-03-02 00:01:00,0.0,0,8.72559485288e-06,0.5,0.5,0.0,0.0,0.0
2014-03-02 00:06:00,3.18633621785e-06,0,8.00434645498e-06,0.5,0.5,0.0,0.0,0.0
2014-03-02 00:11:00,3.18633621785e-06,0,6.35553487882e-06,0.5,0.5,0.0,0.0,0.0
2014-03-02 00:16:00,5.35883818457e-06,0,4.55985173176e-06,0.5,0.5,0.0,0.0,0.0
2014-03-02 00:21:00,3.18633621785e-06,0,3.99963391828e-06,0.5,0.5,0.0,0.0,0.0
2014-03-02 00:26:00,0.0,0,3.95324059355e-06,0.5,0.5,0.0,0.0,0.0
2014-03-02 00:31:00,8.54517440242e-06,0,2.95642598758e-06,0.5,0.5,0.0,0.0,0.0
2014-03-02 00:36:00,0.0,0,2.03116974262e-06,0.5,0.5,0.0,0.0,0.0
2014-03-02 00:41:00,2.17250196672e-06,0,2.1387529614e-06,0.5,0.5,0.0,0.0,0.0
2014-03-02 00:46:00,3.18633621785e-06,0,2.10753091778e-06,0.5,0.5,0.0,0.0,0.0
2014-03-02 00:51:00,5.35883818457e-06,0,1.51682411342e-06,0.5,0.5,0.0,0.0,0.0
2014-03-02 00:56:00,3.18633621785e-06,0,1.21704613321e-06,0.5,0.5,0.0,0.0,0.0
2014-03-02 01:01:00,0.0,0,1.37682582135e-06,0.5,0.5,0.0,0.0,0.0
2014-03-02 01:06:00,8.54517440242e-06,0,1.38093776059e-06,0.5,0.5,0.0,0.0,0.0
2014-03-02 01:11:00,3.18633621785e-06,0,1.03560387288e-06,0.5,0.5,0.0,0.0,0.0
2014-03-02 01:16:00,0.0,0,9.251755273e-07,0.5,0.5,0.0,0.0,0.0
2014-03-02 01:21:00,8.54517440242e-06,0,1.1335561112e-06,0.5,0.5,0.0,0.0,0.0
2014-03-02 01:26:00,0.0,0,1.05845140297e-06,0.5,0.5,0.0,0.0,0.0
2014-03-02 01:31:00,3.18633621785e-06,0,8.19368381144e-07,0.5,0.5,0.0,0.0,0.0
2014-03-02 01:36:00,3.18633621785e-06,0,8.60229533828e-07,0.5,0.5,0.0,0.0,0.0
2014-03-02 01:41:00,5.35883818457e-06,0,9.4972210718e-07,0.5,0.5,0.0,0.0,0.0
2014-03-02 01:46:00,3.18633621785e-06,0,8.38264099912e-07,0.5,0.5,0.0,0.0,0.0
2014-03-02 01:51:00,0.0,0,7.15035298526e-07,0.5,0.5,0.0,0.0,0.0
2014-03-02 01:56:00,8.54517440242e-06,0,7.41962367101e-07,0.04430623653,0.04430623653,0.0,0.0,0.0
2014-03-02 02:01:00,0.0,0,7.73889610173e-07,0.0444473142474,0.0444473142474,0.0,0.0,0.0
2014-03-02 02:06:00,3.18633621785e-06,0,6.61132048663e-07,0.044176731035,0.044176731035,0.0,0.0,0.0
2014-03-02 02:11:00,3.18633621785e-06,0,5.74803095788e-07,0.0441598896413,0.0441598896413,0.0,0.0,0.0
2014-03-02 02:16:00,6.37267243571e-06,0,6.13705708474e-07,0.0443316831496,0.0443316831496,0.0,0.0,0.0
2014-03-02 02:21:00,3.18633621785e-06,0,5.88305795191e-07,0.0442195174128,0.0442195174128,0.0,0.0,0.0
2014-03-02 02:26:00,0.0,0,4.86883095618e-07,0.0441427510526,0.0441427510526,0.0,0.0,0.0
2014-03-02 02:31:00,6.37267243571e-06,0,4.55451413472e-07,0.0441366271798,0.0441366271798,0.0,0.0,0.0
2014-03-02 02:36:00,3.18633621785e-06,0,4.63642635395e-07,0.0441727804706,0.0441727804706,0.0,0.0,0.0
2014-03-02 02:41:00,0.0,0,4.21750144142e-07,0.0441300630079,0.0441300630079,0.0,0.0,0.0
2014-03-02 02:46:00,6.37267243571e-06,0,3.55577071787e-07,0.0441171798126,0.0441171798126,0.0,0.0,0.0
2014-03-02 02:51:00,0.0,0,3.36171723347e-07,0.0441134032234,0.0441134032234,0.0,0.0,0.0
2014-03-02 02:56:00,3.18633621785e-06,0,3.37884273449e-07,0.0441209578647,0.0441209578647,0.0,0.0,0.0
2014-03-02 03:01:00,0.0,0,2.95324241506e-07,0.0441054557667,0.0441054557667,0.0,0.0,0.0
2014-03-02 03:06:00,7.53134015129e-06,0,2.49628527627e-07,0.0440965684108,0.0440965684108,0.0,0.0,0.0
2014-03-02 03:11:00,3.18633621785e-06,0,2.47370820716e-07,0.0440961294024,0.0440961294024,0.0,0.0,0.0
2014-03-02 03:16:00,0.0,0,2.3770445523e-07,0.0440942498881,0.0440942498881,0.0,0.0,0.0
2014-03-02 03:21:00,8.54517440242e-06,0,2.01085327944e-07,0.0440871311701,0.0440871311701,0.0,0.0,0.0
2014-03-02 03:26:00,0.0,0,1.7912108774e-07,0.0440828624487,0.0440828624487,0.0,0.0,0.0
2014-03-02 03:31:00,3.18633621785e-06,0,1.75897511667e-07,0.0440822360204,0.0440822360204,0.0,0.0,0.0
2014-03-02 03:36:00,3.18633621785e-06,0,1.63543901976e-07,0.044079835544,0.044079835544,0.0,0.0,0.0
2014-03-02 03:41:00,5.35883818457e-06,0,1.38134936378e-07,0.0440748990538,0.0440748990538,0.0,0.0,0.0
2014-03-02 03:46:00,3.18633621785e-06,0,1.24128604284e-07,0.0440721783562,0.0440721783562,0.0,0.0,0.0
2014-03-02 03:51:00,0.0,0,1.23267909657e-07,0.0440720111793,0.0440720111793,0.0,0.0,0.0
2014-03-02 03:56:00,8.54517440242e-06,0,1.09529310066e-07,0.0440693428347,0.0440693428347,0.0,0.0,0.0
2014-03-02 04:01:00,2.17250196672e-06,0,9.07598973754e-08,0.0440656979155,0.0440656979155,0.0,0.0,0.0
2014-03-02 04:06:00,1.01383425113e-06,0,8.55282067391e-08,0.0440646820566,0.0440646820566,0.0,0.0,0.0
2014-03-02 04:11:00,6.37267243571e-06,0,8.15063287973e-08,0.044063901144,0.044063901144,0.0,0.0,0.0
2014-03-02 04:16:00,2.17250196672e-06,0,6.91484984827e-08,0.0440615018444,0.0440615018444,0.0,0.0,0.0
2014-03-02 04:21:00,3.18633621785e-06,0,5.81529313592e-08,0.0440593672509,0.0440593672509,0.0,0.0,0.0
2014-03-02 04:26:00,0.0,0,5.44902469812e-08,0.0440586562519,0.0440586562519,0.0,0.0,0.0
2014-03-02 04:31:00,8.54517440242e-06,0,5.03493531312e-08,0.0440578524507,0.0440578524507,0.0,0.0,0.0
2014-03-02 04:36:00,2.17250196672e-06,0,4.0750119723e-08,0.0440559892277,0.0440559892277,0.0,0.0,0.0
2014-03-02 04:41:00,0.0,0,3.38745813622e-08,0.0440546547741,0.0440546547741,0.0,0.0,0.0
2014-03-02 04:46:00,8.54517440242e-06,0,3.24877014179e-08,0.0440543856084,0.0440543856084,0.0,0.0,0.0
2014-03-02 04:51:00,0.0,0,2.8082872916e-08,0.0440535307407,0.0440535307407,0.0,0.0,0.0
2014-03-02 04:56:00,3.18633621785e-06,0,2.12811528399e-08,0.0440522107612,0.0440522107612,0.0,0.0,0.0
2014-03-02 05:01:00,3.18633621785e-06,0,1.84635045031e-08,0.0440516639759,0.0440516639759,0.0,0.0,0.0
2014-03-02 05:06:00,5.35883818457e-06,0,1.71500005308e-08,0.0440514090855,0.0440514090855,0.0,0.0,0.0
2014-03-02 05:11:00,3.18633621785e-06,0,1.37037226011e-08,0.0440507403363,0.0440507403363,0.0,0.0,0.0
2014-03-02 05:16:00,0.0,0,1.00109938117e-08,0.0440500237858,0.0440500237858,0.0,0.0,0.0
2014-03-02 05:21:00,8.54517440242e-06,0,8.75874928141e-09,0.0440497808011,0.0440497808011,0.0,0.0,0.0
2014-03-02 05:26:00,0.0,0,8.17173173573e-09,0.0440496668975,0.0440496668975,0.0,0.0,0.0
2014-03-02 05:31:00,4.20017046899e-06,0,5.83432724355e-09,0.0440492133584,0.0440492133584,0.0,0.0,0.0
2014-03-02 05:36:00,3.18633621785e-06,0,3.99103283755e-09,0.0440488557008,0.0440488557008,0.0,0.0,0.0
2014-03-02 05:41:00,5.35883818457e-06,0,4.01362143521e-09,0.044048955201,0.044048955201,0.0,0.0,0.0
2014-03-02 05:46:00,3.18633621785e-06,0,3.53010087828e-09,0.0440487662663,0.0440487662663,0.0,0.0,0.0
2014-03-02 05:51:00,0.0,0,2.14211270944e-09,0.0440484969574,0.0440484969574,0.0,0.0,0.0
2014-03-02 05:56:00,8.54517440242e-06,0,1.71069702848e-09,0.0440484132513,0.0440484132513,0.0,0.0,0.0
2014-03-02 06:01:00,3.18633621785e-06,0,1.9275137042e-09,0.0440493682944,0.0440493682944,0.0,0.0,0.0
2014-03-02 06:06:00,0.0,0,1.66698443937e-09,0.0440484047699,0.0440484047699,0.0,0.0,0.0
2014-03-02 06:11:00,8.54517440242e-06,0,1.04499453535e-09,0.0440482840879,0.0440482840879,0.0,0.0,0.0
2014-03-02 06:16:00,0.0,0,1.03199560009e-09,0.0440482815658,0.0440482815658,0.0,0.0,0.0
2014-03-02 06:21:00,3.18633621785e-06,0,1.43661949004e-09,0.0440500638645,0.0440500638645,0.0,0.0,0.0
2014-03-02 06:26:00,0.0,0,1.17205045669e-09,0.0440488984834,0.0440488984834,0.0,0.0,0.0
2014-03-02 06:31:00,5.35883818457e-06,0,9.04436747717e-10,0.0440482568162,0.0440482568162,0.0,0.0,0.0
2014-03-02 06:36:00,3.18633621785e-06,0,1.21435150824e-09,0.0440496219367,0.0440496219367,0.0,0.0,0.0
2014-03-02 06:41:00,0.0,0,1.33579713957e-09,0.0440501568835,0.0440501568835,0.0,0.0,0.0
2014-03-02 06:46:00,7.53134015129e-06,0,1.18003895544e-09,0.0440494707959,0.0440494707959,0.0,0.0,0.0
2014-03-02 06:51:00,0.0,0,1.12922615703e-09,0.0440492469743,0.0440492469743,0.0,0.0,0.0
2014-03-02 06:56:00,3.18633621785e-06,0,1.30947808152e-09,0.0440500409527,0.0440500409527,0.0,0.0,0.0
2014-03-02 07:01:00,1.31074285325e-05,0,1.36327960032e-09,0.044050277939,0.044050277939,0.0,0.0,0.0
2014-03-02 07:06:00,5.35883818457e-06,0,1.1866615468e-09,0.0440494999672,0.0440494999672,0.0,0.0,0.0
2014-03-02 07:11:00,3.18633621785e-06,0,1.22221455179e-09,0.044049656572,0.044049656572,0.0,0.0,0.0
2014-03-02 07:16:00,0.0,0,1.28715327286e-09,0.0440499426158,0.0440499426158,0.0,0.0,0.0
2014-03-02 07:21:00,8.54517440242e-06,0,1.20750565102e-09,0.0440495917819,0.0440495917819,0.0,0.0,0.0
2014-03-02 07:26:00,3.18633621785e-06,0,1.12290121645e-09,0.0440492191141,0.0440492191141,0.0,0.0,0.0
2014-03-02 07:31:00,0.0,0,1.10633879835e-09,0.0440491461595,0.0440491461595,0.0,0.0,0.0
2014-03-02 07:36:00,6.37267243571e-06,0,1.11955811288e-09,0.0440492043883,0.0440492043883,0.0,0.0,0.0
2014-03-02 07:41:00,3.18633621785e-06,0,1.00482044907e-09,0.0440486989889,0.0440486989889,0.0,0.0,0.0
2014-03-02 07:46:00,3.18633621785e-06,0,9.26204390961e-10,0.0440483526989,0.0440483526989,0.0,0.0,0.0
2014-03-02 07:51:00,0.0,0,8.94329110768e-10,0.0440482548551,0.0440482548551,0.0,0.0,0.0
2014-03-02 07:56:00,8.54517440242e-06,0,8.35388092035e-10,0.044048243419,0.044048243419,0.0,0.0,0.0
2014-03-02 08:01:00,3.18633621785e-06,0,7.51184336956e-10,0.0440482270814,0.0440482270814,0.0,0.0,0.0
2014-03-02 08:06:00,0.0,0,6.6621602679e-10,0.0440482105955,0.0440482105955,0.0,0.0,0.0
2014-03-02 08:11:00,8.54517440242e-06,0,6.23714691006e-10,0.0440482023492,0.0440482023492,0.0,0.0,0.0
2014-03-02 08:16:00,0.0,0,5.67707658661e-10,0.0440481914825,0.0440481914825,0.0,0.0,0.0
2014-03-02 08:21:00,2.17250196672e-06,0,4.77584360947e-10,0.0440481739964,0.0440481739964,0.0,0.0,0.0
2014-03-02 08:26:00,3.18633621785e-06,0,4.24696000589e-10,0.0440481637347,0.0440481637347,0.0,0.0,0.0
2014-03-02 08:31:00,5.35883818457e-06,0,3.79335202139e-10,0.0440481549336,0.0440481549336,0.0,0.0,0.0
2014-03-02 08:36:00,3.18633621785e-06,0,3.45103862154e-10,0.0440481482919,0.0440481482919,0.0,0.0,0.0
2014-03-02 08:41:00,0.0,0,2.72791733646e-10,0.0440481342617,0.0440481342617,0.0,0.0,0.0
2014-03-02 08:46:00,8.54517440242e-06,0,2.31174954179e-10,0.044048126187,0.044048126187,0.0,0.0,0.0
2014-03-02 08:51:00,0.0,0,2.19749954344e-10,0.0440481239703,0.0440481239703,0.0,0.0,0.0
2014-03-02 08:56:00,3.18633621785e-06,0,1.67866415213e-10,0.0440481139037,0.0440481139037,0.0,0.0,0.0
2014-03-02 09:01:00,3.18633621785e-06,0,1.28789118259e-10,0.0440481063218,0.0440481063218,0.0,0.0,0.0
2014-03-02 09:06:00,5.35883818457e-06,0,1.1722230131e-10,0.0440481040775,0.0440481040775,0.0,0.0,0.0
2014-03-02 09:11:00,3.18633621785e-06,0,1.01586877799e-10,0.0440481010439,0.0440481010439,0.0,0.0,0.0
2014-03-02 09:16:00,0.0,0,7.3589648264e-11,0.0440480956118,0.0440480956118,0.0,0.0,0.0
2014-03-02 09:21:00,8.54517440242e-06,0,5.43532024944e-11,0.0440480918794,0.0440480918794,0.0,0.0,0.0
2014-03-02 09:26:00,3.18633621785e-06,0,5.31762585354e-11,0.0440480916511,0.0440480916511,0.0,0.0,0.0
2014-03-02 09:31:00,0.0,0,4.34778706093e-11,0.0440480897694,0.0440480897694,0.0,0.0,0.0
2014-03-02 09:36:00,9.55900865356e-06,0,2.33002124539e-11,0.0440480858544,0.0440480858544,0.0,0.0,0.0
2014-03-02 09:41:00,0.0,0,2.24127799653e-11,0.0440480856822,0.0440480856822,0.0,0.0,0.0
2014-03-02 09:46:00,3.18633621785e-06,0,2.41917926663e-11,0.0440480935185,0.0440480935185,0.0,0.0,0.0
2014-03-02 09:51:00,0.0,0,1.53112019591e-11,0.0440480843044,0.0440480843044,0.0,0.0,0.0
2014-03-02 09:56:00,8.54517440242e-06,0,1.21939177505e-11,0.0440480836995,0.0440480836995,0.0,0.0,0.0
2014-03-02 10:01:00,3.18633621785e-06,0,1.1284704074e-11,0.0440480835231,0.0440480835231,0.0,0.0,0.0
2014-03-02 10:06:00,0.0,0,1.4424161518e-11,0.0440480973518,0.0440480973518,0.0,0.0,0.0
2014-03-02 10:11:00,8.54517440242e-06,0,1.23737357166e-11,0.0440480883201,0.0440480883201,0.0,0.0,0.0
2014-03-02 10:16:00,0.0,0,5.28471147052e-12,0.044048082359,0.044048082359,0.0,0.0,0.0
2014-03-02 10:21:00,3.18633621785e-06,0,1.53552899562e-11,0.044048126718,0.044048126718,0.0,0.0,0.0
2014-03-02 10:26:00,2.02766850227e-06,0,1.00190975308e-11,0.0440481032131,0.0440481032131,0.0,0.0,0.0
2014-03-02 10:31:00,3.18633621785e-06,0,1.04653872374e-11,0.0440481051789,0.0440481051789,0.0,0.0,0.0
2014-03-02 10:36:00,3.18633621785e-06,0,8.73285645187e-12,0.0440480975474,0.0440480975474,0.0,0.0,0.0
2014-03-02 10:41:00,0.0,0,1.10890411437e-11,0.044048107926,0.044048107926,0.0,0.0,0.0
2014-03-02 10:46:00,8.54517440242e-06,0,1.2402349113e-11,0.0440481137108,0.0440481137108,0.0,0.0,0.0
2014-03-02 10:51:00,3.18633621785e-06,0,5.77588367759e-12,0.0440480845225,0.0440480845225,0.0,0.0,0.0
2014-03-02 10:56:00,0.0,0,1.2419042357e-11,0.0440481137844,0.0440481137844,0.0,0.0,0.0
2014-03-02 11:01:00,6.37267243571e-06,0,1.25265553139e-11,0.0440481142579,0.0440481142579,0.0,0.0,0.0
2014-03-02 11:06:00,2.17250196672e-06,0,6.06999389988e-12,0.044048085818,0.044048085818,0.0,0.0,0.0
2014-03-02 11:11:00,3.18633621785e-06,0,7.81744200623e-12,0.0440480935152,0.0440480935152,0.0,0.0,0.0
2014-03-02 11:16:00,0.0,0,8.76123305849e-12,0.0440480976724,0.0440480976724,0.0,0.0,0.0
2014-03-02 11:21:00,8.54517440242e-06,0,1.04285677316e-11,0.0440481050167,0.0440481050167,0.0,0.0,0.0
2014-03-02 11:26:00,3.18633621785e-06,0,4.94581112176e-12,0.0440480822932,0.0440480822932,0.0,0.0,0.0
2014-03-02 11:31:00,0.0,0,6.40004932731e-12,0.0440480886989,0.0440480886989,0.0,0.0,0.0
2014-03-02 11:36:00,8.54517440242e-06,0,8.02366853514e-12,0.0440480958506,0.0440480958506,0.0,0.0,0.0
2014-03-02 11:41:00,0.0,0,5.35008582575e-12,0.044048084074,0.044048084074,0.0,0.0,0.0
2014-03-02 11:46:00,3.18633621785e-06,0,4.24581463737e-12,0.0440480821574,0.0440480821574,0.0,0.0,0.0
2014-03-02 11:51:00,3.18633621785e-06,0,5.68407994284e-12,0.0440480884927,0.0440480884927,0.0,0.0,0.0
2014-03-02 11:56:00,5.35883818457e-06,0,6.08417873374e-12,0.0440480902551,0.0440480902551,0.0,0.0,0.0
2014-03-02 12:01:00,4.20017046899e-06,0,2.9258453299e-12,0.0440480819013,0.0440480819013,0.0,0.0,0.0
2014-03-02 12:06:00,0.0,0,4.75701379329e-12,0.0440480899673,0.0440480899673,0.0,0.0,0.0
2014-03-02 12:11:00,8.54517440242e-06,0,4.51130669279e-12,0.044048088885,0.044048088885,0.0,0.0,0.0
2014-03-02 12:16:00,0.0,0,3.29201423066e-12,0.0440480835142,0.0440480835142,0.0,0.0,0.0
2014-03-02 12:21:00,2.17250196672e-06,0,2.94642348714e-12,0.044048081992,0.044048081992,0.0,0.0,0.0
2014-03-02 12:26:00,3.18633621785e-06,0,2.77358778306e-12,0.0440480818718,0.0440480818718,0.0,0.0,0.0
2014-03-02 12:31:00,5.35883818457e-06,0,2.40318442229e-12,0.0440480817999,0.0440480817999,0.0,0.0,0.0
2014-03-02 12:36:00,3.18633621785e-06,0,1.28194677096e-12,0.0440480815824,0.0440480815824,0.0,0.0,0.0
2014-03-02 12:41:00,0.0,0,2.71070232233e-12,0.0440480878758,0.0440480878758,0.0,0.0,0.0
2014-03-02 12:46:00,6.37267243571e-06,0,2.1715411587e-12,0.0440480855009,0.0440480855009,0.0,0.0,0.0
2014-03-02 12:51:00,3.18633621785e-06,0,2.46811338728e-12,0.0440480868072,0.0440480868072,0.0,0.0,0.0
2014-03-02 12:56:00,0.0,0,1.52268378028e-12,0.0440480826428,0.0440480826428,0.0,0.0,0.0
2014-03-02 13:01:00,8.54517440242e-06,0,1.30474992789e-12,0.0440480816828,0.0440480816828,0.0,0.0,0.0
2014-03-02 13:06:00,0.0,0,1.26300695163e-12,0.0440480815787,0.0440480815787,0.0,0.0,0.0
2014-03-02 13:11:00,3.18633621785e-06,0,7.5805339653e-13,0.0440480814807,0.0440480814807,0.0,0.0,0.0
2014-03-02 13:16:00,0.0,0,1.80303211597e-12,0.0440480860837,0.0440480860837,0.0,0.0,0.0
2014-03-02 13:21:00,7.53134015129e-06,0,1.03331763718e-12,0.0440480826932,0.0440480826932,0.0,0.0,0.0
2014-03-02 13:26:00,3.18633621785e-06,0,1.65513100187e-12,0.0440480854322,0.0440480854322,0.0,0.0,0.0
2014-03-02 13:31:00,0.0,0,2.23521526808e-12,0.0440480879873,0.0440480879873,0.0,0.0,0.0
2014-03-02 13:36:00,8.54517440242e-06,0,1.22172649601e-12,0.0440480835231,0.0440480835231,0.0,0.0,0.0
2014-03-02 13:41:00,0.0,0,2.13312549048e-12,0.0440480875376,0.0440480875376,0.0,0.0,0.0
