timestamp,value,anomaly_score
2015-07-31 17:48:00,224,-4295.0
2015-07-31 18:01:00,261,-4757.0
2015-07-31 23:50:00,182,-5161.0
2015-08-01 19:09:00,162,-5241.0
2015-08-01 19:59:00,162,-5578.0
2015-08-01 20:18:00,192,-277.0
2015-08-01 22:33:00,190,-217.0
2015-08-01 22:45:00,201,-226.0
2015-08-01 23:43:00,301,-308.0
2015-08-02 05:55:00,114,-349.0
2015-08-02 06:15:00,122,-230.0
2015-08-02 06:35:00,111,-224.0
2015-08-02 09:44:00,157,-261.0
2015-08-02 10:05:00,92,-182.0
2015-08-02 14:46:00,147,-162.0
2015-08-02 15:26:00,154,-162.0
2015-08-02 16:26:00,144,-192.0
2015-08-02 17:05:00,214,-190.0
2015-08-02 18:46:00,147,-201.0
2015-08-02 19:16:00,189,-301.0
2015-08-02 19:24:00,186,-114.0
2015-08-02 19:56:00,141,-122.0
2015-08-02 20:56:00,186,-111.0
2015-08-02 22:46:00,228,-157.0
2015-08-02 23:06:00,268,-92.0
2015-08-02 23:16:00,285,-147.0
2015-08-02 23:26:00,320,-154.0
2015-08-02 23:45:00,436,-144.0
2015-08-02 23:56:00,353,-214.0
2015-08-03 00:04:00,431,-147.0
2015-08-03 07:36:00,188,-189.0
2015-08-03 07:46:00,203,-186.0
2015-08-03 07:55:00,202,-141.0
2015-08-03 08:05:00,240,-186.0
2015-08-03 08:16:00,293,-228.0
2015-08-03 08:26:00,324,-268.0
2015-08-03 08:36:00,386,-285.0
2015-08-03 08:46:00,414,-320.0
2015-08-03 08:53:00,374,-436.0
2015-08-03 09:06:00,317,-353.0
2015-08-03 10:46:00,291,-431.0
2015-08-03 10:56:00,316,-188.0
2015-08-03 11:15:00,317,-203.0
2015-08-03 11:46:00,237,-202.0
2015-08-03 11:56:00,216,-240.0
2015-08-03 13:06:00,166,-293.0
2015-08-03 14:06:00,168,-324.0
2015-08-03 14:16:00,142,-386.0
2015-08-03 15:56:00,72,-414.0
2015-08-03 16:27:00,390,-374.0
2015-08-03 16:37:00,315,-317.0
2015-08-03 16:57:00,334,-291.0
2015-08-03 17:16:00,210,-316.0
2015-08-03 18:37:00,148,-317.0
2015-08-04 03:27:00,915,-237.0
2015-08-04 03:37:00,922,-216.0
2015-08-04 03:47:00,912,-166.0
2015-08-04 03:51:00,980,-168.0
2015-08-04 07:55:00,190,-142.0
2015-08-04 08:07:00,208,-72.0
2015-08-04 08:15:00,188,-390.0
2015-08-04 08:25:00,212,-315.0
2015-08-04 08:34:00,297,-334.0
2015-08-04 08:47:00,322,-210.0
2015-08-04 08:57:00,359,-148.0
2015-08-04 09:07:00,360,-915.0
2015-08-04 09:27:00,307,-922.0
2015-08-04 09:46:00,204,-912.0
2015-08-04 10:07:00,258,-980.0
2015-08-04 10:17:00,239,-190.0
2015-08-04 10:27:00,219,-208.0
2015-08-04 11:07:00,788,-188.0
2015-08-04 11:17:00,1147,-212.0
2015-08-04 11:33:00,1328,-297.0
2015-08-04 11:43:00,330,-322.0
2015-08-04 11:53:00,249,-359.0
2015-08-04 12:13:00,521,-360.0
2015-08-04 12:22:00,549,-307.0
2015-08-04 12:33:00,631,-204.0
2015-08-04 15:23:00,141,-258.0
2015-08-04 16:02:00,146,-239.0
2015-08-04 16:13:00,153,-219.0
2015-08-04 16:23:00,171,-788.0
2015-08-04 16:33:00,363,-1147.0
2015-08-04 16:43:00,147,-1328.0
2015-08-04 16:53:00,191,-330.0
2015-08-04 17:03:00,188,-249.0
2015-08-04 17:12:00,195,-521.0
2015-08-04 17:23:00,178,-549.0
2015-08-04 17:33:00,352,-631.0
2015-08-04 17:43:00,146,-141.0
2015-08-04 17:53:00,456,-146.0
2015-08-04 18:03:00,146,-153.0
2015-08-04 18:10:00,267,-171.0
2015-08-04 18:23:00,145,-363.0
2015-08-04 18:30:00,139,-147.0
2015-08-04 18:36:00,144,-191.0
2015-08-04 18:50:00,183,-188.0
2015-08-04 19:00:00,162,-195.0
2015-08-04 19:08:00,168,-178.0
2015-08-04 19:20:00,864,-352.0
2015-08-04 19:29:00,799,-146.0
2015-08-04 19:39:00,821,-456.0
2015-08-04 19:47:00,730,-146.0
2015-08-04 20:00:00,606,-267.0
2015-08-04 20:10:00,1012,-145.0
2015-08-04 20:20:00,760,-139.0
2015-08-04 20:30:00,987,-144.0
2015-08-04 20:39:00,719,-183.0
2015-08-04 20:48:00,2155,-162.0
2015-08-04 20:59:00,515,-168.0
2015-08-04 21:20:00,518,-864.0
2015-08-04 21:30:00,789,-799.0
2015-08-04 21:40:00,989,-821.0
2015-08-04 21:50:00,1072,-730.0
2015-08-04 21:59:00,1011,-606.0
2015-08-04 22:10:00,1070,-1012.0
2015-08-04 22:13:00,2432,-760.0
2015-08-04 22:30:00,1587,-987.0
2015-08-04 22:40:00,1402,-719.0
2015-08-04 22:50:00,1208,-2155.0
2015-08-04 23:00:00,1425,-515.0
2015-08-04 23:10:00,1288,-518.0
2015-08-04 23:20:00,1081,-789.0
2015-08-04 23:48:00,383,-989.0
2015-08-05 00:18:00,1022,-1072.0
2015-08-05 00:30:00,2439,-1011.0
2015-08-05 00:40:00,1908,-1070.0
2015-08-05 00:50:00,749,-2432.0
2015-08-05 07:30:00,183,-1587.0
2015-08-05 07:50:00,155,-1402.0
2015-08-05 07:59:00,161,-1208.0
2015-08-05 08:10:00,171,-1425.0
2015-08-05 08:19:00,203,-1288.0
2015-08-05 08:30:00,291,-1081.0
2015-08-05 08:40:00,381,-383.0
2015-08-05 09:00:00,410,-1022.0
2015-08-05 09:10:00,273,-2439.0
2015-08-05 09:48:00,266,-1908.0
2015-08-05 10:08:00,207,-749.0
2015-08-05 10:20:00,301,-183.0
2015-08-05 10:30:00,405,-155.0
2015-08-05 12:26:00,154,-161.0
2015-08-05 12:56:00,164,-171.0
2015-08-05 13:46:00,139,-203.0
2015-08-05 13:55:00,153,-291.0
2015-08-05 14:56:00,154,-381.0
2015-08-05 16:56:00,164,-410.0
2015-08-05 17:26:00,152,-273.0
2015-08-05 17:34:00,181,-266.0
2015-08-05 18:14:00,149,-207.0
2015-08-05 21:27:00,138,-301.0
2015-08-05 22:39:00,135,-405.0
2015-08-05 23:27:00,150,-154.0
2015-08-06 04:38:00,107,-164.0
2015-08-06 04:48:00,117,-139.0
2015-08-06 05:08:00,111,-153.0
2015-08-06 06:08:00,104,-154.0
2015-08-06 06:38:00,146,-164.0
2015-08-06 06:58:00,130,-152.0
2015-08-06 07:48:00,134,-181.0
2015-08-06 07:54:00,136,-149.0
2015-08-06 08:07:00,201,-138.0
2015-08-06 08:17:00,246,-135.0
2015-08-06 08:26:00,240,-150.0
2015-08-06 08:38:00,301,-107.0
2015-08-06 08:48:00,356,-117.0
2015-08-06 08:58:00,308,-111.0
2015-08-06 09:08:00,347,-104.0
2015-08-06 09:18:00,488,-146.0
2015-08-06 09:28:00,466,-130.0
2015-08-06 09:38:00,378,-134.0
2015-08-06 09:48:00,323,-136.0
2015-08-06 09:58:00,218,-201.0
2015-08-06 10:07:00,205,-246.0
2015-08-06 10:18:00,208,-240.0
2015-08-06 10:28:00,277,-301.0
2015-08-06 10:36:00,318,-356.0
2015-08-06 10:58:00,207,-308.0
2015-08-06 11:48:00,99,-347.0
2015-08-06 11:57:00,100,-488.0
2015-08-06 12:07:00,110,-466.0
2015-08-06 12:18:00,120,-378.0
2015-08-06 12:28:00,125,-323.0
2015-08-06 12:38:00,139,-218.0
2015-08-06 12:48:00,180,-205.0
2015-08-06 13:09:00,163,-208.0
2015-08-06 13:28:00,167,-277.0
2015-08-06 13:58:00,199,-318.0
2015-08-06 14:05:00,193,-207.0
2015-08-06 15:47:00,181,-99.0
2015-08-06 16:17:00,180,-100.0
2015-08-06 16:28:00,179,-110.0
2015-08-06 17:08:00,175,-120.0
2015-08-06 17:41:00,156,-125.0
2015-08-06 17:58:00,123,-139.0
2015-08-06 18:08:00,50,-180.0
2015-08-06 18:18:00,126,-163.0
2015-08-06 19:08:00,142,-167.0
2015-08-06 21:28:00,247,-199.0
2015-08-06 21:37:00,200,-193.0
2015-08-07 06:09:00,5461,-181.0
2015-08-07 07:40:00,168,-180.0
2015-08-07 08:19:00,194,-179.0
2015-08-07 08:30:00,190,-175.0
2015-08-07 08:40:00,291,-156.0
2015-08-07 08:50:00,211,-123.0
2015-08-07 08:59:00,197,-50.0
2015-08-07 09:30:00,255,-126.0
2015-08-07 09:40:00,281,-142.0
2015-08-07 09:48:00,270,-247.0
2015-08-07 10:10:00,500,-200.0
2015-08-07 10:30:00,595,-5461.0
2015-08-07 10:40:00,736,-168.0
2015-08-07 10:50:00,344,-194.0
2015-08-07 11:00:00,440,-190.0
2015-08-07 11:10:00,550,-291.0
2015-08-07 11:17:00,444,-211.0
2015-08-07 11:30:00,335,-197.0
2015-08-07 11:40:00,364,-255.0
2015-08-07 11:59:00,390,-281.0
2015-08-07 12:10:00,395,-270.0
2015-08-07 12:48:00,305,-500.0
2015-08-07 12:59:00,359,-595.0
2015-08-07 13:10:00,294,-736.0
2015-08-07 13:20:00,273,-344.0
2015-08-07 13:30:00,236,-440.0
2015-08-07 13:39:00,279,-550.0
2015-08-07 13:50:00,312,-444.0
2015-08-07 14:00:00,219,-335.0
2015-08-07 14:10:00,168,-364.0
2015-08-07 14:18:00,136,-390.0
2015-08-07 14:30:00,154,-395.0
2015-08-07 14:40:00,168,-305.0
2015-08-07 14:50:00,178,-359.0
2015-08-07 15:00:00,181,-294.0
2015-08-07 15:28:00,312,-273.0
2015-08-07 15:38:00,332,-236.0
2015-08-07 15:58:00,368,-279.0
2015-08-07 16:06:00,302,-312.0
2015-08-07 16:17:00,309,-219.0
2015-08-07 16:24:00,306,-168.0
2015-08-07 16:46:00,436,-136.0
2015-08-07 16:57:00,651,-154.0
2015-08-07 17:06:00,684,-168.0
2015-08-07 17:16:00,822,-178.0
2015-08-07 17:27:00,901,-181.0
2015-08-07 17:38:00,643,-312.0
2015-08-07 17:57:00,339,-332.0
2015-08-07 18:07:00,372,-368.0
2015-08-07 18:17:00,310,-302.0
2015-08-07 18:27:00,259,-309.0
2015-08-07 18:37:00,239,-306.0
2015-08-07 18:47:00,200,-436.0
2015-08-07 20:17:00,159,-651.0
2015-08-07 20:46:00,146,-684.0
2015-08-07 20:55:00,138,-822.0
2015-08-07 22:47:00,89,-901.0
2015-08-08 03:56:00,125,-643.0
2015-08-08 04:47:00,59,-339.0
2015-08-08 04:57:00,61,-372.0
2015-08-08 05:06:00,675,-310.0
2015-08-08 05:17:00,699,-259.0
2015-08-08 05:26:00,552,-239.0
2015-08-08 05:37:00,1170,-200.0
2015-08-08 05:47:00,1687,-159.0
2015-08-08 08:17:00,171,-146.0
2015-08-08 08:37:00,296,-138.0
2015-08-08 08:47:00,304,-89.0
2015-08-08 08:57:00,340,-125.0
2015-08-08 09:07:00,370,-59.0
2015-08-08 09:16:00,417,-61.0
2015-08-08 09:26:00,425,-675.0
2015-08-08 09:37:00,424,-699.0
2015-08-08 09:47:00,342,-552.0
2015-08-08 09:57:00,291,-1170.0
2015-08-08 10:07:00,387,-1687.0
2015-08-08 10:17:00,334,-171.0
2015-08-08 10:27:00,296,-296.0
2015-08-08 10:37:00,276,-304.0
2015-08-08 10:46:00,263,-340.0
2015-08-08 10:57:00,248,-370.0
2015-08-08 11:07:00,302,-417.0
2015-08-08 11:17:00,235,-425.0
2015-08-08 11:27:00,253,-424.0
2015-08-08 11:37:00,264,-342.0
2015-08-08 11:47:00,133,-291.0
2015-08-08 12:07:00,108,-387.0
2015-08-08 12:17:00,114,-334.0
2015-08-08 12:26:00,116,-296.0
2015-08-08 12:47:00,100,-276.0
2015-08-08 12:57:00,102,-263.0
2015-08-08 13:07:00,94,-248.0
2015-08-08 13:17:00,92,-302.0
2015-08-08 13:27:00,84,-235.0
2015-08-08 13:37:00,124,-253.0
2015-08-08 14:47:00,122,-264.0
2015-08-08 14:56:00,124,-133.0
2015-08-08 16:30:00,144,-108.0
2015-08-08 17:02:00,127,-114.0
2015-08-08 17:11:00,143,-116.0
2015-08-08 17:22:00,108,-100.0
2015-08-08 17:31:00,131,-102.0
2015-08-08 18:22:00,133,-94.0
2015-08-08 19:12:00,153,-92.0
2015-08-08 20:02:00,111,-84.0
2015-08-08 20:12:00,114,-124.0
2015-08-08 20:22:00,172,-122.0
2015-08-08 22:01:00,143,-124.0
2015-08-08 22:21:00,105,-144.0
2015-08-08 22:32:00,110,-127.0
2015-08-08 22:42:00,113,-143.0
2015-08-08 22:51:00,130,-108.0
2015-08-09 00:22:00,129,-131.0
2015-08-09 04:52:00,115,-133.0
2015-08-09 05:12:00,715,-153.0
2015-08-09 05:22:00,1351,-111.0
2015-08-09 05:32:00,1518,-114.0
2015-08-09 05:42:00,1606,-172.0
2015-08-09 05:50:00,1614,-143.0
2015-08-09 09:32:00,208,-105.0
2015-08-09 09:42:00,235,-110.0
2015-08-09 09:52:00,209,-113.0
2015-08-09 10:02:00,217,-130.0
2015-08-09 10:11:00,176,-129.0
2015-08-09 10:42:00,150,-115.0
2015-08-09 10:52:00,178,-715.0
2015-08-09 10:59:00,183,-1351.0
2015-08-09 11:13:00,279,-1518.0
2015-08-09 11:22:00,304,-1606.0
2015-08-09 11:32:00,275,-1614.0
2015-08-09 11:42:00,167,-208.0
2015-08-09 12:32:00,166,-235.0
2015-08-09 12:52:00,151,-209.0
2015-08-09 13:29:00,145,-217.0
2015-08-09 14:22:00,135,-176.0
2015-08-09 14:32:00,144,-150.0
2015-08-09 14:42:00,127,-178.0
2015-08-09 14:52:00,135,-183.0
2015-08-09 15:02:00,110,-279.0
2015-08-09 15:12:00,116,-304.0
2015-08-09 15:32:00,140,-275.0
2015-08-09 16:12:00,170,-167.0
2015-08-09 16:32:00,144,-166.0
2015-08-09 16:42:00,128,-151.0
2015-08-09 16:45:00,132,-145.0
2015-08-09 16:57:00,114,-135.0
2015-08-09 17:05:00,123,-144.0
2015-08-09 17:17:00,122,-127.0
2015-08-09 17:27:00,111,-135.0
2015-08-09 17:36:00,111,-110.0
2015-08-09 17:47:00,115,-116.0
2015-08-09 17:57:00,103,-140.0
2015-08-09 18:06:00,111,-170.0
2015-08-09 18:17:00,110,-144.0
2015-08-09 18:26:00,118,-128.0
2015-08-09 18:37:00,128,-132.0
2015-08-09 18:46:00,129,-114.0
2015-08-09 19:17:00,179,-123.0
2015-08-09 19:27:00,166,-122.0
2015-08-09 19:46:00,131,-111.0
2015-08-09 19:56:00,133,-111.0
2015-08-09 20:06:00,136,-115.0
2015-08-09 20:17:00,133,-103.0
2015-08-09 20:25:00,135,-111.0
2015-08-09 20:37:00,128,-110.0
2015-08-09 20:47:00,124,-118.0
2015-08-09 21:07:00,146,-128.0
2015-08-09 21:17:00,125,-129.0
2015-08-09 21:26:00,120,-179.0
2015-08-09 21:36:00,117,-166.0
2015-08-09 21:57:00,125,-131.0
2015-08-09 22:07:00,131,-133.0
2015-08-09 22:17:00,137,-136.0
2015-08-09 22:27:00,125,-133.0
2015-08-09 22:36:00,90,-135.0
2015-08-09 22:47:00,91,-128.0
2015-08-09 23:07:00,88,-124.0
2015-08-09 23:17:00,101,-146.0
2015-08-09 23:23:00,102,-125.0
2015-08-09 23:37:00,107,-120.0
2015-08-09 23:57:00,84,-117.0
2015-08-10 00:07:00,80,-125.0
2015-08-10 00:17:00,84,-131.0
2015-08-10 00:27:00,91,-137.0
2015-08-10 00:36:00,106,-125.0
2015-08-10 01:06:00,98,-90.0
2015-08-10 05:57:00,108,-91.0
2015-08-10 07:16:00,182,-88.0
2015-08-10 07:37:00,250,-101.0
2015-08-10 07:57:00,249,-102.0
2015-08-10 08:17:00,206,-107.0
2015-08-10 08:27:00,192,-84.0
2015-08-10 08:37:00,278,-80.0
2015-08-10 08:47:00,366,-84.0
2015-08-10 08:57:00,336,-91.0
2015-08-10 09:07:00,211,-106.0
2015-08-10 09:17:00,151,-98.0
2015-08-10 09:27:00,149,-108.0
2015-08-10 09:37:00,165,-182.0
2015-08-10 09:46:00,176,-250.0
2015-08-10 09:57:00,203,-249.0
2015-08-10 10:06:00,224,-206.0
2015-08-10 10:17:00,207,-192.0
2015-08-10 10:27:00,243,-278.0
2015-08-10 10:37:00,254,-366.0
2015-08-10 10:57:00,229,-336.0
2015-08-10 11:07:00,282,-211.0
2015-08-10 11:17:00,360,-151.0
2015-08-10 11:25:00,368,-149.0
2015-08-10 11:36:00,324,-165.0
2015-08-10 11:47:00,318,-176.0
2015-08-10 11:56:00,333,-203.0
2015-08-10 12:17:00,395,-224.0
2015-08-10 12:27:00,428,-207.0
2015-08-10 12:37:00,362,-243.0
2015-08-10 12:47:00,394,-254.0
2015-08-10 12:57:00,334,-229.0
2015-08-10 13:06:00,345,-282.0
2015-08-10 13:36:00,391,-360.0
2015-08-10 13:46:00,419,-368.0
2015-08-10 13:57:00,567,-324.0
2015-08-10 14:07:00,684,-318.0
2015-08-10 14:17:00,470,-333.0
2015-08-10 14:27:00,359,-395.0
2015-08-10 15:47:00,87,-428.0
2015-08-10 15:55:00,79,-362.0
2015-08-10 16:07:00,184,-394.0
2015-08-10 16:17:00,200,-334.0
2015-08-10 16:56:00,165,-345.0
2015-08-10 20:32:00,137,-391.0
2015-08-10 22:52:00,138,-419.0
2015-08-11 01:52:00,136,-567.0
2015-08-11 04:02:00,126,-684.0
2015-08-11 04:22:00,144,-470.0
2015-08-11 05:12:00,113,-359.0
2015-08-11 05:32:00,120,-87.0
2015-08-11 05:42:00,150,-79.0
2015-08-11 06:52:00,148,-184.0
2015-08-11 07:12:00,174,-200.0
2015-08-11 07:21:00,192,-165.0
2015-08-11 07:32:00,222,-137.0
2015-08-11 07:42:00,241,-138.0
2015-08-11 07:52:00,265,-136.0
2015-08-11 08:12:00,283,-126.0
2015-08-11 08:22:00,342,-144.0
2015-08-11 08:31:00,485,-113.0
2015-08-11 08:42:00,472,-120.0
2015-08-11 08:52:00,545,-150.0
2015-08-11 09:02:00,555,-148.0
2015-08-11 09:12:00,421,-174.0
2015-08-11 09:22:00,308,-192.0
2015-08-11 10:01:00,144,-222.0
2015-08-11 10:22:00,153,-241.0
2015-08-11 10:32:00,159,-265.0
2015-08-11 10:41:00,140,-283.0
2015-08-11 10:52:00,135,-342.0
2015-08-11 11:12:00,123,-485.0
2015-08-11 11:22:00,136,-472.0
2015-08-11 11:32:00,136,-545.0
2015-08-11 12:07:00,3106,-555.0
2015-08-11 13:42:00,280,-421.0
2015-08-11 13:52:00,186,-308.0
2015-08-11 14:12:00,176,-144.0
2015-08-11 14:22:00,281,-153.0
2015-08-11 14:32:00,282,-159.0
2015-08-11 14:41:00,508,-140.0
2015-08-11 16:12:00,1789,-135.0
2015-08-11 16:52:00,1217,-123.0
2015-08-11 17:00:00,121,-136.0
2015-08-11 17:12:00,123,-136.0
2015-08-11 17:21:00,125,-3106.0
2015-08-11 17:30:00,128,-280.0
2015-08-11 17:41:00,113,-186.0
2015-08-11 17:52:00,120,-176.0
2015-08-11 18:02:00,374,-281.0
2015-08-11 18:12:00,141,-282.0
2015-08-11 18:22:00,644,-508.0
2015-08-11 18:28:00,703,-1789.0
2015-08-11 18:41:00,153,-1217.0
2015-08-11 19:02:00,156,-121.0
2015-08-11 19:12:00,491,-123.0
2015-08-11 19:22:00,147,-125.0
2015-08-11 19:42:00,474,-128.0
2015-08-11 19:52:00,824,-113.0
2015-08-11 20:02:00,1346,-120.0
2015-08-11 20:12:00,758,-374.0
2015-08-11 20:21:00,270,-141.0
2015-08-11 20:31:00,1277,-644.0
2015-08-11 20:42:00,1057,-703.0
2015-08-11 20:52:00,649,-153.0
2015-08-11 21:32:00,730,-156.0
2015-08-11 21:41:00,1179,-491.0
2015-08-11 21:51:00,1127,-147.0
2015-08-11 22:01:00,1052,-474.0
2015-08-11 22:09:00,1563,-824.0
2015-08-11 22:22:00,1334,-1346.0
2015-08-11 22:32:00,1561,-758.0
2015-08-11 22:42:00,1795,-270.0
2015-08-11 22:52:00,2192,-1277.0
2015-08-11 23:01:00,1139,-1057.0
2015-08-11 23:12:00,711,-649.0
2015-08-11 23:22:00,739,-730.0
2015-08-12 00:10:00,834,-1179.0
2015-08-12 00:22:00,817,-1127.0
2015-08-12 00:32:00,801,-1052.0
2015-08-12 00:42:00,355,-1563.0
2015-08-12 01:01:00,392,-1334.0
2015-08-12 01:21:00,161,-1561.0
2015-08-12 01:42:00,2875,-1795.0
2015-08-12 01:52:00,2988,-2192.0
2015-08-12 02:01:00,2818,-1139.0
2015-08-12 02:12:00,1415,-711.0
2015-08-12 02:22:00,2331,-739.0
2015-08-12 02:32:00,909,-834.0
2015-08-12 02:42:00,1218,-817.0
2015-08-12 03:22:00,862,-801.0
2015-08-12 03:43:00,132,-355.0
2015-08-12 04:12:00,187,-392.0
2015-08-12 04:22:00,211,-161.0
2015-08-12 04:32:00,383,-2875.0
2015-08-12 04:42:00,154,-2988.0
2015-08-12 05:02:00,176,-2818.0
2015-08-12 06:12:00,119,-1415.0
2015-08-12 06:31:00,126,-2331.0
2015-08-12 07:12:00,143,-909.0
2015-08-12 07:50:00,167,-1218.0
2015-08-12 08:02:00,150,-862.0
2015-08-12 08:10:00,145,-132.0
2015-08-12 08:22:00,193,-187.0
2015-08-12 08:52:00,282,-211.0
2015-08-12 09:02:00,226,-383.0
2015-08-12 09:11:00,204,-154.0
2015-08-12 09:42:00,174,-176.0
2015-08-12 10:02:00,195,-119.0
2015-08-12 10:12:00,253,-126.0
2015-08-12 10:31:00,328,-143.0
2015-08-12 10:42:00,268,-167.0
2015-08-12 10:52:00,270,-150.0
2015-08-12 11:02:00,358,-145.0
2015-08-12 11:12:00,388,-193.0
2015-08-12 11:22:00,360,-282.0
2015-08-12 11:32:00,413,-226.0
2015-08-12 11:50:00,407,-204.0
2015-08-12 12:01:00,400,-174.0
2015-08-12 12:10:00,328,-195.0
2015-08-12 12:22:00,343,-253.0
2015-08-12 12:32:00,354,-328.0
2015-08-12 12:41:00,360,-268.0
2015-08-12 12:52:00,337,-270.0
2015-08-12 13:02:00,344,-358.0
2015-08-12 13:12:00,274,-388.0
2015-08-12 13:22:00,289,-360.0
2015-08-12 13:32:00,204,-413.0
2015-08-12 13:41:00,222,-407.0
2015-08-12 13:52:00,202,-400.0
2015-08-12 14:02:00,162,-328.0
2015-08-12 14:11:00,130,-343.0
2015-08-12 15:01:00,152,-354.0
2015-08-12 15:12:00,157,-360.0
2015-08-12 15:21:00,175,-337.0
2015-08-12 15:31:00,178,-344.0
2015-08-12 17:11:00,166,-274.0
2015-08-12 17:21:00,161,-289.0
2015-08-12 17:52:00,157,-204.0
2015-08-12 18:42:00,130,-222.0
2015-08-12 19:12:00,128,-202.0
2015-08-12 19:52:00,1092,-162.0
2015-08-12 20:01:00,1556,-130.0
2015-08-12 20:12:00,1423,-152.0
2015-08-12 20:27:00,911,-157.0
2015-08-12 20:46:00,681,-175.0
2015-08-12 20:56:00,839,-178.0
2015-08-12 21:07:00,1117,-166.0
2015-08-12 21:17:00,430,-161.0
2015-08-12 21:23:00,683,-157.0
2015-08-12 21:37:00,574,-130.0
2015-08-12 21:47:00,580,-128.0
2015-08-12 21:57:00,499,-1092.0
2015-08-12 22:07:00,646,-1556.0
2015-08-12 22:17:00,589,-1423.0
2015-08-12 22:27:00,663,-911.0
2015-08-12 22:37:00,517,-681.0
2015-08-12 23:27:00,1087,-839.0
2015-08-12 23:37:00,1123,-1117.0
2015-08-12 23:47:00,763,-430.0
2015-08-12 23:57:00,732,-683.0
2015-08-13 00:07:00,860,-574.0
2015-08-13 00:16:00,1420,-580.0
2015-08-13 00:27:00,1492,-499.0
2015-08-13 02:57:00,102,-646.0
2015-08-13 03:12:00,101,-589.0
2015-08-13 03:37:00,112,-663.0
2015-08-13 04:28:00,1772,-517.0
2015-08-13 04:47:00,251,-1087.0
2015-08-13 04:57:00,106,-1123.0
2015-08-13 05:12:00,103,-763.0
2015-08-13 05:47:00,115,-732.0
2015-08-13 07:47:00,222,-860.0
2015-08-13 08:17:00,216,-1420.0
2015-08-13 08:27:00,243,-1492.0
2015-08-13 08:36:00,290,-102.0
2015-08-13 08:46:00,325,-101.0
2015-08-13 08:57:00,301,-112.0
2015-08-13 09:07:00,298,-1772.0
