timestamp,value,is_anomaly,error_prediction,convergence_loss,sigmoid_error_prediction,anomaly_score,prediction,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-05-14 02:39:00,0.283267963513,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 02:44:00,0.283652270235,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 02:49:00,0.275355766296,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 02:54:00,0.28109776084800003,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 02:59:00,0.325134789931,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 03:04:00,0.431734692724,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 03:09:00,0.290999310509,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 03:14:00,0.3953498886640001,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 03:19:00,0.306823704943,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 03:24:00,0.284680855874,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 03:29:00,0.442450068384,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 03:34:00,0.300493947169,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 03:39:00,0.282940172486,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 03:44:00,0.325439974681,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 03:49:00,0.29270608448,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 03:54:00,0.262662341332,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 03:59:00,0.29251393111900004,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 04:04:00,0.6734071051530001,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 04:09:00,0.247550044647,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 04:14:00,0.248363870647,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 04:19:00,0.230018876242,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 04:24:00,0.227034847577,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 04:29:00,0.247075312814,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 04:34:00,0.231533496852,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 04:39:00,0.231420465463,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 04:44:00,0.231499587435,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 04:49:00,0.222016253914,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 04:54:00,0.218218399249,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 04:59:00,0.254060652643,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 05:04:00,0.379751557007,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 05:09:00,0.233217664545,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 05:14:00,0.237196369432,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 05:19:00,0.220162539137,0,0.0,0.0,0.0,0.108486275914,0.0,0.0,0.0,0.0
2014-05-14 05:24:00,0.221202427914,0,0.112044220397,0.0125539060682,0.5279817878249999,0.112044220397,0.333246648312,0.0,0.0,0.0
2014-05-14 05:29:00,0.238959659097,0,0.108486275914,0.0117692733184,0.527095000154,0.108486275914,0.347445935011,0.0,0.0,0.0
2014-05-14 05:34:00,0.216375987612,0,0.180535246052,0.0325929746032,0.545011622648,0.180535246052,0.3969112336640001,0.0,0.0,0.0
2014-05-14 05:39:00,0.223813452996,0,0.126335522853,0.0159606635571,0.531541939343,0.126335522853,0.350148975849,0.0,0.0,0.0
2014-05-14 05:44:00,0.234517525517,0,0.151029844202,0.0228100121021,0.537685853698,0.151029844202,0.385547369719,0.0,0.0,0.0
2014-05-14 05:49:00,0.21781148625,0,0.14468453216,0.0209336150438,0.536108165473,0.14468453216,0.36249601841,0.0,0.0,0.0
2014-05-14 05:54:00,0.22184670683,0,0.133460902012,0.017811814323099997,0.533315788962,0.133460902012,0.355307608843,0.0,0.0,0.0
2014-05-14 05:59:00,0.255665698364,0,0.0946392032354,0.00895658042282,0.523642157372,0.0946392032354,0.35030490159999994,0.0,0.0,0.0
2014-05-14 06:04:00,0.374586022538,0,0.0226365095799,0.000512411294039,0.505658885757,0.0226365095799,0.351949512959,0.0,0.0,0.0
2014-05-14 06:09:00,0.23337590849,0,0.190096555595,0.0361367017031,0.547381540383,0.190096555595,0.423472464085,0.0,0.0,0.0
2014-05-14 06:14:00,0.249799369285,0,0.10278004556,0.0105637377128,0.525672415646,0.10278004556,0.352579414845,0.0,0.0,0.0
2014-05-14 06:19:00,0.222016253914,0,0.07833155110949999,0.00613583112136,0.519572880808,0.07833155110949999,0.300347805023,0.0,0.0,0.0
2014-05-14 06:24:00,0.226367962383,0,0.065759110428,0.00432426016778,0.516433856011,0.065759110428,0.29212707281100003,0.0,0.0,0.0
2014-05-14 06:29:00,0.230990946186,0,0.0400956572173,0.00160766171757,0.510022571598,0.0400956572173,0.271086603403,0.0,0.0,0.0
2014-05-14 06:34:00,0.222581410858,0,0.033638751057,0.00113156519365,0.508408894845,0.033638751057,0.256220161915,0.0,0.0,0.0
2014-05-14 06:39:00,0.220219054832,0,0.006588557375930001,4.34091671195e-05,0.501647133386,0.006588557375930001,0.213630497456,0.0,0.0,0.0
2014-05-14 06:44:00,0.23337590849,0,0.008407665733729999,7.06888677087e-05,0.502101904052,0.008407665733729999,0.241783574224,0.0,0.0,0.0
2014-05-14 06:49:00,0.223892574968,0,0.00934397226784,8.73097160365e-05,0.502335976071,0.00934397226784,0.2145486027,0.0,0.0,0.0
2014-05-14 06:54:00,0.221394581275,0,0.007169095354310002,5.13959603268e-05,0.501792266162,0.007169095354310002,0.214225485921,0.0,0.0,0.0
2014-05-14 06:59:00,0.25842366425200003,0,0.0387444874442,0.00150113471318,0.509684910361,0.0387444874442,0.219679176807,0.0,0.0,0.0
2014-05-14 07:04:00,0.374020865594,0,0.132076776062,0.017444277182200003,0.532971277942,0.132076776062,0.241944089532,0.0,0.0,0.0
2014-05-14 07:09:00,0.238371895875,0,0.056197060022800005,0.00315810972825,0.514045568747,0.056197060022800005,0.29456895589800003,0.0,0.0,0.0
2014-05-14 07:14:00,0.23378282149,0,0.0223595563639,0.000499949499499,0.505589656214,0.0223595563639,0.25614237785300004,0.0,0.0,0.0
2014-05-14 07:19:00,0.215426523946,0,0.0188348099967,0.000354750227416,0.5047085633030001,0.0188348099967,0.234261333942,0.0,0.0,0.0
2014-05-14 07:24:00,0.220705089803,0,0.0215172746141,0.000462993193651,0.505379111114,0.0215172746141,0.199187815189,0.0,0.0,0.0
2014-05-14 07:29:00,0.235150501294,0,0.039798140688,0.0015838920371600005,0.509948222131,0.039798140688,0.195352360606,0.0,0.0,0.0
2014-05-14 07:34:00,0.226684450272,0,0.0311423233778,0.0009698443464,0.507784951672,0.0311423233778,0.195542126894,0.0,0.0,0.0
2014-05-14 07:39:00,0.218647918527,0,0.0542545233415,0.00294355256483,0.5135603047089999,0.0542545233415,0.164393395185,0.0,0.0,0.0
2014-05-14 07:44:00,0.227554791966,0,0.00463491062189,2.14824540308e-05,0.501158725581,0.00463491062189,0.222919881344,0.0,0.0,0.0
2014-05-14 07:49:00,0.221507612664,0,0.021741140682,0.000472677027574,0.5054350710859999,0.021741140682,0.199766471982,0.0,0.0,0.0
2014-05-14 07:54:00,0.232595991907,0,0.0328708557461,0.0010804933263,0.508216974084,0.0328708557461,0.199725136161,0.0,0.0,0.0
2014-05-14 07:59:00,0.257270744086,0,0.0150661375526,0.000226988777285,0.503766463143,0.0150661375526,0.242204606533,0.0,0.0,0.0
2014-05-14 08:04:00,0.381480937256,0,0.129406159176,0.0167459528893,0.532306468818,0.129406159176,0.25207477808,0.0,0.0,0.0
2014-05-14 08:09:00,0.246555368426,0,0.050801207301699985,0.0025807621423200003,0.512697571158,0.050801207301699985,0.297356575727,0.0,0.0,0.0
2014-05-14 08:14:00,0.233715002656,0,0.000954737186686,9.115137800110001e-07,0.500238684279,0.000954737186686,0.23276026547,0.0,0.0,0.0
2014-05-14 08:19:00,0.223259599191,0,0.0190903085652,0.000364439940313,0.5047724322029999,0.0190903085652,0.242349907756,0.0,0.0,0.0
2014-05-14 08:24:00,0.229996269964,0,0.00534624753099,2.85824262392e-05,0.5013365586990001,0.00534624753099,0.235342517495,0.0,0.0,0.0
2014-05-14 08:29:00,0.23317245199,0,0.00268284036425,7.19760282664e-06,0.5006707096890001,0.00268284036425,0.230489611626,0.0,0.0,0.0
2014-05-14 08:34:00,0.208689853172,0,0.0207761678887,0.000431649124948,0.505193855147,0.0207761678887,0.229466021061,0.0,0.0,0.0
2014-05-14 08:39:00,0.218320127499,0,0.0183382443312,0.00033629135577900013,0.504584432608,0.0183382443312,0.199981883168,0.0,0.0,0.0
2014-05-14 08:44:00,0.240643826791,0,0.016266284056599998,0.000264592061285,0.504066481351,0.016266284056599998,0.224377542734,0.0,0.0,0.0
2014-05-14 08:49:00,0.223361327441,0,0.0046360484670500005,2.14929532376e-05,0.501159010041,0.0046360484670500005,0.218725278974,0.0,0.0,0.0
2014-05-14 08:54:00,0.229465022437,0,0.00232487892305,5.40506334801e-06,0.500581219469,0.00232487892305,0.227140143514,0.0,0.0,0.0
2014-05-14 08:59:00,0.246634490398,0,0.00422710886341,1.78683894774e-05,0.501056775642,0.00422710886341,0.242407381535,0.0,0.0,0.0
2014-05-14 09:04:00,0.384001537227,0,0.13199375476800002,0.0174223482609,0.532950612815,0.13199375476800002,0.252007782459,0.0,0.0,0.0
2014-05-14 09:09:00,0.233195058268,0,0.0738452456779,0.00545312138274,0.518452926679,0.0738452456779,0.307040303946,0.0,0.0,0.0
2014-05-14 09:14:00,0.234223643906,0,0.0325383742978,0.00105874543078,0.5081338759449999,0.0325383742978,0.266762018204,0.0,0.0,0.0
2014-05-14 09:19:00,0.219473047665,0,0.0314567549908,0.000989527325146,0.507863540326,0.0314567549908,0.250929802656,0.0,0.0,0.0
2014-05-14 09:24:00,0.229408506742,0,0.0137601602165,0.000189342128579,0.503439985776,0.0137601602165,0.243168666959,0.0,0.0,0.0
2014-05-14 09:29:00,0.235817386488,0,0.00413052858898,1.70612565853e-05,0.5010326306790001,0.00413052858898,0.239947915077,0.0,0.0,0.0
2014-05-14 09:34:00,0.234551434933,0,0.006467128575510001,4.18238196289e-05,0.5016167765089999,0.006467128575510001,0.24101856350900006,0.0,0.0,0.0
2014-05-14 09:39:00,0.216952447695,0,0.0133266999302,0.00017760104674400002,0.503331625674,0.0133266999302,0.230279147625,0.0,0.0,0.0
2014-05-14 09:44:00,0.238914446542,0,0.00728362648771,5.3051237046000014e-05,0.501820898572,0.00728362648771,0.24619807303,0.0,0.0,0.0
2014-05-14 09:49:00,0.210769630726,0,0.0228738563694,0.000523213646375,0.5057182147739999,0.0228738563694,0.233643487096,0.0,0.0,0.0
2014-05-14 09:54:00,0.219563472776,0,0.0108070785713,0.000116793024063,0.502701743348,0.0108070785713,0.230370551348,0.0,0.0,0.0
2014-05-14 09:59:00,0.263623108137,0,0.0239935861711,0.000575692683924,0.50599810879,0.0239935861711,0.239629521966,0.0,0.0,0.0
2014-05-14 10:04:00,0.374800782177,0,0.116543810341,0.013582456857,0.529103019158,0.116543810341,0.258256971836,0.0,0.0,0.0
2014-05-14 10:09:00,0.231488284297,0,0.0741643341117,0.005500347819180001,0.518532589665,0.0741643341117,0.305652618408,0.0,0.0,0.0
2014-05-14 10:14:00,0.233319392795,0,0.0329805702021,0.0010877184104200002,0.5082443952660001,0.0329805702021,0.266299962997,0.0,0.0,0.0
2014-05-14 10:19:00,0.221925828803,0,0.0255770346045,0.0006541848997590001,0.506393910088,0.0255770346045,0.247502863407,0.0,0.0,0.0
2014-05-14 10:24:00,0.223802149857,0,0.015613555347,0.000243783128099,0.50390330954,0.015613555347,0.239415705204,0.0,0.0,0.0
2014-05-14 10:29:00,0.237139853737,0,0.0040856181598000006,1.66922527569e-05,0.501021403119,0.0040856181598000006,0.233054235578,0.0,0.0,0.0
2014-05-14 10:34:00,0.219563472776,0,0.016189005465500002,0.000262084009591,0.504047162975,0.016189005465500002,0.235752478242,0.0,0.0,0.0
2014-05-14 10:39:00,0.222004950775,0,0.0055694587361,3.10188625008e-05,0.501392361085,0.0055694587361,0.216435492039,0.0,0.0,0.0
2014-05-14 10:44:00,0.235580020572,0,0.000921330427166,8.48837714784e-07,0.5002303325899999,0.000921330427166,0.236501350999,0.0,0.0,0.0
2014-05-14 10:49:00,0.21801494275,0,0.00773167397155,5.97788166488e-05,0.501932908864,0.00773167397155,0.225746616721,0.0,0.0,0.0
2014-05-14 10:54:00,0.218331430638,0,0.00863305798724,7.45297656977e-05,0.502158251092,0.00863305798724,0.226964488626,0.0,0.0,0.0
2014-05-14 10:59:00,0.258016751252,0,0.0222444246632,0.000494815059938,0.505560876868,0.0222444246632,0.235772326589,0.0,0.0,0.0
2014-05-14 11:04:00,0.38012456059,0,0.128593198057,0.0165362134576,0.532104071728,0.128593198057,0.251531362534,0.0,0.0,0.0
2014-05-14 11:09:00,0.233398514768,0,0.068044764022,0.00463009020314,0.517004630431,0.068044764022,0.30144327879,0.0,0.0,0.0
2014-05-14 11:14:00,0.243853918233,0,0.0179048264836,0.000320583028952,0.504476087042,0.0179048264836,0.261758744717,0.0,0.0,0.0
2014-05-14 11:19:00,0.232098653796,0,0.0150892437668,0.00022768527560400006,0.5037722393680001,0.0150892437668,0.247187897563,0.0,0.0,0.0
2014-05-14 11:24:00,0.224423822496,0,0.0212137284545,0.000450022140285,0.505303233234,0.0212137284545,0.24563755095,0.0,0.0,0.0
2014-05-14 11:29:00,0.23325157396200005,0,0.00238574810613,5.6918051996e-06,0.500596436744,0.00238574810613,0.235637322068,0.0,0.0,0.0
2014-05-14 11:34:00,0.218116671,0,0.0156118123197,0.000243728689384,0.5039028738100001,0.0156118123197,0.233728483319,0.0,0.0,0.0
2014-05-14 11:39:00,0.219201772332,0,0.00686384630202,4.71124003525e-05,0.501715954839,0.00686384630202,0.21233792603,0.0,0.0,0.0
2014-05-14 11:44:00,0.23758067615400005,0,0.00511725671636,2.61862733169e-05,0.501279311387,0.00511725671636,0.232463419437,0.0,0.0,0.0
2014-05-14 11:49:00,0.21952956336,0,0.00395341796445,1.56294681801e-05,0.500988353204,0.00395341796445,0.223482981324,0.0,0.0,0.0
2014-05-14 11:54:00,0.216161227973,0,0.010731064526500002,0.000115155889944,0.502682740387,0.010731064526500002,0.2268922925,0.0,0.0,0.0
2014-05-14 11:59:00,0.25840105797400004,0,0.0263382264528,0.000693702604622,0.506584175996,0.0263382264528,0.232062831521,0.0,0.0,0.0
2014-05-14 12:04:00,0.385776130031,0,0.13514500625,0.0182641725987,0.533734922148,0.13514500625,0.250631123781,0.0,0.0,0.0
2014-05-14 12:09:00,0.233918459156,0,0.0681826164932,0.004648869391529999,0.517039053607,0.0681826164932,0.302101075649,0.0,0.0,0.0
2014-05-14 12:14:00,0.23458534435,0,0.0276449625137,0.000764243945014,0.506910800506,0.0276449625137,0.262230306864,0.0,0.0,0.0
2014-05-14 12:19:00,0.219382622554,0,0.0246351572728,0.0006068906513969999,0.506158477861,0.0246351572728,0.244017779827,0.0,0.0,0.0
2014-05-14 12:24:00,0.219213075471,0,0.0190031458615,0.000361119804438,0.504750643504,0.0190031458615,0.238216221333,0.0,0.0,0.0
2014-05-14 12:29:00,0.233319392795,0,0.00566864609223,3.21334809996e-05,0.501417157728,0.00566864609223,0.227650746703,0.0,0.0,0.0
2014-05-14 12:34:00,0.21952956336,0,0.00786762518453,6.18994381512e-05,0.50196689615,0.00786762518453,0.227397188544,0.0,0.0,0.0
2014-05-14 12:39:00,0.222084072747,0,0.00851949802853,7.25818899809e-05,0.5021298616250001,0.00851949802853,0.213564574718,0.0,0.0,0.0
2014-05-14 12:44:00,0.236326027738,0,0.00288362420912,8.31531087897e-06,0.500720905553,0.00288362420912,0.239209651947,0.0,0.0,0.0
2014-05-14 12:49:00,0.230617942603,0,0.00512984612706,2.63152996922e-05,0.501282458719,0.00512984612706,0.225488096476,0.0,0.0,0.0
2014-05-14 12:54:00,0.23145437488,0,0.000443977623872,1.9711832521800002e-07,0.500110994404,0.000443977623872,0.231898352504,0.0,0.0,0.0
2014-05-14 12:59:00,0.260706898306,0,0.0157877174356,0.000249252130743,0.503946847379,0.0157877174356,0.24491918087,0.0,0.0,0.0
2014-05-14 13:04:00,0.380802748923,0,0.1240293963,0.0153832919896,0.530967660538,0.1240293963,0.256773352623,0.0,0.0,0.0
2014-05-14 13:09:00,0.275977438935,0,0.0299434599795,0.000896611192729,0.5074853057190001,0.0299434599795,0.305920898914,0.0,0.0,0.0
2014-05-14 13:14:00,0.250748832951,0,0.0321221749684,0.00103183346801,0.508029853298,0.0321221749684,0.282871007919,0.0,0.0,0.0
2014-05-14 13:19:00,0.218105367861,0,0.0471877534772,0.00222668470815,0.511794749852,0.0471877534772,0.265293121338,0.0,0.0,0.0
2014-05-14 13:24:00,0.22124764047,0,0.0262147364824,0.0006872122758069999,0.506553308832,0.0262147364824,0.247462376952,0.0,0.0,0.0
2014-05-14 13:29:00,0.233364605351,0,0.00419325287778,1.75833156391e-05,0.501048311683,0.00419325287778,0.237557858229,0.0,0.0,0.0
2014-05-14 13:34:00,0.220727696081,0,0.0135271558561,0.000182983916602,0.503381737397,0.0135271558561,0.234254851937,0.0,0.0,0.0
2014-05-14 13:39:00,0.22386996869000006,0,0.007823426761060001,6.12059375271e-05,0.5019558467140001,0.007823426761060001,0.216046541929,0.0,0.0,0.0
2014-05-14 13:44:00,0.244520803427,0,0.0110171786302,0.00012137811427200005,0.5027542667989999,0.0110171786302,0.233503624797,0.0,0.0,0.0
2014-05-14 13:49:00,0.230357970408,0,0.00192081492323,3.68954670193e-06,0.500480203583,0.00192081492323,0.228437155485,0.0,0.0,0.0
2014-05-14 13:54:00,0.215008307807,0,0.0180669831113,0.00032641604775599995,0.50451662292,0.0180669831113,0.233075290918,0.0,0.0,0.0
2014-05-14 13:59:00,0.258887092946,0,0.0216833459116,0.0004701670259240001,0.505420624096,0.0216833459116,0.237203747034,0.0,0.0,0.0
2014-05-14 14:04:00,0.372732307762,0,0.122024860233,0.014890067279299996,0.53046841804,0.122024860233,0.250707447529,0.0,0.0,0.0
2014-05-14 14:09:00,0.382034791061,0,0.0873105054589,0.007623122073709999,0.521813770701,0.0873105054589,0.294724285603,0.0,0.0,0.0
2014-05-14 14:14:00,0.231533496852,0,0.0955191857861,0.00912391487509,0.5238616565609999,0.0955191857861,0.327052682638,0.0,0.0,0.0
2014-05-14 14:19:00,0.224536853884,0,0.0565865458502,0.00320203742012,0.5141428628329999,0.0565865458502,0.281123399734,0.0,0.0,0.0
2014-05-14 14:24:00,0.228379921104,0,0.0230389674648,0.000530794088263,0.5057594871100001,0.0230389674648,0.251418888569,0.0,0.0,0.0
2014-05-14 14:29:00,0.244735563066,0,0.000187179181718,3.5033913548e-08,0.500046794795,0.000187179181718,0.244922742248,0.0,0.0,0.0
2014-05-14 14:34:00,0.225667167772,0,0.0183271576269,0.000335884862579,0.504581661165,0.0183271576269,0.243994325399,0.0,0.0,0.0
2014-05-14 14:39:00,0.227543488827,0,0.000970483508206,9.418369018020001e-07,0.500242620858,0.000970483508206,0.226573005319,0.0,0.0,0.0
2014-05-14 14:44:00,0.231420465463,0,0.0066960074962600005,4.48364262411e-05,0.501673995619,0.0066960074962600005,0.23811647296,0.0,0.0,0.0
2014-05-14 14:49:00,0.221959738219,0,0.00482419303604,2.32728216361e-05,0.50120604592,0.00482419303604,0.226783931255,0.0,0.0,0.0
2014-05-14 14:54:00,0.227645217077,0,0.008323057190420001,6.9273301051e-05,0.502080752286,0.008323057190420001,0.219322159886,0.0,0.0,0.0
2014-05-14 14:59:00,0.239999547874,0,0.00173303512287,3.00340980175e-06,0.5004332586720001,0.00173303512287,0.238266512752,0.0,0.0,0.0
2014-05-14 15:04:00,0.393247504832,0,0.1500291276,0.0225087422878,0.537437086428,0.1500291276,0.243218377233,0.0,0.0,0.0
2014-05-14 15:09:00,0.270145019272,0,0.0289031362743,0.0008353907614950001,0.507225281081,0.0289031362743,0.299048155546,0.0,0.0,0.0
2014-05-14 15:14:00,0.233884549739,0,0.0398923987125,0.00159140396863,0.5099717772860001,0.0398923987125,0.273776948452,0.0,0.0,0.0
2014-05-14 15:19:00,0.234551434933,0,0.016460949957999998,0.00027096303529100004,0.504115144569,0.016460949957999998,0.251012384892,0.0,0.0,0.0
2014-05-14 15:24:00,0.222592713997,0,0.0179512922318,0.000322248990415,0.504487702545,0.0179512922318,0.240544006228,0.0,0.0,0.0
2014-05-14 15:29:00,0.237139853737,0,0.00276787867311,7.661136805839999e-06,0.500691969227,0.00276787867311,0.234371975064,0.0,0.0,0.0
2014-05-14 15:34:00,0.217788879972,0,0.0194700758643,0.0003790840564760001,0.504867365205,0.0194700758643,0.237258955836,0.0,0.0,0.0
2014-05-14 15:39:00,0.226650540855,0,0.007052634980939999,4.97395922139e-05,0.501763151437,0.007052634980939999,0.219597905874,0.0,0.0,0.0
2014-05-14 15:44:00,0.232652507601,0,0.00559248787345,3.12760021188e-05,0.501398118324,0.00559248787345,0.238244995475,0.0,0.0,0.0
2014-05-14 15:49:00,0.221462400109,0,0.010399414748,0.000108147854917,0.5025998302570001,0.010399414748,0.231861814857,0.0,0.0,0.0
2014-05-14 15:54:00,0.222479682608,0,0.005742717342169999,3.29787617375e-05,0.50143567539,0.005742717342169999,0.22822239995,0.0,0.0,0.0
2014-05-14 15:59:00,0.262289337749,0,0.0200382544943,0.000401531957323,0.505009396005,0.0200382544943,0.242251083255,0.0,0.0,0.0
2014-05-14 16:04:00,0.372562760679,0,0.115634763805,0.0133713996038,0.528876521496,0.115634763805,0.256927996874,0.0,0.0,0.0
2014-05-14 16:09:00,0.333114805982,0,0.0358136923761,0.0012826203601400002,0.50895246623,0.0358136923761,0.297301113605,0.0,0.0,0.0
2014-05-14 16:14:00,0.22568977405,0,0.0752683229308,0.005665321368720001,0.51880820203,0.0752683229308,0.300958096981,0.0,0.0,0.0
2014-05-14 16:19:00,0.226334052967,0,0.044219237877500005,0.0019553413149,0.511053008495,0.044219237877500005,0.270553290844,0.0,0.0,0.0
2014-05-14 16:24:00,0.221959738219,0,0.0224961655492,0.000506077369209,0.505623804216,0.0224961655492,0.244455903769,0.0,0.0,0.0
2014-05-14 16:29:00,0.236529484238,0,0.00617966071214,3.8188205508e-05,0.501544910262,0.00617966071214,0.24270914495,0.0,0.0,0.0
2014-05-14 16:34:00,0.214827457585,0,0.019046967707,0.000362786784535,0.504761597974,0.019046967707,0.233874425292,0.0,0.0,0.0
2014-05-14 16:39:00,0.229419809881,0,0.0089106383953,7.9399527749e-05,0.502227644859,0.0089106383953,0.220509171486,0.0,0.0,0.0
2014-05-14 16:44:00,0.234913135378,0,0.0008487202804580001,7.2033486731e-07,0.500212180057,0.0008487202804580001,0.234064415097,0.0,0.0,0.0
2014-05-14 16:49:00,0.218048852166,0,0.0184607689771,0.000340799859259,0.5046150611770001,0.0184607689771,0.236509621143,0.0,0.0,0.0
2014-05-14 16:54:00,0.219473047665,0,0.00704532999637,4.96366556035e-05,0.501761325214,0.00704532999637,0.226518377662,0.0,0.0,0.0
2014-05-14 16:59:00,0.255925670559,0,0.0188423845117,0.000355035997927,0.504710456764,0.0188423845117,0.237083286047,0.0,0.0,0.0
2014-05-14 17:04:00,0.380802748923,0,0.128394304042,0.0164850968868,0.532054552902,0.128394304042,0.252408444881,0.0,0.0,0.0
2014-05-14 17:09:00,0.308021837664,0,0.0021221282012000003,4.50345260106e-06,0.5005305318509999,0.0021221282012000003,0.305899709463,0.0,0.0,0.0
2014-05-14 17:14:00,0.238315380181,0,0.050365173255199985,0.00253665144555,0.512588632346,0.050365173255199985,0.288680553436,0.0,0.0,0.0
2014-05-14 17:19:00,0.226435781216,0,0.0359740250351,0.00129413057584,0.5089925364869999,0.0359740250351,0.262409806252,0.0,0.0,0.0
2014-05-14 17:24:00,0.218229702388,0,0.0302136180052,0.000912863062695,0.507552829952,0.0302136180052,0.248443320394,0.0,0.0,0.0
2014-05-14 17:29:00,0.233771518351,0,0.00299406003852,8.96439814824e-06,0.50074851445,0.00299406003852,0.236765578389,0.0,0.0,0.0
2014-05-14 17:34:00,0.215776921251,0,0.0213309368108,0.000455008907011,0.505332532008,0.0213309368108,0.237107858062,0.0,0.0,0.0
2014-05-14 17:39:00,0.235738264516,0,0.0181864221842,0.00033074588282,0.504546480236,0.0181864221842,0.217551842332,0.0,0.0,0.0
2014-05-14 17:44:00,0.240745555041,0,0.00152435469369,2.3236702873e-06,0.5003810886,0.00152435469369,0.239221200347,0.0,0.0,0.0
