timestamp,value,is_anomaly,anomaly_score,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-01-16 08:15:00,0.730626505549,0,0.593369042697,0.0,0.0,0.0
2014-01-16 08:20:00,0.733068261772,0,0.593600426346,0.0,0.0,0.0
2014-01-16 08:25:00,0.733024424138,0,0.593616835966,0.0,0.0,0.0
2014-01-16 08:30:00,0.730626505549,0,0.593577169075,0.0,0.0,0.0
2014-01-16 08:35:00,0.735507826114,0,0.591133591468,0.0,0.0,0.0
2014-01-16 08:40:00,0.730626505549,0,0.596228775081,0.0,0.0,0.0
2014-01-16 08:45:00,0.733096756234,0,0.59103467756,0.0,0.0,0.0
2014-01-16 08:50:00,0.733096756234,0,0.5961399378,0.0,0.0,0.0
2014-01-16 08:55:00,0.730626505549,0,0.593692202598,0.0,0.0,0.0
2014-01-16 09:00:00,0.735536320576,0,0.59628420926,0.0,0.0,0.0
2014-01-16 09:05:00,0.733096756234,0,0.59116710418,0.0,0.0,0.0
2014-01-16 09:10:00,0.733024424138,0,0.59366003099,0.0,0.0,0.0
2014-01-16 09:15:00,0.730626505549,0,0.593546485724,0.0,0.0,0.0
2014-01-16 09:20:00,0.73556700692,0,0.591158267791,0.0,0.0,0.0
2014-01-16 09:25:00,0.730626505549,0,0.596087063456,0.0,0.0,0.0
2014-01-16 09:30:00,0.735507826114,0,0.591092225845,0.0,0.0,0.0
2014-01-16 09:35:00,0.730626505549,0,0.593770377531,0.0,0.0,0.0
2014-01-16 09:40:00,0.730626505549,0,0.59368708004,0.0,0.0,0.0
2014-01-16 09:45:00,0.735536320576,0,0.591029640968,0.0,0.0,0.0
2014-01-16 09:50:00,0.730626505549,0,0.596264524826,0.0,0.0,0.0
2014-01-16 09:55:00,0.735463988479,0,0.593749351993,0.0,0.0,0.0
2014-01-16 10:00:00,0.730626505549,0,0.593689849796,0.0,0.0,0.0
2014-01-16 10:05:00,0.735507826114,0,0.591139626438,0.0,0.0,0.0
2014-01-16 10:10:00,0.730626505549,0,0.596078816507,0.0,0.0,0.0
2014-01-16 10:15:00,0.735463988479,0,0.591133025224,0.0,0.0,0.0
2014-01-16 10:20:00,0.730626505549,0,0.596231560016,0.0,0.0,0.0
2014-01-16 10:25:00,0.730626505549,0,0.591106173332,0.0,0.0,0.0
2014-01-16 10:30:00,0.73556700692,0,0.591140013869,0.0,0.0,0.0
2014-01-16 10:35:00,0.730626505549,0,0.596253229746,0.0,0.0,0.0
2014-01-16 10:40:00,0.735507826114,0,0.591097009117,0.0,0.0,0.0
2014-01-16 10:45:00,0.730626505549,0,0.596237089928,0.0,0.0,0.0
2014-01-16 10:50:00,0.730626505549,0,0.591138285334,0.0,0.0,0.0
2014-01-16 10:55:00,0.738050408896,0,0.596172253394,0.0,0.0,0.0
2014-01-16 11:00:00,0.735463988479,0,0.591070052917,0.0,0.0,0.0
2014-01-16 11:05:00,0.730626505549,0,0.59604833692,0.0,0.0,0.0
2014-01-16 11:10:00,0.733024424138,0,0.591099914844,0.0,0.0,0.0
2014-01-16 11:15:00,0.76226412613,0,0.591007244522,0.0,0.0,0.0
2014-01-16 11:20:00,0.755147086222,0,0.594950783704,0.0,0.0,0.0
2014-01-16 11:25:00,0.749915064584,0,0.589293819601,0.0,0.0,0.0
2014-01-16 11:30:00,0.733024424138,0,0.594362954402,0.0,0.0,0.0
2014-01-16 11:35:00,0.733024424138,0,0.588599067862,0.0,0.0,0.0
2014-01-16 11:40:00,0.730626505549,0,0.588041377003,0.0,0.0,0.0
2014-01-16 11:45:00,0.733068261772,0,0.597318046029,0.0,0.0,0.0
2014-01-16 11:50:00,0.733024424138,0,0.595800009068,0.0,0.0,0.0
2014-01-16 11:55:00,0.733068261772,0,0.590363201434,0.0,0.0,0.0
2014-01-16 12:00:00,0.735420150845,0,0.592128237905,0.0,0.0,0.0
2014-01-16 12:05:00,0.733068261772,0,0.622871824689,0.0,0.0,0.0
2014-01-16 12:10:00,0.730626505549,0,0.616049380739,0.0,0.0,0.0
2014-01-16 12:15:00,0.735420150845,0,0.611188263904,0.0,0.0,0.0
2014-01-16 12:20:00,0.730626505549,0,0.593554740968,0.0,0.0,0.0
2014-01-16 12:25:00,0.735536320576,0,0.593565901937,0.0,0.0,0.0
2014-01-16 12:30:00,0.730626505549,0,0.591102194721,0.0,0.0,0.0
2014-01-16 12:35:00,0.730626505549,0,0.593695674568,0.0,0.0,0.0
2014-01-16 12:40:00,0.735463988479,0,0.593532836261,0.0,0.0,0.0
2014-01-16 12:45:00,0.730626505549,0,0.593616161972,0.0,0.0,0.0
2014-01-16 12:50:00,0.735463988479,0,0.596174357622,0.0,0.0,0.0
2014-01-16 12:55:00,0.730626505549,0,0.593742911249,0.0,0.0,0.0
2014-01-16 13:00:00,0.735420150845,0,0.591147136624,0.0,0.0,0.0
2014-01-16 13:05:00,0.730626505549,0,0.595930798142,0.0,0.0,0.0
2014-01-16 13:10:00,0.735420150845,0,0.591134917671,0.0,0.0,0.0
2014-01-16 13:15:00,0.730626505549,0,0.596264495024,0.0,0.0,0.0
2014-01-16 13:20:00,0.733024424138,0,0.591113758023,0.0,0.0,0.0
2014-01-16 13:25:00,0.733068261772,0,0.591070812876,0.0,0.0,0.0
2014-01-16 13:30:00,0.733096756234,0,0.596172955331,0.0,0.0,0.0
2014-01-16 13:35:00,0.733024424138,0,0.591044735844,0.0,0.0,0.0
2014-01-16 13:40:00,0.730626505549,0,0.596202817258,0.0,0.0,0.0
2014-01-16 13:45:00,0.733068261772,0,0.591145229275,0.0,0.0,0.0
2014-01-16 13:50:00,0.733096756234,0,0.596109001129,0.0,0.0,0.0
2014-01-16 13:55:00,0.733024424138,0,0.591124308045,0.0,0.0,0.0
2014-01-16 14:00:00,0.733068261772,0,0.596224738448,0.0,0.0,0.0
2014-01-16 14:05:00,0.733068261772,0,0.59116595679,0.0,0.0,0.0
2014-01-16 14:10:00,0.733024424138,0,0.593532880964,0.0,0.0,0.0
2014-01-16 14:15:00,0.742800216558,0,0.593577493459,0.0,0.0,0.0
2014-01-16 14:20:00,0.742681854946,0,0.59340360035,0.0,0.0,0.0
2014-01-16 14:25:00,0.730626505549,0,0.5929661451,0.0,0.0,0.0
2014-01-16 14:30:00,0.735536320576,0,0.590517815883,0.0,0.0,0.0
2014-01-16 14:35:00,0.730626505549,0,0.59296295467,0.0,0.0,0.0
2014-01-16 14:40:00,0.733068261772,0,0.592823885574,0.0,0.0,0.0
2014-01-16 14:45:00,0.733096756234,0,0.593254065337,0.0,0.0,0.0
2014-01-16 14:50:00,0.733096756234,0,0.593816001445,0.0,0.0,0.0
2014-01-16 14:55:00,0.733096756234,0,0.593288977176,0.0,0.0,0.0
2014-01-16 15:00:00,0.733024424138,0,0.593029817762,0.0,0.0,0.0
2014-01-16 15:05:00,0.733024424138,0,0.603558297636,0.0,0.0,0.0
2014-01-16 15:10:00,0.733096756234,0,0.603600585443,0.0,0.0,0.0
2014-01-16 15:15:00,0.730626505549,0,0.591055837209,0.0,0.0,0.0
2014-01-16 15:20:00,0.733068261772,0,0.596324203977,0.0,0.0,0.0
2014-01-16 15:25:00,0.733024424138,0,0.591134589846,0.0,0.0,0.0
2014-01-16 15:30:00,0.733096756234,0,0.593660329014,0.0,0.0,0.0
2014-01-16 15:35:00,0.733096756234,0,0.593717672124,0.0,0.0,0.0
2014-01-16 15:40:00,0.730626505549,0,0.593743272319,0.0,0.0,0.0
2014-01-16 15:45:00,0.735536320576,0,0.593690999045,0.0,0.0,0.0
2014-01-16 15:50:00,0.730626505549,0,0.59353834969,0.0,0.0,0.0
2014-01-16 15:55:00,0.733096756234,0,0.593686035099,0.0,0.0,0.0
2014-01-16 16:00:00,0.733096756234,0,0.593813203468,0.0,0.0,0.0
2014-01-16 16:05:00,0.733096756234,0,0.591131520207,0.0,0.0,0.0
2014-01-16 16:10:00,0.733024424138,0,0.593553890019,0.0,0.0,0.0
2014-01-16 16:15:00,0.733096756234,0,0.59365986866,0.0,0.0,0.0
2014-01-16 16:20:00,0.733068261772,0,0.593711801066,0.0,0.0,0.0
2014-01-16 16:25:00,0.730626505549,0,0.593589060202,0.0,0.0,0.0
2014-01-16 16:30:00,0.73556700692,0,0.591134560044,0.0,0.0,0.0
2014-01-16 16:35:00,0.730626505549,0,0.596253036031,0.0,0.0,0.0
2014-01-16 16:40:00,0.733068261772,0,0.591095206077,0.0,0.0,0.0
2014-01-16 16:45:00,0.733024424138,0,0.593739487424,0.0,0.0,0.0
2014-01-16 16:50:00,0.730626505549,0,0.593712263002,0.0,0.0,0.0
2014-01-16 16:55:00,0.735420150845,0,0.593664400473,0.0,0.0,0.0
2014-01-16 17:00:00,0.733068261772,0,0.593675961914,0.0,0.0,0.0
2014-01-16 17:05:00,0.733024424138,0,0.593698300614,0.0,0.0,0.0
2014-01-16 17:10:00,0.730626505549,0,0.593597714334,0.0,0.0,0.0
2014-01-16 17:15:00,0.735536320576,0,0.591161188419,0.0,0.0,0.0
2014-01-16 17:20:00,0.730626505549,0,0.596157077406,0.0,0.0,0.0
2014-01-16 17:25:00,0.735507826114,0,0.59109742635,0.0,0.0,0.0
2014-01-16 17:30:00,0.730626505549,0,0.593742523819,0.0,0.0,0.0
2014-01-16 17:35:00,0.730626505549,0,0.59361662549,0.0,0.0,0.0
2014-01-16 17:40:00,0.737962733627,0,0.591035631234,0.0,0.0,0.0
2014-01-16 17:45:00,0.730626505549,0,0.59606616029,0.0,0.0,0.0
2014-01-16 17:50:00,0.735492482942,0,0.593632344633,0.0,0.0,0.0
2014-01-16 17:55:00,0.730626505549,0,0.593625059547,0.0,0.0,0.0
2014-01-16 18:00:00,0.735420150845,0,0.591043439443,0.0,0.0,0.0
2014-01-16 18:05:00,0.730626505549,0,0.595930217275,0.0,0.0,0.0
2014-01-16 18:10:00,0.735507826114,0,0.591149416501,0.0,0.0,0.0
2014-01-16 18:15:00,0.730626505549,0,0.596250320578,0.0,0.0,0.0
2014-01-16 18:20:00,0.735507826114,0,0.591022816236,0.0,0.0,0.0
2014-01-16 18:25:00,0.730626505549,0,0.590914127166,0.0,0.0,0.0
2014-01-16 18:30:00,0.733068261772,0,0.598767038108,0.0,0.0,0.0
2014-01-16 18:35:00,0.733024424138,0,0.591061603958,0.0,0.0,0.0
2014-01-16 18:40:00,0.199261993429,0,0.596201136869,0.0,0.0,0.0
2014-01-16 18:45:00,0.631465777055,0,0.608143401081,0.0,0.0,0.0
2014-01-16 18:50:00,0.730626505549,0,0.618202878325,0.0,0.0,0.0
2014-01-16 18:55:00,0.733024424138,0,0.609077674086,0.0,0.0,0.0
2014-01-16 19:00:00,0.77414412499,0,0.620060968006,0.0,0.0,0.0
2014-01-16 19:05:00,0.752720673171,0,0.619925197894,0.0,0.0,0.0
2014-01-16 19:10:00,0.769598162326,0,0.596021259928,0.0,0.0,0.0
2014-01-16 19:15:00,0.733096756234,0,0.583361264999,0.0,0.0,0.0
2014-01-16 19:20:00,0.733096756234,0,0.607147206097,0.0,0.0,0.0
2014-01-16 19:25:00,0.730626505549,0,0.609370364072,0.0,0.0,0.0
2014-01-16 19:30:00,0.735492482942,0,0.0330923202243,0.0,0.0,0.0
2014-01-16 19:35:00,0.730626505549,0,0.486230804816,0.0,0.0,0.0
2014-01-16 19:40:00,0.733024424138,0,0.590025526221,0.0,0.0,0.0
2014-01-16 19:45:00,0.733068261772,0,0.592032289328,0.0,0.0,0.0
2014-01-16 19:50:00,0.733024424138,0,0.634704020625,0.0,0.0,0.0
2014-01-16 19:55:00,0.733068261772,0,0.612985794035,0.0,0.0,0.0
2014-01-16 20:00:00,0.735420150845,0,0.631858042035,0.0,0.0,0.0
2014-01-16 20:05:00,0.730626505549,0,0.59364203383,0.0,0.0,0.0
2014-01-16 20:10:00,0.733068261772,0,0.593588166132,0.0,0.0,0.0
2014-01-16 20:15:00,0.733068261772,0,0.591084089811,0.0,0.0,0.0
2014-01-16 20:20:00,0.733096756234,0,0.596172854465,0.0,0.0,0.0
2014-01-16 20:25:00,0.750309603291,0,0.591026303108,0.0,0.0,0.0
2014-01-16 20:30:00,0.735492482942,0,0.593130117478,0.0,0.0,0.0
2014-01-16 20:35:00,0.730626505549,0,0.592903230816,0.0,0.0,0.0
2014-01-16 20:40:00,0.733068261772,0,0.592975026192,0.0,0.0,0.0
2014-01-16 20:45:00,0.733024424138,0,0.592948262125,0.0,0.0,0.0
2014-01-16 20:50:00,0.733068261772,0,0.595251960843,0.0,0.0,0.0
2014-01-16 20:55:00,0.733068261772,0,0.59112642401,0.0,0.0,0.0
2014-01-16 21:00:00,0.733068261772,0,0.593864921957,0.0,0.0,0.0
2014-01-16 21:05:00,0.733068261772,0,0.592993069917,0.0,0.0,0.0
2014-01-16 21:10:00,0.733024424138,0,0.5930038767,0.0,0.0,0.0
2014-01-16 21:15:00,0.733024424138,0,0.611613707619,0.0,0.0,0.0
2014-01-16 21:20:00,0.730626505549,0,0.596201956432,0.0,0.0,0.0
2014-01-16 21:25:00,0.733024424138,0,0.591127020056,0.0,0.0,0.0
2014-01-16 21:30:00,0.733024424138,0,0.59368761304,0.0,0.0,0.0
2014-01-16 21:35:00,0.733024424138,0,0.593620872321,0.0,0.0,0.0
2014-01-16 21:40:00,0.733068261772,0,0.593697149783,0.0,0.0,0.0
2014-01-16 21:45:00,0.730626505549,0,0.593717653781,0.0,0.0,0.0
2014-01-16 21:50:00,0.735463988479,0,0.593664441734,0.0,0.0,0.0
2014-01-16 21:55:00,0.730626505549,0,0.593592379719,0.0,0.0,0.0
2014-01-16 22:00:00,0.735536320576,0,0.593695154609,0.0,0.0,0.0
2014-01-16 22:05:00,0.730626505549,0,0.593663966479,0.0,0.0,0.0
2014-01-16 22:10:00,0.735492482942,0,0.591126602824,0.0,0.0,0.0
2014-01-16 22:15:00,0.730626505549,0,0.593460476222,0.0,0.0,0.0
2014-01-16 22:20:00,0.733024424138,0,0.593623032989,0.0,0.0,0.0
2014-01-16 22:25:00,0.733024424138,0,0.593639260354,0.0,0.0,0.0
2014-01-16 22:30:00,0.730626505549,0,0.593670342594,0.0,0.0,0.0
2014-01-16 22:35:00,0.735536320576,0,0.59112283283,0.0,0.0,0.0
2014-01-16 22:40:00,0.733096756234,0,0.596208434996,0.0,0.0,0.0
2014-01-16 22:45:00,0.733068261772,0,0.591040980751,0.0,0.0,0.0
2014-01-16 22:50:00,0.733096756234,0,0.596171914109,0.0,0.0,0.0
2014-01-16 22:55:00,0.730626505549,0,0.591077011759,0.0,0.0,0.0
2014-01-16 23:00:00,0.73556700692,0,0.596141532224,0.0,0.0,0.0
2014-01-16 23:05:00,0.733068261772,0,0.591047984297,0.0,0.0,0.0
2014-01-16 23:10:00,0.733068261772,0,0.593630274954,0.0,0.0,0.0
2014-01-16 23:15:00,0.733024424138,0,0.593563681664,0.0,0.0,0.0
2014-01-16 23:20:00,0.733096756234,0,0.590991344983,0.0,0.0,0.0
2014-01-16 23:25:00,0.730626505549,0,0.596035240659,0.0,0.0,0.0
2014-01-16 23:30:00,0.735463988479,0,0.59369695951,0.0,0.0,0.0
2014-01-16 23:35:00,0.730626505549,0,0.593711141973,0.0,0.0,0.0
2014-01-16 23:40:00,0.781859548604,0,0.593668230071,0.0,0.0,0.0
2014-01-16 23:45:00,0.733024424138,0,0.589524996216,0.0,0.0,0.0
2014-01-16 23:50:00,0.733068261772,0,0.594545188997,0.0,0.0,0.0
2014-01-16 23:55:00,0.733096756234,0,0.592256594926,0.0,0.0,0.0
2014-01-17 00:00:00,0.735420150845,0,0.591776956349,0.0,0.0,0.0
2014-01-17 00:05:00,0.730626505549,0,0.591178646507,0.0,0.0,0.0
2014-01-17 00:10:00,0.735463988479,0,0.593877501979,0.0,0.0,0.0
2014-01-17 00:15:00,0.730626505549,0,0.591391694481,0.0,0.0,0.0
2014-01-17 00:20:00,0.733068261772,0,0.594414633211,0.0,0.0,0.0
2014-01-17 00:25:00,0.733096756234,0,0.589586165483,0.0,0.0,0.0
2014-01-17 00:30:00,0.730626505549,0,0.644651116645,0.0,0.0,0.0
2014-01-17 00:35:00,0.735507826114,0,0.593608623566,0.0,0.0,0.0
2014-01-17 00:40:00,0.730626505549,0,0.593633566528,0.0,0.0,0.0
2014-01-17 00:45:00,0.735536320576,0,0.593699030771,0.0,0.0,0.0
2014-01-17 00:50:00,0.730626505549,0,0.596058605402,0.0,0.0,0.0
2014-01-17 00:55:00,0.730626505549,0,0.591136526997,0.0,0.0,0.0
2014-01-17 01:00:00,0.735536320576,0,0.596232515272,0.0,0.0,0.0
2014-01-17 01:05:00,0.735463988479,0,0.591134068305,0.0,0.0,0.0
2014-01-17 01:10:00,0.730626505549,0,0.593560595542,0.0,0.0,0.0
2014-01-17 01:15:00,0.735492482942,0,0.593749128475,0.0,0.0,0.0
2014-01-17 01:20:00,0.730626505549,0,0.591029730375,0.0,0.0,0.0
2014-01-17 01:25:00,0.730626505549,0,0.595935816669,0.0,0.0,0.0
2014-01-17 01:30:00,0.735463988479,0,0.591132056649,0.0,0.0,0.0
2014-01-17 01:35:00,0.730626505549,0,0.596464364299,0.0,0.0,0.0
2014-01-17 01:40:00,0.747957714218,0,0.591071364219,0.0,0.0,0.0
2014-01-17 01:45:00,0.8255503267,0,0.590643551881,0.0,0.0,0.0
2014-01-17 01:50:00,0.830475484899,0,0.592783971199,0.0,0.0,0.0
2014-01-17 01:55:00,0.825315795357,0,0.589194577631,0.0,0.0,0.0
2014-01-17 02:00:00,0.752751359515,0,0.581657972867,0.0,0.0,0.0
2014-01-17 02:05:00,0.730626505549,0,0.585353031915,0.0,0.0,0.0
2014-01-17 02:10:00,0.735507826114,0,0.579626542265,0.0,0.0,0.0
2014-01-17 02:15:00,0.730626505549,0,0.582791101868,0.0,0.0,0.0
2014-01-17 02:20:00,0.82565334514,0,0.591721531447,0.0,0.0,0.0
2014-01-17 02:25:00,0.845174243636,0,0.58484974199,0.0,0.0,0.0
2014-01-17 02:30:00,0.840104421245,0,0.596960954684,0.0,0.0,0.0
2014-01-17 02:35:00,0.737890401531,0,0.674190932507,0.0,0.0,0.0
2014-01-17 02:40:00,0.730626505549,0,0.681306233576,0.0,0.0,0.0
2014-01-17 02:45:00,0.733024424138,0,0.677501700337,0.0,0.0,0.0
2014-01-17 02:50:00,0.733096756234,0,0.604905837945,0.0,0.0,0.0
2014-01-17 02:55:00,0.733068261772,0,0.587096628482,0.0,0.0,0.0
2014-01-17 03:00:00,0.733068261772,0,0.59433815887,0.0,0.0,0.0
2014-01-17 03:05:00,0.780046862431,0,0.585314464505,0.0,0.0,0.0
2014-01-17 03:10:00,0.730626505549,0,0.681665197762,0.0,0.0,0.0
2014-01-17 03:15:00,0.735463988479,0,0.705654075332,0.0,0.0,0.0
2014-01-17 03:20:00,0.730626505549,0,0.704065328108,0.0,0.0,0.0
2014-01-17 03:25:00,0.774464139719,0,0.596902498651,0.0,0.0,0.0
2014-01-17 03:30:00,0.735492482942,0,0.587542486126,0.0,0.0,0.0
2014-01-17 03:35:00,0.730626505549,0,0.592353185835,0.0,0.0,0.0
2014-01-17 03:40:00,0.735463988479,0,0.592844598188,0.0,0.0,0.0
2014-01-17 03:45:00,0.730626505549,0,0.590361241728,0.0,0.0,0.0
2014-01-17 03:50:00,0.735507826114,0,0.590212319523,0.0,0.0,0.0
2014-01-17 03:55:00,0.733068261772,0,0.642791581221,0.0,0.0,0.0
2014-01-17 04:00:00,0.735536320576,0,0.591403317387,0.0,0.0,0.0
2014-01-17 04:05:00,0.730626505549,0,0.594552200731,0.0,0.0,0.0
2014-01-17 04:10:00,0.733096756234,0,0.589723285968,0.0,0.0,0.0
