timestamp,value,is_anomaly,convergenceLoss,anomaly_score,prediction,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard,predicted_anomaly
2014-04-01 01:35:00,0.0,0,0.00683836173266,0.5,[0],0.0,0.0,0.0,0
2014-04-01 01:40:00,0.0,0,0.00683836173266,0.5,[0],0.0,0.0,0.0,0
2014-04-01 01:45:00,0.0,0,0.00683836173266,0.5,[0],0.0,0.0,0.0,0
2014-04-01 01:50:00,0.0,0,0.00683836173266,0.5,[0],0.0,0.0,0.0,0
2014-04-01 01:55:00,0.0,0,0.00683836173266,0.5,[0],0.0,0.0,0.0,0
2014-04-01 02:00:00,0.0,0,0.00683836173266,0.5,[0],0.0,0.0,0.0,0
2014-04-01 02:05:00,0.0,0,0.00683836173266,0.5,[0],0.0,0.0,0.0,0
2014-04-01 02:10:00,0.0,0,0.00683836173266,0.5,[0],0.0,0.0,0.0,0
2014-04-01 02:15:00,0.0,0,0.00683836173266,0.5,[0],0.0,0.0,0.0,0
2014-04-01 02:20:00,0.0,0,0.00683836173266,0.5,[0],0.0,0.0,0.0,0
2014-04-01 02:25:00,0.0,0,0.00683836173266,0.5,[0],0.0,0.0,0.0,0
2014-04-01 02:30:00,0.0,0,0.00683836173266,0.5,[0],0.0,0.0,0.0,0
2014-04-01 02:35:00,0.0,0,0.00683836173266,0.5,[0],0.0,0.0,0.0,0
2014-04-01 02:40:00,0.0,0,0.00683836173266,0.5,[0],0.0,0.0,0.0,0
2014-04-01 02:45:00,0.0,0,0.00683836173266,0.5,[0],0.0,0.0,0.0,0
2014-04-01 02:50:00,0.0,0,0.00683836173266,0.5,[0],0.0,0.0,0.0,0
2014-04-01 02:55:00,0.0,0,0.00675102462992,0.5,[[ 0.06639984  0.0734728   0.08318596  0.08779744  0.09653825]],0.0,0.0,0.0,0
2014-04-01 03:00:00,0.0,0,0.0066717453301,0.5,[[ 0.06594781  0.07298796  0.08269746  0.08729623  0.09603577]],0.0,0.0,0.0,0
2014-04-01 03:05:00,0.0,0,0.00659189373255,0.5,[[ 0.06548807  0.07249793  0.08220202  0.08678954  0.09552609]],0.0,0.0,0.0,0
2014-04-01 03:10:00,0.0,0,0.00651164213195,0.5,[[ 0.06502175  0.07200357  0.08170065  0.08627822  0.09501021]],0.0,0.0,0.0,0
2014-04-01 03:15:00,0.0,0,0.0064311446622,0.5,[[ 0.06454984  0.07150565  0.08119425  0.08576304  0.09448902]],0.0,0.0,0.0,0
2014-04-01 03:20:00,0.0,0,0.00635053962469,0.5,[[ 0.06407327  0.07100488  0.08068366  0.0852447   0.09396335]],0.0,0.0,0.0,0
2014-04-01 03:25:00,0.0,0,0.00626995181665,0.5,[[ 0.06359287  0.07050187  0.0801696   0.08472381  0.09343395]],0.0,0.0,0.0,0
2014-04-01 03:30:00,0.0,0,0.00618948927149,0.5,[[ 0.06310937  0.06999721  0.07965276  0.08420094  0.09290148]],0.0,0.0,0.0,0
2014-04-01 03:35:00,0.0,0,0.00610925164074,0.5,[[ 0.06262346  0.06949142  0.07913375  0.08367661  0.09236655]],0.0,0.0,0.0,0
2014-04-01 03:40:00,0.0,0,0.00602932320908,0.5,[[ 0.06213574  0.06898495  0.07861309  0.08315126  0.09182969]],0.0,0.0,0.0,0
2014-04-01 03:45:00,0.0,0,0.00594978174195,0.5,[[ 0.06164678  0.06847823  0.07809131  0.08262532  0.0912914 ]],0.0,0.0,0.0,0
2014-04-01 03:50:00,0.0,0,0.00587069476023,0.5,[[ 0.06115706  0.06797162  0.07756883  0.08209916  0.09075213]],0.0,0.0,0.0,0
2014-04-01 03:55:00,0.0,0,0.00579212093726,0.5,[[ 0.06066704  0.06746549  0.07704605  0.08157312  0.09021228]],0.0,0.0,0.0,0
2014-04-01 04:00:00,0.0,0,0.00571411382407,0.5,[[ 0.06017711  0.06696013  0.07652335  0.08104751  0.08967221]],0.0,0.0,0.0,0
2014-04-01 04:05:00,0.0,0,0.00563671812415,0.5,[[ 0.05968765  0.06645581  0.07600104  0.08052258  0.08913224]],0.0,0.0,0.0,0
2014-04-01 04:10:00,0.0,0,0.00555997435004,0.5,[[ 0.05919898  0.06595279  0.07547943  0.0799986   0.08859267]],0.0,0.0,0.0,0
2014-04-01 04:15:00,0.0,0,0.00548391602933,0.5,[[ 0.05871139  0.06545129  0.07495876  0.07947578  0.08805376]],0.0,0.0,0.0,0
2014-04-01 04:20:00,0.0,0,0.00540857296437,0.5,[[ 0.05822516  0.0649515   0.07443929  0.07895432  0.08751576]],0.0,0.0,0.0,0
2014-04-01 04:25:00,0.0,0,0.0053339721635,0.5,[[ 0.05774052  0.06445361  0.07392123  0.07843439  0.08697886]],0.0,0.0,0.0,0
2014-04-01 04:30:00,0.0,0,0.00526013271883,0.5,[[ 0.05725767  0.06395777  0.07340476  0.07791617  0.08644327]],0.0,0.0,0.0,0
2014-04-01 04:35:00,0.0,0,0.0051870746538,0.5,[[ 0.05677682  0.06346413  0.07289006  0.07739978  0.08590915]],0.0,0.0,0.0,0
2014-04-01 04:40:00,0.0,0,0.00511481147259,0.5,[[ 0.05629813  0.06297281  0.07237727  0.07688536  0.08537666]],0.0,0.0,0.0,0
2014-04-01 04:45:00,0.0,0,0.00504335667938,0.5,[[ 0.05582175  0.06248393  0.07186654  0.07637303  0.08484595]],0.0,0.0,0.0,0
2014-04-01 04:50:00,0.0,0,0.00497271958739,0.5,[[ 0.05534782  0.06199758  0.071358    0.07586287  0.08431712]],0.0,0.0,0.0,0
2014-04-01 04:55:00,0.0,0,0.00490290718153,0.5,[[ 0.05487645  0.06151386  0.07085174  0.07535499  0.08379029]],0.0,0.0,0.0,0
2014-04-01 05:00:00,0.0,0,0.00483392551541,0.5,[[ 0.05440776  0.06103284  0.07034786  0.07484946  0.08326556]],0.0,0.0,0.0,0
2014-04-01 05:05:00,0.0,0,0.00476577784866,0.5,[[ 0.05394184  0.06055458  0.06984645  0.07434635  0.08274301]],0.0,0.0,0.0,0
2014-04-01 05:10:00,0.0,0,0.0046984674409,0.5,[[ 0.05347877  0.06007915  0.06934758  0.07384572  0.08222273]],0.0,0.0,0.0,0
2014-04-01 05:15:00,0.0,0,0.0046319947578,0.5,[[ 0.05301862  0.0596066   0.06885132  0.07334764  0.08170478]],0.0,0.0,0.0,0
2014-04-01 05:20:00,0.0,0,0.00456635793671,0.5,[[ 0.05256145  0.05913698  0.06835773  0.07285213  0.08118922]],0.0,0.0,0.0,0
2014-04-01 05:25:00,0.0,0,0.00450155744329,0.5,[[ 0.05210732  0.05867032  0.06786685  0.07235926  0.08067611]],0.0,0.0,0.0,0
2014-04-01 05:30:00,0.0,0,0.00443758908659,0.5,[[ 0.05165628  0.05820665  0.06737874  0.07186904  0.08016548]],0.0,0.0,0.0,0
2014-04-01 05:35:00,0.0,0,0.00437444960698,0.5,[[ 0.05120836  0.057746    0.06689344  0.07138152  0.07965739]],0.0,0.0,0.0,0
2014-04-01 05:40:00,0.0,0,0.0043121362105,0.5,[[ 0.0507636   0.0572884   0.06641096  0.07089671  0.07915187]],0.0,0.0,0.0,0
2014-04-01 05:45:00,0.0454475078259,0,0.00425064330921,0.5,[[ 0.05032203  0.05683387  0.06593134  0.07041465  0.07864894]],0.0,0.0,0.0,0
2014-04-01 05:50:00,0.0478366873185,0,0.00318239559419,0.5,[[ 0.04988366  0.05638241  0.06545461  0.06993535  0.07814863]],0.0,0.0,0.0,0
2014-04-01 05:55:00,0.0,0,0.00225266907364,0.5,[[ 0.04944852  0.05593403  0.06498078  0.06945882  0.07767838]],0.0,0.0,0.0,0
2014-04-01 06:00:00,0.0,0,0.00245180726051,0.5,[[ 0.04901662  0.05548876  0.06450987  0.06901428  0.07723691]],0.0,0.0,0.0,0
2014-04-01 06:05:00,0.0,0,0.00266393600032,0.5,[[ 0.04858797  0.05504658  0.06407284  0.06860036  0.07679273]],0.0,0.0,0.0,0
2014-04-01 06:10:00,0.0,0,0.00291701522656,0.5,[[ 0.04816258  0.05464129  0.06366824  0.0681835   0.07634635]],0.0,0.0,0.0,0
2014-04-01 06:15:00,0.0,0,0.00345996068791,0.5,[[ 0.04777734  0.05427127  0.0632605   0.06776424  0.07589825]],0.0,0.0,0.0,0
2014-04-01 06:20:00,0.0,0,0.00391043210402,0.5,[[ 0.04770496  0.05434078  0.06319421  0.0677121   0.07579605]],0.0,0.0,0.0,0
2014-04-01 06:25:00,0.0,0,0.00423185992986,0.5,[[ 0.04962754  0.05763427  0.06563146  0.07034618  0.07822164]],0.0,0.0,0.0,0
2014-04-01 06:30:00,0.0,0,0.00378049653955,0.5,[[ 0.04683037  0.05321917  0.06213635  0.06664039  0.07466761]],0.0,0.0,0.0,0
2014-04-01 06:35:00,0.0,0,0.00396078685299,0.5,[[ 0.04820553  0.05413538  0.06357767  0.06857574  0.07618903]],0.0,0.0,0.0,0
2014-04-01 06:40:00,0.0,0,0.00366663979366,0.5,[[ 0.04600136  0.05236883  0.0611846   0.06563895  0.07363797]],0.0,0.0,0.0,0
2014-04-01 06:45:00,0.0,0,0.00372836133465,0.5,[[ 0.04743874  0.05311302  0.06153104  0.06582016  0.07383777]],0.0,0.0,0.0,0
2014-04-01 06:50:00,0.0,0,0.00356793706305,0.5,[[ 0.0452712   0.05159449  0.06034556  0.06478277  0.07273114]],0.0,0.0,0.0,0
2014-04-01 06:55:00,0.0,0,0.0035832610447,0.5,[[ 0.04534464  0.05128224  0.06077088  0.06468206  0.07316715]],0.0,0.0,0.0,0
2014-04-01 07:00:00,0.0,0,0.00347067858092,0.5,[[ 0.04453737  0.0508195   0.05950727  0.06392897  0.07182734]],0.0,0.0,0.0,0
2014-04-01 07:05:00,0.0,0,0.00345931015909,0.5,[[ 0.04466061  0.05033572  0.05959998  0.06406856  0.07149377]],0.0,0.0,0.0,0
2014-04-01 07:10:00,0.0,0,0.00337512488477,0.5,[[ 0.04380368  0.05004689  0.05867183  0.06307908  0.07092826]],0.0,0.0,0.0,0
2014-04-01 07:15:00,0.0,0,0.00335185904987,0.5,[[ 0.04354421  0.05016498  0.05837622  0.06266946  0.07079144]],0.0,0.0,0.0,0
2014-04-01 07:20:00,0.0,0,0.00328144803643,0.5,[[ 0.04307251  0.04927795  0.05784122  0.06223454  0.07003526]],0.0,0.0,0.0,0
2014-04-01 07:25:00,0.0,0,0.00322012836114,0.5,[[ 0.04294252  0.04882332  0.05727183  0.0615392   0.06932337]],0.0,0.0,0.0,0
2014-04-01 07:30:00,0.0,0,0.00318978214636,0.5,[[ 0.04234573  0.04851408  0.05701698  0.06139678  0.06914935]],0.0,0.0,0.0,0
2014-04-01 07:35:00,0.0,0,0.00314520974644,0.5,[[ 0.04172686  0.04832787  0.05655289  0.06085297  0.06890588]],0.0,0.0,0.0,0
2014-04-01 07:40:00,0.0,0,0.00310020451434,0.5,[[ 0.04162494  0.04775655  0.05620003  0.06056653  0.06827115]],0.0,0.0,0.0,0
2014-04-01 07:45:00,0.0,0,0.00305512477644,0.5,[[ 0.04129261  0.04748695  0.05580955  0.06012166  0.0677216 ]],0.0,0.0,0.0,0
2014-04-01 07:50:00,0.0,0,0.00301274331287,0.5,[[ 0.04091128  0.04700609  0.05539089  0.05974413  0.06740103]],0.0,0.0,0.0,0
2014-04-01 07:55:00,0.0,0,0.00296575506218,0.5,[[ 0.04052247  0.046547    0.05510087  0.05937445  0.06677312]],0.0,0.0,0.0,0
2014-04-01 08:00:00,0.0,0,0.0029274194967,0.5,[[ 0.04020533  0.04626358  0.05458996  0.05892991  0.06653956]],0.0,0.0,0.0,0
2014-04-01 08:05:00,0.0,0,0.00286706746556,0.5,[[ 0.03976439  0.04587933  0.0538897   0.058317    0.06591088]],0.0,0.0,0.0,0
2014-04-01 08:10:00,0.077279358554,0,0.00284424819984,0.5,[[ 0.0395078   0.04552959  0.05379787  0.05812431  0.06568701]],0.0,0.0,0.0,0
2014-04-01 08:15:00,0.0700271003617,0,0.00196743267588,0.5,[[ 0.03895027  0.04498624  0.05320612  0.05761254  0.06518872]],0.0,0.0,0.0,0
2014-04-01 08:20:00,0.0,0,0.00134988850914,0.5,[[ 0.03881932  0.04480457  0.0530151   0.05732765  0.0648907 ]],0.0,0.0,0.0,0
2014-04-01 08:25:00,0.0,0,0.00166668999009,0.5,[[ 0.03823899  0.04418147  0.05226727  0.05678566  0.06417389]],0.0,0.0,0.0,0
2014-04-01 08:30:00,0.0,0,0.00204149633646,0.5,[[ 0.0381403   0.04408894  0.05229518  0.0566813   0.06421842]],0.0,0.0,0.0,0
2014-04-01 08:35:00,0.0,0,0.00244182348251,0.5,[[ 0.03780438  0.04379289  0.05200847  0.05637268  0.0638737 ]],0.0,0.0,0.0,0
2014-04-01 08:40:00,0.0,0,0.00256084837019,0.5,[[ 0.03753438  0.04354608  0.05171438  0.05605804  0.0635242 ]],0.0,0.0,0.0,0
2014-04-01 08:45:00,0.0,0,0.0048495628871,0.5,[[ 0.05369133  0.06603006  0.0693588   0.07457945  0.08143924]],0.0,0.0,0.0,0
2014-04-01 08:50:00,0.0,0,0.00571668241173,0.5,[[ 0.05728696  0.07194885  0.07461601  0.08185104  0.08864443]],0.0,0.0,0.0,0
2014-04-01 08:55:00,0.0,0,0.00387193681672,0.5,[[ 0.04836875  0.0515839   0.06220703  0.0694453   0.07527871]],0.0,0.0,0.0,0
2014-04-01 09:00:00,0.0,0,0.00423330161721,0.5,[[ 0.05245747  0.05667885  0.06477278  0.07104343  0.07719813]],0.0,0.0,0.0,0
2014-04-01 09:05:00,0.0,0,0.0031235194765,0.5,[[ 0.04678274  0.0486049   0.05550451  0.05948785  0.06668568]],0.0,0.0,0.0,0
2014-04-01 09:10:00,0.0,0,0.00334588205442,0.5,[[ 0.04987255  0.05073117  0.05602811  0.06051617  0.06976483]],0.0,0.0,0.0,0
2014-04-01 09:15:00,0.0,0,0.00281329406425,0.5,[[ 0.03887602  0.04310909  0.05536024  0.05644493  0.06667792]],0.0,0.0,0.0,0
2014-04-01 09:20:00,0.0,0,0.00293340510689,0.5,[[ 0.03788219  0.04245761  0.05730597  0.05834304  0.06885806]],0.0,0.0,0.0,0
2014-04-01 09:25:00,0.0,0,0.00257676374167,0.5,[[ 0.03899544  0.04074019  0.05216394  0.05713327  0.06097643]],0.0,0.0,0.0,0
2014-04-01 09:30:00,0.0,0,0.00270059914328,0.5,[[ 0.03803754  0.04238511  0.05546888  0.0577733   0.06200881]],0.0,0.0,0.0,0
2014-04-01 09:35:00,0.0,0,0.00242578657344,0.5,[[ 0.03496655  0.04453233  0.04903883  0.05202345  0.06174057]],0.0,0.0,0.0,0
2014-04-01 09:40:00,0.0,0,0.00251449411735,0.5,[[ 0.03719194  0.04700119  0.05048004  0.05158866  0.06140434]],0.0,0.0,0.0,0
2014-04-01 09:45:00,0.0,0,0.00207292591222,0.5,[[ 0.03606737  0.03844909  0.0456794   0.04895896  0.0556943 ]],0.0,0.0,0.0,0
2014-04-01 09:50:00,0.0,0,0.0021294625476,0.5,[[ 0.03596504  0.03879308  0.04729741  0.04937705  0.05633638]],0.0,0.0,0.0,0
2014-04-01 09:55:00,0.0,0,0.00212788884528,0.5,[[ 0.03036436  0.04041014  0.04592486  0.04916612  0.05964956]],0.0,0.0,0.0,0
2014-04-01 10:00:00,0.0,0,0.0022405590862,0.5,[[ 0.02908734  0.04035538  0.04757983  0.05165208  0.06161483]],0.0,0.0,0.0,0
2014-04-01 10:05:00,0.0,0,0.00204411288723,0.5,[[ 0.03257872  0.03909333  0.04589086  0.04945888  0.0554865 ]],0.0,0.0,0.0,0
2014-04-01 10:10:00,0.0,0,0.0021456903778,0.5,[[ 0.0336268   0.03944436  0.04713753  0.05174794  0.05605386]],0.0,0.0,0.0,0
2014-04-01 10:15:00,0.0,0,0.00195520953275,0.5,[[ 0.03151247  0.0363275   0.0462085   0.04949592  0.05364935]],0.0,0.0,0.0,0
2014-04-01 10:20:00,0.0,0,0.00198573176749,0.5,[[ 0.03300945  0.03562608  0.04646752  0.04933044  0.05456275]],0.0,0.0,0.0,0
2014-04-01 10:25:00,0.0,0,0.00172988208942,0.5,[[ 0.03000307  0.03651135  0.04007538  0.04543563  0.05239958]],0.0,0.0,0.0,0
2014-04-01 10:30:00,0.0,0,0.0017571693752,0.5,[[ 0.03021039  0.03754224  0.04028354  0.04561304  0.05253996]],0.0,0.0,0.0,0
2014-04-01 10:35:00,0.0,0,0.00170200574212,0.5,[[ 0.02759829  0.03349227  0.04065001  0.0460297   0.05343665]],0.0,0.0,0.0,0
2014-04-01 10:40:00,0.0,0,0.00172685307916,0.5,[[ 0.0279218   0.03376886  0.04075584  0.04614845  0.05407019]],0.0,0.0,0.0,0
2014-04-01 10:45:00,0.0,0,0.00146955659147,0.5,[[ 0.02662601  0.03155842  0.03750279  0.04392198  0.04803442]],0.0,0.0,0.0,0
2014-04-01 10:50:00,0.0,0,0.00136439094786,0.5,[[ 0.0262922   0.02986301  0.03550458  0.04267295  0.04644696]],0.0,0.0,0.0,0
2014-04-01 10:55:00,0.0,0,0.00177839805838,0.5,[[ 0.02971857  0.03505545  0.04236477  0.04642763  0.05319412]],0.0,0.0,0.0,0
2014-04-01 11:00:00,0.0,0,0.00173620285932,0.5,[[ 0.0293424   0.03429729  0.04163776  0.04633107  0.05256865]],0.0,0.0,0.0,0
2014-04-01 11:05:00,0.0,0,0.00172770919744,0.5,[[ 0.02919751  0.03449167  0.04174883  0.04578451  0.05250895]],0.0,0.0,0.0,0
2014-04-01 11:10:00,0.0,0,0.00170283205807,0.5,[[ 0.02893928  0.0342124   0.04144302  0.04546538  0.05216862]],0.0,0.0,0.0,0
2014-04-01 11:15:00,0.0,0,0.00167826376855,0.5,[[ 0.02868262  0.03393478  0.04113864  0.04514798  0.05182981]],0.0,0.0,0.0,0
2014-04-01 11:20:00,0.0,0,0.00165400467813,0.5,[[ 0.02842758  0.03365887  0.04083573  0.04483232  0.05149256]],0.0,0.0,0.0,0
2014-04-01 11:25:00,0.0,0,0.00163005501963,0.5,[[ 0.02817419  0.03338468  0.04053436  0.04451842  0.05115691]],0.0,0.0,0.0,0
2014-04-01 11:30:00,0.0,0,0.00160641386174,0.5,[[ 0.02792249  0.03311224  0.04023457  0.04420631  0.05082289]],0.0,0.0,0.0,0
2014-04-01 11:35:00,0.0,0,0.00158308108803,0.5,[[ 0.02767252  0.03284158  0.03993639  0.04389599  0.05049053]],0.0,0.0,0.0,0
2014-04-01 11:40:00,0.0,0,0.00156005471945,0.5,[[ 0.0274243   0.03257271  0.03963986  0.04358749  0.05015987]],0.0,0.0,0.0,0
2014-04-01 11:45:00,0.0,0,0.00153733394109,0.5,[[ 0.02717785  0.03230565  0.03934502  0.04328081  0.04983092]],0.0,0.0,0.0,0
2014-04-01 11:50:00,0.0,0,0.00151491665747,0.5,[[ 0.02693318  0.03204041  0.03905189  0.04297596  0.0495037 ]],0.0,0.0,0.0,0
2014-04-01 11:55:00,0.0,0,0.00149280123878,0.5,[[ 0.02669033  0.03177701  0.03876049  0.04267295  0.04917823]],0.0,0.0,0.0,0
2014-04-01 12:00:00,0.0,0,0.00147098512389,0.5,[[ 0.02644929  0.03151544  0.03847084  0.04237178  0.04885453]],0.0,0.0,0.0,0
2014-04-01 12:05:00,0.0,0,0.00144946633372,0.5,[[ 0.02621008  0.03125572  0.03818296  0.04207246  0.0485326 ]],0.0,0.0,0.0,0
2014-04-01 12:10:00,0.0,0,0.00142824219074,0.5,[[ 0.02597271  0.03099785  0.03789686  0.04177499  0.04821246]],0.0,0.0,0.0,0
2014-04-01 12:15:00,0.0,0,0.00140731025022,0.5,[[ 0.02573718  0.03074183  0.03761256  0.04147936  0.04789411]],0.0,0.0,0.0,0
2014-04-01 12:20:00,0.0,0,0.00138666736893,0.5,[[ 0.0255035   0.03048767  0.03733006  0.04118559  0.04757757]],0.0,0.0,0.0,0
2014-04-01 12:25:00,0.0,0,0.001366311335,0.5,[[ 0.02527166  0.03023536  0.03704937  0.04089366  0.04726283]],0.0,0.0,0.0,0
2014-04-01 12:30:00,0.0,0,0.00134623865597,0.5,[[ 0.02504168  0.0299849   0.0367705   0.04060357  0.0469499 ]],0.0,0.0,0.0,0
2014-04-01 12:35:00,0.0,0,0.00132644642144,0.5,[[ 0.02481354  0.02973629  0.03649345  0.04031533  0.04663878]],0.0,0.0,0.0,0
2014-04-01 12:40:00,0.0,0,0.00130693172105,0.5,[[ 0.02458725  0.02948953  0.03621821  0.04002892  0.04632946]],0.0,0.0,0.0,0
2014-04-01 12:45:00,0.0,0,0.00128769129515,0.5,[[ 0.0243628   0.0292446   0.0359448   0.03974435  0.04602196]],0.0,0.0,0.0,0
2014-04-01 12:50:00,0.03989504141,0,0.00126872211695,0.5,[[ 0.02414019  0.02900152  0.03567322  0.0394616   0.04571627]],0.0,0.0,0.0,0
2014-04-01 12:55:00,0.0493309940318,0,0.000843652349431,0.5,[[ 0.02391941  0.02876026  0.03540345  0.03918068  0.04541239]],0.0,0.0,0.0,0
2014-04-01 13:00:00,0.0,0,0.000525648647454,0.5,[[ 0.02370045  0.02852083  0.0351355   0.03890157  0.0451353 ]],0.0,0.0,0.0,0
2014-04-01 13:05:00,0.0,0,0.000701139797457,0.5,[[ 0.02348332  0.02828321  0.03486937  0.03865091  0.04488843]],0.0,0.0,0.0,0
2014-04-01 13:10:00,0.0,0,0.000873476616107,0.5,[[ 0.023268    0.0280474   0.03463328  0.03843234  0.04463798]],0.0,0.0,0.0,0
2014-04-01 13:15:00,0.0,0,0.00107215193566,0.5,[[ 0.02305448  0.02784422  0.03443112  0.03820984  0.04438446]],0.0,0.0,0.0,0
2014-04-01 13:20:00,0.0,0,0.00120546517428,0.5,[[ 0.02287643  0.02767789  0.03422468  0.03798393  0.04412832]],0.0,0.0,0.0,0
2014-04-01 13:25:00,0.0,0,0.00115613336675,0.5,[[ 0.02273847  0.02750671  0.03401453  0.0377551   0.04386997]],0.0,0.0,0.0,0
2014-04-01 13:30:00,0.0,0,0.00114197982475,0.5,[[ 0.02259502  0.02733127  0.03380118  0.03752378  0.04360978]],0.0,0.0,0.0,0
2014-04-01 13:35:00,0.0,0,0.00112773559522,0.5,[[ 0.02244675  0.02715214  0.03358507  0.03729035  0.04334807]],0.0,0.0,0.0,0
2014-04-01 13:40:00,0.0,0,0.00111343082972,0.5,[[ 0.02229425  0.0269698   0.03336664  0.03705518  0.04308517]],0.0,0.0,0.0,0
2014-04-01 13:45:00,0.0,0,0.00109909230378,0.5,[[ 0.02213807  0.02678472  0.03314625  0.03681857  0.04282133]],0.0,0.0,0.0,0
2014-04-01 13:50:00,0.0,0,0.00108474469744,0.5,[[ 0.02197869  0.02659728  0.03292425  0.03658083  0.0425568 ]],0.0,0.0,0.0,0
2014-04-01 13:55:00,0.0,0,0.00107040861621,0.5,[[ 0.02181656  0.02640788  0.03270094  0.03634221  0.04229181]],0.0,0.0,0.0,0
2014-04-01 14:00:00,0.0,0,0.0010561037343,0.5,[[ 0.02165209  0.02621682  0.0324766   0.03610295  0.04202655]],0.0,0.0,0.0,0
2014-04-01 14:05:00,0.0,0,0.00104184669908,0.5,[[ 0.02148563  0.02602443  0.03225148  0.03586326  0.04176121]],0.0,0.0,0.0,0
2014-04-01 14:10:00,0.0,0,0.00102765276097,0.5,[[ 0.02131751  0.02583097  0.03202581  0.03562333  0.04149595]],0.0,0.0,0.0,0
2014-04-01 14:15:00,0.0,0,0.00101353530772,0.5,[[ 0.02114804  0.02563669  0.03179979  0.03538335  0.04123092]],0.0,0.0,0.0,0
2014-04-01 14:20:00,0.0,0,0.000999506097287,0.5,[[ 0.02097748  0.02544182  0.03157362  0.03514345  0.04096625]],0.0,0.0,0.0,0
2014-04-01 14:25:00,0.0,0,0.000985575141385,0.5,[[ 0.02080609  0.02524655  0.03134744  0.03490379  0.04070206]],0.0,0.0,0.0,0
2014-04-01 14:30:00,0.0,0,0.000971751753241,0.5,[[ 0.02063406  0.02505106  0.03112142  0.03466449  0.04043846]],0.0,0.0,0.0,0
2014-04-01 14:35:00,0.0,0,0.000958043790888,0.5,[[ 0.02046162  0.02485552  0.0308957   0.03442566  0.04017553]],0.0,0.0,0.0,0
2014-04-01 14:40:00,0.0,0,0.000944458122831,0.5,[[ 0.02028894  0.02466009  0.03067038  0.03418742  0.03991338]],0.0,0.0,0.0,0
2014-04-01 14:45:00,0.0,0,0.000931000628043,0.5,[[ 0.02011618  0.02446488  0.03044558  0.03394984  0.03965207]],0.0,0.0,0.0,0
2014-04-01 14:50:00,0.0,0,0.000917676370591,0.5,[[ 0.01994349  0.02427003  0.03022141  0.03371302  0.03939168]],0.0,0.0,0.0,0
2014-04-01 14:55:00,0.0,0,0.000904489774257,0.5,[[ 0.01977099  0.02407563  0.02999794  0.03347702  0.03913226]],0.0,0.0,0.0,0
2014-04-01 15:00:00,0.822259124347,0,0.000891444564331,0.5,[[ 0.01959882  0.02388179  0.02977525  0.03324191  0.03887388]],0.0,0.0,0.0,0
2014-04-01 15:05:00,0.390019198598,0,0.123399421573,0.5,[[ 0.01942707  0.0236886   0.02955343  0.03300776  0.03861658]],0.0,0.0,0.0,0
2014-04-01 15:10:00,0.0,0,0.149673730135,0.5,[[ 0.01925584  0.02349612  0.02933253  0.03277461  0.03887877]],0.0,0.0,0.0,0
2014-04-01 15:15:00,0.0762566475548,0,0.15178629756,0.5,[[ 0.01908522  0.02330444  0.0291126   0.03309405  0.03933392]],0.0,0.0,0.0,0
2014-04-01 15:20:00,0.0924094138436,0,0.154289394617,0.5,[[ 0.01891529  0.0231136   0.02947733  0.03361833  0.03971913]],0.0,0.0,0.0,0
2014-04-01 15:25:00,0.0,0,0.157069474459,0.5,[[ 0.01874611  0.02355867  0.0300584   0.03406803  0.04008887]],0.0,0.0,0.0,0
