timestamp,value,anomaly_score,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-04-01 04:25:00,21.6116758929,[-0.79532331],0.0,0.0,0.0
2014-04-01 04:30:00,21.6337848228,[ 0.19585214],0.0,0.0,0.0
2014-04-01 04:35:00,20.0956467068,[ 0.76930424],0.0,0.0,0.0
2014-04-01 04:40:00,20.4319529248,[-0.48595656],0.0,0.0,0.0
2014-04-01 04:45:00,21.9860882877,[-0.09358186],0.0,0.0,0.0
2014-04-01 04:50:00,19.1952809392,[-0.37362646],0.0,0.0,0.0
2014-04-01 04:55:00,19.2984689692,[ 0.56183087],0.0,0.0,0.0
2014-04-01 05:00:00,18.7310956107,[ 0.58220208],0.0,0.0,0.0
2014-04-01 05:05:00,21.5834677566,[-1.16632974],0.0,0.0,0.0
2014-04-01 05:10:00,20.9779535598,[ 0.09399599],0.0,0.0,0.0
2014-04-01 05:15:00,18.4225713955,[ 0.56489565],0.0,0.0,0.0
2014-04-01 05:20:00,21.9270694048,[-0.24630037],0.0,0.0,0.0
2014-04-01 05:25:00,20.9238468326,[-0.33706432],0.0,0.0,0.0
2014-04-01 05:30:00,21.4020884384,[ 0.30548778],0.0,0.0,0.0
2014-04-01 05:35:00,18.1926031567,[-0.13411471],0.0,0.0,0.0
2014-04-01 05:40:00,20.0198436758,[-0.26424648],0.0,0.0,0.0
2014-04-01 05:45:00,20.7943931469,[ 0.59065732],0.0,0.0,0.0
2014-04-01 05:50:00,20.1717863383,[-0.32959118],0.0,0.0,0.0
2014-04-01 05:55:00,20.6665898628,[ 0.29577321],0.0,0.0,0.0
2014-04-01 06:00:00,21.2714962544,[-0.54924039],0.0,0.0,0.0
2014-04-01 06:05:00,19.4973482518,[ 0.37500893],0.0,0.0,0.0
2014-04-01 06:10:00,21.3946747025,[ 0.33864],0.0,0.0,0.0
2014-04-01 06:15:00,18.6516644191,[-1.28421471],0.0,0.0,0.0
2014-04-01 06:20:00,19.0835442201,[ 0.56467665],0.0,0.0,0.0
2014-04-01 06:25:00,18.1733824797,[-0.00330762],0.0,0.0,0.0
2014-04-01 06:30:00,19.4577072453,[ 0.62657256],0.0,0.0,0.0
2014-04-01 06:35:00,19.5196381793,[-0.53632126],0.0,0.0,0.0
2014-04-01 06:40:00,21.2210823888,[ 0.01678888],0.0,0.0,0.0
2014-04-01 06:45:00,20.6125226812,[ 0.35272118],0.0,0.0,0.0
2014-04-01 06:50:00,19.7468902326,[-0.16231168],0.0,0.0,0.0
2014-04-01 06:55:00,20.6084559145,[-0.26591726],0.0,0.0,0.0
2014-04-01 07:00:00,18.2111334021,[ 0.04148918],0.0,0.0,0.0
2014-04-01 07:05:00,18.7210861441,[-0.44808809],0.0,0.0,0.0
2014-04-01 07:10:00,20.507791421,[ 0.6782306],0.0,0.0,0.0
2014-04-01 07:15:00,20.5654672769,[-0.10215041],0.0,0.0,0.0
2014-04-01 07:20:00,21.0965386348,[ 0.52465562],0.0,0.0,0.0
2014-04-01 07:25:00,19.6119990362,[-0.22901805],0.0,0.0,0.0
2014-04-01 07:30:00,20.8902163865,[-0.10691845],0.0,0.0,0.0
2014-04-01 07:35:00,20.7359213302,[-0.59407586],0.0,0.0,0.0
2014-04-01 07:40:00,21.8535735135,[ 0.10858289],0.0,0.0,0.0
2014-04-01 07:45:00,18.8605209057,[ 0.30316432],0.0,0.0,0.0
2014-04-01 07:50:00,20.206718255,[ 0.07757352],0.0,0.0,0.0
2014-04-01 07:55:00,20.4070577684,[ 0.21965464],0.0,0.0,0.0
2014-04-01 08:00:00,21.9945915397,[-0.44485438],0.0,0.0,0.0
2014-04-01 08:05:00,18.8047365687,[ 0.01708803],0.0,0.0,0.0
2014-04-01 08:10:00,20.0928720799,[ 0.37558421],0.0,0.0,0.0
2014-04-01 08:15:00,19.3847412309,[-0.22488794],0.0,0.0,0.0
2014-04-01 08:20:00,20.1035718743,[-0.04600668],0.0,0.0,0.0
2014-04-01 08:25:00,18.9285144084,[-0.28213075],0.0,0.0,0.0
2014-04-01 08:30:00,18.1904495137,[ 0.33072143],0.0,0.0,0.0
2014-04-01 08:35:00,20.2902618156,[ 0.04781847],0.0,0.0,0.0
2014-04-01 08:40:00,19.3434172634,[ 0.2372269],0.0,0.0,0.0
2014-04-01 08:45:00,18.727765607,[-0.39570026],0.0,0.0,0.0
2014-04-01 08:50:00,19.2957422643,[ 0.13860034],0.0,0.0,0.0
2014-04-01 08:55:00,18.1971208058,[-0.25498468],0.0,0.0,0.0
2014-04-01 09:00:00,74.1260143836,[ 0.48987441],0.0,0.0,0.0
2014-04-01 09:05:00,69.1036116436,[-0.55916923],0.0,0.0,0.0
2014-04-01 09:10:00,72.2808540663,[ 4.9787155],0.0,0.0,0.0
2014-04-01 09:15:00,66.9544074866,[ 10.61108305],0.0,0.0,0.0
2014-04-01 09:20:00,73.4850794789,[-0.3645839],0.0,0.0,0.0
2014-04-01 09:25:00,67.7731278131,[ 2.61813088],0.0,0.0,0.0
2014-04-01 09:30:00,69.0056563819,[-2.99001462],0.0,0.0,0.0
2014-04-01 09:35:00,67.8883981289,[ 3.88741198],0.0,0.0,0.0
2014-04-01 09:40:00,71.1725848238,[-0.13431697],0.0,0.0,0.0
2014-04-01 09:45:00,68.9065226554,[ 1.87903572],0.0,0.0,0.0
2014-04-01 09:50:00,64.8937453607,[ 0.28275667],0.0,0.0,0.0
2014-04-01 09:55:00,63.179337626,[-9.13974729],0.0,0.0,0.0
2014-04-01 10:00:00,79.2470505155,[ 4.13516552],0.0,0.0,0.0
2014-04-01 10:05:00,77.4320730032,[-0.02403339],0.0,0.0,0.0
2014-04-01 10:10:00,71.3295428127,[ 1.53438493],0.0,0.0,0.0
2014-04-01 10:15:00,75.9799830691,[-0.97435255],0.0,0.0,0.0
2014-04-01 10:20:00,77.8293300694,[-0.54839637],0.0,0.0,0.0
2014-04-01 10:25:00,82.673382989,[ 0.87445531],0.0,0.0,0.0
2014-04-01 10:30:00,71.0210883865,[-0.22156616],0.0,0.0,0.0
2014-04-01 10:35:00,75.2486478048,[-1.19557219],0.0,0.0,0.0
2014-04-01 10:40:00,82.6076230245,[ 2.36383257],0.0,0.0,0.0
2014-04-01 10:45:00,79.9035394211,[-2.55894083],0.0,0.0,0.0
2014-04-01 10:50:00,74.3401531544,[ 3.50906264],0.0,0.0,0.0
2014-04-01 10:55:00,82.9596010938,[-4.15737461],0.0,0.0,0.0
2014-04-01 11:00:00,79.4133411053,[ 1.77994024],0.0,0.0,0.0
2014-04-01 11:05:00,79.4937884794,[ 1.1646207],0.0,0.0,0.0
2014-04-01 11:10:00,87.0996450426,[-1.07493851],0.0,0.0,0.0
2014-04-01 11:15:00,86.6309408675,[-0.84177361],0.0,0.0,0.0
2014-04-01 11:20:00,77.2701037963,[ 1.20012165],0.0,0.0,0.0
2014-04-01 11:25:00,73.8037704623,[ 0.28327105],0.0,0.0,0.0
2014-04-01 11:30:00,76.7474037102,[-1.13556492],0.0,0.0,0.0
2014-04-01 11:35:00,72.052805772,[ 0.17633541],0.0,0.0,0.0
2014-04-01 11:40:00,71.8982924702,[ 0.72467255],0.0,0.0,0.0
2014-04-01 11:45:00,77.8583840549,[ 1.0545078],0.0,0.0,0.0
2014-04-01 11:50:00,86.5339792602,[-1.90514248],0.0,0.0,0.0
2014-04-01 11:55:00,85.426067155,[ 1.65221828],0.0,0.0,0.0
2014-04-01 12:00:00,80.0868656403,[-0.79019046],0.0,0.0,0.0
2014-04-01 12:05:00,80.9463697522,[-0.75782528],0.0,0.0,0.0
2014-04-01 12:10:00,72.0084220248,[-0.43137117],0.0,0.0,0.0
2014-04-01 12:15:00,75.3574808711,[ 1.1265408],0.0,0.0,0.0
2014-04-01 12:20:00,72.3095103677,[ 0.27712401],0.0,0.0,0.0
2014-04-01 12:25:00,83.9717453641,[-1.83208999],0.0,0.0,0.0
2014-04-01 12:30:00,74.2411363371,[ 3.31078828],0.0,0.0,0.0
2014-04-01 12:35:00,85.8016679353,[-2.86805718],0.0,0.0,0.0
2014-04-01 12:40:00,82.194437192,[ 2.51360233],0.0,0.0,0.0
2014-04-01 12:45:00,75.5798939857,[-4.08089241],0.0,0.0,0.0
2014-04-01 12:50:00,74.4340968432,[ 4.06502934],0.0,0.0,0.0
2014-04-01 12:55:00,81.9435448205,[-2.47227976],0.0,0.0,0.0
2014-04-01 13:00:00,86.3926524705,[ 0.88080157],0.0,0.0,0.0
2014-04-01 13:05:00,83.4737249994,[ 1.07953726],0.0,0.0,0.0
2014-04-01 13:10:00,77.5581280065,[-1.59994303],0.0,0.0,0.0
2014-04-01 13:15:00,81.3786019713,[ 1.40433393],0.0,0.0,0.0
2014-04-01 13:20:00,76.953713801,[-2.52594458],0.0,0.0,0.0
2014-04-01 13:25:00,87.9652763341,[ 2.37969801],0.0,0.0,0.0
2014-04-01 13:30:00,83.9612714729,[-1.38073898],0.0,0.0,0.0
2014-04-01 13:35:00,81.8104670106,[-0.22323053],0.0,0.0,0.0
2014-04-01 13:40:00,78.7532409691,[ 2.7134486],0.0,0.0,0.0
2014-04-01 13:45:00,81.8707829394,[-3.09013322],0.0,0.0,0.0
2014-04-01 13:50:00,77.4472651938,[ 1.35648875],0.0,0.0,0.0
2014-04-01 13:55:00,72.4444465903,[-1.01720234],0.0,0.0,0.0
2014-04-01 14:00:00,78.3176569297,[ 1.26479276],0.0,0.0,0.0
2014-04-01 14:05:00,86.883522504,[ 0.33445012],0.0,0.0,0.0
2014-04-01 14:10:00,82.0168805171,[-1.09896177],0.0,0.0,0.0
2014-04-01 14:15:00,73.3397707712,[ 1.50964985],0.0,0.0,0.0
2014-04-01 14:20:00,86.1557621392,[-2.21188125],0.0,0.0,0.0
2014-04-01 14:25:00,76.2983350936,[ 0.9797762],0.0,0.0,0.0
2014-04-01 14:30:00,75.8966686744,[-0.05201364],0.0,0.0,0.0
2014-04-01 14:35:00,76.7497713346,[ 1.3631607],0.0,0.0,0.0
2014-04-01 14:40:00,81.2313364867,[-3.23324021],0.0,0.0,0.0
2014-04-01 14:45:00,80.7111351745,[ 3.65326734],0.0,0.0,0.0
2014-04-01 14:50:00,79.8587866682,[-1.75126269],0.0,0.0,0.0
2014-04-01 14:55:00,83.4765827479,[ 0.23505456],0.0,0.0,0.0
2014-04-01 15:00:00,77.0638638812,[-1.0320897],0.0,0.0,0.0
2014-04-01 15:05:00,84.51222102,[ 0.25822782],0.0,0.0,0.0
2014-04-01 15:10:00,74.8044287246,[ 2.32445195],0.0,0.0,0.0
2014-04-01 15:15:00,84.5211212147,[-4.15969891],0.0,0.0,0.0
2014-04-01 15:20:00,82.6201685228,[ 4.23613451],0.0,0.0,0.0
2014-04-01 15:25:00,82.930536812,[-3.23191953],0.0,0.0,0.0
2014-04-01 15:30:00,79.7040891874,[ 3.17126443],0.0,0.0,0.0
2014-04-01 15:35:00,82.6712308715,[-3.36705579],0.0,0.0,0.0
2014-04-01 15:40:00,73.2760492881,[ 2.06651375],0.0,0.0,0.0
2014-04-01 15:45:00,85.6239958745,[-0.51756963],0.0,0.0,0.0
2014-04-01 15:50:00,72.8880560037,[-0.40788005],0.0,0.0,0.0
2014-04-01 15:55:00,74.3791501112,[ 0.531206],0.0,0.0,0.0
2014-04-01 16:00:00,81.228479377,[ 0.30078252],0.0,0.0,0.0
2014-04-01 16:05:00,83.8304223326,[-0.86421266],0.0,0.0,0.0
2014-04-01 16:10:00,73.2198844471,[ 0.76233368],0.0,0.0,0.0
2014-04-01 16:15:00,86.7320705001,[-0.37642463],0.0,0.0,0.0
2014-04-01 16:20:00,87.5775542316,[-0.28960664],0.0,0.0,0.0
2014-04-01 16:25:00,81.6950459133,[ 0.5936403],0.0,0.0,0.0
2014-04-01 16:30:00,79.6997422622,[-0.36665018],0.0,0.0,0.0
2014-04-01 16:35:00,83.8621585408,[ 0.57931265],0.0,0.0,0.0
2014-04-01 16:40:00,77.2535693101,[-1.78200064],0.0,0.0,0.0
2014-04-01 16:45:00,79.8920775526,[ 2.1134241],0.0,0.0,0.0
2014-04-01 16:50:00,86.6582500449,[-0.58464022],0.0,0.0,0.0
2014-04-01 16:55:00,87.2903192061,[-0.85592078],0.0,0.0,0.0
2014-04-01 17:00:00,86.8330725129,[ 0.29667575],0.0,0.0,0.0
2014-04-01 17:05:00,76.1991398109,[ 1.76225514],0.0,0.0,0.0
2014-04-01 17:10:00,75.7194755672,[-2.54330402],0.0,0.0,0.0
2014-04-01 17:15:00,76.762602618,[ 0.84152078],0.0,0.0,0.0
2014-04-01 17:20:00,79.0609474388,[-0.37542006],0.0,0.0,0.0
2014-04-01 17:25:00,77.0266490264,[ 1.73516374],0.0,0.0,0.0
2014-04-01 17:30:00,77.9873747847,[-1.93385959],0.0,0.0,0.0
2014-04-01 17:35:00,81.9301597727,[ 1.84182101],0.0,0.0,0.0
2014-04-01 17:40:00,84.2003785005,[-0.78335868],0.0,0.0,0.0
2014-04-01 17:45:00,83.768899005,[-1.22895927],0.0,0.0,0.0
2014-04-01 17:50:00,85.0307444214,[ 0.60257172],0.0,0.0,0.0
2014-04-01 17:55:00,72.5149226057,[-0.34474549],0.0,0.0,0.0
2014-04-01 18:00:00,29.1054906657,[ 1.52724721],0.0,0.0,0.0
2014-04-01 18:05:00,33.8520444488,[-0.3937462],0.0,0.0,0.0
2014-04-01 18:10:00,32.2116982782,[-0.95228462],0.0,0.0,0.0
2014-04-01 18:15:00,32.5000940721,[-4.0227318],0.0,0.0,0.0
2014-04-01 18:20:00,29.1365503112,[ 1.35134933],0.0,0.0,0.0
2014-04-01 18:25:00,30.4340024842,[-3.44998312],0.0,0.0,0.0
2014-04-01 18:30:00,32.8854612373,[-3.50480577],0.0,0.0,0.0
2014-04-01 18:35:00,34.2987575113,[-9.44561013],0.0,0.0,0.0
2014-04-01 18:40:00,34.6686870856,[-9.07051949],0.0,0.0,0.0
2014-04-01 18:45:00,32.0026786288,[-7.20259653],0.0,0.0,0.0
2014-04-01 18:50:00,32.2910288896,[-5.28680371],0.0,0.0,0.0
2014-04-01 18:55:00,34.1315110856,[ 22.19322683],0.0,0.0,0.0
2014-04-01 19:00:00,22.5685569733,[ 13.86731972],0.0,0.0,0.0
2014-04-01 19:05:00,22.4755249615,[ 13.44889285],0.0,0.0,0.0
2014-04-01 19:10:00,24.2147751608,[ 9.71245323],0.0,0.0,0.0
2014-04-01 19:15:00,23.6988972903,[ 8.93181288],0.0,0.0,0.0
2014-04-01 19:20:00,24.2326435888,[ 5.37273732],0.0,0.0,0.0
2014-04-01 19:25:00,21.1377456459,[ 2.09836063],0.0,0.0,0.0
2014-04-01 19:30:00,22.5092009454,[ 0.01568417],0.0,0.0,0.0
2014-04-01 19:35:00,23.9342738231,[-1.80236171],0.0,0.0,0.0
2014-04-01 19:40:00,20.6579411338,[ 0.26427007],0.0,0.0,0.0
2014-04-01 19:45:00,23.72008515,[-0.5577201],0.0,0.0,0.0
2014-04-01 19:50:00,20.9797196068,[-3.16574799],0.0,0.0,0.0
2014-04-01 19:55:00,23.7803707178,[ 6.03030663],0.0,0.0,0.0
2014-04-01 20:00:00,20.938755589,[ 4.9467029],0.0,0.0,0.0
2014-04-01 20:05:00,19.2234943904,[ 3.28034203],0.0,0.0,0.0
2014-04-01 20:10:00,20.3708584741,[ 2.94533641],0.0,0.0,0.0
2014-04-01 20:15:00,21.2250833071,[ 1.39459373],0.0,0.0,0.0
2014-04-01 20:20:00,21.0282612297,[ 3.64615366],0.0,0.0,0.0
2014-04-01 20:25:00,20.1820042736,[ 1.84721576],0.0,0.0,0.0
2014-04-01 20:30:00,22.1158050371,[ 0.71403779],0.0,0.0,0.0
2014-04-01 20:35:00,20.558902699,[ 2.83644554],0.0,0.0,0.0
2014-04-01 20:40:00,20.5040322087,[ 0.27954482],0.0,0.0,0.0
2014-04-01 20:45:00,18.6869781922,[ 2.55099824],0.0,0.0,0.0
2014-04-01 20:50:00,22.2090048501,[-0.24529267],0.0,0.0,0.0
2014-04-01 20:55:00,19.1574692354,[ 1.55694906],0.0,0.0,0.0
2014-04-01 21:00:00,20.2099229424,[ 2.97935023],0.0,0.0,0.0
2014-04-01 21:05:00,21.3160988514,[ 1.79290839],0.0,0.0,0.0
2014-04-01 21:10:00,18.9523497644,[ 0.63396744],0.0,0.0,0.0
2014-04-01 21:15:00,20.2060186776,[ 0.90325923],0.0,0.0,0.0
2014-04-01 21:20:00,19.0537607405,[ 1.33772534],0.0,0.0,0.0
2014-04-01 21:25:00,21.1397660835,[-0.31181944],0.0,0.0,0.0
2014-04-01 21:30:00,20.3545999721,[ 0.43658833],0.0,0.0,0.0
2014-04-01 21:35:00,21.5267381254,[ 0.81266968],0.0,0.0,0.0
2014-04-01 21:40:00,21.6818074721,[ 2.28113285],0.0,0.0,0.0
2014-04-01 21:45:00,20.693789562,[-0.76130435],0.0,0.0,0.0
2014-04-01 21:50:00,21.0018924452,[ 2.18077234],0.0,0.0,0.0
2014-04-01 21:55:00,20.2938253758,[ 1.05308136],0.0,0.0,0.0
2014-04-01 22:00:00,19.556471129,[ 0.13494332],0.0,0.0,0.0
2014-04-01 22:05:00,20.6122404548,[ 1.80836],0.0,0.0,0.0
2014-04-01 22:10:00,21.6539223116,[ 0.52587295],0.0,0.0,0.0
2014-04-01 22:15:00,19.6856015647,[ 1.30377748],0.0,0.0,0.0
2014-04-01 22:20:00,19.2761274305,[-0.34612785],0.0,0.0,0.0
2014-04-01 22:25:00,19.5725193424,[ 0.35958956],0.0,0.0,0.0
2014-04-01 22:30:00,19.760542438,[-0.91935058],0.0,0.0,0.0
2014-04-01 22:35:00,18.3118065813,[-1.13527198],0.0,0.0,0.0
2014-04-01 22:40:00,20.0129613686,[-0.21278866],0.0,0.0,0.0
2014-04-01 22:45:00,19.9964351491,[-0.72360074],0.0,0.0,0.0
2014-04-01 22:50:00,20.3733149249,[-0.24563049],0.0,0.0,0.0
2014-04-01 22:55:00,19.4699533412,[ 0.58341382],0.0,0.0,0.0
2014-04-01 23:00:00,20.4563572484,[-0.17889085],0.0,0.0,0.0
2014-04-01 23:05:00,21.5169957091,[-1.09750485],0.0,0.0,0.0
2014-04-01 23:10:00,21.8260737616,[ 0.58705964],0.0,0.0,0.0
2014-04-01 23:15:00,20.3383530767,[ 1.23056355],0.0,0.0,0.0
2014-04-01 23:20:00,18.1738525239,[ 1.05513378],0.0,0.0,0.0
2014-04-01 23:25:00,21.8811443602,[ 0.82775254],0.0,0.0,0.0
2014-04-01 23:30:00,20.8274463436,[ 1.48799811],0.0,0.0,0.0
2014-04-01 23:35:00,19.3475686124,[ 0.09634306],0.0,0.0,0.0
2014-04-01 23:40:00,18.5921998191,[ 0.26845934],0.0,0.0,0.0
2014-04-01 23:45:00,18.5772405926,[-0.1987353],0.0,0.0,0.0
2014-04-01 23:50:00,18.6745624504,[ 0.17321034],0.0,0.0,0.0
2014-04-01 23:55:00,18.1857810844,[-0.86891104],0.0,0.0,0.0
2014-04-02 00:00:00,21.6086167546,[-1.57799081],0.0,0.0,0.0
2014-04-02 00:05:00,20.1630729313,[-2.08929359],0.0,0.0,0.0
2014-04-02 00:10:00,20.7998376509,[-0.35119716],0.0,0.0,0.0
2014-04-02 00:15:00,21.3124340371,[ 1.75473444],0.0,0.0,0.0
2014-04-02 00:20:00,21.1661640253,[-1.22753413],0.0,0.0,0.0
2014-04-02 00:25:00,21.5304224949,[-0.09161794],0.0,0.0,0.0
2014-04-02 00:30:00,21.8690184901,[ 1.24740591],0.0,0.0,0.0
2014-04-02 00:35:00,19.756282459,[ 1.94610356],0.0,0.0,0.0
2014-04-02 00:40:00,21.8013418667,[ 1.6685537],0.0,0.0,0.0
2014-04-02 00:45:00,20.8931597934,[ 1.36137581],0.0,0.0,0.0
2014-04-02 00:50:00,18.2826727612,[ 1.57333223],0.0,0.0,0.0
2014-04-02 00:55:00,20.7271324848,[-1.28829281],0.0,0.0,0.0
2014-04-02 01:00:00,20.7468666384,[-0.25765072],0.0,0.0,0.0
2014-04-02 01:05:00,21.6234422552,[-0.85652405],0.0,0.0,0.0
2014-04-02 01:10:00,19.4917285299,[-1.09591373],0.0,0.0,0.0
2014-04-02 01:15:00,20.3396460011,[-0.45517503],0.0,0.0,0.0
2014-04-02 01:20:00,18.048750204,[-0.86680822],0.0,0.0,0.0
2014-04-02 01:25:00,19.3283009687,[-1.14296144],0.0,0.0,0.0
2014-04-02 01:30:00,18.2489749046,[ 0.52581631],0.0,0.0,0.0
2014-04-02 01:35:00,20.0874918911,[-1.49792657],0.0,0.0,0.0
2014-04-02 01:40:00,21.269790602,[-0.7875251],0.0,0.0,0.0
2014-04-02 01:45:00,18.8257707685,[ 1.30050671],0.0,0.0,0.0
2014-04-02 01:50:00,20.1097641822,[-0.38623779],0.0,0.0,0.0
2014-04-02 01:55:00,18.816034546,[-0.44570201],0.0,0.0,0.0
2014-04-02 02:00:00,18.4827538714,[-0.97811183],0.0,0.0,0.0
2014-04-02 02:05:00,20.0439871677,[ 0.60146643],0.0,0.0,0.0
2014-04-02 02:10:00,18.3165944838,[-0.2757193],0.0,0.0,0.0
2014-04-02 02:15:00,20.3494185246,[ 1.48923846],0.0,0.0,0.0
2014-04-02 02:20:00,18.1253498427,[ 0.07731961],0.0,0.0,0.0
2014-04-02 02:25:00,18.4268598875,[ 1.13260354],0.0,0.0,0.0
2014-04-02 02:30:00,20.1999899419,[-0.62940206],0.0,0.0,0.0
2014-04-02 02:35:00,20.3656296516,[-1.57880397],0.0,0.0,0.0
2014-04-02 02:40:00,18.1159477204,[ 0.70347842],0.0,0.0,0.0
2014-04-02 02:45:00,20.293507152,[-0.28054436],0.0,0.0,0.0
2014-04-02 02:50:00,21.3540101013,[ 0.77519203],0.0,0.0,0.0
2014-04-02 02:55:00,20.8892647092,[ 0.78413761],0.0,0.0,0.0
2014-04-02 03:00:00,18.5247404157,[-0.14146413],0.0,0.0,0.0
2014-04-02 03:05:00,20.3698985903,[ 1.50305235],0.0,0.0,0.0
2014-04-02 03:10:00,20.6890100003,[-0.53064907],0.0,0.0,0.0
2014-04-02 03:15:00,18.148924807,[ 1.10798184],0.0,0.0,0.0
2014-04-02 03:20:00,21.4213906747,[ 0.94403931],0.0,0.0,0.0
2014-04-02 03:25:00,21.6250695892,[-0.77595964],0.0,0.0,0.0
2014-04-02 03:30:00,21.4018090934,[-0.73881004],0.0,0.0,0.0
2014-04-02 03:35:00,21.298525872,[ 1.37519074],0.0,0.0,0.0
2014-04-02 03:40:00,20.9798607938,[-0.14560371],0.0,0.0,0.0
2014-04-02 03:45:00,20.5337281251,[-0.78387308],0.0,0.0,0.0
2014-04-02 03:50:00,20.71450802,[-0.32827151],0.0,0.0,0.0
2014-04-02 03:55:00,21.2255811733,[ 1.55644397],0.0,0.0,0.0
2014-04-02 04:00:00,20.6499938334,[-0.26815108],0.0,0.0,0.0
2014-04-02 04:05:00,19.3109078267,[-0.44301543],0.0,0.0,0.0
2014-04-02 04:10:00,19.5038444086,[ 1.52226355],0.0,0.0,0.0
2014-04-02 04:15:00,21.5882298735,[-1.36241736],0.0,0.0,0.0
2014-04-02 04:20:00,18.0684883432,[-1.39117715],0.0,0.0,0.0
2014-04-02 04:25:00,20.795282325,[-0.7883085],0.0,0.0,0.0
2014-04-02 04:30:00,21.8191102097,[-0.69223696],0.0,0.0,0.0
2014-04-02 04:35:00,20.8249126798,[-0.42906429],0.0,0.0,0.0
2014-04-02 04:40:00,21.9756479529,[ 0.23406172],0.0,0.0,0.0
